ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20315,2025/26,25,Barcelona,A. Christensen,Defensa,5.0,29,DK,0%,Lesionado/Duda,12,0,0,0,1,0,-1,29,2.4,0,0,0
20319,2025/26,25,Real Madrid,A. F. Carreras,Defensa,22.0,22,ES,70%,Sano,21,2,2,0,4,1,1.9,149,7.1,9,16,0
20321,2025/26,25,Real Oviedo,Aarón,Portero,24.0,30,ES,95%,Sano,23,0,0,2,2,0,1.8,172,7.5,2,7,4
20320,2025/26,25,Betis,Abde,Delantero,22.0,24,MA,90%,Sano,15,5,4,0,2,0,2,119,7.9,10,10,5
20316,2025/26,25,Mallorca,Abdon,Delantero,3.0,33,ES,5%,Sano,9,0,0,0,0,0,-1,13,1.4,0,0,2
20317,2025/26,25,Girona,Abel Ruiz,Delantero,3.0,26,ES,10%,Sano,3,0,0,0,0,0,-1,4,1.3,0,0,0
20318,2025/26,25,Getafe,Abqar,Defensa,8.0,26,MA,70%,Sano,12,0,1,0,6,0,1,45,3.8,3,1,0
20313,2025/26,25,Elche,Adam Boayar,Mediocampista,4.0,20,MA,10%,Sano,6,1,0,0,0,0,1,17,2.8,0,0,2
20318,2025/26,25,Sevilla,Adams,Delantero,11.0,26,NG,70%,Sano,19,6,2,0,1,0,1,87,4.6,3,3,-1
20320,2025/26,25,Betis,Adrián,Portero,1.0,39,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20313,2025/26,25,Elche,Affengruber,Defensa,11.0,24,AT,50%,Sano,22,0,0,0,5,1,1.2,94,4.3,0,-1,-1
20322,2025/26,25,Valencia,Agirrezabala,Portero,17.0,25,ES,0%,Lesionado/Duda,18,0,0,1,1,0,-1,104,5.8,0,0,0
20318,2025/26,25,Sevilla,Agoume,Mediocampista,11.0,24,FR,80%,Sano,21,1,2,0,9,0,1,85,4,3,4,0
20313,2025/26,25,Elche,Aguado,Mediocampista,11.0,25,ES,70%,Sano,23,0,1,0,2,0,1,89,3.9,5,2,0
20321,2025/26,25,Real Oviedo,Ahijado,Defensa,8.0,31,ES,20%,Sano,13,0,1,0,2,0,1,41,3.2,2,2,3
20316,2025/26,25,Celta,Aidoo,Defensa,5.0,30,GH,30%,Sano,3,0,0,0,0,0,-1,9,3,0,0,0
20321,2025/26,25,Real Sociedad,Aihen,Defensa,6.0,28,ES,40%,Sano,16,0,0,0,1,0,1,29,1.8,-3,0,2
20319,2025/26,25,Osasuna,Aitor,Portero,1.0,34,ES,5%,Sano,0,0,0,0,2,0,-1,-2,0,0,0,0
20320,2025/26,25,Rayo,Akhomach,Delantero,5.0,21,MA,70%,Sano,3,0,0,0,1,0,1.9,32,2.7,8,3,1
20319,2025/26,25,Real Madrid,Alaba,Defensa,4.0,33,AT,30%,Sano,6,0,0,0,0,0,1.1,14,2.3,2,0,2
20320,2025/26,25,Rayo,Alemão,Delantero,6.0,27,BR,10%,Sano,13,1,0,0,1,0,1,32,2.5,0,0,1
20319,2025/26,25,Real Madrid,Alexander-Arnold,Defensa,7.0,27,EN,70%,Sano,10,0,2,0,0,0,2.2,45,4.5,11,2,0
20318,2025/26,25,Sevilla,Alexis,Delantero,8.0,37,CL,30%,Sano,16,2,1,0,1,0,1,59,3.7,0,2,2
20317,2025/26,25,Alavés,Aleñá,Mediocampista,11.0,28,ES,80%,Sano,24,0,4,0,3,0,1.2,100,4.2,11,5,9
20314,2025/26,25,Atlético,Almada,Mediocampista,9.0,24,AR,70%,Sano,16,3,1,0,1,0,0.5,83,5.2,4,2,4
20322,2025/26,25,Valencia,Almeida,Mediocampista,9.0,25,PT,30%,Sano,14,0,1,0,0,0,1,59,4.2,0,0,2
20320,2025/26,25,Betis,Altimira,Mediocampista,8.0,24,ES,20%,Sano,16,1,1,0,2,0,1,60,3.8,2,2,2
20314,2025/26,25,Atlético,Alvarez,Delantero,21.0,26,AR,40%,Sano,24,7,3,0,2,0,0,161,6.7,2,2,5
20313,2025/26,25,Elche,Alvaro R.,Delantero,14.0,21,UY,80%,Sano,21,5,4,0,0,0,1.6,109,5.2,5,3,8
20313,2025/26,25,Elche,André Silva,Delantero,10.0,30,PT,80%,Sano,18,5,0,0,1,0,1.1,81,4.5,5,9,1
20316,2025/26,25,Mallorca,Antonio,Mediocampista,6.0,28,ES,40%,Sano,20,0,0,0,4,1,1,41,2.1,4,5,2
20320,2025/26,25,Betis,Antony,Delantero,25.0,25,BR,80%,Sano,19,6,5,0,1,1,1.7,147,7.7,12,10,6
20318,2025/26,25,Getafe,Arambarri,Mediocampista,15.0,30,UY,95%,Sano,24,5,1,0,3,0,1.9,130,5.4,13,13,5
20321,2025/26,25,Real Sociedad,Aramburu,Defensa,9.0,23,VE,80%,Sano,22,1,0,0,7,0,1.2,50,2.3,-6,2,3
20315,2025/26,25,Barcelona,Araújo,Defensa,8.0,26,UY,30%,Sano,13,2,0,0,2,0,0.8,48,3.7,1,0,2
20313,2025/26,25,Athletic,Areso,Defensa,10.0,26,ES,30%,Sano,20,0,1,0,3,0,1,70,3.5,3,0,3
20321,2025/26,25,Real Sociedad,Aritz,Defensa,4.0,31,ES,20%,Sano,8,0,0,0,0,0,-1,16,2,0,0,0
20317,2025/26,25,Girona,Arnau,Defensa,14.0,22,ES,95%,Sano,21,1,1,0,5,0,1.7,110,5.2,4,9,10
20315,2025/26,25,Levante,Arriaga,Mediocampista,10.0,28,HN,0%,Sano,17,1,1,0,6,1,1.2,64,3.8,0,1,2
20316,2025/26,25,Mallorca,Asano,Delantero,5.0,31,JP,0%,Lesionado/Duda,15,1,0,0,2,0,1.5,30,2,0,0,2
20319,2025/26,25,Real Madrid,Asencio,Defensa,10.0,23,ES,50%,Sano,17,2,0,0,2,0,1.6,89,5.2,0,8,2
20316,2025/26,25,Celta,Aspas,Delantero,9.0,38,ES,30%,Sano,21,2,3,0,3,0,1.2,92,4.4,1,5,2
20322,2025/26,25,Villarreal,Ayoze,Delantero,8.0,32,ES,40%,Sano,16,2,3,0,3,0,1,62,3.9,2,2,3
20318,2025/26,25,Sevilla,Azpilicueta,Defensa,7.0,36,ES,90%,Sano,11,0,0,0,4,0,1.6,32,2.9,3,-1,0
20314,2025/26,25,Atlético,Baena,Mediocampista,10.0,24,ES,70%,Sano,16,2,1,0,3,0,0.5,83,5.2,1,1,4
20321,2025/26,25,Real Oviedo,Bailly,Defensa,7.0,31,CI,70%,Sano,6,0,0,0,1,0,1,24,4,6,0,0
20320,2025/26,25,Betis,Bakambu,Delantero,6.0,34,CD,70%,Sano,10,2,0,0,0,0,1.6,32,3.2,9,5,0
20315,2025/26,25,Barcelona,Balde,Defensa,12.0,22,ES,60%,Sano,20,0,2,0,2,0,1.5,93,4.7,1,9,5
20320,2025/26,25,Rayo,Balliu,Defensa,3.0,34,AL,10%,Sano,9,0,0,0,2,0,-1,10,1.1,0,0,0
20315,2025/26,25,Barcelona,Bardghji,Delantero,6.0,20,SE,15%,Sano,13,1,1,0,0,0,1,43,3.3,2,2,0
20321,2025/26,25,Real Sociedad,Barrenetxea,Mediocampista,10.0,24,ES,30%,Lesionado/Duda,19,3,3,0,2,0,-1,105,5.5,0,0,0
20314,2025/26,25,Atlético,Barrios,Mediocampista,17.0,22,ES,10%,Lesionado/Duda,21,1,1,0,0,0,1,123,5.9,0,0,2
20320,2025/26,25,Betis,Bartra,Defensa,16.0,35,ES,40%,Sano,20,1,0,0,3,0,1.2,114,5.7,3,2,5
20320,2025/26,25,Rayo,Batalla,Portero,18.0,29,AR,95%,Sano,23,0,0,0,4,0,1.6,140,6.1,10,2,2
20320,2025/26,25,Betis,Bellerín,Defensa,10.0,30,ES,0%,Lesionado/Duda,16,0,2,0,1,0,-1,68,4.3,0,0,0
20319,2025/26,25,Real Madrid,Bellingham,Mediocampista,23.0,22,EN,0%,Lesionado/Duda,18,4,3,0,1,0,-1,137,7.6,0,0,2
20322,2025/26,25,Valencia,Beltrán,Mediocampista,9.0,24,AR,90%,Sano,21,1,2,0,0,0,1.7,78,3.7,4,4,8
20319,2025/26,25,Osasuna,Benito,Delantero,5.0,23,ES,0%,Lesionado/Duda,5,1,0,0,1,0,-1,19,3.8,0,0,0
20313,2025/26,25,Athletic,Berenguer,Delantero,15.0,30,ES,0%,Lesionado/Duda,20,2,2,0,3,0,1,107,5.4,0,0,3
20316,2025/26,25,Mallorca,Bergstrom,Portero,10.0,23,FI,5%,Sano,5,0,0,0,1,0,-1,36,7.2,0,0,0
20315,2025/26,25,Barcelona,Bernal,Mediocampista,5.0,18,ES,20%,Sano,11,1,1,0,2,0,1.8,31,2.8,2,10,2
20313,2025/26,25,Elche,Bigas,Defensa,13.0,35,ES,90%,Sano,17,0,2,0,2,0,1.3,88,5.2,10,2,0
20317,2025/26,25,Alavés,Blanco,Mediocampista,11.0,25,ES,60%,Sano,22,1,1,0,5,0,1.3,98,4.5,3,3,12
20317,2025/26,25,Girona,Blind,Defensa,11.0,35,NL,95%,Sano,22,0,0,0,1,0,1.5,102,4.6,7,5,5
20319,2025/26,25,Osasuna,Boyomo,Defensa,10.0,24,CM,0%,Lesionado/Duda,20,1,1,0,4,0,1.2,87,4.4,0,2,4
20317,2025/26,25,Alavés,Boyé,Delantero,15.0,29,AR,90%,Sano,18,5,1,0,2,1,1.5,98,5.4,4,2,11
20319,2025/26,25,Real Madrid,Brahim,Mediocampista,7.0,26,MA,50%,Sano,16,0,4,0,1,0,1.3,69,4.3,2,8,10
20321,2025/26,25,Real Sociedad,Brais,Mediocampista,11.0,29,ES,50%,Sano,21,5,2,0,4,1,0.5,106,5,0,0,-2
20319,2025/26,25,Osasuna,Bretones,Defensa,10.0,25,ES,20%,Sano,20,1,0,0,5,1,1,64,3.2,2,1,2
20317,2025/26,25,Girona,Bryan Gil,Delantero,10.0,25,ES,80%,Sano,21,0,3,0,4,0,2.2,88,4.2,6,4,7
20322,2025/26,25,Villarreal,Buchanan,Mediocampista,13.0,27,CA,80%,Sano,22,5,1,0,7,0,1.4,108,4.9,0,1,9
20319,2025/26,25,Osasuna,Budimir,Delantero,16.0,34,HR,95%,Sano,23,11,0,0,1,0,1.6,132,5.7,4,10,7
20315,2025/26,25,Levante,C. Álvarez,Mediocampista,11.0,22,ES,90%,Sano,24,3,1,0,3,0,1,100,4.2,3,2,-1
20322,2025/26,25,Villarreal,Cabanes,Delantero,1.0,21,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
20314,2025/26,25,Espanyol,Cabrera,Defensa,12.0,34,UY,95%,Sano,23,3,0,0,2,0,0.7,110,4.8,-1,7,0
20317,2025/26,25,Alavés,Calebe,Mediocampista,7.0,25,BR,50%,Sano,16,0,0,0,2,0,1.2,47,2.9,1,5,3
20314,2025/26,25,Espanyol,Calero,Defensa,13.0,30,ES,30%,Lesionado/Duda,19,0,0,0,3,0,0.7,93,4.9,0,1,3
20321,2025/26,25,Real Sociedad,Caleta-Car,Defensa,9.0,29,HR,70%,Sano,15,0,0,0,4,1,1,49,3.3,0,5,0
20321,2025/26,25,Real Oviedo,Calvo,Defensa,8.0,31,ES,40%,Sano,9,0,0,0,3,0,-1,36,4,0,0,0
20319,2025/26,25,Real Madrid,Camavinga,Mediocampista,10.0,23,FR,70%,Sano,18,1,0,0,0,0,1.2,83,4.6,3,6,7
20320,2025/26,25,Rayo,Camello,Delantero,5.0,25,ES,10%,Sano,13,0,0,0,2,1,1,23,1.8,0,0,1
20318,2025/26,25,Sevilla,Cardoso,Defensa,7.0,31,PT,30%,Sano,4,0,0,0,0,0,0.5,20,5,0,0,3
20315,2025/26,25,Levante,Carlos Espí,Delantero,4.0,20,ES,10%,Sano,12,1,0,0,1,0,1,24,2,4,1,0
20321,2025/26,25,Real Sociedad,Carlos Soler,Mediocampista,12.0,29,ES,50%,Lesionado/Duda,20,2,2,0,2,1,1.3,101,5.1,3,3,9
20321,2025/26,25,Real Oviedo,Carmo,Defensa,12.0,26,AO,90%,Sano,17,1,0,0,8,1,1.2,79,4.6,1,8,2
20318,2025/26,25,Sevilla,Carmona,Defensa,10.0,24,ES,90%,Sano,22,1,3,0,9,0,0.5,80,3.6,1,0,-3
20316,2025/26,25,Celta,Carreira,Defensa,11.0,25,ES,40%,Sano,21,2,1,0,2,0,1.4,95,4.5,2,1,3
