Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
A. Christensen,Christensen,20386,2025/26,32,Barcelona,Defensa,5.0,30,DK,0%,Lesionado/Duda,12,0,0,0,1,0,-1,29,2.4,0,0,0
A. F. Carreras,Á. Carreras,20389,2025/26,32,Real Madrid,Defensa,19.0,23,ES,40%,Sano,26,2,2,0,5,1,0.8,162,6.2,6,0,1
Aarón,Aarón,20390,2025/26,32,Real Oviedo,Portero,24.0,30,ES,95%,Sano,32,0,0,2,3,0,1.7,227,7.1,3,12,10
Abde,Ez Abde,20389,2025/26,32,Betis,Delantero,26.0,24,MA,80%,Sano,23,7,7,0,3,0,2.1,172,7.5,15,13,2
Abdon,Abdón,20384,2025/26,32,Mallorca,Delantero,3.0,33,ES,15%,Sano,11,0,0,0,0,0,1,16,1.5,0,1,0
Abed,Huseini,20385,2025/26,32,Levante,Defensa,1.0,21,IL,0%,Sano,4,0,0,0,0,0,1,0,0,0,0,N/A
Abel Ruiz,Abel Ruiz,20391,2025/26,32,Girona,Delantero,4.0,26,ES,0%,Lesionado/Duda,9,0,0,0,0,0,1.5,18,2,0,2,4
Abqar,A. abqar,20386,2025/26,32,Getafe,Defensa,8.0,27,MA,60%,Sano,18,0,2,0,8,1,1,65,3.6,5,8,0
Adam Boayar,Adam B.,20390,2025/26,32,Elche,Mediocampista,4.0,20,MA,0%,Lesionado/Duda,7,1,0,0,0,0,-1,19,2.7,0,0,0
Adams,Akor,20387,2025/26,32,Sevilla,Delantero,10.0,26,NG,80%,Sano,27,8,3,0,2,0,1,120,4.4,1,9,2
Adrián,Adrián,20389,2025/26,32,Betis,Portero,1.0,39,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Affengruber,Affengruber,20390,2025/26,32,Elche,Defensa,10.0,25,AT,70%,Sano,30,1,1,0,6,1,2.1,136,4.5,17,9,4
Agirrezabala,Agirrezabala,20391,2025/26,32,Valencia,Portero,17.0,25,ES,0%,Lesionado/Duda,18,0,0,1,1,0,-1,104,5.8,0,0,0
Agoume,Agoumé,20387,2025/26,32,Sevilla,Mediocampista,9.0,24,FR,70%,Sano,28,1,2,0,11,0,1.3,106,3.8,5,4,0
Aguado,M. Aguado,20390,2025/26,32,Elche,Mediocampista,9.0,26,ES,50%,Sano,29,1,1,0,2,0,1,113,3.9,0,0,4
Ahijado,Lucas,20390,2025/26,32,Real Oviedo,Defensa,7.0,31,ES,50%,Sano,15,0,1,0,2,0,-1,42,2.8,0,0,0
Aidoo,Aidoo Jr,20392,2025/26,32,Celta,Defensa,6.0,30,GH,50%,Sano,8,0,0,0,0,0,0.4,26,3.3,0,-1,2
Aihen,Aihen,20388,2025/26,32,Real Sociedad,Defensa,6.0,28,ES,20%,Sano,18,0,0,0,1,0,1.1,34,1.9,4,1,0
Aitor,Aitor Fdez,20387,2025/26,32,Osasuna,Portero,1.0,34,ES,5%,Sano,0,0,0,0,2,0,-1,-2,0,0,0,0
Akhomach,I. Akhomach,20388,2025/26,32,Rayo,Delantero,7.0,22,MA,50%,Sano,10,0,1,0,2,0,1,58,3.1,8,2,0
Alaba,Alaba,20389,2025/26,32,Real Madrid,Defensa,4.0,33,AT,30%,Sano,8,0,0,0,1,0,-1,18,2.3,0,0,0
Alemão,Alemao,20388,2025/26,32,Rayo,Delantero,6.0,28,BR,30%,Sano,20,1,0,0,1,0,1,46,2.3,5,1,3
Alexander-Arnold,Trent,20389,2025/26,32,Real Madrid,Defensa,8.0,27,EN,50%,Sano,16,0,4,0,1,0,0.6,73,4.6,10,0,6
Alexis,Alexis Sánchez,20387,2025/26,32,Sevilla,Delantero,8.0,37,CL,30%,Sano,23,3,1,0,1,0,1,77,3.3,2,2,0
Aleñá,Aleñá,20384,2025/26,32,Alavés,Mediocampista,9.0,28,ES,50%,Sano,32,0,4,0,4,0,1,123,3.8,3,2,2
Alfon,Alfon,20392,2025/26,32,Villarreal,Delantero,6.0,26,ES,40%,Sano,7,1,0,0,0,0,1.5,53,3.1,3,10,2
Alhassane,A. Rahim,20390,2025/26,32,Real Oviedo,Defensa,8.0,24,NE,70%,Sano,23,0,0,0,2,0,1,63,2.7,2,0,2
Almada,Almada,20383,2025/26,32,Atlético,Mediocampista,9.0,24,AR,0%,Sano,23,3,1,0,1,1,0.6,99,4.3,-4,4,1
Almeida,Almeida,20391,2025/26,32,Valencia,Mediocampista,8.0,25,PT,40%,Sano,19,0,1,0,0,0,1,81,4.3,0,0,3
Altimira,Altimira,20389,2025/26,32,Betis,Mediocampista,8.0,24,ES,40%,Sano,22,1,1,0,3,0,1.4,79,3.6,0,1,7
Alvarez,Julián Alvarez,20383,2025/26,32,Atlético,Delantero,20.0,26,AR,70%,Sano,29,8,4,0,2,0,-1,187,6.4,0,0,0
Alvaro R.,Álvaro,20390,2025/26,32,Elche,Delantero,10.0,21,UY,50%,Sano,28,5,4,0,1,0,1,123,4.4,1,2,2
André Silva,André Silva,20390,2025/26,32,Elche,Delantero,11.0,30,PT,70%,Sano,25,9,0,0,2,0,1.3,120,4.8,14,4,2
Antonio,Antonio Sánchez,20384,2025/26,32,Mallorca,Mediocampista,6.0,29,ES,40%,Sano,27,0,0,0,4,1,1.1,54,2,2,2,1
Antony,Antony,20389,2025/26,32,Betis,Delantero,19.0,26,BR,70%,Sano,26,7,5,0,5,1,0.4,164,6.3,0,0,3
Arambarri,Arambarri,20386,2025/26,32,Getafe,Mediocampista,15.0,30,UY,95%,Sano,31,6,2,0,6,0,1.3,173,5.6,6,0,4
Aramburu,Aramburu,20388,2025/26,32,Real Sociedad,Defensa,8.0,23,VE,90%,Sano,30,1,0,0,9,0,1.6,76,2.5,4,3,9
Araújo,R. Araujo,20386,2025/26,32,Barcelona,Defensa,8.0,27,UY,50%,Sano,20,3,0,0,2,0,1.1,76,3.8,0,5,1
Areso,Areso,20383,2025/26,32,Athletic,Defensa,9.0,26,ES,20%,Sano,24,0,1,0,3,0,0.5,75,3.1,0,0,1
Aritz,Aritz,20388,2025/26,32,Real Sociedad,Defensa,5.0,32,ES,40%,Lesionado/Duda,13,0,0,0,0,0,1.2,26,2,3,1,2
Arnau,Arnau,20391,2025/26,32,Girona,Defensa,13.0,22,ES,70%,Sano,29,1,2,0,6,0,1.6,150,5.2,2,8,8
Arriaga,Arriaga,20385,2025/26,32,Levante,Mediocampista,9.0,28,HN,50%,Sano,22,1,2,0,6,1,1.6,82,3.7,9,3,0
Artero,Andreev,20391,2025/26,32,Girona,Portero,1.0,23,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Asano,Asano,20384,2025/26,32,Mallorca,Delantero,5.0,31,JP,40%,Sano,17,1,0,0,2,0,1,35,2.1,2,3,0
Asencio,Asencio,20389,2025/26,32,Real Madrid,Defensa,12.0,23,ES,30%,Sano,20,2,0,0,3,0,1,98,4.9,0,5,0
Aspas,Iago Aspas,20392,2025/26,32,Celta,Delantero,8.0,38,ES,40%,Sano,26,4,3,0,3,0,0.8,117,4.5,2,2,0
Ayoze,Ayoze,20392,2025/26,32,Villarreal,Delantero,7.0,32,ES,30%,Sano,19,2,3,0,3,0,1,68,3.6,2,0,0
Azpilicueta,Azpilicueta,20387,2025/26,32,Sevilla,Defensa,8.0,36,ES,30%,Lesionado/Duda,15,0,1,0,4,0,-1,51,3.4,0,0,0
Baena,Álex Baena,20383,2025/26,32,Atlético,Mediocampista,10.0,24,ES,40%,Sano,23,2,2,0,4,0,0.8,112,4.9,2,0,3
Bailly,E. Bailly,20390,2025/26,32,Real Oviedo,Defensa,9.0,32,CI,30%,Sano,12,1,0,0,3,0,2,63,5.3,5,14,6
Bakambu,Bakambu,20389,2025/26,32,Betis,Delantero,6.0,35,CD,40%,Sano,16,3,1,0,1,0,2,53,3.3,6,0,0
Balde,Álex Balde,20386,2025/26,32,Barcelona,Defensa,11.0,22,ES,40%,Sano,23,0,2,0,2,0,1,108,4.7,7,3,0
Balliu,Balliu,20388,2025/26,32,Rayo,Defensa,4.0,34,AL,50%,Sano,11,0,0,0,2,0,-1,16,1.5,0,0,0
Bardghji,Bardghji,20386,2025/26,32,Barcelona,Delantero,6.0,20,SE,70%,Sano,17,1,1,0,0,0,1,55,3.2,4,0,0
Barrenetxea,Barrenetxea,20388,2025/26,32,Real Sociedad,Mediocampista,13.0,24,ES,70%,Sano,26,3,4,0,3,0,1.7,135,5.2,5,6,5
Barrios,Barrios,20383,2025/26,32,Atlético,Mediocampista,16.0,22,ES,50%,Sano,22,1,1,0,0,0,1,125,5.7,2,0,0
Bartra,Bartra,20389,2025/26,32,Betis,Defensa,16.0,35,ES,50%,Sano,24,1,0,0,3,0,1.5,137,5.7,2,0,10
Batalla,A. Batalla,20388,2025/26,32,Rayo,Portero,18.0,29,AR,0%,Sano,30,0,0,0,5,0,1.5,180,6,-1,0,13
Beitia,Beitia,20388,2025/26,32,Real Sociedad,Defensa,2.0,21,ES,50%,Sano,1,0,0,0,0,0,1,1,1,0,1,0
Bellerín,Bellerín,20389,2025/26,32,Betis,Defensa,10.0,31,ES,70%,Sano,21,1,3,0,2,0,1.3,98,4.7,2,5,7
Bellingham,Bellingham,20389,2025/26,32,Real Madrid,Mediocampista,22.0,22,EN,80%,Sano,22,4,3,0,1,0,1.1,150,6.8,3,6,2
Beltrán,Fran Beltrán,20391,2025/26,32,Girona,Mediocampista,9.0,27,ES,60%,Sano,12,1,0,0,3,0,1.2,83,3.8,2,2,4
Beltrán,Lucas Beltrán,20391,2025/26,32,Valencia,Mediocampista,9.0,25,AR,70%,Sano,26,1,2,0,1,0,0.8,88,3.4,3,3,2
Benito,I. Benito,20387,2025/26,32,Osasuna,Delantero,5.0,23,ES,0%,Lesionado/Duda,5,1,0,0,1,0,-1,19,3.8,0,0,0
Berenguer,Berenguer,20383,2025/26,32,Athletic,Delantero,12.0,30,ES,40%,Sano,27,2,3,0,4,0,1,135,5,4,2,0
Bergstrom,Bergstrom,20384,2025/26,32,Mallorca,Portero,9.0,23,FI,0%,Lesionado/Duda,5,0,0,0,1,0,-1,36,7.2,0,0,0
Bernal,Marc Bernal,20386,2025/26,32,Barcelona,Mediocampista,6.0,18,ES,0%,Lesionado/Duda,17,2,1,0,4,0,1,64,3.8,0,0,2
Bigas,R.P. Bigas,20390,2025/26,32,Elche,Defensa,9.0,35,ES,50%,Sano,23,0,2,0,5,1,0,94,4.1,1,0,1
Birmancevic,Birma,20386,2025/26,32,Getafe,Delantero,3.0,28,RS,10%,Sano,4,0,0,0,0,0,1,7,1.8,0,1,2
Blanco,Blanco,20384,2025/26,32,Alavés,Mediocampista,10.0,25,ES,90%,Sano,30,1,2,0,7,0,1.6,129,4.3,4,4,7
Blind,Daley Blind,20391,2025/26,32,Girona,Defensa,12.0,36,NL,80%,Sano,29,0,0,0,1,0,1.7,144,5,4,0,8
Boiro,Adama,20383,2025/26,32,Athletic,Defensa,5.0,23,ES,30%,Sano,10,0,0,0,1,0,1,20,2,2,0,0
Borbas,T. Borbas,20390,2025/26,32,Real Oviedo,Delantero,3.0,24,UY,20%,Sano,7,0,0,0,1,0,1,9,1.3,0,1,2
Boselli,Boselli,20386,2025/26,32,Getafe,Defensa,5.0,22,UY,50%,Sano,9,0,0,0,2,0,1.7,27,3,4,2,7
Boyomo,Boyomo,20387,2025/26,32,Osasuna,Defensa,10.0,24,CM,90%,Sano,24,1,1,0,5,0,1.2,102,4.3,5,0,0
Boyé,Lucas Boyé,20384,2025/26,32,Alavés,Delantero,16.0,30,AR,50%,Sano,26,11,1,0,4,1,1.5,147,5.7,0,8,8
Boñar,J. Boñar,20383,2025/26,32,Atlético,Defensa,6.0,20,ES,30%,Sano,2,1,0,0,0,0,2.2,9,4.5,0,9,0
Brahim,Brahim,20389,2025/26,32,Real Madrid,Mediocampista,8.0,26,MA,50%,Sano,24,0,5,0,1,0,0.9,102,4.3,2,11,3
Brais,Brais Méndez,20388,2025/26,32,Real Sociedad,Mediocampista,11.0,29,ES,30%,Sano,28,6,2,0,5,1,1,133,4.8,2,0,9
Bretones,Abel Bretones,20387,2025/26,32,Osasuna,Defensa,8.0,25,ES,20%,Sano,23,1,0,0,5,1,1,67,2.9,0,0,1
Brugui,R. Brugué,20385,2025/26,32,Levante,Delantero,7.0,29,ES,0%,Lesionado/Duda,15,0,1,0,1,0,-1,42,2.8,0,0,0
Bryan Gil,Bryan Gil,20391,2025/26,32,Girona,Delantero,9.0,25,ES,30%,Sano,24,0,3,0,4,0,1,96,4,0,2,0
Buchanan,Buchanan,20392,2025/26,32,Villarreal,Mediocampista,10.0,27,CA,40%,Sano,30,6,1,0,8,0,1.2,134,4.5,2,5,1
Budimir,Budimir,20387,2025/26,32,Osasuna,Delantero,18.0,34,HR,90%,Sano,31,16,0,0,2,0,1.5,189,6.1,2,9,9
C. Álvarez,C. Alvarez,20385,2025/26,32,Levante,Mediocampista,9.0,22,ES,70%,Sano,28,3,1,0,3,0,1.3,109,3.9,2,3,0
Cabanes,Cabanes,20392,2025/26,32,Villarreal,Delantero,1.0,21,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Cabrera,Cabrera,20385,2025/26,32,Espanyol,Defensa,10.0,34,UY,90%,Sano,31,3,0,0,3,0,1.1,136,4.4,2,1,8
Calebe,Calebe,20384,2025/26,32,Alavés,Mediocampista,6.0,25,BR,10%,Sano,18,0,0,0,2,0,1,50,2.8,2,0,0
Calero,F. Calero,20385,2025/26,32,Espanyol,Defensa,10.0,30,ES,50%,Sano,23,0,0,0,4,0,1.2,101,4.4,7,-2,0
Caleta-Car,Caleta-Car,20388,2025/26,32,Real Sociedad,Defensa,10.0,29,HR,0%,Sano,23,1,0,0,5,1,1,97,4.2,6,1,8
Calvo,Dani Calvo,20390,2025/26,32,Real Oviedo,Defensa,10.0,32,ES,50%,Sano,16,0,0,0,3,0,1.7,77,4.8,2,9,10
Camavinga,Camavinga,20389,2025/26,32,Real Madrid,Mediocampista,10.0,23,FR,80%,Sano,24,1,0,0,1,0,0.4,106,4.4,1,4,6
Camello,Camello,20388,2025/26,32,Rayo,Delantero,5.0,25,ES,70%,Sano,17,1,0,0,2,1,2,39,2.3,8,4,1
Cancelo,Cancelo,20386,2025/26,32,Barcelona,Defensa,11.0,31,PT,70%,Sano,10,1,2,0,0,0,1.6,79,7.9,2,4,7
Cardoso,Johnny,20383,2025/26,32,Atlético,Mediocampista,7.0,24,US,40%,Sano,14,0,0,0,5,0,1,43,3.1,2,0,0
Cardoso,Cardoso,20387,2025/26,32,Sevilla,Defensa,6.0,32,PT,0%,Sano,4,0,0,0,0,0,-1,20,5,0,0,0
Carlos Espí,C. Espí,20385,2025/26,32,Levante,Delantero,8.0,20,ES,90%,Sano,19,8,0,0,3,0,1.7,87,4.6,5,7,3
Carlos Martín,Carlos Martín,20388,2025/26,32,Rayo,Mediocampista,4.0,24,ES,70%,Sano,7,0,0,0,1,0,-1,14,2,0,0,2
Carlos Soler,C. Soler,20388,2025/26,32,Real Sociedad,Mediocampista,18.0,29,ES,50%,Sano,27,4,3,0,2,1,1.4,165,6.1,8,6,16
Carmo,David Carmo,20390,2025/26,32,Real Oviedo,Defensa,10.0,26,AO,50%,Sano,21,1,0,0,8,1,-1,95,4.5,0,0,0
Carmona,Carmona,20387,2025/26,32,Sevilla,Defensa,9.0,24,ES,50%,Sano,29,1,3,0,10,0,1,86,3,0,0,1
Carreira,Carreira,20392,2025/26,32,Celta,Defensa,9.0,25,ES,50%,Sano,28,2,1,0,2,0,0.8,111,4,3,1,2
Carvajal,Carvajal,20389,2025/26,32,Real Madrid,Defensa,7.0,34,ES,50%,Sano,14,0,0,0,0,0,1.2,47,3.4,1,3,0
Casadó,M. Casadó,20386,2025/26,32,Barcelona,Mediocampista,7.0,22,ES,30%,Sano,20,0,1,0,1,0,1.5,60,3,0,0,0
Castrín,A. Castrín,20387,2025/26,32,Sevilla,Defensa,8.0,22,ES,70%,Sano,14,0,0,0,3,0,1.5,58,4.1,4,6,3
Catena,Catena,20387,2025/26,32,Osasuna,Defensa,15.0,31,ES,90%,Sano,29,2,2,0,10,1,0.8,157,5.4,0,5,0
Cazorla,S. Cazorla,20390,2025/26,32,Real Oviedo,Mediocampista,6.0,41,ES,30%,Sano,22,0,1,0,1,1,1,60,2.7,4,0,3
Ceballos,D. Ceballos,20389,2025/26,32,Real Madrid,Mediocampista,5.0,29,ES,0%,Sano,15,0,0,0,1,0,-1,45,3,0,0,0
Cepeda,Cepeda,20390,2025/26,32,Elche,Delantero,6.0,23,CL,50%,Sano,8,1,0,0,1,0,1.4,30,3.8,3,11,0
Cervi,Franco Cervi,20392,2025/26,32,Celta,Delantero,1.0,31,AR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Chaira,Ilyas,20390,2025/26,32,Real Oviedo,Delantero,10.0,25,MA,70%,Sano,30,5,2,0,2,1,1.7,139,4.6,13,10,2
Chimy,Chimy Ávila,20389,2025/26,32,Betis,Delantero,5.0,32,AR,0%,Sano,13,1,0,0,4,0,1,31,2.4,0,0,2
Chust,V. Chust,20390,2025/26,32,Elche,Defensa,8.0,26,ES,50%,Sano,25,0,0,0,8,1,1.1,67,2.7,2,1,0
Colombatto,Colobatto,20390,2025/26,32,Real Oviedo,Mediocampista,9.0,29,AR,40%,Sano,27,0,1,0,6,0,1.2,97,3.6,7,1,2
Comesaña,Comesaña,20392,2025/26,32,Villarreal,Mediocampista,14.0,29,ES,90%,Sano,29,3,5,0,5,1,1,154,5.3,0,4,6
Conde,Diego Conde,20392,2025/26,32,Villarreal,Portero,1.0,27,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Copete,Copete,20391,2025/26,32,Valencia,Defensa,9.0,26,ES,0%,Lesionado/Duda,21,0,0,0,5,0,-1,76,3.6,0,0,0
Cortés,Paco Cortes,20385,2025/26,32,Levante,Delantero,5.0,18,ES,30%,Sano,11,0,0,0,2,0,-1,29,2.6,0,0,0
Costa,Costa,20392,2025/26,32,Villarreal,Defensa,4.9,25,CV,0%,Lesionado/Duda,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
Costas,David Costas,20390,2025/26,32,Real Oviedo,Defensa,12.0,31,ES,70%,Sano,20,1,0,0,2,0,1,100,5,0,3,0
Courtois,Courtois,20389,2025/26,32,Real Madrid,Portero,20.0,33,BE,0%,Lesionado/Duda,28,0,0,0,1,0,-1,179,6.4,0,0,0
Cubarsí,Pau Cubrasí,20386,2025/26,32,Barcelona,Defensa,15.0,19,ES,70%,Sano,27,1,0,0,3,0,1.8,150,5.6,9,6,8
Cucho,Cucho,20389,2025/26,32,Betis,Delantero,15.0,27,CO,60%,Sano,27,8,3,0,4,0,1.4,151,5.6,2,2,4
Cuéllar,Cuéllar,20384,2025/26,32,Mallorca,Portero,1.0,41,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Cuñat Campos,P. Campos,20385,2025/26,32,Levante,Portero,8.0,23,ES,5%,Sano,2,0,0,0,0,0,-1,14,7,0,0,0
Cárdenas,D. Cárdenas,20388,2025/26,32,Rayo,Portero,9.0,29,ES,95%,Sano,2,0,0,1,0,0,2.2,17,8.5,17,0,0
Cömert,Cömert,20391,2025/26,32,Valencia,Defensa,9.0,28,CH,0%,Lesionado/Duda,14,2,0,0,2,0,0.7,74,5.3,0,6,3
D. Duarte,Domingos Duar...,20386,2025/26,32,Getafe,Defensa,13.0,31,PT,90%,Sano,28,1,1,0,10,0,1.2,144,5.1,0,3,8
D. Llorente,Llorente,20389,2025/26,32,Betis,Defensa,8.0,32,ES,50%,Sano,13,1,0,0,3,0,2,66,5.1,0,7,13
Danjuma,Danjuma,20391,2025/26,32,Valencia,Delantero,10.0,29,NL,40%,Sano,29,3,2,0,0,0,0.8,124,4.3,4,5,2
Darder,Darder,20384,2025/26,32,Mallorca,Mediocampista,14.0,32,ES,70%,Sano,32,1,5,0,3,0,2.3,171,5.3,13,9,2
David López,David López,20391,2025/26,32,Girona,Defensa,3.0,36,ES,15%,Sano,4,0,0,0,0,0,-1,4,1,0,0,0
David López,David López,20384,2025/26,32,Mallorca,Defensa,6.0,23,ES,50%,Sano,9,0,0,0,2,0,1.1,30,3.3,2,7,3
Davinchi,Davinchi,20386,2025/26,32,Getafe,Defensa,5.0,18,ES,30%,Sano,8,0,0,0,1,0,1,20,2.5,0,1,0
De Frutos,De Frutos,20388,2025/26,32,Rayo,Delantero,16.0,29,ES,30%,Sano,30,10,1,0,3,0,1.3,170,5.7,4,2,5
De la Fuente,Dela,20385,2025/26,32,Levante,Defensa,10.0,27,ES,90%,Sano,28,2,1,0,5,0,1.4,118,4.2,9,9,2
Dendoncker,Dendoncker,20390,2025/26,32,Real Oviedo,Mediocampista,8.0,31,BE,0%,Lesionado/Duda,19,1,0,0,2,0,-1,61,3.2,0,0,0
Denis Suárez,Denis Suárez,20384,2025/26,32,Alavés,Mediocampista,8.0,32,ES,40%,Sano,24,1,2,0,6,0,1.2,79,3.3,1,6,0
Deossa,Nelson Deossa,20389,2025/26,32,Betis,Mediocampista,6.0,26,CO,20%,Sano,17,0,0,0,3,0,1,50,2.9,0,4,0
Diabaté,Diabate,20384,2025/26,32,Alavés,Delantero,5.0,26,CI,50%,Sano,4,1,0,0,0,0,1,14,3.5,2,8,2
Diakhaby,Diakhaby,20391,2025/26,32,Valencia,Defensa,7.0,29,GN,0%,Lesionado/Duda,8,1,0,0,3,0,-1,38,4.8,0,0,0
Diangana,Grady Diangana,20390,2025/26,32,Elche,Delantero,6.0,28,CD,30%,Sano,17,1,0,0,2,0,-1,39,2.3,0,0,0
Diego López,Diego López,20391,2025/26,32,Valencia,Delantero,9.0,23,ES,30%,Sano,28,3,0,0,2,0,1,92,3.3,4,3,0
Diego Rico,Rico,20386,2025/26,32,Getafe,Defensa,8.0,33,ES,30%,Sano,27,0,0,0,4,0,0.9,74,2.7,2,0,3
Dimitrievski,Dimitrievski,20391,2025/26,32,Valencia,Portero,16.0,32,MK,95%,Sano,14,0,0,0,1,0,1.6,86,6.1,9,7,3
Dituro,M. Dituro,20390,2025/26,32,Elche,Portero,19.0,38,AR,70%,Sano,16,0,0,0,1,0,1.7,101,6.3,1,12,8
Djené,Djene,20386,2025/26,32,Getafe,Defensa,10.0,34,TG,80%,Sano,30,0,0,0,9,1,1.4,130,4.3,9,5,6
Dmitrovic,Dmitrovic,20385,2025/26,32,Espanyol,Portero,16.0,34,RS,95%,Sano,32,0,0,0,0,0,1.6,181,5.7,6,3,12
Dolan,Dolan,20385,2025/26,32,Espanyol,Delantero,9.0,24,EN,70%,Sano,31,1,4,0,6,1,0.8,126,4.1,5,0,7
Domínguez,C. Dominguez,20392,2025/26,32,Celta,Defensa,6.0,25,ES,0%,Sano,8,0,0,0,1,0,-1,24,3,0,0,0
Duro,Hugo Duro,20391,2025/26,32,Valencia,Delantero,9.0,26,ES,40%,Sano,30,9,0,0,5,0,1,118,3.9,0,2,2
Durán,Pablo Durán,20392,2025/26,32,Celta,Delantero,8.0,24,ES,30%,Sano,25,2,2,0,0,0,0.7,85,3.4,4,2,2
Echeverri,Echeverri,20391,2025/26,32,Girona,Mediocampista,6.0,20,AR,60%,Sano,11,1,1,0,3,0,1.1,41,3.7,3,3,0
Edu Expósito,Edu Expósito,20385,2025/26,32,Espanyol,Mediocampista,16.0,29,ES,70%,Sano,30,1,6,0,7,0,1.3,168,5.6,7,-1,6
Egiluz,Egiluz,20383,2025/26,32,Athletic,Defensa,1.0,24,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Ejaria,Ejaria,20390,2025/26,32,Real Oviedo,Delantero,4.0,28,EN,30%,Sano,8,0,0,0,1,0,1,19,2.4,4,0,0
Ejuke,Ejuke,20387,2025/26,32,Sevilla,Delantero,7.0,28,NG,30%,Sano,23,1,1,0,0,0,0.9,87,3.8,2,0,2
El Hilali,El Hilali,20385,2025/26,32,Espanyol,Defensa,8.0,22,MA,80%,Sano,30,0,2,0,7,0,0.6,81,2.7,2,-1,6
El-Abdellaoui,El-Abdellaoui,20392,2025/26,32,Celta,Delantero,6.0,20,MA,30%,Sano,20,2,0,0,0,0,1,53,2.7,0,0,2
Elgezabal,Elgezabal,20385,2025/26,32,Levante,Defensa,7.0,32,ES,0%,Lesionado/Duda,12,1,0,0,2,0,-1,33,2.8,0,0,0
Eric Garcia,Eric,20386,2025/26,32,Barcelona,Defensa,16.0,25,ES,0%,Sano,30,1,2,0,5,0,1.5,168,5.6,6,4,3
Espino,Pacha,20388,2025/26,32,Rayo,Defensa,8.0,34,UY,70%,Sano,25,2,0,0,2,0,1,81,3.2,3,4,1
Etta Eyong,Etta Eyong,20385,2025/26,32,Levante,Delantero,10.0,22,CM,10%,Sano,25,5,2,0,2,0,0.9,118,4.2,1,2,0
F. de Jong,F. De Jong,20386,2025/26,32,Barcelona,Mediocampista,18.0,28,NL,80%,Sano,21,1,5,0,6,1,1.5,127,6,2,6,0
Febas,Febas,20390,2025/26,32,Elche,Mediocampista,13.0,30,ES,70%,Sano,31,2,2,0,8,0,1.5,161,5.2,3,14,3
Femenia,Kiko F.,20386,2025/26,32,Getafe,Defensa,10.0,35,ES,60%,Sano,26,1,1,0,6,0,1.3,111,4.3,8,1,0
Fer López,Fer López,20392,2025/26,32,Celta,Mediocampista,7.0,21,ES,50%,Sano,11,1,0,0,2,0,1.6,39,3.5,5,-1,10
Fermín,Fermín,20386,2025/26,32,Barcelona,Mediocampista,23.0,22,ES,80%,Sano,26,5,8,0,3,0,1.7,179,6.9,4,6,1
Ferran,Ferran,20386,2025/26,32,Barcelona,Delantero,18.0,26,ES,60%,Sano,29,14,1,0,2,0,1.7,176,6.1,4,15,3
Fidalgo,Fidalgo,20389,2025/26,32,Betis,Mediocampista,8.0,29,ES,30%,Sano,6,1,0,0,0,0,-1,30,5,0,0,0
Fonseca,Fonseca,20390,2025/26,32,Real Oviedo,Mediocampista,6.0,27,UY,80%,Sano,14,0,0,0,5,0,1.5,35,2.5,0,5,5
Fornals,Fornals,20389,2025/26,32,Betis,Mediocampista,23.0,30,ES,70%,Sano,32,7,4,0,2,0,1.3,222,6.9,4,3,8
Fort,Héctor Fort,20390,2025/26,32,Elche,Defensa,7.0,19,ES,30%,Sano,9,1,2,0,0,0,-1,36,4,0,0,0
Fortuño,A. Fortuño,20385,2025/26,32,Espanyol,Portero,1.0,24,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Forés,A. Fores,20390,2025/26,32,Real Oviedo,Delantero,4.0,25,ES,0%,Lesionado/Duda,15,0,1,0,0,0,-1,28,1.9,0,0,0
Foulquier,Foulquier,20391,2025/26,32,Valencia,Defensa,8.0,33,GP,0%,Lesionado/Duda,15,0,0,0,1,0,-1,44,2.9,0,0,0
Foyth,Foyth,20392,2025/26,32,Villarreal,Defensa,9.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20388,2025/26,32,Real Sociedad,Portero,1.0,23,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20389,2025/26,32,Real Madrid,Defensa,7.0,26,ES,20%,Sano,10,1,1,0,2,1,1,40,4,0,5,0
Fran González,Fran González,20389,2025/26,32,Real Madrid,Portero,1.0,20,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
