Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Forés,A. Fores,20448,2025/26,38,Real Oviedo,Delantero,4.0,25,ES,50%,Sano,17,0,1,0,0,0,0.9,32,1.9,2,0,2
Foulquier,Foulquier,20451,2025/26,38,Valencia,Defensa,7.0,33,GP,0%,Lesionado/Duda,15,0,0,0,1,0,-1,44,2.9,0,0,0
Foyth,Foyth,20452,2025/26,38,Villarreal,Defensa,8.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20445,2025/26,38,Real Sociedad,Portero,2.0,23,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20450,2025/26,38,Real Madrid,Defensa,8.0,26,ES,70%,Sano,13,1,1,0,2,1,1.3,57,4.4,7,0,2
Fran Pérez,Fran Pérez,20444,2025/26,38,Rayo,Mediocampista,8.0,23,ES,70%,Sano,29,2,1,0,4,0,1.1,98,3.4,2,3,1
Francés,Francés,20447,2025/26,38,Girona,Defensa,8.0,23,ES,50%,Lesionado/Duda,24,0,2,0,2,1,1.5,87,3.6,6,3,4
Freeman,Freeman,20452,2025/26,38,Villarreal,Defensa,5.0,21,US,40%,Sano,9,0,0,0,0,0,0,26,2.9,0,0,0
Galán,Javi Galán,20446,2025/26,38,Osasuna,Defensa,9.0,31,ES,60%,Sano,19,0,1,0,3,0,1,104,4.3,4,0,0
Garcés,F. Garcés,20444,2025/26,38,Alavés,Defensa,7.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,-1,43,4.3,0,0,0
Gattoni,Gattoni,20443,2025/26,38,Sevilla,Defensa,2.0,27,AR,11%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20451,2025/26,38,Barcelona,Mediocampista,6.0,21,ES,50%,Sano,10,0,1,0,3,0,2,34,3.4,4,0,6
Gayà,Gayá,20451,2025/26,38,Valencia,Defensa,9.0,30,ES,0%,Lesionado/Duda,32,1,2,0,6,1,1,135,4.2,0,4,9
Gazzaniga,Gazzaniga,20447,2025/26,38,Girona,Portero,18.0,34,AR,95%,Sano,34,0,0,0,4,1,1.3,195,5.7,6,4,7
Gerard,Gerard,20452,2025/26,38,Villarreal,Delantero,22.0,34,ES,50%,Lesionado/Duda,22,10,0,0,0,0,1.3,140,6.4,2,9,2
Giménez,J.M. Giménez,20452,2025/26,38,Atlético,Defensa,11.0,31,UY,0%,Lesionado/Duda,16,0,1,0,3,0,-1,89,5.6,0,0,2
Giuliano,Giuliano,20452,2025/26,38,Atlético,Delantero,18.0,23,AR,80%,Sano,30,4,6,0,2,0,0.5,172,5.7,3,0,0
Gonzalo,Gonzalo,20450,2025/26,38,Real Madrid,Delantero,7.0,22,ES,50%,Sano,29,5,1,0,2,0,1.2,91,3.1,1,12,1
González,Nico Gonzalez,20452,2025/26,38,Atlético,Mediocampista,13.0,28,AR,0%,Lesionado/Duda,24,5,0,0,4,1,-1,122,5.1,0,0,0
Gorosabel,Gorosabel,20450,2025/26,38,Athletic,Defensa,8.0,29,ES,70%,Sano,23,0,1,0,3,0,1.3,60,2.6,6,1,4
Gorrotxategi,Gorrotxa,20445,2025/26,38,Real Sociedad,Mediocampista,9.0,24,ES,40%,Lesionado/Duda,30,1,3,0,6,0,1.5,117,3.9,0,3,3
Griezmann,Griezmann,20452,2025/26,38,Atlético,Delantero,12.0,35,FR,70%,Sano,33,7,3,0,1,0,1.9,163,4.9,12,5,5
Gudelj,Gudelj,20443,2025/26,38,Sevilla,Mediocampista,9.0,34,RS,50%,Sano,33,2,0,0,9,0,1,137,4.2,0,2,7
Guedes,Guedes,20445,2025/26,38,Real Sociedad,Mediocampista,16.0,29,PT,50%,Sano,32,8,4,0,3,0,1,176,5.5,0,0,0
Guevara,Guevara,20444,2025/26,38,Alavés,Mediocampista,5.0,28,ES,30%,Sano,24,1,1,0,4,1,1,62,2.6,0,0,1
Guido,G. Rodríguez,20451,2025/26,38,Valencia,Mediocampista,9.0,32,AR,95%,Sano,15,3,0,0,4,0,1,77,5.1,10,4,7
Gumbau,Gumbau,20444,2025/26,38,Rayo,Mediocampista,7.0,31,ES,70%,Sano,27,0,3,0,4,0,1.6,83,3.1,0,11,3
Guridi,Guridi,20444,2025/26,38,Alavés,Mediocampista,7.0,31,ES,70%,Sano,27,0,0,0,1,0,1.6,64,2.4,7,8,4
Guruzeta,Guruzeta,20450,2025/26,38,Athletic,Delantero,9.0,29,ES,80%,Sano,34,9,3,0,6,1,1,158,4.6,1,1,5
Güler,Arda Güler,20450,2025/26,38,Real Madrid,Mediocampista,29.0,21,TR,0%,Lesionado/Duda,32,4,9,0,1,0,-1,233,7.3,0,0,0
Hancko,Hancko,20452,2025/26,38,Atlético,Defensa,11.0,28,SK,80%,Sano,29,0,2,0,2,0,1.2,141,4.9,10,4,5
Hassan,Hassan,20448,2025/26,38,Real Oviedo,Mediocampista,8.0,24,FR,50%,Sano,36,0,3,0,1,0,1.2,125,3.5,3,2,1
Herrando,Herrando,20446,2025/26,38,Osasuna,Defensa,8.0,25,ES,20%,Sano,27,0,1,0,3,0,-1,85,3.1,0,0,0
Herrera,Sergio Herrera,20446,2025/26,38,Osasuna,Portero,19.0,32,ES,80%,Sano,36,0,0,0,3,1,0.6,212,5.9,3,0,-1
Herrera,Herrera,20445,2025/26,38,Real Sociedad,Mediocampista,4.0,28,VE,30%,Sano,11,0,0,0,1,0,1,17,1.3,0,5,0
Hugo Álvarez,Hugo Alvarez,20443,2025/26,38,Celta,Mediocampista,9.0,22,ES,40%,Sano,27,4,2,0,2,0,1.3,110,4.1,2,8,2
Huijsen,Huijsen,20450,2025/26,38,Real Madrid,Defensa,21.0,21,ES,50%,Sano,27,2,2,0,7,1,1.5,168,6.2,9,0,0
I. Williams,Iñaki Williams,20450,2025/26,38,Athletic,Delantero,9.0,31,GH,90%,Sano,29,3,4,0,2,0,1.2,119,4.1,9,5,1
Ibáñez,Ibañez,20444,2025/26,38,Alavés,Mediocampista,8.0,27,ES,50%,Sano,36,1,1,0,7,0,1.2,127,3.5,3,2,2
Iglesias,B. Iglesias,20443,2025/26,38,Celta,Delantero,13.0,33,ES,50%,Sano,34,14,2,0,7,0,1.2,171,5,1,1,10
Iglesias,Juan Iglesias,20446,2025/26,38,Getafe,Defensa,9.0,27,ES,90%,Sano,36,1,2,0,4,0,1.2,155,4.3,5,4,8
Iker Muñoz,Iker Muñoz,20446,2025/26,38,Osasuna,Mediocampista,7.0,23,ES,0%,Sano,19,0,0,0,5,0,1,55,2.9,1,0,4
Isco,Isco,20449,2025/26,38,Betis,Mediocampista,5.0,34,ES,50%,Sano,7,1,1,0,0,0,1.4,29,4.1,12,2,0
Isi,Isi,20444,2025/26,38,Rayo,Delantero,9.0,31,ES,0%,Sano,31,3,3,0,10,1,-1,139,4.5,0,0,0
Iturbe,A. Iturbe,20447,2025/26,38,Elche,Portero,2.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20447,2025/26,38,Girona,Mediocampista,9.0,27,ES,50%,Sano,34,0,1,0,5,1,1,144,4.2,5,3,3
Iván Romero,I. Romero,20449,2025/26,38,Levante,Delantero,9.0,25,ES,70%,Sano,31,7,1,0,5,0,1.5,144,4.6,4,1,0
Iván Villar,Iván Villar,20443,2025/26,38,Celta,Portero,2.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20450,2025/26,38,Athletic,Delantero,3.0,26,ES,0%,Sano,12,0,0,0,2,0,1,17,1.4,1,0,0
Januzaj,Januzaj,20443,2025/26,38,Sevilla,Mediocampista,4.0,31,BE,0%,Lesionado/Duda,12,0,0,0,1,0,-1,24,2,0,0,0
Jauregizar,Jauregizar,20450,2025/26,38,Athletic,Mediocampista,9.0,22,ES,50%,Sano,35,2,0,0,6,1,1.1,146,4.2,3,1,5
Javi Guerra,Javi Guerra,20451,2025/26,38,Valencia,Mediocampista,9.0,23,ES,80%,Sano,35,3,6,0,3,0,2.3,159,4.5,17,10,4
Javi López,Javi Lopéz,20448,2025/26,38,Real Oviedo,Defensa,9.0,24,ES,50%,Sano,24,0,1,0,3,1,1.3,86,3.6,5,0,-1
Javi Muñoz,Javi Muñoz,20446,2025/26,38,Getafe,Mediocampista,5.0,31,ES,20%,Sano,17,0,0,0,0,0,1,37,2.2,0,0,2
Javi Rodríguez,Javi Rodriguez,20443,2025/26,38,Celta,Defensa,9.0,22,ES,80%,Sano,32,0,1,0,5,0,1.1,124,3.9,6,0,8
Jesús Vázquez,J. Vázquez,20451,2025/26,38,Valencia,Defensa,6.0,23,ES,90%,Sano,23,0,0,0,2,0,1,60,2.6,6,2,1
Joan Garcia,Joan García,20451,2025/26,38,Barcelona,Portero,38.0,25,ES,50%,Sano,30,0,0,0,1,0,1.7,258,8.6,5,0,9
Jofre,Jofre,20445,2025/26,38,Espanyol,Delantero,6.0,24,ES,40%,Sano,25,1,0,0,1,0,1,60,2.4,0,1,0
John C.,John C.,20447,2025/26,38,Elche,Defensa,5.0,25,ES,20%,Sano,20,1,0,0,3,0,1,38,1.9,2,2,0
Jon Martín,Jon Martin,20445,2025/26,38,Real Sociedad,Defensa,9.0,20,ES,70%,Sano,25,2,0,0,6,0,1.5,112,4.5,-1,13,3
Jonny,Jonny Otto,20444,2025/26,38,Alavés,Defensa,8.0,32,ES,40%,Sano,34,0,0,0,7,0,1.5,95,2.8,0,0,3
Jordan,Jordán,20443,2025/26,38,Sevilla,Mediocampista,2.0,31,ES,10%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20447,2025/26,38,Elche,Mediocampista,6.0,36,ES,10%,Sano,19,0,3,0,2,0,2,75,3.9,2,0,11
Joseph,Mateo Joseph,20448,2025/26,38,Mallorca,Delantero,9.0,22,ES,0%,Lesionado/Duda,29,2,3,0,2,0,-1,112,3.9,0,0,0
Juan Carlos,Juan Carlos,20447,2025/26,38,Girona,Portero,2.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20446,2025/26,38,Osasuna,Defensa,6.0,33,ES,10%,Sano,15,0,0,0,2,0,-1,40,2.7,0,0,0
Juanlu,Juanlu,20443,2025/26,38,Sevilla,Mediocampista,8.0,22,ES,0%,Sano,32,0,3,0,7,1,1.3,114,3.6,2,2,2
Juanmi,Juanmi,20446,2025/26,38,Getafe,Delantero,4.0,33,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20452,2025/26,38,Atlético,Defensa,7.0,21,ES,20%,Sano,4,0,1,0,2,0,-1,22,5.5,0,0,0
Junior,Junior,20449,2025/26,38,Betis,Defensa,7.0,29,DO,30%,Sano,12,0,1,0,2,0,1.3,38,3.2,4,3,0
Jutglà,Ferran Jutglà,20443,2025/26,38,Celta,Delantero,11.0,27,ES,60%,Sano,29,9,3,0,4,0,1.5,138,4.8,1,13,3
Kalumba,Kalumba Jr,20448,2025/26,38,Mallorca,Delantero,3.0,21,FR,0%,Lesionado/Duda,3,0,0,0,0,0,-1,5,1.7,0,0,0
Kamara,Kamara,20446,2025/26,38,Getafe,Delantero,4.0,22,EN,10%,Sano,12,0,0,0,1,0,-1,21,1.8,0,0,0
Kambwala,Kambwala,20452,2025/26,38,Villarreal,Defensa,3.0,21,FR,10%,Sano,2,0,0,0,0,0,0,3,1.5,1,0,0
Karrikaburu,Karrikaburu,20445,2025/26,38,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,7,0,0,0,0,0,-1,11,1.6,0,0,0
Kike Barja,Kike Barja,20446,2025/26,38,Osasuna,Delantero,5.0,29,ES,50%,Sano,26,2,2,0,4,0,1.4,69,2.7,3,9,0
Kike García,Kike García,20445,2025/26,38,Espanyol,Delantero,9.0,36,ES,60%,Sano,36,8,1,0,3,0,1.7,137,3.8,7,7,2
Kike Salas,Kike Salas,20443,2025/26,38,Sevilla,Defensa,13.0,24,ES,80%,Sano,25,2,0,0,1,0,2,126,5,4,11,3
Koke,Koke,20452,2025/26,38,Atlético,Mediocampista,10.0,34,ES,80%,Sano,33,2,2,0,6,0,1.6,154,4.7,5,1,7
Koski,Koski,20444,2025/26,38,Alavés,Defensa,6.0,24,FI,70%,Sano,4,0,0,0,0,0,1.4,20,5,9,8,0
Koundé,Kounde,20451,2025/26,38,Barcelona,Defensa,13.0,27,FR,30%,Lesionado/Duda,30,1,3,0,6,0,0.8,154,5.1,3,6,0
Krapyvtsov,Krapyvtsov,20447,2025/26,38,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20445,2025/26,38,Real Sociedad,Mediocampista,13.0,24,JP,70%,Sano,24,2,4,0,2,0,1,122,5.1,0,3,2
Kumbulla,Kumbulla,20448,2025/26,38,Mallorca,Defensa,4.0,26,AL,0%,Lesionado/Duda,8,0,0,0,1,0,-1,10,1.3,0,0,0
L. Ilic,Ilic,20448,2025/26,38,Real Oviedo,Mediocampista,5.0,26,RS,30%,Sano,18,1,0,0,4,1,-1,39,2.2,0,0,0
Lago,Yoel Lago,20443,2025/26,38,Celta,Defensa,7.0,22,ES,70%,Sano,11,0,0,0,4,0,1.3,34,3.1,5,4,10
Laporte,Laporte,20450,2025/26,38,Athletic,Defensa,9.0,31,ES,90%,Sano,25,0,1,0,4,0,1,105,4.2,2,3,2
Lass,Lass,20447,2025/26,38,Girona,Mediocampista,2.0,22,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20448,2025/26,38,Mallorca,Defensa,5.0,28,ES,50%,Sano,11,0,1,0,3,0,1,23,2.1,0,0,2
Le Normand,Le Normand,20452,2025/26,38,Atlético,Defensa,9.0,29,ES,0%,Sano,28,1,1,0,5,0,1,125,4.5,8,3,3
Lejeune,Lejeune,20444,2025/26,38,Rayo,Defensa,25.0,35,FR,50%,Sano,36,2,1,0,7,0,1.7,242,6.7,10,12,8
Lekue,I. Lekue,20450,2025/26,38,Athletic,Defensa,5.0,33,ES,50%,Sano,10,0,0,0,2,2,-1,15,1.5,0,0,0
Lemar,Lemar,20447,2025/26,38,Girona,Mediocampista,9.0,30,FR,40%,Sano,26,3,1,0,3,0,1.3,116,4.5,0,4,5
Lenglet,Lenglet,20452,2025/26,38,Atlético,Defensa,9.0,30,FR,50%,Sano,18,0,1,0,6,1,1.1,86,4.8,3,1,0
Leo Román,Leo Román,20448,2025/26,38,Mallorca,Portero,12.0,25,ES,95%,Sano,32,0,0,1,4,0,0.9,158,4.9,3,1,5
Letácek,Letacek,20446,2025/26,38,Getafe,Portero,2.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20451,2025/26,38,Barcelona,Delantero,15.0,37,PL,50%,Sano,30,13,2,0,2,0,1.2,161,5.4,3,3,2
Liso,A. Liso,20446,2025/26,38,Getafe,Delantero,8.0,21,ES,30%,Sano,27,3,0,0,5,1,-1,80,3,0,0,0
Llabrés,Javi Llabrés,20448,2025/26,38,Mallorca,Delantero,3.0,23,ES,10%,Sano,16,0,0,0,0,0,-1,27,1.7,0,0,0
Lo Celso,Lo Celso,20449,2025/26,38,Betis,Mediocampista,13.0,30,AR,50%,Sano,23,2,3,0,4,0,0.9,117,5.1,2,5,0
Lookman,Lookman,20452,2025/26,38,Atlético,Delantero,7.0,28,NG,80%,Sano,11,4,0,0,1,0,1.4,57,5.2,10,10,7
Losada,Iker Losada,20449,2025/26,38,Levante,Delantero,7.0,24,ES,50%,Sano,22,3,1,0,1,0,1,75,3.4,7,2,0
Lozano,Pol Lozano,20445,2025/26,38,Espanyol,Mediocampista,8.0,26,ES,0%,Sano,33,2,1,0,12,1,1.2,97,2.9,0,6,1
Luis Milla,L. Milla,20446,2025/26,38,Getafe,Mediocampista,25.0,31,ES,95%,Sano,36,0,10,0,4,1,1.6,246,6.8,3,10,7
Luis Vázquez,Luis Vázquez,20446,2025/26,38,Getafe,Delantero,8.0,25,AR,70%,Sano,16,3,0,0,2,0,1,70,4.4,2,0,2
Luiz Felipe,Luiz Felipe,20444,2025/26,38,Rayo,Defensa,6.0,29,IT,0%,Lesionado/Duda,10,0,0,0,1,0,-1,36,3.6,0,0,0
Luiz Junior,Júnior R.,20452,2025/26,38,Villarreal,Portero,28.0,25,BR,40%,Sano,28,0,0,1,3,0,-1,200,7.1,0,0,0
Lunin,Lunin,20450,2025/26,38,Real Madrid,Portero,8.0,27,UA,20%,Sano,6,0,0,0,0,1,-1,39,6.5,0,0,0
Luvumbo,Luvumbo,20448,2025/26,38,Mallorca,Delantero,6.0,24,AO,50%,Sano,10,0,2,0,2,0,1.2,37,3.7,2,0,4
M. Alonso,Marcos Alonso,20443,2025/26,38,Celta,Defensa,19.0,35,ES,90%,Sano,31,1,0,0,5,0,1.1,182,5.9,7,2,8
M. Llorente,Marcos Llorente,20452,2025/26,38,Atlético,Defensa,16.0,31,ES,90%,Sano,28,0,4,0,7,1,1.3,156,5.6,0,7,4
Maffeo,Maffeo,20448,2025/26,38,Mallorca,Defensa,9.0,28,AR,80%,Sano,30,1,1,0,11,0,1,119,4,4,-2,0
Manu Bueno,Manu Bueno,20443,2025/26,38,Sevilla,Mediocampista,4.0,21,ES,0%,Lesionado/Duda,8,0,0,0,2,0,-1,15,1.9,0,0,0
Manu Fernández,Manuel Fernán...,20443,2025/26,38,Celta,Defensa,6.0,25,ES,20%,Sano,14,0,0,0,2,0,-1,42,3,0,0,0
Manu Sánchez,Manu Sánchez,20449,2025/26,38,Levante,Defensa,8.0,25,ES,60%,Sano,32,1,2,0,8,0,0.9,110,3.4,6,2,0
Marc Roca,Marc Roca,20449,2025/26,38,Betis,Mediocampista,9.0,29,ES,70%,Sano,28,1,1,0,1,0,1.2,121,4.3,1,0,3
Marc Vidal,Marc Vidal,20443,2025/26,38,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20443,2025/26,38,Sevilla,Defensa,7.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20444,2025/26,38,Alavés,Delantero,4.0,32,DO,10%,Sano,10,0,0,0,1,0,-1,18,1.8,0,0,0
Mario Martín,Mario Martín,20446,2025/26,38,Getafe,Mediocampista,8.0,22,ES,70%,Sano,34,2,1,0,11,0,1.2,85,2.5,1,1,2
Marrero,Marrero,20445,2025/26,38,Real Sociedad,Portero,2.0,24,ES,30%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20447,2025/26,38,Elche,Mediocampista,12.0,23,PT,20%,Sano,25,2,5,0,3,0,-1,125,5,-1,0,0
Martín,Gerard Martín,20451,2025/26,38,Barcelona,Defensa,14.0,24,ES,60%,Sano,31,0,0,0,6,0,1.5,156,5,6,0,11
Marín,Marín,20445,2025/26,38,Real Sociedad,Mediocampista,7.0,22,ES,50%,Sano,33,0,1,0,2,0,1.6,72,2.2,1,2,2
Mascarell,Mascarell,20448,2025/26,38,Mallorca,Mediocampista,10.0,33,GQ,90%,Sano,29,2,2,0,5,0,1.8,135,4.7,0,7,9
Mastantuono,F. Mastantuono,20450,2025/26,38,Real Madrid,Delantero,7.0,18,AR,50%,Sano,22,1,0,0,5,1,0.8,75,3.4,2,8,1
Matturro,Alan Matturo,20449,2025/26,38,Levante,Defensa,7.0,21,UY,20%,Sano,19,1,1,0,0,1,1.5,66,3.5,0,0,9
Maupay,Maupay,20443,2025/26,38,Sevilla,Delantero,7.0,29,FR,50%,Sano,11,2,1,0,1,0,1,45,4.1,3,2,3
Mayoral,B. Mayoral,20446,2025/26,38,Getafe,Delantero,8.0,29,ES,10%,Sano,16,4,1,0,0,0,1,71,4.4,0,0,2
Mbappé,Mbappé,20450,2025/26,38,Real Madrid,Delantero,52.0,27,FR,90%,Sano,30,24,5,0,4,0,1,315,10.5,3,6,0
Mendoza,R. Mendoza,20452,2025/26,38,Atlético,Mediocampista,8.0,21,ES,10%,Lesionado/Duda,8,0,1,0,2,0,-1,73,3,0,1,0
Mendy,N. Mendy,20444,2025/26,38,Rayo,Defensa,12.0,21,SN,70%,Sano,23,2,0,0,9,2,1.5,115,5,0,7,1
Mendy,F. Mendy,20450,2025/26,38,Real Madrid,Defensa,4.0,30,FR,0%,Lesionado/Duda,5,0,0,0,0,0,-1,14,2.8,0,0,0
Mendy,Mendy,20443,2025/26,38,Sevilla,Mediocampista,8.0,26,FR,0%,Lesionado/Duda,27,1,0,0,6,0,-1,86,3.2,0,0,0
Miguel Rubio,Miguel Rubio,20445,2025/26,38,Espanyol,Defensa,4.0,28,ES,20%,Sano,12,1,0,0,0,0,-1,29,2.4,0,0,0
Mikautadze,Mikautadze,20452,2025/26,38,Villarreal,Delantero,22.0,25,GE,80%,Sano,31,12,6,0,1,0,1.6,197,6.4,0,12,2
Militão,E. Militao,20450,2025/26,38,Real Madrid,Defensa,16.0,28,BR,0%,Lesionado/Duda,16,2,1,0,2,0,-1,103,6.4,0,0,0
Mingueza,O. Mingueza,20443,2025/26,38,Celta,Defensa,9.0,27,ES,50%,Sano,33,1,4,0,4,0,1.2,131,4,1,5,10
Moi Gómez,Moi Gómez,20446,2025/26,38,Osasuna,Mediocampista,8.0,31,ES,40%,Sano,25,0,2,0,3,0,1.2,102,4.1,3,4,0
Mojica,J. Mojica,20448,2025/26,38,Mallorca,Defensa,9.0,33,CO,0%,Sano,35,0,4,0,6,1,1,130,3.7,-1,0,6
Moldovan,Moldovan,20448,2025/26,38,Real Oviedo,Portero,5.0,28,RO,50%,Sano,1,0,0,0,0,0,1,4,4,4,0,0
Moleiro,A. Moleiro,20452,2025/26,38,Villarreal,Mediocampista,19.0,22,ES,70%,Sano,36,10,5,0,4,0,1,215,6,5,7,2
Molina,Molina,20452,2025/26,38,Atlético,Defensa,9.0,28,AR,0%,Lesionado/Duda,26,2,2,0,4,0,0.5,112,4.3,0,0,2
Moncayola,Moncayola,20446,2025/26,38,Osasuna,Mediocampista,9.0,28,ES,90%,Sano,35,0,4,0,9,0,1.5,156,4.5,1,5,3
Morales,A. J. Morales,20449,2025/26,38,Levante,Delantero,5.0,38,ES,0%,Sano,20,1,1,0,1,0,1.5,53,2.7,0,0,3
Moreno,Matías Moreno,20449,2025/26,38,Levante,Defensa,10.0,22,AR,90%,Sano,27,0,0,0,8,0,1.7,128,4.7,11,0,0
Morey,Morey,20448,2025/26,38,Mallorca,Defensa,5.0,26,ES,20%,Sano,18,1,0,0,2,0,1,33,1.8,0,0,1
Moriba,Ilaix Moriba,20443,2025/26,38,Celta,Mediocampista,9.0,23,GN,70%,Sano,35,1,3,0,7,0,2,126,3.6,10,0,6
Morlanes,Morlanes,20448,2025/26,38,Mallorca,Mediocampista,8.0,27,ES,70%,Sano,31,2,0,0,4,1,1,109,3.5,4,0,2
Mouriño,Mouriño,20452,2025/26,38,Villarreal,Defensa,9.0,24,UY,60%,Sano,27,1,2,0,11,1,1.2,121,4.5,-1,0,4
Mumin,A. Mumin,20444,2025/26,38,Rayo,Defensa,3.0,27,GH,50%,Sano,2,0,0,0,0,0,1,3,1.5,2,0,0
Muriqi,Muriqi,20448,2025/26,38,Mallorca,Delantero,21.0,32,XK,90%,Sano,36,22,1,0,4,1,1.1,222,6.2,4,3,9
Musso,J. Musso,20452,2025/26,38,Atlético,Portero,9.0,32,AR,60%,Sano,7,0,0,0,2,0,2,49,7,0,9,0
N. Williams,Nico Williams,20450,2025/26,38,Athletic,Delantero,22.0,23,ES,0%,Lesionado/Duda,25,6,3,0,2,0,1.5,157,6.3,0,0,1
Nacho Pérez,Nacho Perez,20449,2025/26,38,Levante,Defensa,4.0,17,ES,30%,Sano,3,0,0,0,1,0,1,9,3,6,0,0
Nacho Vidal,Nacho Vidal,20448,2025/26,38,Real Oviedo,Defensa,9.0,31,ES,60%,Sano,28,0,0,0,4,0,1.3,104,3.7,2,4,10
Natan,Natan,20449,2025/26,38,Betis,Defensa,12.0,25,BR,70%,Sano,32,0,0,0,8,0,1,159,5,2,2,0
Navarro,Navarro,20450,2025/26,38,Athletic,Mediocampista,8.0,24,ES,60%,Sano,31,6,1,0,1,0,1,122,3.9,4,0,6
Ngongé,Ngonge,20445,2025/26,38,Espanyol,Delantero,6.0,25,BE,0%,Lesionado/Duda,9,0,2,0,4,0,-1,33,3.7,0,0,0
Nianzou,Nianzou,20443,2025/26,38,Sevilla,Defensa,5.0,23,FR,20%,Sano,12,0,0,0,5,1,-1,25,2.1,0,0,0
Nteka,Nteka,20444,2025/26,38,Rayo,Delantero,4.0,28,AO,60%,Sano,12,2,0,0,3,0,0,28,2.3,0,-1,0
Nyland,Nyland,20443,2025/26,38,Sevilla,Portero,6.0,35,NO,30%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20446,2025/26,38,Getafe,Defensa,4.0,38,CM,30%,Sano,14,0,1,0,6,1,1.4,21,1.5,3,11,0
Núñez,Núñez,20451,2025/26,38,Valencia,Defensa,7.0,29,ES,70%,Sano,12,0,0,0,2,0,1,44,3.7,1,4,1
Oblak,Oblak,20452,2025/26,38,Atlético,Portero,26.0,33,SI,40%,Sano,30,0,0,0,0,0,1.9,208,6.9,17,0,5
Odriozola,Odriozola,20445,2025/26,38,Real Sociedad,Defensa,5.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olaizola,Olaizola,20448,2025/26,38,Mallorca,Defensa,5.0,2026,N/A,25%,Sano,1,0,0,0,0,0,-1,4,4,4,0,0
Olasagasti,Olasagasti,20449,2025/26,38,Levante,Mediocampista,8.0,25,ES,90%,Sano,32,1,5,0,3,1,1.7,114,3.6,12,10,3
Olmo,Dani Olmo,20451,2025/26,38,Barcelona,Mediocampista,27.0,28,ES,70%,Sano,32,7,8,0,1,0,1.5,224,7,2,5,9
Oluwaseyi,Oluwaseyi,20452,2025/26,38,Villarreal,Delantero,7.0,26,CA,30%,Sano,27,2,2,0,1,0,0.4,80,3,2,0,3
Orejuela,Orejuela,20448,2025/26,38,Mallorca,Defensa,3.0,2026,N/A,50%,Sano,1,0,0,0,0,0,-1,1,1,0,1,0
Oriol Rey,O. Rey,20449,2025/26,38,Levante,Mediocampista,8.0,28,ES,20%,Sano,19,0,1,0,4,0,1.5,60,3.2,0,0,9
Oroz,Aimar,20446,2025/26,38,Osasuna,Mediocampista,9.0,24,ES,70%,Sano,30,0,2,0,6,0,1,114,3.8,0,1,1
Ortiz,Á. Ortiz,20449,2025/26,38,Betis,Defensa,5.0,21,ES,0%,Lesionado/Duda,13,0,0,0,1,0,-1,29,2.2,0,0,0
Osambela,A. Osambela,20446,2025/26,38,Osasuna,Mediocampista,4.0,21,ES,0%,Sano,16,1,0,0,1,1,1,35,2.2,0,2,1
Oso,Oso,20443,2025/26,38,Sevilla,Defensa,9.0,22,ES,60%,Sano,20,2,3,0,1,0,2,77,3.9,3,14,3
Ounahi,Ounahi,20447,2025/26,38,Girona,Mediocampista,31.0,26,MA,90%,Sano,23,5,2,0,7,0,2.1,176,7.7,12,8,7
