Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Foulquier,Foulquier,20372,2025/26,30,Valencia,Defensa,8.0,33,GP,0%,Lesionado/Duda,15,0,0,0,1,0,-1,44,2.9,0,0,0
Foyth,Foyth,20366,2025/26,30,Villarreal,Defensa,9.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20371,2025/26,30,Real Sociedad,Portero,1.0,23,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20367,2025/26,30,Real Madrid,Defensa,7.0,26,ES,50%,Sano,9,1,1,0,2,1,2,35,3.9,0,9,0
Fran González,Fran González,20367,2025/26,30,Real Madrid,Portero,1.0,20,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran Pérez,Fran Pérez,20368,2025/26,30,Rayo,Mediocampista,9.0,23,ES,30%,Lesionado/Duda,25,2,1,0,4,0,1.1,90,3.6,1,2,5
Francés,Francés,20366,2025/26,30,Girona,Defensa,6.0,23,ES,20%,Sano,17,0,1,0,1,1,1.5,49,2.9,0,8,8
Freeman,Freeman,20366,2025/26,30,Villarreal,Defensa,3.0,21,US,10%,Sano,4,0,0,0,0,0,1,6,1.5,0,2,0
Galán,Javi Galán,20364,2025/26,30,Osasuna,Defensa,10.0,31,ES,90%,Sano,12,0,1,0,2,0,1.2,86,5.1,6,4,3
Garcés,F. Garcés,20364,2025/26,30,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,-1,43,4.3,0,0,0
Gattoni,Gattoni,20370,2025/26,30,Sevilla,Defensa,1.0,27,AR,10%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20363,2025/26,30,Barcelona,Mediocampista,4.0,21,ES,20%,Sano,3,0,1,0,0,0,1,9,3,0,1,0
Gayà,Gayá,20372,2025/26,30,Valencia,Defensa,10.0,30,ES,70%,Lesionado/Duda,25,1,1,0,6,1,1,92,3.7,1,5,3
Gazzaniga,Gazzaniga,20366,2025/26,30,Girona,Portero,18.0,34,AR,95%,Sano,26,0,0,0,4,1,2.1,151,5.8,12,15,3
Gerard,Gerard,20366,2025/26,30,Villarreal,Delantero,13.0,33,ES,80%,Sano,15,8,0,0,0,0,1.4,107,7.1,10,2,1
Giménez,J.M. Giménez,20363,2025/26,30,Atlético,Defensa,14.0,31,UY,50%,Sano,14,0,1,0,3,0,1.2,86,6.1,-1,11,9
Giuliano,Giuliano,20363,2025/26,30,Atlético,Delantero,18.0,23,AR,70%,Sano,26,3,6,0,1,0,1.4,153,5.9,10,4,3
Gonzalo,Gonzalo,20367,2025/26,30,Real Madrid,Delantero,6.0,22,ES,40%,Sano,23,4,0,0,1,0,1.1,68,3,0,2,2
González,Nico Gonzalez,20363,2025/26,30,Atlético,Mediocampista,12.0,27,AR,30%,Sano,21,3,0,0,3,0,1.5,107,5.1,2,6,17
Gorosabel,Gorosabel,20365,2025/26,30,Athletic,Defensa,7.0,29,ES,30%,Sano,16,0,1,0,2,0,0.9,40,2.5,0,2,2
Gorrotxategi,Gorrotxa,20371,2025/26,30,Real Sociedad,Mediocampista,10.0,24,ES,50%,Lesionado/Duda,25,1,3,0,6,0,0.5,108,4.3,0,0,0
Griezmann,Griezmann,20363,2025/26,30,Atlético,Delantero,9.0,35,FR,70%,Sano,26,6,1,0,0,0,1.6,121,4.7,3,2,7
Gudelj,Gudelj,20370,2025/26,30,Sevilla,Mediocampista,10.0,34,RS,70%,Sano,25,1,0,0,7,0,1,104,4.2,5,1,4
Guedes,Guedes,20371,2025/26,30,Real Sociedad,Mediocampista,17.0,29,PT,50%,Lesionado/Duda,29,8,4,0,2,0,1.7,166,5.7,-2,19,0
Guevara,Guevara,20364,2025/26,30,Alavés,Mediocampista,5.0,28,ES,30%,Sano,19,1,0,0,4,1,1,47,2.5,0,0,-1
Guido,G. Rodríguez,20372,2025/26,30,Valencia,Mediocampista,8.0,31,AR,90%,Sano,7,0,0,0,0,0,1.7,29,4.1,9,4,1
Gumbau,Gumbau,20368,2025/26,30,Rayo,Mediocampista,6.0,31,ES,50%,Sano,21,0,1,0,4,0,0.9,50,2.4,3,2,2
Guridi,Guridi,20364,2025/26,30,Alavés,Mediocampista,6.0,31,ES,50%,Sano,19,0,0,0,1,0,1.2,38,2,2,2,3
Guruzeta,Guruzeta,20365,2025/26,30,Athletic,Delantero,10.0,29,ES,70%,Sano,26,6,1,0,4,1,1.5,111,4.3,4,1,2
Güler,Arda Güler,20367,2025/26,30,Real Madrid,Mediocampista,27.0,21,TR,70%,Sano,29,4,8,0,1,0,1.7,215,7.4,5,10,8
Hancko,Hancko,20363,2025/26,30,Atlético,Defensa,11.0,28,SK,90%,Sano,26,0,2,0,2,0,1.2,122,4.7,0,0,2
Hassan,Hassan,20370,2025/26,30,Real Oviedo,Mediocampista,10.0,24,FR,50%,Sano,28,0,3,0,1,0,1,108,3.9,2,2,2
Herrando,Herrando,20364,2025/26,30,Osasuna,Defensa,9.0,25,ES,10%,Sano,24,0,1,0,2,0,1,76,3.2,0,3,2
Herrera,Sergio Herrera,20364,2025/26,30,Osasuna,Portero,21.0,32,ES,95%,Sano,29,0,0,0,3,0,0.9,187,6.4,9,2,3
Herrera,Herrera,20371,2025/26,30,Real Sociedad,Mediocampista,4.0,28,VE,0%,Lesionado/Duda,8,0,0,0,1,0,1,10,1,0,2,1
Hugo Álvarez,Hugo Alvarez,20372,2025/26,30,Celta,Mediocampista,8.0,22,ES,30%,Sano,20,3,1,0,2,0,1.4,75,3.8,7,5,1
Huijsen,Huijsen,20367,2025/26,30,Real Madrid,Defensa,19.0,20,ES,80%,Sano,21,2,2,0,5,1,1.4,129,6.1,4,11,0
I. Williams,Iñaki Williams,20365,2025/26,30,Athletic,Delantero,10.0,31,GH,70%,Sano,21,2,4,0,1,0,1.3,93,4.4,12,2,2
Ibáñez,Ibañez,20364,2025/26,30,Alavés,Mediocampista,10.0,27,ES,50%,Sano,28,1,1,0,5,0,1.1,107,3.8,0,4,0
Iglesias,B. Iglesias,20372,2025/26,30,Celta,Delantero,15.0,33,ES,50%,Sano,26,11,2,0,6,0,1.1,140,5.4,1,2,8
Iglesias,Juan Iglesias,20365,2025/26,30,Getafe,Defensa,10.0,27,ES,90%,Sano,28,1,2,0,3,0,1.7,122,4.4,5,6,6
Iker Muñoz,Iker Muñoz,20364,2025/26,30,Osasuna,Mediocampista,7.0,23,ES,70%,Sano,13,0,0,0,3,0,1.6,41,3.2,8,2,0
Isco,Isco,20369,2025/26,30,Betis,Mediocampista,10.0,33,ES,0%,Lesionado/Duda,1,0,1,0,0,0,-1,10,10,0,0,0
Isi,Isi,20368,2025/26,30,Rayo,Delantero,11.0,31,ES,80%,Sano,28,3,3,0,9,0,2,130,4.6,4,3,5
Iturbe,A. Iturbe,20368,2025/26,30,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20366,2025/26,30,Girona,Mediocampista,10.0,27,ES,50%,Sano,27,0,1,0,5,1,1,117,4.3,2,2,4
Iván Romero,I. Romero,20371,2025/26,30,Levante,Delantero,11.0,24,ES,50%,Sano,25,5,1,0,3,0,1.8,117,4.7,8,7,4
Iván Villar,Iván Villar,20372,2025/26,30,Celta,Portero,1.0,28,ES,10%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20365,2025/26,30,Athletic,Delantero,3.0,26,ES,0%,Sano,11,0,0,0,2,0,1,16,1.5,0,2,0
Januzaj,Januzaj,20370,2025/26,30,Sevilla,Mediocampista,4.0,31,BE,30%,Sano,12,0,0,0,1,0,-1,24,2,0,0,0
Jauregizar,Jauregizar,20365,2025/26,30,Athletic,Mediocampista,10.0,22,ES,50%,Sano,28,2,0,0,3,0,1.1,127,4.5,2,4,2
Javi Guerra,Javi Guerra,20372,2025/26,30,Valencia,Mediocampista,10.0,22,ES,70%,Sano,28,1,3,0,3,0,1.6,109,3.9,7,4,8
Javi López,Javi Lopéz,20370,2025/26,30,Real Oviedo,Defensa,9.0,24,ES,60%,Sano,17,0,1,0,2,0,1.4,56,3.3,7,10,3
Javi Muñoz,Javi Muñoz,20365,2025/26,30,Getafe,Mediocampista,5.0,31,ES,30%,Sano,14,0,0,0,0,0,-1,31,2.2,0,2,0
Javi Rodríguez,Javi Rodriguez,20372,2025/26,30,Celta,Defensa,10.0,22,ES,80%,Sano,25,0,1,0,4,0,1.7,99,4,2,3,3
Jesús Vázquez,J. Vázquez,20372,2025/26,30,Valencia,Defensa,6.0,23,ES,30%,Sano,17,0,0,0,2,0,1,46,2.7,9,0,0
Joan Garcia,Joan García,20363,2025/26,30,Barcelona,Portero,36.0,24,ES,95%,Sano,23,0,0,0,1,0,2.4,205,8.9,13,4,12
Jofre,Jofre,20369,2025/26,30,Espanyol,Delantero,7.0,24,ES,30%,Sano,21,1,0,0,1,0,0.8,56,2.7,2,2,2
John C.,John C.,20368,2025/26,30,Elche,Defensa,5.0,25,ES,0%,Lesionado/Duda,14,1,0,0,2,0,-1,31,2.2,0,0,0
Jon Martín,Jon Martin,20371,2025/26,30,Real Sociedad,Defensa,10.0,19,ES,70%,Sano,18,0,0,0,4,0,1,65,3.6,3,0,3
Jonny,Jonny Otto,20364,2025/26,30,Alavés,Defensa,9.0,32,ES,80%,Sano,28,0,0,0,5,0,1,88,3.1,1,4,0
Jordan,Jordán,20370,2025/26,30,Sevilla,Mediocampista,2.0,31,ES,20%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20368,2025/26,30,Elche,Mediocampista,6.0,36,ES,30%,Sano,15,0,2,0,2,0,1,55,3.7,0,2,1
Joseph,Mateo Joseph,20367,2025/26,30,Mallorca,Delantero,10.0,22,ES,70%,Sano,28,2,2,0,2,0,1.5,106,3.8,3,7,5
Juan Carlos,Juan Carlos,20366,2025/26,30,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20364,2025/26,30,Osasuna,Defensa,6.0,33,ES,10%,Sano,14,0,0,0,0,0,1,39,2.8,0,0,2
Juanlu,Juanlu,20370,2025/26,30,Sevilla,Mediocampista,10.0,22,ES,60%,Sano,24,0,3,0,4,1,1,91,3.8,1,8,3
Juanmi,Juanmi,20365,2025/26,30,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20363,2025/26,30,Atlético,Defensa,8.0,21,ES,20%,Sano,1,0,0,0,0,0,-1,7,7,0,0,0
Junior,Junior,20369,2025/26,30,Betis,Defensa,7.0,29,DO,50%,Sano,10,0,1,0,2,0,0.5,31,3.1,0,2,0
Jutglà,Ferran Jutglà,20372,2025/26,30,Celta,Delantero,10.0,27,ES,70%,Sano,21,7,2,0,4,0,2.1,105,5,19,10,4
Kalumba,Kalumba Jr,20367,2025/26,30,Mallorca,Delantero,3.0,21,FR,10%,Sano,2,0,0,0,0,0,1.5,3,1.5,1,2,0
Kamara,Kamara,20365,2025/26,30,Getafe,Delantero,3.0,22,EN,0%,Lesionado/Duda,9,0,0,0,1,0,-1,16,1.8,0,0,0
Kambwala,Kambwala,20366,2025/26,30,Villarreal,Defensa,1.0,21,FR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20371,2025/26,30,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
Kike Barja,Kike Barja,20364,2025/26,30,Osasuna,Delantero,4.0,29,ES,30%,Sano,19,1,2,0,3,0,1.7,47,2.5,8,6,6
Kike García,Kike García,20369,2025/26,30,Espanyol,Delantero,10.0,36,ES,60%,Sano,28,6,1,0,3,0,1.4,110,3.9,4,3,11
Kike Salas,Kike Salas,20370,2025/26,30,Sevilla,Defensa,14.0,23,ES,80%,Sano,17,1,0,0,0,0,1.5,88,5.2,4,0,4
Koke,Koke,20363,2025/26,30,Atlético,Mediocampista,12.0,34,ES,80%,Sano,27,2,2,0,4,0,1.2,133,4.9,2,7,5
Koski,Koski,20364,2025/26,30,Alavés,Defensa,3.0,24,FI,30%,Sano,2,0,0,0,0,0,1,3,1.5,2,1,0
Koundé,Kounde,20363,2025/26,30,Barcelona,Defensa,13.0,27,FR,0%,Lesionado/Duda,25,1,3,0,4,0,-1,127,5.1,0,0,0
Krapyvtsov,Krapyvtsov,20366,2025/26,30,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20371,2025/26,30,Real Sociedad,Mediocampista,13.0,24,JP,10%,Lesionado/Duda,18,2,3,0,0,0,-1,104,5.8,0,0,0
Kumbulla,Kumbulla,20367,2025/26,30,Mallorca,Defensa,4.0,26,AL,0%,Lesionado/Duda,7,0,0,0,1,0,-1,9,1.3,0,0,0
L. Ilic,Ilic,20370,2025/26,30,Real Oviedo,Mediocampista,6.0,26,RS,30%,Lesionado/Duda,18,1,0,0,4,1,1.3,39,2.2,0,7,2
Lago,Yoel Lago,20372,2025/26,30,Celta,Defensa,5.0,22,ES,0%,Sano,4,0,0,0,2,0,-1,10,2.5,0,0,0
Laporte,Laporte,20365,2025/26,30,Athletic,Defensa,11.0,31,ES,80%,Sano,18,0,1,0,2,0,1.6,86,4.8,5,3,4
Lass,Lass,20366,2025/26,30,Girona,Mediocampista,1.0,22,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20367,2025/26,30,Mallorca,Defensa,5.0,28,ES,40%,Sano,9,0,1,0,3,0,1,19,2.1,3,0,0
Le Normand,Le Normand,20363,2025/26,30,Atlético,Defensa,10.0,29,ES,50%,Sano,21,1,0,0,3,0,1,90,4.3,4,0,0
Lejeune,Lejeune,20368,2025/26,30,Rayo,Defensa,19.0,34,FR,95%,Sano,29,0,1,0,4,0,1.7,177,6.1,4,11,4
Lekue,I. Lekue,20365,2025/26,30,Athletic,Defensa,5.0,32,ES,40%,Sano,9,0,0,0,2,2,1.5,15,1.7,2,0,0
Lemar,Lemar,20366,2025/26,30,Girona,Mediocampista,9.0,30,FR,50%,Sano,19,2,1,0,2,0,0.9,85,4.5,2,0,5
Lenglet,Lenglet,20363,2025/26,30,Atlético,Defensa,9.0,30,FR,20%,Sano,12,0,0,0,4,1,1,58,4.8,0,10,0
Leo Román,Leo Román,20367,2025/26,30,Mallorca,Portero,11.0,25,ES,95%,Sano,24,0,0,1,3,0,1.2,111,4.6,2,4,2
Letácek,Letacek,20365,2025/26,30,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20363,2025/26,30,Barcelona,Delantero,10.0,37,PL,50%,Sano,24,11,1,0,2,0,0.4,125,5.2,2,2,1
Liso,A. Liso,20365,2025/26,30,Getafe,Delantero,9.0,21,ES,10%,Sano,23,3,0,0,5,1,1.5,67,2.9,0,0,0
Llabrés,Javi Llabrés,20367,2025/26,30,Mallorca,Delantero,3.0,23,ES,10%,Sano,14,0,0,0,0,0,-1,23,1.6,0,0,0
Lo Celso,Lo Celso,20369,2025/26,30,Betis,Mediocampista,10.0,29,AR,0%,Lesionado/Duda,17,2,2,0,3,0,-1,93,5.5,0,0,0
Lookman,Lookman,20363,2025/26,30,Atlético,Delantero,7.0,28,NG,70%,Sano,7,2,0,0,1,0,1.1,28,4,8,4,2
Losada,Iker Losada,20371,2025/26,30,Levante,Delantero,7.0,24,ES,50%,Sano,17,3,1,0,1,0,2,63,3.7,8,12,0
Lozano,Pol Lozano,20369,2025/26,30,Espanyol,Mediocampista,9.0,26,ES,50%,Sano,26,1,1,0,7,0,1,77,3,0,2,2
Luis Milla,L. Milla,20365,2025/26,30,Getafe,Mediocampista,26.0,31,ES,95%,Sano,28,0,9,0,3,1,2,201,7.2,11,3,7
Luis Vázquez,Luis Vázquez,20365,2025/26,30,Getafe,Delantero,10.0,24,AR,90%,Sano,9,2,0,0,0,0,1.1,46,5.1,3,2,4
Luiz Felipe,Luiz Felipe,20368,2025/26,30,Rayo,Defensa,5.0,29,IT,60%,Sano,9,0,0,0,1,0,-1,26,2.9,0,0,0
Luiz Junior,Júnior R.,20366,2025/26,30,Villarreal,Portero,25.0,25,BR,95%,Sano,26,0,0,1,3,0,1.3,184,7.1,7,4,10
Lunin,Lunin,20367,2025/26,30,Real Madrid,Portero,7.0,27,UA,95%,Sano,1,0,0,0,0,1,1.5,6,6,7,0,0
Luvumbo,Luvumbo,20367,2025/26,30,Mallorca,Delantero,6.0,24,AO,50%,Sano,4,0,1,0,1,0,1.5,15,3.8,9,2,0
M. Alonso,Marcos Alonso,20372,2025/26,30,Celta,Defensa,21.0,35,ES,80%,Sano,24,1,0,0,3,0,1,152,6.3,0,4,3
M. Llorente,Marcos Llorente,20363,2025/26,30,Atlético,Defensa,17.0,31,ES,0%,Lesionado/Duda,25,0,4,0,5,0,1.9,142,5.7,1,1,3
Maffeo,Maffeo,20367,2025/26,30,Mallorca,Defensa,10.0,28,AR,50%,Sano,23,1,0,0,8,0,1,88,3.8,-1,6,10
Manu Bueno,Manu Bueno,20370,2025/26,30,Sevilla,Mediocampista,3.0,21,ES,10%,Sano,5,0,0,0,0,0,1,11,2.2,0,1,0
Manu Fernández,Manuel Fernán...,20372,2025/26,30,Celta,Defensa,7.0,24,ES,30%,Sano,13,0,0,0,2,0,-1,43,3.3,0,0,0
Manu Sánchez,Manu Sánchez,20371,2025/26,30,Levante,Defensa,9.0,25,ES,90%,Sano,25,1,1,0,7,0,1,75,3,-1,4,2
Marc Roca,Marc Roca,20369,2025/26,30,Betis,Mediocampista,10.0,29,ES,50%,Sano,23,0,1,0,1,0,0.4,101,4.4,1,8,0
Marc Vidal,Marc Vidal,20372,2025/26,30,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20370,2025/26,30,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20364,2025/26,30,Alavés,Delantero,4.0,32,DO,5%,Sano,10,0,0,0,1,0,0,18,1.8,0,0,1
Mario Martín,Mario Martín,20365,2025/26,30,Getafe,Mediocampista,9.0,22,ES,70%,Sano,27,2,0,0,9,0,1.3,66,2.4,0,2,2
Marrero,Marrero,20371,2025/26,30,Real Sociedad,Portero,1.0,24,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20368,2025/26,30,Elche,Mediocampista,10.0,23,PT,40%,Sano,22,2,5,0,2,0,0.4,117,5.3,0,4,9
Martín,Gerard Martín,20363,2025/26,30,Barcelona,Defensa,11.0,24,ES,80%,Sano,24,0,0,0,5,0,1.7,107,4.5,10,1,8
Marín,Marín,20371,2025/26,30,Real Sociedad,Mediocampista,7.0,22,ES,50%,Sano,25,0,0,0,1,0,1,51,2,0,2,1
Mascarell,Mascarell,20367,2025/26,30,Mallorca,Mediocampista,10.0,33,GQ,80%,Sano,22,1,2,0,4,0,1.3,92,4.2,4,12,6
Mastantuono,F. Mastantuono,20367,2025/26,30,Real Madrid,Delantero,7.0,18,AR,30%,Sano,16,1,0,0,4,1,-1,58,3.6,0,0,0
Matturro,Alan Matturo,20371,2025/26,30,Levante,Defensa,7.0,21,UY,30%,Sano,15,1,0,0,0,1,1,53,3.5,3,8,2
Maupay,Maupay,20370,2025/26,30,Sevilla,Delantero,7.0,29,FR,50%,Sano,6,1,0,0,1,0,0.7,18,3,0,0,0
Mayoral,B. Mayoral,20365,2025/26,30,Getafe,Delantero,10.0,28,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20367,2025/26,30,Real Madrid,Delantero,52.0,27,FR,70%,Sano,24,23,4,0,3,0,1,281,11.7,2,0,0
Mendoza,R. Mendoza,20363,2025/26,30,Atlético,Mediocampista,8.0,21,ES,30%,Lesionado/Duda,4,0,0,0,1,0,1.5,58,2.9,0,0,2
Mendy,N. Mendy,20368,2025/26,30,Rayo,Defensa,14.0,21,SN,40%,Lesionado/Duda,18,2,0,0,6,2,0.5,94,5.2,0,0,6
Mendy,F. Mendy,20367,2025/26,30,Real Madrid,Defensa,4.0,30,FR,0%,Lesionado/Duda,2,0,0,0,0,0,2,6,3,0,0,5
Mendy,Mendy,20370,2025/26,30,Sevilla,Mediocampista,10.0,26,FR,70%,Sano,23,1,0,0,6,0,1.5,78,3.4,5,0,2
Miguel Rubio,Miguel Rubio,20369,2025/26,30,Espanyol,Defensa,4.0,28,ES,15%,Sano,11,1,0,0,0,0,1,28,2.5,3,1,0
Mikautadze,Mikautadze,20366,2025/26,30,Villarreal,Delantero,22.0,25,GE,80%,Sano,24,9,5,0,1,0,1.7,156,6.5,15,5,4
Militão,E. Militao,20367,2025/26,30,Real Madrid,Defensa,13.0,28,BR,0%,Lesionado/Duda,13,1,1,0,2,0,-1,86,6.6,0,0,0
Mingueza,O. Mingueza,20372,2025/26,30,Celta,Defensa,10.0,26,ES,50%,Sano,25,1,4,0,4,0,1,101,4,0,5,3
Moi Gómez,Moi Gómez,20364,2025/26,30,Osasuna,Mediocampista,8.0,31,ES,10%,Sano,20,0,1,0,2,0,1.2,76,3.8,0,4,9
Mojica,J. Mojica,20367,2025/26,30,Mallorca,Defensa,10.0,33,CO,60%,Sano,28,0,3,0,5,0,1.2,96,3.4,0,2,3
Moldovan,Moldovan,20370,2025/26,30,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20366,2025/26,30,Villarreal,Mediocampista,21.0,22,ES,80%,Sano,28,9,4,0,3,0,1.3,179,6.4,3,2,4
Molina,Molina,20363,2025/26,30,Atlético,Defensa,9.0,27,AR,70%,Sano,21,2,1,0,3,0,1.9,88,4.2,10,16,2
Moncayola,Moncayola,20364,2025/26,30,Osasuna,Mediocampista,11.0,27,ES,80%,Sano,27,0,4,0,7,0,1.5,125,4.6,5,2,2
Morales,A. J. Morales,20371,2025/26,30,Levante,Delantero,5.0,38,ES,5%,Sano,19,1,1,0,1,0,0.5,50,2.6,0,2,0
Moreno,Matías Moreno,20371,2025/26,30,Levante,Defensa,11.0,22,AR,70%,Sano,19,0,0,0,5,0,1.2,90,4.7,0,5,7
Morey,Morey,20367,2025/26,30,Mallorca,Defensa,5.0,26,ES,20%,Sano,16,1,0,0,2,0,-1,30,1.9,0,0,-1
Moriba,Ilaix Moriba,20372,2025/26,30,Celta,Mediocampista,9.0,23,GN,50%,Sano,28,0,1,0,5,0,1,87,3.1,0,1,3
Morlanes,Morlanes,20367,2025/26,30,Mallorca,Mediocampista,8.0,27,ES,40%,Sano,23,1,0,0,4,1,1,72,3.1,2,3,5
Mouriño,Mouriño,20366,2025/26,30,Villarreal,Defensa,13.0,24,UY,90%,Sano,22,1,2,0,9,1,1.8,112,5.1,4,6,11
Mumin,A. Mumin,20368,2025/26,30,Rayo,Defensa,1.0,27,GH,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Muriqi,Muriqi,20367,2025/26,30,Mallorca,Delantero,20.0,31,XK,60%,Sano,28,18,1,0,3,1,1.3,175,6.3,-2,5,13
Musso,J. Musso,20363,2025/26,30,Atlético,Portero,9.0,31,AR,50%,Sano,3,0,0,0,1,0,2.1,23,7.7,4,11,0
N. Williams,Nico Williams,20365,2025/26,30,Athletic,Delantero,20.0,23,ES,10%,Lesionado/Duda,19,4,2,0,1,0,-1,121,6.4,0,0,0
Nacho Pérez,Nacho Perez,20371,2025/26,30,Levante,Defensa,3.0,17,ES,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Nacho Vidal,Nacho Vidal,20370,2025/26,30,Real Oviedo,Defensa,10.0,31,ES,80%,Sano,20,0,0,0,4,0,1.2,71,3.6,0,6,5
Natan,Natan,20369,2025/26,30,Betis,Defensa,14.0,25,BR,50%,Lesionado/Duda,26,0,0,0,7,0,1.2,135,5.2,2,3,0
Navarro,Navarro,20365,2025/26,30,Athletic,Mediocampista,8.0,23,ES,40%,Sano,24,5,1,0,1,0,1.2,98,4.1,2,3,4
Ngongé,Ngonge,20369,2025/26,30,Espanyol,Delantero,7.0,25,BE,50%,Sano,5,0,2,0,2,0,1.2,23,4.6,0,0,9
Nianzou,Nianzou,20370,2025/26,30,Sevilla,Defensa,6.0,23,FR,50%,Sano,11,0,0,0,5,0,1.2,27,2.5,0,-1,5
Nteka,Nteka,20368,2025/26,30,Rayo,Delantero,3.0,28,AO,0%,Sano,8,0,0,0,0,0,-1,14,1.8,0,0,0
Nyland,Nyland,20370,2025/26,30,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20365,2025/26,30,Getafe,Defensa,3.0,37,CM,0%,Sano,11,0,0,0,5,1,1,7,0.6,-1,0,1
Núñez,Núñez,20372,2025/26,30,Valencia,Defensa,10.0,29,ES,90%,Sano,7,0,0,0,2,0,1.2,35,5,7,2,3
Oblak,Oblak,20363,2025/26,30,Atlético,Portero,24.0,33,SI,50%,Lesionado/Duda,26,0,0,0,0,0,1,178,6.8,0,0,0
Odriozola,Odriozola,20371,2025/26,30,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olasagasti,Olasagasti,20371,2025/26,30,Levante,Mediocampista,7.0,25,ES,60%,Sano,24,1,2,0,3,1,1.4,64,2.7,2,0,-2
Olmo,Dani Olmo,20363,2025/26,30,Barcelona,Mediocampista,27.0,27,ES,50%,Sano,24,7,6,0,0,0,1.5,180,7.5,2,15,7
Oluwaseyi,Oluwaseyi,20366,2025/26,30,Villarreal,Delantero,6.0,25,CA,20%,Sano,23,2,1,0,1,0,1,61,2.7,1,1,0
Oriol Rey,O. Rey,20371,2025/26,30,Levante,Mediocampista,8.0,28,ES,80%,Sano,17,0,0,0,3,0,1,50,2.9,0,4,6
Oroz,Aimar,20364,2025/26,30,Osasuna,Mediocampista,10.0,24,ES,90%,Sano,22,0,2,0,5,0,1.5,97,4.4,6,2,4
Ortiz,Á. Ortiz,20369,2025/26,30,Betis,Defensa,5.0,21,ES,0%,Lesionado/Duda,13,0,0,0,1,0,1,29,2.2,0,0,1
Osambela,A. Osambela,20364,2025/26,30,Osasuna,Mediocampista,5.0,21,ES,0%,Sano,13,1,0,0,1,0,1.1,34,2.6,3,2,0
Oso,Oso,20370,2025/26,30,Sevilla,Defensa,8.0,22,ES,70%,Sano,12,1,3,0,1,0,1.5,50,4.2,1,9,4
Ounahi,Ounahi,20366,2025/26,30,Girona,Mediocampista,20.0,25,MA,80%,Sano,15,4,2,0,6,0,1.5,115,7.7,5,13,4
Oyarzabal,Oyarzabal,20371,2025/26,30,Real Sociedad,Delantero,23.0,28,ES,95%,Sano,26,12,3,0,2,0,1.4,176,6.8,0,7,7
P. Gueye,Gueye,20366,2025/26,30,Villarreal,Mediocampista,17.0,27,SN,90%,Sano,23,4,2,0,7,0,1.5,133,5.8,7,3,13
