Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Foulquier,Foulquier,20351,2025/26,28,Valencia,Defensa,8.0,32,GP,0%,Lesionado/Duda,15,0,0,0,1,0,-1,44,2.9,0,0,0
Foyth,Foyth,20345,2025/26,28,Villarreal,Defensa,9.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20352,2025/26,28,Real Sociedad,Portero,1.0,23,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20350,2025/26,28,Real Madrid,Defensa,6.0,26,ES,70%,Sano,7,1,0,0,2,1,-1,26,3.7,0,0,0
Fran Pérez,Fran Pérez,20348,2025/26,28,Rayo,Mediocampista,8.0,23,ES,70%,Sano,23,2,1,0,3,0,1.2,87,3.8,5,4,2
Francés,Francés,20346,2025/26,28,Girona,Defensa,6.0,23,ES,70%,Sano,16,0,1,0,1,1,1.5,41,2.6,8,0,1
Freeman,Freeman,20345,2025/26,28,Villarreal,Defensa,3.0,21,US,30%,Sano,3,0,0,0,0,0,-1,4,1.3,0,0,0
Galán,Javi Galán,20352,2025/26,28,Osasuna,Defensa,10.0,31,ES,90%,Sano,10,0,1,0,1,0,1.6,76,5.1,3,6,8
Garcés,F. Garcés,20345,2025/26,28,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,1,43,4.3,0,0,0
Gattoni,Gattoni,20344,2025/26,28,Sevilla,Defensa,0.4,27,AR,0%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20344,2025/26,28,Barcelona,Mediocampista,5.0,21,ES,0%,Lesionado/Duda,2,0,1,0,0,0,-1,8,4,0,0,0
Gayà,Gayá,20351,2025/26,28,Valencia,Defensa,10.0,30,ES,90%,Sano,23,1,1,0,6,1,1,86,3.7,3,5,2
Gazzaniga,Gazzaniga,20346,2025/26,28,Girona,Portero,14.0,34,AR,95%,Sano,24,0,0,0,4,1,1.3,124,5.2,3,5,4
Gerard,Gerard,20345,2025/26,28,Villarreal,Delantero,11.0,33,ES,50%,Sano,13,7,0,0,0,0,1,95,7.3,1,0,0
Giménez,J.M. Giménez,20343,2025/26,28,Atlético,Defensa,11.0,31,UY,70%,Sano,12,0,1,0,3,0,1.4,76,6.3,9,11,0
Giuliano,Giuliano,20343,2025/26,28,Atlético,Delantero,18.0,23,AR,50%,Sano,24,3,5,0,1,0,1,139,5.8,3,2,9
Gonzalo,Gonzalo,20350,2025/26,28,Real Madrid,Delantero,6.0,21,ES,70%,Sano,22,4,0,0,1,0,0.4,66,3,2,3,3
González,Nico Gonzalez,20343,2025/26,28,Atlético,Mediocampista,11.0,27,AR,70%,Sano,19,3,0,0,3,0,3,99,5.2,17,0,0
Gorosabel,Gorosabel,20346,2025/26,28,Athletic,Defensa,7.0,29,ES,50%,Sano,15,0,1,0,2,0,1.3,38,2.5,2,2,0
Gorrotxategi,Gorrotxa,20352,2025/26,28,Real Sociedad,Mediocampista,11.0,24,ES,50%,Sano,24,1,3,0,6,0,1.2,108,4.5,0,5,2
Griezmann,Griezmann,20343,2025/26,28,Atlético,Delantero,9.0,34,FR,30%,Sano,24,6,1,0,0,0,1.7,116,4.8,7,2,6
Gudelj,Gudelj,20344,2025/26,28,Sevilla,Mediocampista,11.0,34,RS,90%,Sano,23,1,0,0,7,0,1.1,98,4.3,4,5,11
Guedes,Guedes,20352,2025/26,28,Real Sociedad,Mediocampista,17.0,29,PT,80%,Sano,27,6,4,0,1,0,1,149,5.5,0,5,6
Guevara,Guevara,20345,2025/26,28,Alavés,Mediocampista,6.0,28,ES,0%,Sano,19,1,0,0,4,1,1,47,2.5,-1,1,2
Guido,G. Rodríguez,20351,2025/26,28,Valencia,Mediocampista,7.0,31,AR,80%,Sano,5,0,0,0,0,0,1.3,16,3.2,1,8,3
Gumbau,Gumbau,20348,2025/26,28,Rayo,Mediocampista,6.0,31,ES,70%,Sano,19,0,1,0,4,0,0.9,45,2.4,2,0,6
Guridi,Guridi,20345,2025/26,28,Alavés,Mediocampista,5.0,31,ES,50%,Sano,17,0,0,0,1,0,1,34,2,3,0,0
Guruzeta,Guruzeta,20346,2025/26,28,Athletic,Delantero,11.0,29,ES,70%,Sano,24,6,1,0,4,1,1.7,106,4.4,2,1,15
Güler,Arda Güler,20350,2025/26,28,Real Madrid,Mediocampista,29.0,21,TR,60%,Sano,27,3,8,0,1,0,0.8,200,7.4,8,8,5
Hancko,Hancko,20343,2025/26,28,Atlético,Defensa,12.0,28,SK,40%,Sano,25,0,2,0,1,0,1.5,122,4.9,2,0,4
Hassan,Hassan,20351,2025/26,28,Real Oviedo,Mediocampista,10.0,24,FR,50%,Sano,26,0,3,0,1,0,1.3,104,4,2,2,6
Herrando,Herrando,20352,2025/26,28,Osasuna,Defensa,10.0,25,ES,50%,Sano,23,0,1,0,2,0,1.5,73,3.2,2,4,4
Herrera,Sergio Herrera,20352,2025/26,28,Osasuna,Portero,23.0,32,ES,95%,Sano,27,0,0,0,3,0,0.9,176,6.5,3,0,7
Herrera,Herrera,20352,2025/26,28,Real Sociedad,Mediocampista,4.0,28,VE,50%,Sano,7,0,0,0,1,0,1.2,8,0.9,1,1,-1
Hugo Álvarez,Hugo Alvarez,20349,2025/26,28,Celta,Mediocampista,8.0,22,ES,70%,Sano,18,2,1,0,2,0,1.3,63,3.5,1,3,5
Huijsen,Huijsen,20350,2025/26,28,Real Madrid,Defensa,20.0,20,ES,50%,Sano,19,1,2,0,5,1,0,114,6,0,1,0
I. Williams,Iñaki Williams,20346,2025/26,28,Athletic,Delantero,10.0,31,GH,90%,Sano,19,2,2,0,1,0,1.1,79,4.2,2,10,2
Ibáñez,Ibañez,20345,2025/26,28,Alavés,Mediocampista,10.0,27,ES,50%,Sano,26,1,1,0,5,0,1.7,103,4,0,2,4
Iglesias,B. Iglesias,20349,2025/26,28,Celta,Delantero,18.0,33,ES,70%,Sano,24,11,2,0,6,0,1.7,137,5.7,8,0,3
Iglesias,Juan Iglesias,20343,2025/26,28,Getafe,Defensa,11.0,27,ES,80%,Sano,26,1,2,0,3,0,1.9,111,4.3,6,9,1
Iker Muñoz,Iker Muñoz,20352,2025/26,28,Osasuna,Mediocampista,6.0,23,ES,50%,Sano,11,0,0,0,3,0,1,31,2.8,0,0,1
Isco,Isco,20349,2025/26,28,Betis,Mediocampista,10.0,33,ES,0%,Lesionado/Duda,1,0,1,0,0,0,-1,10,10,0,0,0
Isi,Isi,20348,2025/26,28,Rayo,Delantero,11.0,31,ES,40%,Sano,26,3,3,0,8,0,1.4,123,4.7,5,4,4
Iturbe,A. Iturbe,20350,2025/26,28,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20346,2025/26,28,Girona,Mediocampista,10.0,27,ES,40%,Sano,25,0,1,0,5,1,1.2,113,4.5,4,2,3
Iván Romero,I. Romero,20348,2025/26,28,Levante,Delantero,11.0,24,ES,90%,Sano,23,4,1,0,3,0,1.7,102,4.4,4,4,5
Iván Villar,Iván Villar,20349,2025/26,28,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20346,2025/26,28,Athletic,Delantero,3.0,26,ES,0%,Sano,10,0,0,0,2,0,1,14,1.4,0,0,2
Januzaj,Januzaj,20344,2025/26,28,Sevilla,Mediocampista,4.0,31,BE,20%,Sano,12,0,0,0,1,0,1.4,24,2,0,2,2
Jauregizar,Jauregizar,20346,2025/26,28,Athletic,Mediocampista,11.0,22,ES,95%,Sano,26,2,0,0,3,0,1.3,121,4.7,2,1,0
Javi Guerra,Javi Guerra,20351,2025/26,28,Valencia,Mediocampista,10.0,22,ES,80%,Sano,26,1,3,0,3,0,1.9,98,3.8,8,10,2
Javi López,Javi Lopéz,20351,2025/26,28,Real Oviedo,Defensa,8.0,23,ES,70%,Sano,15,0,0,0,2,0,1,39,2.6,3,1,4
Javi Muñoz,Javi Muñoz,20343,2025/26,28,Getafe,Mediocampista,5.0,31,ES,10%,Sano,13,0,0,0,0,0,-1,29,2.2,0,0,0
Javi Rodríguez,Javi Rodriguez,20349,2025/26,28,Celta,Defensa,10.0,22,ES,60%,Sano,23,0,0,0,3,0,1.8,94,4.1,3,2,11
Jesús Vázquez,J. Vázquez,20351,2025/26,28,Valencia,Defensa,6.0,23,ES,10%,Sano,16,0,0,0,2,0,1.1,37,2.3,0,1,2
Joan Garcia,Joan García,20344,2025/26,28,Barcelona,Portero,39.0,24,ES,95%,Sano,21,0,0,0,1,0,2,188,9,12,3,11
Jofre,Jofre,20347,2025/26,28,Espanyol,Delantero,7.0,24,ES,30%,Sano,19,1,0,0,1,0,1.1,52,2.7,2,1,5
John C.,John C.,20350,2025/26,28,Elche,Defensa,5.0,25,ES,0%,Lesionado/Duda,14,1,0,0,2,0,-1,31,2.2,0,0,0
Jon Martín,Jon Martin,20352,2025/26,28,Real Sociedad,Defensa,10.0,19,ES,70%,Sano,17,0,0,0,4,0,1,62,3.6,3,0,2
Jonny,Jonny Otto,20345,2025/26,28,Alavés,Defensa,10.0,32,ES,90%,Sano,26,0,0,0,5,0,1,83,3.2,0,3,1
Jordan,Jordán,20344,2025/26,28,Sevilla,Mediocampista,2.0,31,ES,0%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20350,2025/26,28,Elche,Mediocampista,6.0,36,ES,50%,Sano,14,0,2,0,2,0,1,53,3.8,1,4,0
Joseph,Mateo Joseph,20347,2025/26,28,Mallorca,Delantero,10.0,22,ES,70%,Sano,26,2,2,0,2,0,1.4,96,3.7,5,4,0
Juan Carlos,Juan Carlos,20346,2025/26,28,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20352,2025/26,28,Osasuna,Defensa,6.0,33,ES,15%,Sano,14,0,0,0,0,0,1.1,39,2.8,2,2,0
Juanlu,Juanlu,20344,2025/26,28,Sevilla,Mediocampista,10.0,22,ES,70%,Sano,22,0,2,0,4,1,1.2,82,3.7,3,2,0
Juanmi,Juanmi,20343,2025/26,28,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20343,2025/26,28,Atlético,Defensa,8.0,21,ES,50%,Sano,1,0,0,0,0,0,2.5,7,7,0,7,0
Junior,Junior,20349,2025/26,28,Betis,Defensa,7.0,29,DO,50%,Sano,9,0,1,0,2,0,0.5,29,3.2,0,0,0
Jutglà,Ferran Jutglà,20349,2025/26,28,Celta,Delantero,9.0,27,ES,50%,Sano,19,4,1,0,4,0,1.2,76,4,4,8,3
Kalumba,Kalumba Jr,20347,2025/26,28,Mallorca,Delantero,1.0,21,FR,10%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Kamara,Kamara,20343,2025/26,28,Getafe,Delantero,3.0,22,EN,0%,Lesionado/Duda,9,0,0,0,1,0,-1,16,1.8,0,0,0
Kambwala,Kambwala,20345,2025/26,28,Villarreal,Defensa,5.3,21,FR,0%,Sano,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20352,2025/26,28,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
Kike Barja,Kike Barja,20352,2025/26,28,Osasuna,Delantero,4.0,28,ES,30%,Sano,17,1,0,0,2,0,1.9,33,1.9,6,5,0
Kike García,Kike García,20347,2025/26,28,Espanyol,Delantero,10.0,36,ES,70%,Sano,26,6,1,0,3,0,1.6,103,4,11,8,1
Kike Salas,Kike Salas,20344,2025/26,28,Sevilla,Defensa,13.0,23,ES,0%,Lesionado/Duda,16,1,0,0,0,0,1.8,84,5.3,4,4,9
Koke,Koke,20343,2025/26,28,Atlético,Mediocampista,13.0,34,ES,80%,Sano,25,2,2,0,4,0,1,124,5,5,3,3
Koski,Koski,20345,2025/26,28,Alavés,Defensa,1.0,24,FI,40%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Koundé,Kounde,20344,2025/26,28,Barcelona,Defensa,14.0,27,FR,0%,Lesionado/Duda,25,1,3,0,4,0,1.5,127,5.1,0,13,9
Krapyvtsov,Krapyvtsov,20346,2025/26,28,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20352,2025/26,28,Real Sociedad,Mediocampista,13.0,24,JP,0%,Lesionado/Duda,18,2,3,0,0,0,-1,104,5.8,0,0,0
Kumbulla,Kumbulla,20347,2025/26,28,Mallorca,Defensa,4.0,26,AL,10%,Lesionado/Duda,7,0,0,0,1,0,-1,9,1.3,0,0,0
L. Ilic,Ilic,20351,2025/26,28,Real Oviedo,Mediocampista,5.0,26,RS,40%,Sano,17,1,0,0,4,1,1,32,1.9,2,1,2
Lago,Yoel Lago,20349,2025/26,28,Celta,Defensa,5.0,21,ES,0%,Sano,4,0,0,0,2,0,-1,10,2.5,0,0,0
Laporte,Laporte,20346,2025/26,28,Athletic,Defensa,11.0,31,ES,95%,Sano,16,0,1,0,2,0,1.7,78,4.9,4,5,9
Lass,Lass,20346,2025/26,28,Girona,Mediocampista,1.0,21,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20347,2025/26,28,Mallorca,Defensa,4.0,28,ES,30%,Sano,8,0,1,0,2,0,1,16,2,0,0,5
Le Normand,Le Normand,20343,2025/26,28,Atlético,Defensa,10.0,29,ES,30%,Sano,20,1,0,0,3,0,1,86,4.3,0,6,1
Lejeune,Lejeune,20348,2025/26,28,Rayo,Defensa,20.0,34,FR,80%,Sano,27,0,0,0,4,0,1.5,162,6,4,11,7
Lekue,I. Lekue,20346,2025/26,28,Athletic,Defensa,4.0,32,ES,30%,Sano,8,0,0,0,2,2,0.5,13,1.6,0,0,-1
Lemar,Lemar,20346,2025/26,28,Girona,Mediocampista,9.0,30,FR,50%,Sano,18,2,1,0,2,0,1.3,83,4.6,5,4,4
Lenglet,Lenglet,20343,2025/26,28,Atlético,Defensa,9.0,30,FR,50%,Sano,11,0,0,0,4,1,-1,48,4.4,0,0,0
Leo Román,Leo Román,20347,2025/26,28,Mallorca,Portero,12.0,25,ES,95%,Sano,22,0,0,1,3,0,1.1,105,4.8,2,3,4
Letácek,Letacek,20343,2025/26,28,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20344,2025/26,28,Barcelona,Delantero,10.0,37,PL,40%,Sano,22,11,1,0,2,0,1,121,5.5,1,7,5
Liso,A. Liso,20343,2025/26,28,Getafe,Delantero,9.0,20,ES,10%,Sano,22,3,0,0,4,1,0.9,67,3,0,-1,1
Llabrés,Javi Llabrés,20347,2025/26,28,Mallorca,Delantero,3.0,23,ES,10%,Lesionado/Duda,14,0,0,0,0,0,-1,23,1.6,0,1,1
Lo Celso,Lo Celso,20349,2025/26,28,Betis,Mediocampista,11.0,29,AR,0%,Lesionado/Duda,17,2,2,0,3,0,-1,93,5.5,0,0,0
Lookman,Lookman,20343,2025/26,28,Atlético,Delantero,7.0,28,NG,40%,Sano,5,1,0,0,1,0,0.6,16,3.2,2,1,9
Losada,Iker Losada,20348,2025/26,28,Levante,Delantero,6.0,24,ES,30%,Sano,15,2,0,0,1,0,1,43,2.9,0,2,2
Lozano,Pol Lozano,20347,2025/26,28,Espanyol,Mediocampista,9.0,26,ES,80%,Sano,25,1,1,0,7,0,1.2,75,3,2,7,2
Luis Milla,L. Milla,20343,2025/26,28,Getafe,Mediocampista,28.0,31,ES,95%,Sano,26,0,8,0,2,1,2,187,7.2,7,10,1
Luis Vázquez,Luis Vázquez,20343,2025/26,28,Getafe,Delantero,14.0,24,AR,90%,Sano,7,2,0,0,0,0,1.3,41,5.9,4,5,3
Luiz Felipe,Luiz Felipe,20348,2025/26,28,Rayo,Defensa,5.0,28,IT,40%,Sano,9,0,0,0,1,0,1.5,26,2.9,0,7,0
Luiz Junior,Júnior R.,20345,2025/26,28,Villarreal,Portero,28.0,25,BR,90%,Sano,24,0,0,1,3,0,1.3,173,7.2,10,0,3
Lunin,Lunin,20350,2025/26,28,Real Madrid,Portero,1.0,27,UA,30%,Sano,0,0,0,0,0,1,-1,-1,0,0,0,0
Luvumbo,Luvumbo,20347,2025/26,28,Mallorca,Delantero,4.0,24,AO,30%,Sano,2,0,0,0,0,0,1,4,2,0,2,0
M. Alonso,Marcos Alonso,20349,2025/26,28,Celta,Defensa,23.0,35,ES,50%,Sano,23,1,0,0,2,0,1.4,148,6.4,3,0,10
M. Llorente,Marcos Llorente,20343,2025/26,28,Atlético,Defensa,20.0,31,ES,50%,Sano,23,0,4,0,4,0,1.7,140,6.1,3,3,10
Maffeo,Maffeo,20347,2025/26,28,Mallorca,Defensa,10.0,28,AR,70%,Sano,22,1,0,0,7,0,1,83,3.8,10,3,1
Manu Bueno,Manu Bueno,20344,2025/26,28,Sevilla,Mediocampista,4.0,21,ES,0%,Sano,4,0,0,0,0,0,-1,10,2.5,0,0,0
Manu Fernández,Manuel Fernán...,20349,2025/26,28,Celta,Defensa,7.0,24,ES,40%,Sano,13,0,0,0,2,0,1,43,3.3,0,2,0
Manu Sánchez,Manu Sánchez,20348,2025/26,28,Levante,Defensa,9.0,25,ES,80%,Sano,23,1,1,0,6,0,1.1,72,3.1,2,7,1
Manuel Ángel,Manuel Ángel,20350,2025/26,28,Real Madrid,Mediocampista,3.0,21,ES,50%,Sano,1,0,0,0,0,0,-1,2,2,2,0,0
Marc Roca,Marc Roca,20349,2025/26,28,Betis,Mediocampista,11.0,29,ES,50%,Sano,21,0,1,0,1,0,1.3,92,4.4,0,3,3
Marc Vidal,Marc Vidal,20349,2025/26,28,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20344,2025/26,28,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20345,2025/26,28,Alavés,Delantero,4.0,32,DO,20%,Sano,10,0,0,0,1,0,0,18,1.8,1,0,0
Mario Martín,Mario Martín,20343,2025/26,28,Getafe,Mediocampista,9.0,22,ES,40%,Sano,25,2,0,0,8,0,1.4,64,2.6,2,2,2
Marrero,Marrero,20352,2025/26,28,Real Sociedad,Portero,1.0,24,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20350,2025/26,28,Elche,Mediocampista,11.0,23,PT,50%,Sano,21,2,5,0,2,0,1,113,5.4,9,0,0
Martín,Gerard Martín,20344,2025/26,28,Barcelona,Defensa,10.0,24,ES,70%,Sano,22,0,0,0,5,0,1.7,96,4.4,8,0,6
Marín,Marín,20352,2025/26,28,Real Sociedad,Mediocampista,7.0,22,ES,30%,Sano,24,0,0,0,1,0,1,49,2,1,1,0
Mascarell,Mascarell,20347,2025/26,28,Mallorca,Mediocampista,10.0,33,GQ,70%,Sano,20,1,1,0,4,0,1.2,76,3.8,6,3,4
Mastantuono,F. Mastantuono,20350,2025/26,28,Real Madrid,Delantero,8.0,18,AR,0%,Sano,16,1,0,0,4,1,0,58,3.6,0,3,0
Matturro,Alan Matturo,20348,2025/26,28,Levante,Defensa,7.0,21,UY,70%,Sano,13,1,0,0,0,1,1,42,3.2,2,0,3
Maupay,Maupay,20344,2025/26,28,Sevilla,Delantero,8.0,29,FR,30%,Sano,4,1,0,0,0,0,1,18,4.5,0,0,4
Mayoral,B. Mayoral,20343,2025/26,28,Getafe,Delantero,10.0,28,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20350,2025/26,28,Real Madrid,Delantero,60.0,27,FR,0%,Lesionado/Duda,23,23,4,0,3,0,0,279,12.1,0,0,3
Mendoza,R. Mendoza,20343,2025/26,28,Atlético,Mediocampista,8.0,20,ES,0%,Lesionado/Duda,4,0,0,0,1,0,1.1,58,2.9,2,5,0
Mendy,N. Mendy,20348,2025/26,28,Rayo,Defensa,17.0,21,SN,70%,Sano,17,2,0,0,4,1,1,94,5.5,6,0,7
Mendy,F. Mendy,20350,2025/26,28,Real Madrid,Defensa,4.0,30,FR,0%,Lesionado/Duda,2,0,0,0,0,0,2,6,3,5,0,0
Mendy,Mendy,20344,2025/26,28,Sevilla,Mediocampista,10.0,26,FR,50%,Sano,22,1,0,0,6,0,0.9,73,3.3,2,2,2
Miguel Rubio,Miguel Rubio,20347,2025/26,28,Espanyol,Defensa,4.0,28,ES,5%,Sano,9,1,0,0,0,0,-1,24,2.7,0,1,0
Mikautadze,Mikautadze,20345,2025/26,28,Villarreal,Delantero,21.0,25,GE,60%,Sano,22,8,4,0,1,0,1.6,136,6.2,4,1,1
Militão,E. Militao,20350,2025/26,28,Real Madrid,Defensa,13.0,28,BR,0%,Lesionado/Duda,13,1,1,0,2,0,-1,86,6.6,0,0,0
Mingueza,O. Mingueza,20349,2025/26,28,Celta,Defensa,10.0,26,ES,70%,Sano,23,1,3,0,3,0,1.2,96,4.2,3,8,0
Moi Gómez,Moi Gómez,20352,2025/26,28,Osasuna,Mediocampista,8.0,31,ES,40%,Sano,19,0,1,0,2,0,1.5,72,3.8,9,1,0
Mojica,J. Mojica,20347,2025/26,28,Mallorca,Defensa,10.0,33,CO,80%,Sano,27,0,3,0,4,0,1.2,94,3.5,3,7,-2
Moldovan,Moldovan,20351,2025/26,28,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20345,2025/26,28,Villarreal,Mediocampista,24.0,22,ES,90%,Sano,26,9,4,0,3,0,1.2,174,6.7,4,1,5
Molina,Molina,20343,2025/26,28,Atlético,Defensa,8.0,27,AR,70%,Sano,19,0,1,0,2,0,0.8,62,3.3,2,5,1
Moncayola,Moncayola,20352,2025/26,28,Osasuna,Mediocampista,11.0,27,ES,80%,Sano,25,0,4,0,6,0,1.2,118,4.7,2,4,2
Morales,A. J. Morales,20348,2025/26,28,Levante,Delantero,5.0,38,ES,30%,Sano,18,1,1,0,1,0,1,48,2.7,0,2,0
Moreno,Matías Moreno,20348,2025/26,28,Levante,Defensa,11.0,22,AR,90%,Sano,18,0,0,0,4,0,1.5,85,4.7,7,9,0
Morey,Morey,20347,2025/26,28,Mallorca,Defensa,5.0,26,ES,30%,Sano,16,1,0,0,2,0,1,30,1.9,-1,2,0
Moriba,Ilaix Moriba,20349,2025/26,28,Celta,Mediocampista,10.0,23,GN,30%,Sano,27,0,1,0,4,0,1.5,86,3.2,3,5,2
Morlanes,Morlanes,20347,2025/26,28,Mallorca,Mediocampista,8.0,27,ES,70%,Sano,21,1,0,0,4,1,1,67,3.2,5,2,0
Mouriño,Mouriño,20345,2025/26,28,Villarreal,Defensa,14.0,24,UY,90%,Sano,20,1,2,0,9,1,1.6,102,5.1,11,5,4
Mumin,A. Mumin,20348,2025/26,28,Rayo,Defensa,1.0,27,GH,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Muriqi,Muriqi,20347,2025/26,28,Mallorca,Delantero,24.0,31,XK,95%,Sano,26,18,1,0,3,1,1.5,172,6.6,13,2,2
Musso,J. Musso,20343,2025/26,28,Atlético,Portero,9.0,31,AR,5%,Lesionado/Duda,1,0,0,0,1,0,-1,8,8,0,0,0
N. Williams,Nico Williams,20346,2025/26,28,Athletic,Delantero,21.0,23,ES,0%,Lesionado/Duda,19,4,2,0,1,0,-1,121,6.4,0,0,0
Nacho Pérez,Nacho Perez,20348,2025/26,28,Levante,Defensa,3.0,17,ES,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,1
Nacho Vidal,Nacho Vidal,20351,2025/26,28,Real Oviedo,Defensa,10.0,31,ES,80%,Sano,18,0,0,0,3,0,1.2,65,3.6,5,0,7
Natan,Natan,20349,2025/26,28,Betis,Defensa,16.0,25,BR,40%,Sano,24,0,0,0,6,0,1,130,5.4,0,-1,5
Navarro,Navarro,20346,2025/26,28,Athletic,Mediocampista,8.0,23,ES,30%,Sano,22,5,1,0,1,0,1.3,93,4.2,4,0,2
Ngongé,Ngonge,20347,2025/26,28,Espanyol,Delantero,8.0,25,BE,50%,Sano,4,0,2,0,2,0,1.3,23,5.8,9,0,0
Nianzou,Nianzou,20344,2025/26,28,Sevilla,Defensa,6.0,23,FR,70%,Sano,10,0,0,0,5,0,1.5,28,2.8,5,0,2
Nteka,Nteka,20348,2025/26,28,Rayo,Delantero,3.0,28,AO,5%,Sano,8,0,0,0,0,0,-1,14,1.8,0,0,0
Nyland,Nyland,20344,2025/26,28,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20343,2025/26,28,Getafe,Defensa,3.0,37,CM,10%,Sano,11,0,0,0,4,1,1,8,0.7,1,0,0
Núñez,Núñez,20351,2025/26,28,Valencia,Defensa,10.0,29,ES,90%,Sano,5,0,0,0,1,0,1.5,26,5.2,3,10,-2
Oblak,Oblak,20343,2025/26,28,Atlético,Portero,25.0,33,SI,95%,Sano,26,0,0,0,0,0,1.3,178,6.8,0,14,0
Odriozola,Odriozola,20352,2025/26,28,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,2
Olasagasti,Olasagasti,20348,2025/26,28,Levante,Mediocampista,7.0,25,ES,0%,Sano,23,1,2,0,3,1,1.2,62,2.7,-2,7,3
Olmo,Dani Olmo,20344,2025/26,28,Barcelona,Mediocampista,29.0,27,ES,70%,Sano,22,6,6,0,0,0,1,163,7.4,7,2,5
Oluwaseyi,Oluwaseyi,20345,2025/26,28,Villarreal,Delantero,6.0,25,CA,40%,Sano,21,2,1,0,1,0,0,59,2.8,0,2,0
Oriol Rey,O. Rey,20348,2025/26,28,Levante,Mediocampista,8.0,28,ES,70%,Sano,15,0,0,0,2,0,1.2,46,3.1,6,2,2
Oroz,Aimar,20352,2025/26,28,Osasuna,Mediocampista,11.0,24,ES,80%,Sano,20,0,2,0,5,0,1.5,89,4.5,4,0,3
Ortiz,Á. Ortiz,20349,2025/26,28,Betis,Defensa,5.0,21,ES,50%,Sano,12,0,0,0,1,0,1,29,2.4,1,0,3
Osambela,A. Osambela,20352,2025/26,28,Osasuna,Mediocampista,5.0,21,ES,0%,Sano,11,1,0,0,1,0,-1,29,2.6,0,2,0
Oso,Oso,20344,2025/26,28,Sevilla,Defensa,8.0,22,ES,50%,Sano,10,0,2,0,1,0,1.9,40,4,4,8,0
Ounahi,Ounahi,20346,2025/26,28,Girona,Mediocampista,15.0,25,MA,50%,Sano,13,3,2,0,6,0,1.6,97,7.5,4,6,10
Oyarzabal,Oyarzabal,20352,2025/26,28,Real Sociedad,Delantero,27.0,28,ES,90%,Sano,24,11,3,0,2,0,1.4,169,7,7,4,4
P. Gueye,Gueye,20345,2025/26,28,Villarreal,Mediocampista,19.0,27,SN,80%,Sano,21,4,2,0,7,0,1.6,123,5.9,13,9,13
Pablo García,Pablo García,20349,2025/26,28,Betis,Delantero,5.0,19,ES,0%,Sano,14,0,0,0,1,0,-1,31,2.2,0,0,0
