ID_Partido,Temporada,Jornada,Equipo,Nombre,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
20351,2025/26,28,Valencia,Ramazani,Delantero,7.0,25,BE,70%,Sano,16,4,1,0,4,0,1.9,62,3.9,6,10,8
20344,2025/26,28,Barcelona,Raphinha,Delantero,24.0,29,BR,50%,Sano,18,8,3,0,3,0,1.1,137,7.6,1,4,5
20344,2025/26,28,Barcelona,Rashford,Delantero,17.0,28,EN,50%,Sano,23,4,6,0,2,0,0.9,130,5.7,5,4,0
20348,2025/26,28,Rayo,Ratiu,Defensa,20.0,27,RO,50%,Sano,24,0,3,0,7,0,1.7,145,6,1,10,4
20352,2025/26,28,Osasuna,Raul Moro,Delantero,9.0,23,ES,70%,Sano,6,0,2,0,0,0,1,33,5.5,4,5,8
20347,2025/26,28,Mallorca,Raíllo,Defensa,10.0,34,ES,50%,Lesionado/Duda,21,0,1,0,3,0,1.2,79,3.8,3,6,-2
20345,2025/26,28,Alavés,Raúl F.,Portero,1.0,37,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20352,2025/26,28,Osasuna,Raúl García,Delantero,7.0,25,ES,0%,Sano,26,5,0,0,1,1,1.1,82,3.2,-2,2,8
20345,2025/26,28,Alavés,Rebbach,Delantero,7.0,27,DZ,30%,Sano,20,0,0,0,4,0,-1,57,2.9,0,2,0
20350,2025/26,28,Elche,Redondo,Mediocampista,3.0,23,AR,30%,Sano,8,0,0,0,0,1,1,13,1.6,2,0,0
20346,2025/26,28,Athletic,Rego,Defensa,6.0,22,ES,0%,Sano,19,1,0,0,5,0,1,43,2.3,1,3,4
20351,2025/26,28,Real Oviedo,Reina,Mediocampista,10.0,28,ES,80%,Sano,26,3,0,0,5,1,1,94,3.6,9,-1,7
20352,2025/26,28,Real Sociedad,Remiro,Portero,13.0,30,ES,95%,Sano,27,0,0,0,0,0,1.4,133,4.9,3,9,2
20347,2025/26,28,Espanyol,Riedel,Defensa,8.0,22,DE,60%,Sano,14,0,1,0,3,0,1.2,48,3.4,4,1,2
20346,2025/26,28,Girona,Rincón,Defensa,9.0,23,ES,80%,Sano,24,0,1,0,3,0,1.2,58,2.4,0,0,1
20351,2025/26,28,Valencia,Rioja,Mediocampista,13.0,32,ES,70%,Sano,26,2,4,0,1,0,1,130,5,5,2,3
20349,2025/26,28,Betis,Riquelme,Mediocampista,6.0,25,ES,50%,Sano,19,0,1,0,1,0,1,48,2.5,1,0,2
20349,2025/26,28,Celta,Ristic,Defensa,5.0,30,RS,0%,Sano,4,0,0,0,0,0,-1,13,3.3,0,0,0
20351,2025/26,28,Valencia,Rivero,Portero,1.0,27,ES,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
20347,2025/26,28,Espanyol,Roberto,Delantero,10.0,23,ES,40%,Sano,27,5,2,0,3,0,1.2,112,4.1,0,0,1
20347,2025/26,28,Espanyol,Roca,Mediocampista,3.0,23,ES,10%,Lesionado/Duda,8,0,0,0,1,0,-1,10,1.3,0,0,0
20346,2025/26,28,Girona,Roca,Delantero,7.0,20,ES,50%,Sano,22,2,1,0,3,1,1.9,63,2.9,9,2,0
20350,2025/26,28,Real Madrid,Rodrygo,Delantero,8.0,25,BR,0%,Lesionado/Duda,19,1,3,0,3,0,1,92,4.8,0,2,0
20349,2025/26,28,Betis,Rodríguez,Defensa,9.0,33,CH,30%,Sano,18,0,1,0,0,0,1,68,3.8,0,0,1
20347,2025/26,28,Espanyol,Romero,Defensa,16.0,24,ES,95%,Sano,25,5,2,0,2,0,1.5,134,5.4,6,7,-1
20343,2025/26,28,Getafe,Romero,Defensa,31.0,26,AR,90%,Sano,7,0,0,0,1,0,2,54,7.7,8,9,9
20344,2025/26,28,Sevilla,Romero,Delantero,8.0,25,ES,40%,Sano,20,4,0,0,4,1,1.4,61,3.1,2,6,0
20349,2025/26,28,Celta,Román,Mediocampista,11.0,23,ES,0%,Lesionado/Duda,19,1,0,0,3,0,1.4,92,4.8,2,6,6
20352,2025/26,28,Osasuna,Rosier,Defensa,10.0,29,FR,90%,Sano,20,0,1,0,5,1,1.1,84,4.2,6,3,6
20352,2025/26,28,Osasuna,Rubén G.,Mediocampista,15.0,32,ES,0%,Sano,25,2,5,0,5,0,1.5,133,5.3,1,5,6
20347,2025/26,28,Espanyol,Rubén Sánchez,Mediocampista,6.0,25,ES,20%,Sano,13,0,0,0,2,0,-1,38,2.9,0,0,0
20346,2025/26,28,Girona,Rubén,Portero,1.0,30,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20349,2025/26,28,Celta,Rueda,Defensa,10.0,23,ES,50%,Sano,19,2,4,0,4,0,0.9,105,5.5,0,1,7
20343,2025/26,28,Atlético,Ruggeri,Defensa,12.0,23,IT,40%,Sano,19,0,3,0,3,0,2,103,5.4,11,0,14
20349,2025/26,28,Betis,Ruibal,Delantero,13.0,29,ES,30%,Sano,21,4,1,0,3,0,1.4,105,5,0,6,4
20348,2025/26,28,Levante,Ryan,Portero,23.0,33,AU,95%,Sano,25,0,0,1,2,0,2,163,6.5,8,13,7
20350,2025/26,28,Real Madrid,Rüdiger,Defensa,10.0,33,DE,50%,Sano,10,0,0,0,0,0,0.6,55,5.5,6,5,0
20349,2025/26,28,Betis,S. Amrabat,Mediocampista,7.0,29,MA,0%,Lesionado/Duda,8,0,0,0,3,0,-1,32,4,0,0,0
20345,2025/26,28,Villarreal,S. Cardona,Defensa,10.0,26,ES,70%,Sano,22,0,3,0,3,0,1,87,4,2,0,4
20351,2025/26,28,Valencia,Sadiq,Delantero,7.0,29,NG,70%,Sano,9,1,1,0,2,0,1.9,48,3.4,11,8,2
20347,2025/26,28,Mallorca,Salas,Mediocampista,3.0,20,ES,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
20347,2025/26,28,Espanyol,Salinas,Defensa,3.0,25,ES,5%,Sano,9,0,0,0,2,0,-1,6,0.7,0,0,0
20347,2025/26,28,Mallorca,Samú,Mediocampista,10.0,25,PT,90%,Sano,24,4,0,0,9,0,1.5,95,4,2,3,2
20346,2025/26,28,Athletic,Sancet,Mediocampista,10.0,25,ES,70%,Sano,20,2,0,0,3,1,1.2,67,3.4,4,2,4
20343,2025/26,28,Getafe,Sancris,Delantero,6.0,29,ES,10%,Sano,15,0,1,0,3,1,-1,36,2.4,0,0,0
20350,2025/26,28,Elche,Sangaré,Defensa,2.0,18,ES,40%,Sano,2,0,0,0,0,0,1,-1,-0.5,-1,0,N/A
20346,2025/26,28,Athletic,Sannadi,Delantero,4.0,25,MA,0%,Lesionado/Duda,8,1,0,0,1,0,-1,17,2.1,0,0,0
20351,2025/26,28,Valencia,Santamaria,Mediocampista,7.0,31,FR,10%,Sano,19,1,1,0,2,0,-1,58,3.1,0,0,0
20350,2025/26,28,Elche,Santiago,Mediocampista,4.0,22,ES,0%,Sano,8,0,0,0,1,1,-1,19,2.4,0,0,0
20351,2025/26,28,Valencia,Saravia,Defensa,1.0,32,AR,20%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
20343,2025/26,28,Getafe,Satriano,Delantero,18.0,25,UY,90%,Sano,8,3,0,0,3,0,1.9,47,5.9,7,10,7
20346,2025/26,28,Athletic,Selton,Mediocampista,4.0,19,ES,30%,Sano,7,0,1,0,0,0,1.1,15,2.1,1,1,0
20352,2025/26,28,Real Sociedad,Sergio Gómez,Defensa,12.0,25,ES,90%,Sano,25,0,2,0,2,0,1.5,119,4.8,1,9,10
20346,2025/26,28,Athletic,Serrano,Delantero,5.0,23,ES,10%,Sano,11,1,0,0,0,0,-1,35,3.2,0,0,0
20351,2025/26,28,Real Oviedo,Sibo,Mediocampista,8.0,27,GH,80%,Sano,18,0,0,0,3,0,1.1,50,2.8,4,0,4
20345,2025/26,28,Alavés,Sivera,Portero,11.0,29,ES,95%,Sano,27,0,0,0,1,0,1.9,126,4.7,5,3,2
20343,2025/26,28,Getafe,Soria,Portero,21.0,32,ES,95%,Sano,27,0,0,0,2,0,2.3,166,6.1,11,15,2
20349,2025/26,28,Celta,Sotelo,Mediocampista,9.0,22,ES,70%,Sano,14,0,1,0,2,0,-1,65,4.6,0,0,0
20344,2025/26,28,Sevilla,Sow,Mediocampista,10.0,29,CH,80%,Sano,23,4,1,0,3,0,1.7,104,4.5,6,8,13
20349,2025/26,28,Celta,Starfelt,Defensa,16.0,30,SE,50%,Sano,18,0,0,0,3,1,2,98,5.4,3,0,0
20346,2025/26,28,Girona,Stuani,Delantero,4.0,39,UY,0%,Lesionado/Duda,13,3,0,0,2,0,1,36,2.8,0,0,1
20344,2025/26,28,Sevilla,Suazo,Defensa,10.0,28,CL,50%,Sano,19,0,1,0,5,0,0.7,72,3.8,0,-3,4
20352,2025/26,28,Real Sociedad,Sucic,Mediocampista,6.0,23,HR,40%,Sano,12,1,1,0,1,0,1.3,41,3.4,8,1,0
20349,2025/26,28,Celta,Swedberg,Mediocampista,8.0,22,SE,30%,Sano,20,3,2,0,2,0,1.5,79,4,9,0,7
20344,2025/26,28,Barcelona,Szczesny,Portero,8.0,35,PL,5%,Sano,6,0,0,1,0,0,-1,32,5.3,0,0,0
20343,2025/26,28,Atlético,Sörloth,Delantero,11.0,30,NO,70%,Sano,26,10,0,0,3,1,1.4,121,4.7,10,2,14
20350,2025/26,28,Real Madrid,Tchouaméni,Mediocampista,17.0,26,FR,50%,Sano,24,1,0,0,7,0,2.1,134,5.6,13,3,5
20345,2025/26,28,Alavés,Tenaglia,Defensa,10.0,30,AR,90%,Sano,25,1,0,0,2,0,1.7,114,4.6,3,2,4
20345,2025/26,28,Villarreal,Tenas,Portero,4.0,24,ES,10%,Sano,3,0,0,0,0,0,-1,7,2.3,0,0,0
20346,2025/26,28,Girona,Ter Stegen,Portero,7.0,33,DE,0%,Lesionado/Duda,2,0,0,0,0,0,-1,12,6,0,0,0
20347,2025/26,28,Espanyol,Terrats,Mediocampista,6.0,25,ES,50%,Sano,19,1,1,0,0,0,1.4,64,3.4,4,1,1
20350,2025/26,28,Elche,Tete Morente,Delantero,6.0,29,ES,30%,Sano,3,0,0,0,1,0,1,9,3,0,4,4
20350,2025/26,28,Real Madrid,Thiago,Mediocampista,4.0,18,ES,50%,Sano,2,0,0,0,0,0,1.6,5,2.5,2,3,0
20351,2025/26,28,Real Oviedo,Thiago,Mediocampista,5.0,21,AR,40%,Sano,6,0,2,0,1,0,1.3,17,2.8,8,0,2
20351,2025/26,28,Valencia,Thierry,Defensa,8.0,27,PT,80%,Sano,18,0,1,0,4,0,1,42,2.3,1,5,2
20345,2025/26,28,Villarreal,Thomas,Mediocampista,7.0,32,GH,20%,Sano,17,0,0,0,0,0,1,48,2.8,1,0,2
20348,2025/26,28,Levante,Toljan,Defensa,10.0,31,DE,90%,Sano,26,1,3,0,6,0,1.1,83,3.2,4,9,-1
20345,2025/26,28,Alavés,Toni Martinez,Delantero,11.0,28,ES,70%,Sano,26,5,2,0,1,0,0.9,122,4.7,5,6,1
20352,2025/26,28,Osasuna,Torró,Mediocampista,10.0,31,ES,50%,Sano,25,0,1,0,6,0,1.3,84,3.4,1,3,6
20348,2025/26,28,Rayo,Trejo,Mediocampista,3.0,37,AR,5%,Sano,6,0,0,0,2,0,1,9,1.5,0,2,0
20346,2025/26,28,Girona,Tsygankov,Delantero,18.0,28,UA,90%,Sano,21,5,2,0,1,0,1.6,120,5.7,4,3,12
20348,2025/26,28,Levante,Tunde,Mediocampista,7.0,20,ES,30%,Lesionado/Duda,11,0,0,0,1,0,1,27,2.5,2,8,0
20352,2025/26,28,Real Sociedad,Turrientes,Mediocampista,7.0,24,ES,50%,Sano,18,0,1,0,4,0,1.3,56,3.1,1,8,2
20351,2025/26,28,Valencia,Tárrega,Defensa,10.0,24,ES,20%,Sano,22,0,0,0,6,0,1,87,4,0,2,0
20351,2025/26,28,Valencia,Ugrinic,Mediocampista,9.0,27,CH,80%,Sano,17,0,3,0,3,0,1.2,71,4.2,2,6,2
20346,2025/26,28,Athletic,Unai Gómez,Mediocampista,5.0,22,ES,10%,Lesionado/Duda,19,1,1,0,1,0,1.2,36,1.9,2,1,0
20348,2025/26,28,Rayo,Unai López,Mediocampista,10.0,30,ES,30%,Sano,20,0,3,0,6,1,1.3,99,5,1,11,2
20346,2025/26,28,Athletic,Unai Simón,Portero,19.0,28,ES,95%,Sano,27,0,0,1,0,0,1.9,160,5.9,6,11,5
20347,2025/26,28,Espanyol,Urko,Mediocampista,9.0,24,ES,80%,Sano,25,0,1,0,4,0,1.5,77,3,6,2,1
20349,2025/26,28,Betis,Valentín Gómez,Defensa,9.0,22,AR,70%,Sano,19,1,0,0,5,0,1,71,3.7,4,0,0
20348,2025/26,28,Rayo,Valentín,Mediocampista,100.0,31,ES,70%,Sano,23,1,0,0,2,1,1,95,4.1,4,0,2
20350,2025/26,28,Elche,Valera,Mediocampista,19.0,23,ES,90%,Sano,26,4,3,0,2,0,1.4,153,5.9,5,2,5
20347,2025/26,28,Mallorca,Valjent,Defensa,10.0,30,SK,90%,Sano,27,0,0,0,3,0,1,94,3.5,1,3,2
20349,2025/26,28,Betis,Valles,Portero,23.0,28,ES,60%,Sano,19,0,0,1,1,0,1.2,125,6.6,4,3,5
20350,2025/26,28,Real Madrid,Valverde,Mediocampista,28.0,27,UY,60%,Sano,26,2,7,0,2,0,1.5,189,7.3,12,4,10
20346,2025/26,28,Girona,Van de Beek,Mediocampista,3.0,28,NL,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
20346,2025/26,28,Girona,Vanat,Delantero,13.0,24,UA,90%,Sano,24,9,1,0,4,0,1.4,121,5,2,7,8
20343,2025/26,28,Atlético,Vargas,Mediocampista,3.0,20,MX,10%,Sano,2,0,0,0,0,0,-1,4,2,0,0,0
20344,2025/26,28,Sevilla,Vargas,Delantero,10.0,27,CH,10%,Sano,13,3,4,0,1,0,-1,82,6.3,0,0,0
20349,2025/26,28,Celta,Vecino,Mediocampista,4.0,34,UY,30%,Sano,3,0,0,0,0,0,1,7,2.3,1,0,4
20345,2025/26,28,Villarreal,Veiga,Defensa,10.0,22,PT,50%,Sano,24,0,0,0,3,1,1.3,81,3.4,2,-1,4
20348,2025/26,28,Levante,Vencedor,Mediocampista,7.0,25,ES,30%,Sano,16,0,0,0,3,1,1,38,2.4,1,0,0
20348,2025/26,28,Rayo,Vertrouwd,Defensa,3.0,21,NL,10%,Sano,7,0,0,0,0,0,-1,6,0.9,0,0,0
20346,2025/26,28,Athletic,Vesga,Mediocampista,4.0,32,ES,35%,Sano,17,0,0,0,0,0,1,34,2,2,2,2
20350,2025/26,28,Elche,Villar,Mediocampista,2.0,27,ES,30%,Sano,2,0,0,0,1,0,1,2,1,2,0,0
20350,2025/26,28,Real Madrid,Vinicius,Delantero,30.0,25,BR,80%,Sano,26,9,5,0,7,0,1.3,197,7.6,7,4,8
20347,2025/26,28,Mallorca,Virgili,Delantero,12.0,19,ES,0%,Sano,22,0,4,0,0,1,0.5,103,4.7,-1,4,4
20346,2025/26,28,Girona,Vitor Reis,Defensa,12.0,20,BR,0%,Sano,26,1,1,0,5,1,1.2,126,4.8,5,3,4
20346,2025/26,28,Athletic,Vivian,Defensa,10.0,26,ES,95%,Sano,22,0,0,0,8,1,1.5,92,4.2,7,4,6
20351,2025/26,28,Real Oviedo,Viñas,Delantero,12.0,27,UY,80%,Sano,23,5,1,0,4,3,1.5,110,4.8,5,2,4
20344,2025/26,28,Sevilla,Vlachodimos,Portero,14.0,31,GR,95%,Sano,23,0,0,1,2,0,1.1,119,5.2,4,0,12
20348,2025/26,28,Levante,Víctor García,Defensa,6.0,28,ES,60%,Sano,13,0,1,0,0,0,1.6,41,3.2,9,0,-2
20352,2025/26,28,Osasuna,Víctor Muñoz,Delantero,14.0,22,ES,90%,Sano,27,4,2,0,3,0,2.1,140,5.2,7,3,8
20352,2025/26,28,Real Sociedad,Wesley,Mediocampista,2.0,21,BR,10%,Sano,2,0,0,0,0,0,-1,0,0,0,0,0
20346,2025/26,28,Girona,Witsel,Mediocampista,10.0,37,BE,90%,Sano,21,1,2,0,3,1,1.8,96,4.6,6,9,10
20344,2025/26,28,Barcelona,Yamal,Delantero,60.0,18,ES,50%,Lesionado/Duda,23,14,9,0,0,0,2.2,280,12.2,11,22,10
20346,2025/26,28,Athletic,Yeray,Defensa,1.0,31,ES,0%,Lesionado/Duda,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
20345,2025/26,28,Alavés,Youssef,Defensa,8.0,20,MA,70%,Sano,20,0,1,0,4,0,1.4,58,2.9,0,0,9
20346,2025/26,28,Athletic,Yuri,Defensa,14.0,36,ES,80%,Sano,23,0,3,0,3,0,1.4,119,5.2,0,4,12
20352,2025/26,28,Real Sociedad,Zakharyan,Mediocampista,4.0,22,RU,30%,Sano,15,0,0,0,1,0,1,26,1.7,0,5,2
20352,2025/26,28,Real Sociedad,Zubeldia,Defensa,10.0,28,ES,50%,Sano,20,0,1,0,7,0,2,82,4.1,0,6,0
20349,2025/26,28,Celta,Á. Núñez,Defensa,18.0,25,ES,30%,Sano,0,0,0,0,0,0,-1,108,5.7,0,0,0
20346,2025/26,28,Girona,Álex Moreno,Defensa,11.0,32,ES,20%,Lesionado/Duda,21,0,3,0,4,0,-1,88,4.2,0,0,0
20348,2025/26,28,Rayo,Álvaro García,Mediocampista,12.0,33,ES,30%,Sano,27,4,4,0,3,0,1.8,131,4.9,1,16,3
20345,2025/26,28,Alavés,Ángel Pérez,Delantero,7.0,23,ES,70%,Sano,5,0,0,0,0,0,1.7,16,3.2,6,4,1
20352,2025/26,28,Real Sociedad,Óskarsson,Delantero,6.0,21,IS,20%,Sano,10,4,0,0,1,0,1.8,39,3.9,0,0,14
