Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Padilla,Padilla,20353,2025/26,29,Athletic,Portero,1.0,22,MX,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Pampín,Pampin,20358,2025/26,29,Levante,Mediocampista,5.0,26,ES,20%,Sano,6,0,0,0,2,0,-1,19,3.2,0,0,0
Parada,V. Parada,20355,2025/26,29,Alavés,Defensa,9.0,23,ES,70%,Sano,20,0,2,0,8,1,0.8,50,2.5,5,0,4
Paredes,Paredes,20353,2025/26,29,Athletic,Defensa,12.0,25,ES,25%,Lesionado/Duda,17,1,0,0,4,0,-1,83,4.9,0,0,0
Parejo,Parejo,20362,2025/26,29,Villarreal,Mediocampista,8.0,36,ES,40%,Sano,23,0,0,0,2,0,0.7,68,3,0,2,1
Pathé Ciss,Pathé I. Ciss,20354,2025/26,29,Rayo,Mediocampista,10.0,32,SN,40%,Sano,20,2,0,0,4,2,2,90,4.5,8,0,7
Pau López,Pau López,20353,2025/26,29,Betis,Portero,10.0,31,ES,30%,Sano,8,0,0,1,1,0,-1,56,7,0,0,0
Pau Navarro,Pau Navarro,20362,2025/26,29,Villarreal,Defensa,10.0,20,ES,80%,Sano,16,0,0,0,3,0,1.5,61,3.8,5,10,-1
Pedraza,A. Pedraza,20362,2025/26,29,Villarreal,Defensa,9.0,29,ES,50%,Sano,21,1,2,0,6,0,1,81,3.9,3,0,-2
Pedri,Pedri,20354,2025/26,29,Barcelona,Mediocampista,26.0,23,ES,80%,Sano,20,2,7,0,2,1,1.9,147,7.4,2,9,9
Pedro Díaz,Pedro Díaz,20354,2025/26,29,Rayo,Mediocampista,9.0,27,ES,50%,Sano,25,0,0,0,2,0,1.3,63,2.5,3,2,4
Pedrosa,Pedrosa,20356,2025/26,29,Elche,Defensa,6.0,27,ES,30%,Sano,18,1,1,0,4,0,0.7,44,2.3,-2,0,2
Pep Chavarría,Chavarría,20354,2025/26,29,Rayo,Defensa,10.0,27,ES,30%,Sano,24,1,2,0,6,1,2,107,4.5,0,0,8
Pepelu,Pepelu,20361,2025/26,29,Valencia,Mediocampista,11.0,27,ES,30%,Sano,22,2,0,0,3,0,-1,102,4.6,0,0,0
Peque,Peque,20361,2025/26,29,Sevilla,Delantero,7.0,23,ES,0%,Lesionado/Duda,21,2,1,0,7,0,-1,63,3,0,0,0
Pere Milla,Pere Milla,20357,2025/26,29,Espanyol,Delantero,10.0,33,ES,40%,Sano,25,6,0,0,4,1,1,113,4.5,0,4,1
Peña,Iñaki Peña,20356,2025/26,29,Elche,Portero,20.0,27,ES,40%,Sano,16,0,0,0,0,0,-1,102,6.4,0,0,0
Pickel,Pickel,20357,2025/26,29,Espanyol,Mediocampista,5.0,28,CD,0%,Sano,17,1,0,0,3,2,0.8,38,2.2,5,0,-1
Prados,Prados,20353,2025/26,29,Athletic,Mediocampista,4.0,25,ES,0%,Lesionado/Duda,2,0,0,0,1,0,-1,6,3,0,0,0
Primo,A. Primo,20358,2025/26,29,Levante,Portero,1.0,21,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Protesoni,Protesoni,20355,2025/26,29,Alavés,Mediocampista,4.0,27,UY,30%,Lesionado/Duda,9,0,0,0,2,1,1,20,2.2,0,3,2
Puado,Puado,20357,2025/26,29,Espanyol,Mediocampista,8.0,27,ES,0%,Lesionado/Duda,10,2,0,0,2,0,-1,42,4.2,0,0,0
Pubill,Marc Pubill,20360,2025/26,29,Atlético,Defensa,10.0,22,ES,70%,Lesionado/Duda,12,0,1,0,1,0,1,81,6.8,8,0,0
Pépé,Pepe,20362,2025/26,29,Villarreal,Delantero,19.0,30,CI,90%,Sano,27,4,4,0,3,0,1.5,166,6.1,11,6,5
Pétrot,Léo Pétrot,20356,2025/26,29,Elche,Defensa,8.0,28,FR,50%,Sano,25,0,0,0,1,0,0.8,51,2,0,1,1
R. de Galarreta,De Galarreta,20353,2025/26,29,Athletic,Mediocampista,10.0,32,ES,60%,Sano,25,1,1,0,9,0,1.3,106,4.2,4,0,3
Raba,Raba,20361,2025/26,29,Valencia,Delantero,5.0,30,ES,0%,Sano,12,0,1,0,0,0,1,31,2.6,0,2,0
Radu,Ionut Radu,20355,2025/26,29,Celta,Portero,24.0,28,RO,95%,Sano,28,0,0,2,0,0,1.9,196,7,11,2,8
Rafa Marín,Rafa Marín,20362,2025/26,29,Villarreal,Defensa,16.0,23,ES,50%,Sano,18,1,0,0,1,0,1,101,5.6,5,5,0
Rafa Mir,Rafa Mir,20356,2025/26,29,Elche,Delantero,10.0,28,ES,60%,Sano,23,7,0,0,3,0,1.1,105,4.6,0,6,6
Raghouber,Raghouber,20358,2025/26,29,Levante,Mediocampista,7.0,22,FR,30%,Sano,7,0,0,0,0,0,0.7,19,2.7,1,0,3
Ramazani,Ramazani,20361,2025/26,29,Valencia,Delantero,7.0,25,BE,70%,Sano,17,4,1,0,4,0,1.6,64,3.8,2,6,10
Raphinha,Raphinha,20354,2025/26,29,Barcelona,Delantero,27.0,29,BR,80%,Sano,19,11,3,0,3,0,1.7,157,8.3,20,1,4
Rashford,Rashford,20354,2025/26,29,Barcelona,Delantero,16.0,28,EN,40%,Sano,23,4,6,0,2,0,0.9,130,5.7,0,5,4
Ratiu,Ratiu,20354,2025/26,29,Rayo,Defensa,18.0,27,RO,70%,Sano,25,0,3,0,7,0,1.8,149,6,4,1,10
Raul Moro,Raúl Moro,20359,2025/26,29,Osasuna,Delantero,8.0,23,ES,30%,Lesionado/Duda,7,0,2,0,0,0,1,35,5,2,4,5
Raíllo,Raíllo,20356,2025/26,29,Mallorca,Defensa,10.0,34,ES,80%,Sano,22,0,1,0,3,0,1.6,87,4,8,3,6
Raúl F.,Raúl Fernández,20355,2025/26,29,Alavés,Portero,1.0,38,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Raúl García,Raúl,20359,2025/26,29,Osasuna,Delantero,7.0,25,ES,15%,Sano,26,5,0,0,1,1,0.7,82,3.2,0,-2,2
Rebbach,A. Rebbach,20355,2025/26,29,Alavés,Delantero,7.0,27,DZ,20%,Sano,21,0,0,0,4,0,-1,58,2.8,1,0,2
Redondo,Redondo,20356,2025/26,29,Elche,Mediocampista,3.0,23,AR,50%,Sano,9,0,0,0,0,1,0.7,14,1.6,1,2,0
Rego,Rego,20353,2025/26,29,Athletic,Defensa,6.0,22,ES,40%,Sano,19,1,0,0,5,0,1,43,2.3,0,1,3
Reina,A. Reina,20358,2025/26,29,Real Oviedo,Mediocampista,10.0,28,ES,90%,Sano,27,3,0,0,5,1,1.4,101,3.7,7,9,-1
Remiro,Remiro,20362,2025/26,29,Real Sociedad,Portero,12.0,30,ES,95%,Sano,28,0,0,0,0,0,1.5,138,4.9,5,3,9
Riedel,Riedel,20357,2025/26,29,Espanyol,Defensa,8.0,22,DE,60%,Sano,15,0,1,0,4,0,1.3,49,3.3,1,4,1
Rincón,H. Rincón,20359,2025/26,29,Girona,Defensa,9.0,23,ES,80%,Sano,25,1,1,0,3,0,1.7,73,2.9,15,0,0
Rioja,Rioja,20361,2025/26,29,Valencia,Mediocampista,12.0,32,ES,50%,Sano,27,2,4,0,1,0,1,131,4.9,1,5,2
Riquelme,Riquelme,20353,2025/26,29,Betis,Mediocampista,6.0,25,ES,30%,Sano,19,0,1,0,1,0,1,48,2.5,0,1,0
Ristic,Ristic,20355,2025/26,29,Celta,Defensa,5.0,30,RS,10%,Sano,4,0,0,0,0,0,-1,13,3.3,0,0,0
Rivero,C. Rivero,20361,2025/26,29,Valencia,Portero,1.0,27,ES,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Roberto,Roberto,20357,2025/26,29,Espanyol,Delantero,10.0,23,ES,40%,Sano,28,5,2,0,3,0,1.2,113,4,1,0,0
Roca,A. Roca,20357,2025/26,29,Espanyol,Mediocampista,3.0,23,ES,10%,Sano,8,0,0,0,1,0,-1,10,1.3,0,0,0
Roca,Joel Roca,20359,2025/26,29,Girona,Delantero,8.0,20,ES,60%,Sano,23,2,1,0,3,1,1.5,67,2.9,4,9,2
Rodrygo,Rodrygo,20360,2025/26,29,Real Madrid,Delantero,8.0,25,BR,0%,Lesionado/Duda,19,1,3,0,3,0,1,92,4.8,0,0,2
Rodríguez,Rodríguez,20353,2025/26,29,Betis,Defensa,9.0,33,CH,30%,Sano,18,0,1,0,0,0,1,68,3.8,0,0,0
Romero,C. Romero,20357,2025/26,29,Espanyol,Defensa,13.0,24,ES,95%,Sano,26,5,2,0,3,0,1.6,132,5.1,-2,6,7
Romero,Zaid Romero,20357,2025/26,29,Getafe,Defensa,25.0,26,AR,90%,Sano,8,0,0,0,2,0,1.8,58,7.3,4,8,9
Romero,Isaac,20361,2025/26,29,Sevilla,Delantero,8.0,25,ES,30%,Sano,20,4,0,0,4,1,1.4,61,3.1,0,2,6
Román,M. Román,20355,2025/26,29,Celta,Mediocampista,11.0,23,ES,0%,Lesionado/Duda,19,1,0,0,3,0,1.5,92,4.8,0,2,6
Rosier,V. Rosier,20359,2025/26,29,Osasuna,Defensa,10.0,29,FR,90%,Sano,21,0,1,0,5,1,1.4,88,4.2,4,6,3
Rubén G.,Rubén García,20359,2025/26,29,Osasuna,Mediocampista,14.0,32,ES,70%,Sano,25,2,5,0,5,0,1.3,133,5.3,0,1,5
Rubén Sánchez,Rubén S.,20357,2025/26,29,Espanyol,Mediocampista,6.0,25,ES,20%,Sano,13,0,0,0,2,0,-1,38,2.9,0,0,0
Rubén,Rubén Blanco,20359,2025/26,29,Girona,Portero,1.0,30,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Rueda,Javi Rueda,20355,2025/26,29,Celta,Defensa,10.0,23,ES,50%,Sano,19,2,4,0,4,0,1,105,5.5,0,0,1
Ruggeri,Ruggeri,20360,2025/26,29,Atlético,Defensa,12.0,23,IT,70%,Sano,19,0,3,0,3,0,2,103,5.4,0,11,0
Ruibal,Aitor Ruibal,20353,2025/26,29,Betis,Delantero,14.0,29,ES,40%,Sano,22,4,2,0,3,0,1.6,115,5.2,10,0,6
Ryan,Ryan,20358,2025/26,29,Levante,Portero,22.0,33,AU,95%,Sano,26,0,0,1,2,0,2.2,172,6.6,9,8,13
Rüdiger,Rüdiger,20360,2025/26,29,Real Madrid,Defensa,10.0,33,DE,90%,Sano,11,1,0,0,0,0,1.1,69,6.3,14,6,5
S. Amrabat,Amrabat,20353,2025/26,29,Betis,Mediocampista,7.0,29,MA,30%,Sano,8,0,0,0,3,0,-1,32,4,0,0,0
S. Cardona,Cardona,20362,2025/26,29,Villarreal,Defensa,10.0,26,ES,50%,Sano,23,0,3,0,4,0,1,88,3.8,1,2,0
Sadiq,Sadiq,20361,2025/26,29,Valencia,Delantero,7.0,29,NG,60%,Sano,10,1,1,0,2,0,1.2,50,3.3,2,11,8
Salas,Jan Salas,20356,2025/26,29,Mallorca,Mediocampista,3.0,20,ES,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Salinas,Salias,20357,2025/26,29,Espanyol,Defensa,3.0,25,ES,5%,Sano,10,0,0,0,2,0,1,7,0.7,1,0,0
Samú,Samu Costa,20356,2025/26,29,Mallorca,Mediocampista,10.0,25,PT,90%,Sano,25,5,0,0,9,0,1.9,105,4.2,10,2,3
Sancet,O. Sancet,20353,2025/26,29,Athletic,Mediocampista,9.0,25,ES,60%,Sano,21,2,0,0,4,1,1.2,69,3.3,2,4,2
Sancris,Álex Sancris,20357,2025/26,29,Getafe,Delantero,6.0,29,ES,10%,Sano,15,0,1,0,3,1,-1,36,2.4,0,0,0
Sangaré,B. Sangare,20356,2025/26,29,Elche,Defensa,5.0,18,ES,50%,Lesionado/Duda,3,0,0,0,0,0,0.9,2,0.7,3,-1,0
Sannadi,Maroan,20353,2025/26,29,Athletic,Delantero,4.0,25,MA,0%,Lesionado/Duda,8,1,0,0,1,0,-1,17,2.1,0,0,0
Santamaria,Santamaría,20361,2025/26,29,Valencia,Mediocampista,7.0,31,FR,10%,Sano,19,1,1,0,2,0,-1,58,3.1,0,0,0
Santiago,Y. Santiago,20356,2025/26,29,Elche,Mediocampista,4.0,22,ES,10%,Sano,8,0,0,0,1,1,-1,19,2.4,0,0,0
Saravia,Saravia,20361,2025/26,29,Valencia,Defensa,1.0,32,AR,10%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Satriano,Satriano,20357,2025/26,29,Getafe,Delantero,16.0,25,UY,90%,Sano,9,3,0,0,4,0,1.6,51,5.7,4,7,10
Selton,Selton,20353,2025/26,29,Athletic,Mediocampista,4.0,19,ES,30%,Sano,7,0,1,0,0,0,1.1,15,2.1,0,1,1
Sergio Gómez,Sergio Gómez,20362,2025/26,29,Real Sociedad,Defensa,11.0,25,ES,90%,Sano,26,0,2,0,2,0,1.7,124,4.8,5,1,9
Serrano,Nico Serrano,20353,2025/26,29,Athletic,Delantero,5.0,23,ES,10%,Sano,12,1,0,0,0,0,1,36,3,1,0,0
Sibo,Sibo,20358,2025/26,29,Real Oviedo,Mediocampista,9.0,27,GH,80%,Sano,19,0,0,0,3,0,1.4,57,3,7,4,0
Sivera,Sivera,20355,2025/26,29,Alavés,Portero,10.0,29,ES,95%,Sano,28,0,0,0,2,0,2,129,4.6,3,5,3
Soria,David Soria,20357,2025/26,29,Getafe,Portero,19.0,32,ES,95%,Sano,28,0,0,0,2,0,2.4,171,6.1,5,11,15
Sotelo,Hugo Sotelo,20355,2025/26,29,Celta,Mediocampista,9.0,22,ES,70%,Sano,15,0,1,0,2,0,1.5,68,4.5,3,0,0
Sow,Sow,20361,2025/26,29,Sevilla,Mediocampista,10.0,29,CH,90%,Sano,24,5,1,0,3,0,1.3,109,4.5,5,6,8
Starfelt,Starfelt,20355,2025/26,29,Celta,Defensa,16.0,30,SE,70%,Sano,19,0,0,0,3,1,2,106,5.6,8,3,0
Stuani,Stuani,20359,2025/26,29,Girona,Delantero,5.0,39,UY,0%,Lesionado/Duda,13,3,0,0,2,0,-1,36,2.8,0,0,0
Suazo,Suazo,20361,2025/26,29,Sevilla,Defensa,10.0,28,CL,70%,Sano,20,0,1,0,6,0,0.8,71,3.6,-1,0,-3
Sucic,Sucic,20362,2025/26,29,Real Sociedad,Mediocampista,6.0,23,HR,40%,Sano,13,1,1,0,1,0,1.2,43,3.3,2,8,1
Swedberg,Williot,20355,2025/26,29,Celta,Mediocampista,8.0,22,SE,30%,Sano,21,3,2,0,2,0,1.3,80,3.8,1,9,0
Szczesny,Szczesny,20354,2025/26,29,Barcelona,Portero,8.0,35,PL,30%,Sano,6,0,0,1,0,0,-1,32,5.3,0,0,0
Sörloth,Sørloth,20360,2025/26,29,Atlético,Delantero,10.0,30,NO,50%,Sano,27,10,0,0,4,1,1.1,124,4.6,3,10,2
Tchouaméni,Tchouaméni,20360,2025/26,29,Real Madrid,Mediocampista,15.0,26,FR,90%,Sano,25,1,0,0,7,0,2.1,138,5.5,4,13,3
Tenaglia,Tenaglia,20355,2025/26,29,Alavés,Defensa,11.0,30,AR,90%,Sano,26,1,0,0,2,0,1.5,123,4.7,9,3,2
Tenas,Arnau Tenas,20362,2025/26,29,Villarreal,Portero,4.0,24,ES,10%,Sano,3,0,0,0,0,0,-1,7,2.3,0,0,0
Ter Stegen,Ter Stegen,20359,2025/26,29,Girona,Portero,7.0,33,DE,0%,Lesionado/Duda,2,0,0,0,0,0,-1,12,6,0,0,0
Terrats,R. Terrats,20357,2025/26,29,Espanyol,Mediocampista,7.0,25,ES,60%,Sano,20,1,1,0,0,0,1.3,66,3.3,2,4,1
Tete Morente,T. Morente,20356,2025/26,29,Elche,Delantero,6.0,29,ES,30%,Sano,3,0,0,0,1,0,1,9,3,0,0,4
Thiago,Thiago Pitarch,20360,2025/26,29,Real Madrid,Mediocampista,5.0,18,ES,70%,Sano,3,0,0,0,0,0,1.7,9,3,4,2,3
Thiago,Thiago Fernánd...,20358,2025/26,29,Real Oviedo,Mediocampista,6.0,21,AR,70%,Sano,7,0,3,0,2,0,2,26,3.7,9,8,0
Thierry,Thierry Correia,20361,2025/26,29,Valencia,Defensa,8.0,27,PT,70%,Sano,19,0,1,0,4,0,0.8,44,2.3,2,1,5
Thomas,Thomas Partey,20362,2025/26,29,Villarreal,Mediocampista,7.0,32,GH,20%,Sano,18,0,0,0,0,0,1,51,2.8,3,1,0
Toljan,Jeremy Toljan,20358,2025/26,29,Levante,Defensa,9.0,31,DE,90%,Sano,27,1,3,0,7,0,1,84,3.1,1,4,9
Toni Martinez,T. Martinez,20355,2025/26,29,Alavés,Delantero,11.0,28,ES,70%,Sano,27,5,2,0,1,0,1.2,129,4.8,7,5,6
Torró,Torró,20359,2025/26,29,Osasuna,Mediocampista,9.0,31,ES,50%,Sano,26,0,1,0,6,0,1,84,3.2,0,1,3
Trejo,Trejo,20354,2025/26,29,Rayo,Mediocampista,3.0,37,AR,10%,Sano,6,0,0,0,2,0,1,9,1.5,0,0,2
Tsygankov,Tsygankov,20359,2025/26,29,Girona,Delantero,19.0,28,UA,90%,Sano,22,5,4,0,1,0,1.5,136,6.2,16,4,3
Tunde,K. Tunde,20358,2025/26,29,Levante,Mediocampista,7.0,20,ES,50%,Sano,12,0,0,0,2,0,1,28,2.3,1,2,8
Turrientes,Turrientes,20362,2025/26,29,Real Sociedad,Mediocampista,8.0,24,ES,0%,Sano,19,0,3,0,5,0,1.9,70,3.7,14,1,8
Tárrega,Tárrega,20361,2025/26,29,Valencia,Defensa,10.0,24,ES,30%,Sano,22,0,0,0,6,0,1,87,4,0,0,2
Ugrinic,Ugrinic,20361,2025/26,29,Valencia,Mediocampista,9.0,27,CH,60%,Sano,18,0,3,0,3,0,1,74,4.1,3,2,6
Unai Gómez,Unai G.,20353,2025/26,29,Athletic,Mediocampista,5.0,22,ES,30%,Sano,19,1,1,0,1,0,1,36,1.9,0,2,1
Unai López,Unai Lopez,20354,2025/26,29,Rayo,Mediocampista,10.0,30,ES,30%,Sano,20,0,3,0,6,1,1.4,99,5,0,1,11
Unai Simón,Unai Simón,20353,2025/26,29,Athletic,Portero,17.0,28,ES,95%,Sano,28,0,0,1,0,0,1.7,163,5.8,3,6,11
Urko,Urko,20357,2025/26,29,Espanyol,Mediocampista,9.0,25,ES,90%,Sano,26,0,1,0,4,0,1.6,81,3,4,6,2
Valentín Gómez,Valentín Gómez,20353,2025/26,29,Betis,Defensa,9.0,22,AR,30%,Sano,20,1,0,0,5,0,1,75,3.8,4,4,0
Valentín,Óscar Valentín,20354,2025/26,29,Rayo,Mediocampista,100.0,31,ES,60%,Sano,24,1,0,0,2,1,1,98,4.1,3,4,0
Valera,German V.,20356,2025/26,29,Elche,Mediocampista,16.0,24,ES,90%,Sano,27,4,3,0,3,0,1.1,153,5.7,0,5,2
Valjent,Valjent,20356,2025/26,29,Mallorca,Defensa,10.0,30,SK,90%,Sano,28,0,0,0,4,0,1.2,100,3.6,6,1,3
Valles,Á. Valles,20353,2025/26,29,Betis,Portero,21.0,28,ES,70%,Sano,20,0,0,1,1,0,1.1,130,6.5,5,4,3
Valverde,Valverde,20360,2025/26,29,Real Madrid,Mediocampista,26.0,27,UY,95%,Sano,27,3,7,0,2,0,2.1,201,7.4,12,12,4
Van de Beek,Van De Beek,20359,2025/26,29,Girona,Mediocampista,3.0,28,NL,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Vanat,Vanat,20359,2025/26,29,Girona,Delantero,13.0,24,UA,60%,Sano,25,9,1,0,4,0,1.1,125,5,4,2,7
Vargas,Obed Vargas,20360,2025/26,29,Atlético,Mediocampista,5.0,20,MX,10%,Sano,3,0,0,0,1,0,1,10,3.3,6,0,0
Vargas,Vargas,20361,2025/26,29,Sevilla,Delantero,10.0,27,CH,50%,Sano,14,3,4,0,1,0,1,84,6,2,0,0
Vecino,Vecino,20355,2025/26,29,Celta,Mediocampista,4.0,34,UY,30%,Lesionado/Duda,3,0,0,0,0,0,-1,7,2.3,0,1,0
Veiga,Renato Veiga,20362,2025/26,29,Villarreal,Defensa,10.0,22,PT,50%,Sano,24,0,0,0,3,1,1,81,3.4,0,2,-1
Vencedor,Vencedor,20358,2025/26,29,Levante,Mediocampista,7.0,25,ES,10%,Sano,16,0,0,0,3,1,1,38,2.4,0,1,0
Vertrouwd,J. Vertrouwd,20354,2025/26,29,Rayo,Defensa,3.0,21,NL,15%,Sano,7,0,0,0,0,0,-1,6,0.9,0,0,0
Vesga,Vesga,20353,2025/26,29,Athletic,Mediocampista,4.0,32,ES,20%,Sano,18,0,0,0,0,0,1,36,2,2,2,2
Villar,G. Villar,20356,2025/26,29,Elche,Mediocampista,2.0,27,ES,20%,Sano,2,0,0,0,1,0,1,2,1,0,2,0
Vinicius,Vini Jr.,20360,2025/26,29,Real Madrid,Delantero,26.0,25,BR,95%,Sano,27,9,5,0,7,0,1.3,201,7.4,4,7,4
Virgili,Jan Virgili,20356,2025/26,29,Mallorca,Delantero,12.0,19,ES,0%,Sano,22,0,4,0,0,1,0.7,103,4.7,0,-1,4
Vitor Reis,Vitor Reis,20359,2025/26,29,Girona,Defensa,12.0,20,BR,90%,Sano,26,1,1,0,5,1,1.5,126,4.8,0,5,3
Vivian,Vivian,20353,2025/26,29,Athletic,Defensa,10.0,26,ES,95%,Sano,23,0,0,0,8,1,1.3,95,4.1,3,7,4
Viñas,F. Viñas,20358,2025/26,29,Real Oviedo,Delantero,11.0,27,UY,90%,Sano,24,5,1,0,4,3,1.6,114,4.8,4,5,2
Vlachodimos,Vlachodimos,20361,2025/26,29,Sevilla,Portero,12.0,31,GR,95%,Sano,24,0,0,1,2,0,1,117,4.9,-2,4,0
Víctor García,Víctor G.,20358,2025/26,29,Levante,Defensa,7.0,28,ES,70%,Sano,14,0,1,0,0,0,1.7,49,3.5,8,9,0
Víctor Muñoz,Víctor Muñoz,20359,2025/26,29,Osasuna,Delantero,14.0,22,ES,90%,Sano,28,5,2,0,3,0,2,149,5.3,9,7,3
Wesley,Wesley,20362,2025/26,29,Real Sociedad,Mediocampista,3.0,21,BR,10%,Sano,3,0,0,0,0,0,1,2,0.7,2,0,0
Witsel,Witsel,20359,2025/26,29,Girona,Mediocampista,11.0,37,BE,90%,Sano,22,1,2,0,3,1,1.7,105,4.8,9,6,9
Yamal,Lamine Yamal,20354,2025/26,29,Barcelona,Delantero,50.0,18,ES,90%,Sano,24,14,9,0,0,0,1.9,282,11.8,2,11,22
Yeray,Monreal,20353,2025/26,29,Athletic,Defensa,1.0,31,ES,0%,Lesionado/Duda,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
Youssef,Youssef,20355,2025/26,29,Alavés,Defensa,8.0,20,MA,0%,Sano,21,0,1,0,5,0,1,64,3,6,0,0
Yuri,Yuri,20353,2025/26,29,Athletic,Defensa,13.0,36,ES,80%,Sano,24,0,3,0,3,0,1,120,5,1,0,4
Zakharyan,Zakharyan,20362,2025/26,29,Real Sociedad,Mediocampista,4.0,22,RU,30%,Sano,15,0,0,0,1,0,1,26,1.7,0,0,5
Zubeldia,Zubeldia,20362,2025/26,29,Real Sociedad,Defensa,10.0,28,ES,60%,Sano,21,0,1,0,8,0,2,84,4,2,0,6
Á. Núñez,Álvaro Nuñez,20355,2025/26,29,Celta,Defensa,16.0,25,ES,50%,Sano,1,0,0,0,0,0,1.5,111,5.6,3,0,0
Álex Moreno,Alex Moreno,20359,2025/26,29,Girona,Defensa,10.0,32,ES,30%,Sano,22,0,3,0,4,0,1,89,4,1,0,0
Álvaro García,Álvaro García,20354,2025/26,29,Rayo,Mediocampista,12.0,33,ES,50%,Sano,28,4,4,0,3,0,1.8,136,4.9,5,1,16
Ángel Pérez,Ángel Pérez,20355,2025/26,29,Alavés,Delantero,8.0,23,ES,70%,Sano,6,0,0,0,0,0,1.7,23,3.8,7,6,4
Óskarsson,Oskarsson,20362,2025/26,29,Real Sociedad,Delantero,5.0,21,IS,15%,Sano,11,4,0,0,2,0,1,39,3.5,0,0,0
