Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Fran García,Fran García,20405,2025/26,34,Real Madrid,Defensa,7.0,26,ES,20%,Sano,10,1,1,0,2,1,1,40,4,0,0,5
Fran Pérez,Fran Pérez,20406,2025/26,34,Rayo,Mediocampista,8.0,23,ES,70%,Sano,26,2,1,0,4,0,1,92,3.5,2,0,0
Francés,Francés,20407,2025/26,34,Girona,Defensa,7.0,23,ES,50%,Sano,20,0,2,0,1,1,2,67,3.4,10,0,6
Freeman,Freeman,20412,2025/26,34,Villarreal,Defensa,5.0,21,US,60%,Sano,7,0,0,0,0,0,1.5,21,3,9,3,0
Galán,Javi Galán,20408,2025/26,34,Osasuna,Defensa,11.0,31,ES,90%,Sano,16,0,1,0,2,0,1.5,99,4.7,1,6,5
Garcés,F. Garcés,20404,2025/26,34,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,-1,43,4.3,0,0,0
Gattoni,Gattoni,20410,2025/26,34,Sevilla,Defensa,1.0,27,AR,0%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20408,2025/26,34,Barcelona,Mediocampista,4.0,21,ES,50%,Sano,7,0,1,0,2,0,1.7,19,2.7,4,2,2
Gayà,Gayá,20411,2025/26,34,Valencia,Defensa,9.0,30,ES,90%,Sano,29,1,2,0,6,1,2,113,3.9,13,6,3
Gazzaniga,Gazzaniga,20407,2025/26,34,Girona,Portero,17.0,34,AR,95%,Sano,30,0,0,0,4,1,1.1,171,5.7,1,0,10
Gerard,Gerard,20412,2025/26,34,Villarreal,Delantero,19.0,34,ES,80%,Sano,18,9,0,0,0,0,2.5,125,6.9,10,0,6
Giménez,J.M. Giménez,20411,2025/26,34,Atlético,Defensa,12.0,31,UY,0%,Lesionado/Duda,15,0,1,0,3,0,-1,87,5.8,0,0,0
Giuliano,Giuliano,20411,2025/26,34,Atlético,Delantero,18.0,23,AR,0%,Lesionado/Duda,29,4,6,0,2,0,0.8,169,5.8,6,2,0
Gonzalo,Gonzalo,20405,2025/26,34,Real Madrid,Delantero,6.0,22,ES,60%,Sano,25,4,0,0,1,0,-1,71,2.8,1,0,2
González,Nico Gonzalez,20411,2025/26,34,Atlético,Mediocampista,13.0,28,AR,0%,Lesionado/Duda,24,5,0,0,4,1,1.8,122,5.1,1,17,0
Gorosabel,Gorosabel,20404,2025/26,34,Athletic,Defensa,7.0,29,ES,70%,Sano,19,0,1,0,3,0,1.3,49,2.6,0,8,1
Gorrotxategi,Gorrotxa,20410,2025/26,34,Real Sociedad,Mediocampista,9.0,24,ES,40%,Sano,27,1,3,0,6,0,1.2,109,4,1,0,0
Griezmann,Griezmann,20411,2025/26,34,Atlético,Delantero,9.0,35,FR,30%,Sano,29,7,1,0,1,0,1.3,133,4.6,8,2,-1
Gudelj,Gudelj,20410,2025/26,34,Sevilla,Mediocampista,10.0,34,RS,50%,Sano,29,2,0,0,8,0,0.8,123,4.2,2,3,10
Guedes,Guedes,20410,2025/26,34,Real Sociedad,Mediocampista,17.0,29,PT,0%,Lesionado/Duda,31,8,4,0,3,0,1,176,5.7,0,0,1
Guevara,Guevara,20404,2025/26,34,Alavés,Mediocampista,6.0,28,ES,20%,Sano,22,1,1,0,4,1,0.9,60,2.7,0,8,3
Guido,G. Rodríguez,20411,2025/26,34,Valencia,Mediocampista,9.0,32,AR,90%,Sano,11,2,0,0,4,0,1,53,4.8,2,4,3
Gumbau,Gumbau,20406,2025/26,34,Rayo,Mediocampista,7.0,31,ES,70%,Sano,24,0,1,0,4,0,1.2,61,2.5,7,3,1
Guridi,Guridi,20404,2025/26,34,Alavés,Mediocampista,6.0,31,ES,50%,Sano,23,0,0,0,1,0,1,44,1.9,1,0,2
Guruzeta,Guruzeta,20404,2025/26,34,Athletic,Delantero,11.0,29,ES,80%,Sano,30,9,1,0,5,1,1.7,140,4.7,8,10,7
Güler,Arda Güler,20405,2025/26,34,Real Madrid,Mediocampista,28.0,21,TR,0%,Lesionado/Duda,32,4,9,0,1,0,1.4,233,7.3,0,10,2
Hancko,Hancko,20411,2025/26,34,Atlético,Defensa,11.0,28,SK,30%,Lesionado/Duda,26,0,2,0,2,0,-1,122,4.7,0,0,0
Hassan,Hassan,20409,2025/26,34,Real Oviedo,Mediocampista,9.0,24,FR,40%,Sano,32,0,3,0,1,0,0.8,116,3.6,0,4,2
Herrando,Herrando,20408,2025/26,34,Osasuna,Defensa,9.0,25,ES,10%,Sano,27,0,1,0,3,0,1.3,85,3.1,0,6,2
Herrera,Sergio Herrera,20408,2025/26,34,Osasuna,Portero,21.0,32,ES,95%,Sano,33,0,0,0,3,0,1.1,209,6.3,5,5,6
Herrera,Herrera,20410,2025/26,34,Real Sociedad,Mediocampista,4.0,28,VE,30%,Sano,9,0,0,0,1,0,1,10,0.9,0,0,0
Hugo Álvarez,Hugo Alvarez,20403,2025/26,34,Celta,Mediocampista,8.0,22,ES,50%,Sano,23,3,1,0,2,0,1.5,86,3.7,3,3,0
Huijsen,Huijsen,20405,2025/26,34,Real Madrid,Defensa,19.0,21,ES,80%,Sano,25,2,2,0,7,1,1,150,6,6,9,4
I. Williams,Iñaki Williams,20404,2025/26,34,Athletic,Delantero,9.0,31,GH,80%,Sano,25,2,4,0,2,0,0.9,102,4.1,2,5,1
Ibáñez,Ibañez,20404,2025/26,34,Alavés,Mediocampista,9.0,27,ES,70%,Sano,32,1,1,0,5,0,1,119,3.7,2,3,1
Iglesias,B. Iglesias,20403,2025/26,34,Celta,Delantero,13.0,33,ES,60%,Sano,30,12,2,0,7,0,1.2,152,5.1,8,1,2
Iglesias,Juan Iglesias,20406,2025/26,34,Getafe,Defensa,10.0,27,ES,90%,Sano,32,1,2,0,4,0,1.2,136,4.3,-1,7,3
Iker Muñoz,Iker Muñoz,20408,2025/26,34,Osasuna,Mediocampista,7.0,23,ES,60%,Sano,17,0,0,0,4,0,1.1,50,2.9,3,2,4
Isco,Isco,20409,2025/26,34,Betis,Mediocampista,5.0,34,ES,30%,Sano,3,0,1,0,0,0,1.4,13,4.3,2,1,0
Isi,Isi,20406,2025/26,34,Rayo,Delantero,10.0,31,ES,0%,Sano,31,3,3,0,10,1,1.9,139,4.5,-3,8,0
Iturbe,A. Iturbe,20403,2025/26,34,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20407,2025/26,34,Girona,Mediocampista,10.0,27,ES,50%,Sano,31,0,1,0,5,1,1.3,133,4.3,4,2,4
Iván Romero,I. Romero,20412,2025/26,34,Levante,Delantero,12.0,25,ES,70%,Sano,28,7,1,0,5,0,2.4,138,4.9,0,15,4
Iván Villar,Iván Villar,20403,2025/26,34,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20404,2025/26,34,Athletic,Delantero,3.0,26,ES,0%,Sano,11,0,0,0,2,0,-1,16,1.5,0,0,0
Januzaj,Januzaj,20410,2025/26,34,Sevilla,Mediocampista,4.0,31,BE,0%,Sano,12,0,0,0,1,0,-1,24,2,0,0,0
Jauregizar,Jauregizar,20404,2025/26,34,Athletic,Mediocampista,10.0,22,ES,80%,Sano,31,2,0,0,5,1,0.7,136,4.4,0,3,3
Javi Guerra,Javi Guerra,20411,2025/26,34,Valencia,Mediocampista,9.0,22,ES,70%,Sano,31,1,5,0,3,0,2,126,4.1,8,8,0
Javi López,Javi Lopéz,20409,2025/26,34,Real Oviedo,Defensa,9.0,24,ES,80%,Sano,21,0,1,0,3,0,1.6,77,3.7,4,5,7
Javi Muñoz,Javi Muñoz,20406,2025/26,34,Getafe,Mediocampista,5.0,31,ES,30%,Sano,15,0,0,0,0,0,1,33,2.2,0,2,0
Javi Rodríguez,Javi Rodriguez,20403,2025/26,34,Celta,Defensa,9.0,22,ES,80%,Sano,28,0,1,0,5,0,1.2,105,3.8,2,4,0
Jesús Vázquez,J. Vázquez,20411,2025/26,34,Valencia,Defensa,6.0,23,ES,10%,Sano,19,0,0,0,2,0,1,52,2.7,0,2,4
Joan Garcia,Joan García,20408,2025/26,34,Barcelona,Portero,37.0,24,ES,95%,Sano,27,0,0,0,1,0,2,237,8.8,9,11,7
Jofre,Jofre,20405,2025/26,34,Espanyol,Delantero,6.0,24,ES,30%,Sano,22,1,0,0,1,0,-1,57,2.6,0,0,0
John C.,John C.,20403,2025/26,34,Elche,Defensa,5.0,25,ES,10%,Sano,16,1,0,0,2,0,1,34,2.1,1,0,2
Jon Martín,Jon Martin,20410,2025/26,34,Real Sociedad,Defensa,10.0,20,ES,90%,Sano,21,1,0,0,5,0,1.8,90,4.3,1,7,0
Jonny,Jonny Otto,20404,2025/26,34,Alavés,Defensa,9.0,32,ES,90%,Sano,32,0,0,0,6,0,1.2,94,2.9,2,1,1
Jordan,Jordán,20410,2025/26,34,Sevilla,Mediocampista,2.0,31,ES,0%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20403,2025/26,34,Elche,Mediocampista,6.0,36,ES,10%,Sano,16,0,2,0,2,0,1.5,57,3.6,0,2,0
Joseph,Mateo Joseph,20407,2025/26,34,Mallorca,Delantero,9.0,22,ES,0%,Lesionado/Duda,29,2,3,0,2,0,-1,112,3.9,0,0,0
Juan Carlos,Juan Carlos,20407,2025/26,34,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20408,2025/26,34,Osasuna,Defensa,6.0,33,ES,20%,Sano,15,0,0,0,1,0,1,41,2.7,0,0,2
Juanlu,Juanlu,20410,2025/26,34,Sevilla,Mediocampista,9.0,22,ES,60%,Sano,28,0,3,0,6,1,1.1,106,3.8,1,5,3
Juanmi,Juanmi,20406,2025/26,34,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20411,2025/26,34,Atlético,Defensa,6.0,21,ES,70%,Sano,3,0,1,0,2,0,1.6,13,4.3,0,-2,8
Junior,Junior,20409,2025/26,34,Betis,Defensa,6.0,29,DO,0%,Lesionado/Duda,10,0,1,0,2,0,-1,31,3.1,0,0,0
Jutglà,Ferran Jutglà,20403,2025/26,34,Celta,Delantero,10.0,27,ES,70%,Sano,25,7,2,0,4,0,1.4,113,4.5,1,3,2
Kalumba,Kalumba Jr,20407,2025/26,34,Mallorca,Delantero,3.0,21,FR,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kamara,Kamara,20406,2025/26,34,Getafe,Delantero,3.0,22,EN,20%,Sano,11,0,0,0,1,0,1,19,1.7,1,0,2
Kambwala,Kambwala,20412,2025/26,34,Villarreal,Defensa,1.0,21,FR,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20410,2025/26,34,Real Sociedad,Delantero,3.0,23,ES,0%,Lesionado/Duda,7,0,0,0,0,0,1,11,1.6,0,2,0
Kike Barja,Kike Barja,20408,2025/26,34,Osasuna,Delantero,5.0,29,ES,50%,Sano,23,1,2,0,3,0,1.1,56,2.4,2,2,3
Kike García,Kike García,20405,2025/26,34,Espanyol,Delantero,9.0,36,ES,60%,Sano,32,6,1,0,3,0,0.7,119,3.7,6,0,1
Kike Salas,Kike Salas,20410,2025/26,34,Sevilla,Defensa,11.0,24,ES,90%,Sano,21,1,0,0,1,0,1.1,99,4.7,1,1,7
Koke,Koke,20411,2025/26,34,Atlético,Mediocampista,11.0,34,ES,30%,Sano,29,2,2,0,5,0,1.5,138,4.8,5,0,0
Koski,Koski,20404,2025/26,34,Alavés,Defensa,3.0,24,FI,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Koundé,Kounde,20408,2025/26,34,Barcelona,Defensa,14.0,27,FR,0%,Sano,28,1,3,0,5,0,1.3,145,5.2,8,7,0
Krapyvtsov,Krapyvtsov,20407,2025/26,34,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20410,2025/26,34,Real Sociedad,Mediocampista,16.0,24,JP,70%,Sano,21,2,4,0,2,0,1.3,115,5.5,1,3,7
Kumbulla,Kumbulla,20407,2025/26,34,Mallorca,Defensa,4.0,26,AL,0%,Lesionado/Duda,8,0,0,0,1,0,1,10,1.3,0,0,1
L. Ilic,Ilic,20409,2025/26,34,Real Oviedo,Mediocampista,6.0,26,RS,10%,Lesionado/Duda,18,1,0,0,4,1,-1,39,2.2,0,0,0
Lago,Yoel Lago,20403,2025/26,34,Celta,Defensa,4.0,22,ES,60%,Sano,7,0,0,0,3,0,0.8,12,1.7,1,-1,0
Laporte,Laporte,20404,2025/26,34,Athletic,Defensa,10.0,31,ES,70%,Sano,21,0,1,0,2,0,1.1,96,4.6,0,8,1
Lass,Lass,20407,2025/26,34,Girona,Mediocampista,1.0,22,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20407,2025/26,34,Mallorca,Defensa,5.0,28,ES,20%,Sano,10,0,1,0,3,0,1,21,2.1,2,0,0
Le Normand,Le Normand,20411,2025/26,34,Atlético,Defensa,10.0,29,ES,60%,Sano,24,1,1,0,3,0,1,100,4.2,1,6,0
Lejeune,Lejeune,20406,2025/26,34,Rayo,Defensa,21.0,34,FR,60%,Sano,32,1,1,0,6,0,1.8,202,6.3,10,0,3
Lekue,I. Lekue,20404,2025/26,34,Athletic,Defensa,5.0,32,ES,0%,Sano,10,0,0,0,2,2,0,15,1.5,0,0,0
Lemar,Lemar,20407,2025/26,34,Girona,Mediocampista,9.0,30,FR,50%,Sano,23,3,1,0,2,0,1.4,104,4.5,5,3,9
Lenglet,Lenglet,20411,2025/26,34,Atlético,Defensa,9.0,30,FR,70%,Sano,15,0,1,0,6,1,1,73,4.9,5,3,0
Leo Román,Leo Román,20407,2025/26,34,Mallorca,Portero,12.0,25,ES,95%,Sano,28,0,0,1,4,0,1.4,137,4.9,4,6,12
Letácek,Letacek,20406,2025/26,34,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20408,2025/26,34,Barcelona,Delantero,14.0,37,PL,50%,Sano,26,12,2,0,2,0,1,144,5.5,12,0,0
Liso,A. Liso,20406,2025/26,34,Getafe,Delantero,9.0,21,ES,50%,Sano,26,3,0,0,5,1,0.9,78,3,0,2,4
Llabrés,Javi Llabrés,20407,2025/26,34,Mallorca,Delantero,3.0,23,ES,10%,Sano,15,0,0,0,0,0,1,25,1.7,0,2,0
Lo Celso,Lo Celso,20409,2025/26,34,Betis,Mediocampista,10.0,30,AR,50%,Sano,20,2,3,0,4,0,0.8,104,5.2,7,0,4
Lookman,Lookman,20411,2025/26,34,Atlético,Delantero,6.0,28,NG,30%,Sano,8,2,0,0,1,0,0.5,30,3.8,0,0,2
Losada,Iker Losada,20412,2025/26,34,Levante,Delantero,7.0,24,ES,30%,Sano,19,3,1,0,1,0,1,66,3.5,2,0,0
Lozano,Pol Lozano,20405,2025/26,34,Espanyol,Mediocampista,9.0,26,ES,0%,Sano,30,2,1,0,11,1,0.7,90,3,-1,1,7
Luis Milla,L. Milla,20406,2025/26,34,Getafe,Mediocampista,25.0,31,ES,95%,Sano,32,0,9,0,4,1,1.4,221,6.9,2,5,3
Luis Vázquez,Luis Vázquez,20406,2025/26,34,Getafe,Delantero,9.0,25,AR,80%,Sano,13,3,0,0,1,0,1,62,4.8,1,4,0
Luiz Felipe,Luiz Felipe,20406,2025/26,34,Rayo,Defensa,6.0,29,IT,0%,Lesionado/Duda,10,0,0,0,1,0,-1,36,3.6,0,0,0
Luiz Junior,Júnior R.,20412,2025/26,34,Villarreal,Portero,27.0,25,BR,40%,Sano,28,0,0,1,3,0,2,200,7.1,0,0,10
Lunin,Lunin,20405,2025/26,34,Real Madrid,Portero,7.0,27,UA,60%,Sano,5,0,0,0,0,1,1.8,27,5.4,6,8,5
Luvumbo,Luvumbo,20407,2025/26,34,Mallorca,Delantero,6.0,24,AO,40%,Sano,6,0,2,0,2,0,2.5,27,4.5,0,0,10
M. Alonso,Marcos Alonso,20403,2025/26,34,Celta,Defensa,19.0,35,ES,0%,Sano,28,1,0,0,5,0,1.2,165,5.9,2,6,5
M. Llorente,Marcos Llorente,20411,2025/26,34,Atlético,Defensa,16.0,31,ES,30%,Lesionado/Duda,26,0,4,0,5,0,1,145,5.6,3,0,0
Maffeo,Maffeo,20407,2025/26,34,Mallorca,Defensa,9.0,28,AR,80%,Sano,27,1,1,0,9,0,1.1,109,4,1,4,9
Manu Bueno,Manu Bueno,20410,2025/26,34,Sevilla,Mediocampista,4.0,21,ES,40%,Sano,8,0,0,0,2,0,0.9,15,1.9,0,3,1
Manu Fernández,Manuel Fernán...,20403,2025/26,34,Celta,Defensa,7.0,25,ES,20%,Sano,13,0,0,0,2,0,-1,43,3.3,0,0,0
Manu Sánchez,Manu Sánchez,20412,2025/26,34,Levante,Defensa,9.0,25,ES,90%,Sano,29,1,2,0,8,0,1.6,102,3.5,7,7,13
Manuel Ángel,Manuel Ángel,20405,2025/26,34,Real Madrid,Mediocampista,3.0,22,ES,20%,Sano,4,0,0,0,0,0,-1,5,1.3,1,0,0
Marc Roca,Marc Roca,20409,2025/26,34,Betis,Mediocampista,10.0,29,ES,30%,Sano,25,1,1,0,1,0,1.4,113,4.5,3,9,0
Marc Vidal,Marc Vidal,20403,2025/26,34,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20410,2025/26,34,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20404,2025/26,34,Alavés,Delantero,4.0,32,DO,10%,Sano,10,0,0,0,1,0,-1,18,1.8,0,0,0
Mario Martín,Mario Martín,20406,2025/26,34,Getafe,Mediocampista,8.0,22,ES,0%,Sano,31,2,1,0,10,0,1,81,2.6,0,4,3
Marrero,Marrero,20410,2025/26,34,Real Sociedad,Portero,1.0,24,ES,40%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20403,2025/26,34,Elche,Mediocampista,13.0,23,PT,30%,Sano,24,2,5,0,2,0,1,124,5.2,0,1,6
Martín,Gerard Martín,20408,2025/26,34,Barcelona,Defensa,12.0,24,ES,70%,Sano,28,0,0,0,6,0,1.2,134,4.8,10,11,3
Marín,Marín,20410,2025/26,34,Real Sociedad,Mediocampista,8.0,22,ES,20%,Sano,29,0,1,0,2,0,1.2,66,2.3,4,1,2
Mascarell,Mascarell,20407,2025/26,34,Mallorca,Mediocampista,10.0,33,GQ,70%,Sano,26,1,2,0,4,0,1,113,4.3,4,6,6
Mastantuono,F. Mastantuono,20405,2025/26,34,Real Madrid,Delantero,7.0,18,AR,30%,Sano,18,1,0,0,5,1,0.5,60,3.3,0,2,0
Matturro,Alan Matturo,20412,2025/26,34,Levante,Defensa,7.0,21,UY,90%,Sano,17,1,0,0,0,1,-1,56,3.3,0,0,2
Maupay,Maupay,20410,2025/26,34,Sevilla,Delantero,7.0,29,FR,50%,Sano,7,2,0,0,1,0,1.5,28,4,10,0,0
Mayoral,B. Mayoral,20406,2025/26,34,Getafe,Delantero,9.0,29,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20405,2025/26,34,Real Madrid,Delantero,51.0,27,FR,0%,Lesionado/Duda,28,24,4,0,4,0,0.6,306,10.9,6,13,3
Mendoza,R. Mendoza,20411,2025/26,34,Atlético,Mediocampista,8.0,21,ES,80%,Sano,6,0,1,0,1,0,1.6,67,3,0,6,3
Mendy,N. Mendy,20406,2025/26,34,Rayo,Defensa,11.0,21,SN,70%,Sano,20,2,0,0,8,2,0.6,96,4.8,3,0,-1
Mendy,F. Mendy,20405,2025/26,34,Real Madrid,Defensa,4.0,30,FR,30%,Sano,4,0,0,0,0,0,1,12,3,4,0,2
Mendy,Mendy,20410,2025/26,34,Sevilla,Mediocampista,9.0,26,FR,40%,Sano,26,1,0,0,6,0,0,84,3.2,0,0,2
Miguel Rubio,Miguel Rubio,20405,2025/26,34,Espanyol,Defensa,4.0,28,ES,5%,Sano,12,1,0,0,0,0,-1,29,2.4,0,1,0
Mikautadze,Mikautadze,20412,2025/26,34,Villarreal,Delantero,19.0,25,GE,70%,Sano,28,9,5,0,1,0,1,167,6,4,2,3
Militão,E. Militao,20405,2025/26,34,Real Madrid,Defensa,16.0,28,BR,0%,Lesionado/Duda,16,2,1,0,2,0,1.5,103,6.4,0,4,4
Mingueza,O. Mingueza,20403,2025/26,34,Celta,Defensa,9.0,26,ES,70%,Sano,29,1,4,0,4,0,1.2,114,3.9,6,1,4
Moi Gómez,Moi Gómez,20408,2025/26,34,Osasuna,Mediocampista,8.0,31,ES,50%,Sano,22,0,2,0,3,0,1.5,86,3.9,10,0,0
Mojica,J. Mojica,20407,2025/26,34,Mallorca,Defensa,9.0,33,CO,80%,Sano,32,0,3,0,5,0,1.4,111,3.5,2,4,7
Moldovan,Moldovan,20409,2025/26,34,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20412,2025/26,34,Villarreal,Mediocampista,19.0,22,ES,50%,Sano,32,9,4,0,4,0,1.6,189,5.9,4,0,1
Molina,Molina,20411,2025/26,34,Atlético,Defensa,9.0,28,AR,70%,Sano,24,2,2,0,4,0,1.3,98,4.1,8,1,0
Moncayola,Moncayola,20408,2025/26,34,Osasuna,Mediocampista,11.0,27,ES,90%,Sano,31,0,4,0,8,0,1.6,146,4.7,8,6,3
Morales,A. J. Morales,20412,2025/26,34,Levante,Delantero,5.0,38,ES,0%,Sano,19,1,1,0,1,0,-1,50,2.6,0,0,0
Morcillo,Morcillo,20411,2025/26,34,Atlético,Mediocampista,1.0,20,ES,40%,Sano,2,0,0,0,1,0,1,0,0,0,0,N/A
Moreno,Matías Moreno,20412,2025/26,34,Levante,Defensa,14.0,22,AR,90%,Sano,23,0,0,0,7,0,1.9,119,5.2,8,11,11
Morey,Morey,20407,2025/26,34,Mallorca,Defensa,5.0,26,ES,20%,Sano,17,1,0,0,2,0,1,32,1.9,2,0,0
Moriba,Ilaix Moriba,20403,2025/26,34,Celta,Mediocampista,9.0,23,GN,80%,Sano,32,1,2,0,6,0,1.3,106,3.3,1,3,2
Morlanes,Morlanes,20407,2025/26,34,Mallorca,Mediocampista,9.0,27,ES,60%,Sano,27,2,0,0,4,1,1.2,96,3.6,2,4,7
Mouriño,Mouriño,20412,2025/26,34,Villarreal,Defensa,11.0,24,UY,40%,Lesionado/Duda,25,1,2,0,10,1,2,118,4.7,0,2,2
Mumin,A. Mumin,20406,2025/26,34,Rayo,Defensa,2.0,27,GH,30%,Sano,1,0,0,0,0,0,1,1,1,0,1,0
Muriqi,Muriqi,20407,2025/26,34,Mallorca,Delantero,21.0,32,XK,95%,Sano,32,21,1,0,3,1,1.5,200,6.3,0,2,15
Musso,J. Musso,20411,2025/26,34,Atlético,Portero,8.0,31,AR,50%,Sano,5,0,0,0,2,0,1,32,6.4,0,0,3
N. Williams,Nico Williams,20404,2025/26,34,Athletic,Delantero,20.0,23,ES,80%,Sano,23,4,2,0,1,0,1.3,139,6,4,6,4
Nacho Pérez,Nacho Perez,20412,2025/26,34,Levante,Defensa,3.0,17,ES,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Nacho Vidal,Nacho Vidal,20409,2025/26,34,Real Oviedo,Defensa,9.0,31,ES,90%,Sano,24,0,0,0,4,0,1.1,89,3.7,1,1,8
Natan,Natan,20409,2025/26,34,Betis,Defensa,13.0,25,BR,90%,Sano,29,0,0,0,7,0,1.3,144,5,4,1,4
Navarro,Navarro,20404,2025/26,34,Athletic,Mediocampista,8.0,24,ES,30%,Sano,27,5,1,0,1,0,1.2,104,3.9,3,2,1
Ngongé,Ngonge,20405,2025/26,34,Espanyol,Delantero,6.0,25,BE,50%,Sano,9,0,2,0,4,0,1.1,33,3.7,4,2,-1
Nianzou,Nianzou,20410,2025/26,34,Sevilla,Defensa,5.0,23,FR,20%,Sano,12,0,0,0,5,1,-1,25,2.1,0,0,0
Nteka,Nteka,20406,2025/26,34,Rayo,Delantero,4.0,28,AO,0%,Lesionado/Duda,10,1,0,0,1,0,0.5,22,2.2,0,0,0
Nyland,Nyland,20410,2025/26,34,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20406,2025/26,34,Getafe,Defensa,3.0,37,CM,30%,Sano,12,0,0,0,6,1,1,7,0.6,0,0,0
Núñez,Núñez,20411,2025/26,34,Valencia,Defensa,8.0,29,ES,50%,Sano,9,0,0,0,2,0,1,38,4.2,2,0,0
Oblak,Oblak,20411,2025/26,34,Atlético,Portero,23.0,33,SI,50%,Sano,28,0,0,0,0,0,0.8,186,6.6,3,5,0
Odriozola,Odriozola,20410,2025/26,34,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olasagasti,Olasagasti,20412,2025/26,34,Levante,Mediocampista,8.0,25,ES,70%,Sano,28,1,3,0,3,1,1.5,88,3.1,5,11,7
Olmo,Dani Olmo,20408,2025/26,34,Barcelona,Mediocampista,27.0,27,ES,70%,Sano,28,7,7,0,0,0,1.9,203,7.3,8,4,2
Oluwaseyi,Oluwaseyi,20412,2025/26,34,Villarreal,Delantero,7.0,25,CA,20%,Sano,25,2,2,0,1,0,1.2,75,3,0,4,10
Oriol Rey,O. Rey,20412,2025/26,34,Levante,Mediocampista,8.0,28,ES,20%,Sano,18,0,0,0,4,0,-1,51,2.8,0,-1,0
Oroz,Aimar,20408,2025/26,34,Osasuna,Mediocampista,10.0,24,ES,50%,Sano,26,0,2,0,6,0,1.3,112,4.3,5,3,4
Ortiz,Á. Ortiz,20409,2025/26,34,Betis,Defensa,5.0,21,ES,0%,Lesionado/Duda,13,0,0,0,1,0,-1,29,2.2,0,0,0
Osambela,A. Osambela,20408,2025/26,34,Osasuna,Mediocampista,4.0,21,ES,0%,Sano,13,1,0,0,1,1,-1,31,2.4,0,0,0
Oso,Oso,20410,2025/26,34,Sevilla,Defensa,8.0,22,ES,70%,Sano,16,1,3,0,1,0,1.2,55,3.4,2,0,2
Ounahi,Ounahi,20407,2025/26,34,Girona,Mediocampista,28.0,26,MA,90%,Sano,19,5,2,0,7,0,1.6,141,7.4,4,8,4
Oyarzabal,Oyarzabal,20410,2025/26,34,Real Sociedad,Delantero,26.0,29,ES,95%,Sano,29,14,3,0,2,0,1.9,202,7,16,2,0
P. Gueye,Gueye,20412,2025/26,34,Villarreal,Mediocampista,17.0,27,SN,90%,Sano,27,4,2,0,8,0,1.8,154,5.7,1,4,7
Pablo García,Pablo García,20409,2025/26,34,Betis,Delantero,4.0,19,ES,0%,Sano,15,0,0,0,1,0,-1,33,2.2,0,0,0
Pablo Martínez,P. Martínez,20412,2025/26,34,Levante,Mediocampista,10.0,28,ES,60%,Sano,22,1,2,0,3,0,1.3,99,4.5,2,6,5
