Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Pablo Torre,Pablo Torre,20378,2025/26,31,Mallorca,Mediocampista,8.0,23,ES,80%,Sano,27,3,2,0,3,0,1.8,90,3.3,8,9,11
Pacheco,Pacheco,20381,2025/26,31,Alavés,Defensa,9.0,25,ES,50%,Sano,21,0,0,0,6,1,0,69,3.3,0,-2,0
Padilla,Padilla,20373,2025/26,31,Athletic,Portero,1.0,22,MX,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Pampín,Pampin,20377,2025/26,31,Levante,Mediocampista,5.0,26,ES,10%,Sano,6,0,0,0,2,0,-1,19,3.2,0,0,0
Parada,V. Parada,20381,2025/26,31,Alavés,Defensa,9.0,24,ES,60%,Sano,22,0,3,0,8,1,1,57,2.6,1,6,5
Paredes,Paredes,20373,2025/26,31,Athletic,Defensa,12.0,25,ES,10%,Sano,17,1,0,0,4,0,-1,83,4.9,0,0,0
Parejo,Parejo,20373,2025/26,31,Villarreal,Mediocampista,8.0,36,ES,40%,Sano,24,0,0,0,2,0,-1,69,2.9,0,1,0
Pathé Ciss,Pathé I. Ciss,20378,2025/26,31,Rayo,Mediocampista,10.0,32,SN,30%,Sano,21,2,0,0,5,2,1.4,92,4.4,0,2,8
Pau López,Pau López,20379,2025/26,31,Betis,Portero,10.0,31,ES,50%,Sano,9,0,0,1,1,0,1,61,6.8,0,5,0
Pau Navarro,Pau Navarro,20373,2025/26,31,Villarreal,Defensa,10.0,20,ES,80%,Sano,18,0,0,0,3,0,1.6,71,3.9,3,7,5
Pedraza,A. Pedraza,20373,2025/26,31,Villarreal,Defensa,10.0,30,ES,50%,Sano,23,1,2,0,7,0,1.3,89,3.9,1,7,3
Pedri,Pedri,20374,2025/26,31,Barcelona,Mediocampista,29.0,23,ES,50%,Lesionado/Duda,22,2,7,0,2,1,1,162,7.4,5,10,2
Pedro Díaz,Pedro Díaz,20378,2025/26,31,Rayo,Mediocampista,9.0,27,ES,70%,Sano,27,0,0,0,2,0,1.5,68,2.5,2,3,3
Pedrosa,Pedrosa,20376,2025/26,31,Elche,Defensa,6.0,27,ES,30%,Sano,20,1,1,0,4,0,0.8,47,2.2,2,1,-2
Pep Chavarría,Chavarría,20378,2025/26,31,Rayo,Defensa,11.0,27,ES,30%,Sano,26,1,2,0,6,1,1.6,123,4.7,8,8,0
Pepelu,Pepelu,20376,2025/26,31,Valencia,Mediocampista,10.0,27,ES,20%,Sano,23,2,0,0,3,0,-1,104,4.5,0,2,0
Peque,Peque,20382,2025/26,31,Sevilla,Delantero,7.0,23,ES,30%,Sano,21,2,1,0,7,0,-1,63,3,0,0,0
Pere Milla,Pere Milla,20374,2025/26,31,Espanyol,Delantero,10.0,33,ES,30%,Sano,26,6,0,0,5,1,1,114,4.4,0,1,0
Peña,Iñaki Peña,20376,2025/26,31,Elche,Portero,22.0,27,ES,30%,Sano,16,0,0,0,0,0,-1,102,6.4,0,0,0
Pickel,Pickel,20374,2025/26,31,Espanyol,Mediocampista,5.0,28,CD,30%,Sano,17,1,0,0,3,2,1,38,2.2,0,0,5
Prados,Prados,20373,2025/26,31,Athletic,Mediocampista,4.0,25,ES,0%,Lesionado/Duda,2,0,0,0,1,0,-1,6,3,0,0,0
Primo,A. Primo,20377,2025/26,31,Levante,Portero,1.0,21,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Protesoni,Protesoni,20381,2025/26,31,Alavés,Mediocampista,4.0,28,UY,0%,Lesionado/Duda,9,0,0,0,2,1,-1,20,2.2,0,0,0
Puado,Puado,20374,2025/26,31,Espanyol,Mediocampista,7.0,27,ES,0%,Lesionado/Duda,10,2,0,0,2,0,-1,42,4.2,0,0,0
Pubill,Marc Pubill,20382,2025/26,31,Atlético,Defensa,10.0,22,ES,70%,Sano,12,0,1,0,1,0,1,81,6.8,0,0,8
Pépé,Pepe,20373,2025/26,31,Villarreal,Delantero,22.0,30,CI,80%,Sano,29,5,4,0,3,0,1.8,183,6.3,5,12,11
Pétrot,Léo Pétrot,20376,2025/26,31,Elche,Defensa,8.0,28,FR,70%,Sano,27,0,0,0,2,0,0.8,56,2.1,5,0,0
R. de Galarreta,De Galarreta,20373,2025/26,31,Athletic,Mediocampista,10.0,32,ES,70%,Sano,27,1,1,0,9,0,1.5,113,4.2,3,4,4
Raba,Raba,20376,2025/26,31,Valencia,Delantero,4.0,30,ES,0%,Sano,12,0,1,0,0,0,-1,31,2.6,0,0,0
Radu,Ionut Radu,20375,2025/26,31,Celta,Portero,24.0,28,RO,90%,Sano,30,0,0,2,0,0,1.3,200,6.7,2,2,11
Rafa Marín,Rafa Marín,20373,2025/26,31,Villarreal,Defensa,17.0,23,ES,40%,Sano,18,1,0,0,1,0,1,101,5.6,0,0,5
Rafa Mir,Rafa Mir,20376,2025/26,31,Elche,Delantero,11.0,28,ES,70%,Sano,25,8,0,0,4,0,1,116,4.6,2,9,0
Raghouber,Raghouber,20377,2025/26,31,Levante,Mediocampista,6.0,22,FR,30%,Sano,9,0,0,0,0,0,0.8,23,2.6,2,2,1
Ramazani,Ramazani,20376,2025/26,31,Valencia,Delantero,8.0,25,BE,80%,Sano,19,5,1,0,4,0,1.5,79,4.2,2,13,2
Raphinha,Raphinha,20374,2025/26,31,Barcelona,Delantero,32.0,29,BR,0%,Lesionado/Duda,20,11,3,0,4,0,2.4,162,8.1,0,5,20
Rashford,Rashford,20374,2025/26,31,Barcelona,Delantero,18.0,28,EN,50%,Sano,25,5,6,0,2,0,1.5,143,5.7,11,2,0
Ratiu,Ratiu,20378,2025/26,31,Rayo,Defensa,21.0,27,RO,50%,Sano,27,0,3,0,7,0,2,166,6.1,12,5,4
Raul Moro,Raúl Moro,20379,2025/26,31,Osasuna,Delantero,8.0,23,ES,30%,Sano,7,0,2,0,0,0,1,35,5,0,0,2
Raíllo,Raíllo,20378,2025/26,31,Mallorca,Defensa,10.0,34,ES,0%,Lesionado/Duda,23,0,1,0,4,0,2,88,3.8,0,1,8
Raúl F.,Raúl Fernández,20381,2025/26,31,Alavés,Portero,1.0,38,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Raúl García,Raúl,20379,2025/26,31,Osasuna,Delantero,7.0,25,ES,5%,Sano,28,5,0,0,1,1,1,84,3,1,1,0
Rebbach,A. Rebbach,20381,2025/26,31,Alavés,Delantero,7.0,27,DZ,50%,Sano,23,1,1,0,4,0,1.7,73,3.2,2,13,1
Redondo,Redondo,20376,2025/26,31,Elche,Mediocampista,3.0,23,AR,50%,Sano,11,0,0,0,0,1,0.9,18,1.6,2,2,1
Rego,Rego,20373,2025/26,31,Athletic,Defensa,6.0,22,ES,50%,Sano,21,1,0,0,5,0,0.9,49,2.3,1,5,0
Reina,A. Reina,20375,2025/26,31,Real Oviedo,Mediocampista,10.0,28,ES,80%,Sano,29,3,1,0,6,1,1.7,112,3.9,10,1,7
Remiro,Remiro,20381,2025/26,31,Real Sociedad,Portero,15.0,31,ES,60%,Sano,30,0,0,0,0,0,1.5,158,5.3,13,7,5
Riedel,Riedel,20374,2025/26,31,Espanyol,Defensa,9.0,22,DE,0%,Sano,17,0,1,0,5,0,1.2,59,3.5,9,1,1
Rincón,H. Rincón,20380,2025/26,31,Girona,Defensa,9.0,23,ES,50%,Sano,27,1,1,0,3,0,1.4,77,2.9,2,2,15
Rioja,Rioja,20376,2025/26,31,Valencia,Mediocampista,13.0,32,ES,70%,Sano,29,2,5,0,1,0,1.6,147,5.1,5,11,1
Riquelme,Riquelme,20379,2025/26,31,Betis,Mediocampista,6.0,26,ES,30%,Sano,19,0,1,0,1,0,-1,48,2.5,0,0,0
Ristic,Ristic,20375,2025/26,31,Celta,Defensa,5.0,30,RS,0%,Lesionado/Duda,4,0,0,0,0,0,-1,13,3.3,0,0,0
Rivero,C. Rivero,20376,2025/26,31,Valencia,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Roberto,Roberto,20374,2025/26,31,Espanyol,Delantero,10.0,23,ES,60%,Sano,30,6,2,0,3,0,1.3,124,4.1,2,9,1
Roca,A. Roca,20374,2025/26,31,Espanyol,Mediocampista,3.0,23,ES,10%,Sano,8,0,0,0,1,0,-1,10,1.3,0,0,0
Roca,Joel Roca,20380,2025/26,31,Girona,Delantero,8.0,20,ES,30%,Sano,25,2,1,0,3,1,1,74,3,2,5,4
Rodrygo,Rodrygo,20380,2025/26,31,Real Madrid,Delantero,8.0,25,BR,0%,Lesionado/Duda,19,1,3,0,3,0,-1,92,4.8,0,0,0
Rodríguez,Rodríguez,20379,2025/26,31,Betis,Defensa,9.0,33,CH,50%,Sano,18,0,1,0,0,0,-1,68,3.8,0,0,0
Romero,C. Romero,20374,2025/26,31,Espanyol,Defensa,13.0,24,ES,95%,Sano,28,5,2,0,4,0,1.2,138,4.9,5,1,-2
Romero,Zaid Romero,20377,2025/26,31,Getafe,Defensa,28.0,26,AR,95%,Sano,10,0,0,0,3,0,1.3,73,7.3,11,4,4
Romero,Isaac,20382,2025/26,31,Sevilla,Delantero,8.0,25,ES,40%,Sano,22,4,0,0,4,1,1,67,3,2,4,0
Román,M. Román,20375,2025/26,31,Celta,Mediocampista,11.0,23,ES,0%,Lesionado/Duda,19,1,0,0,3,0,-1,92,4.8,0,0,0
Rosier,V. Rosier,20379,2025/26,31,Osasuna,Defensa,10.0,29,FR,90%,Sano,23,1,1,0,6,1,1.8,103,4.5,7,8,4
Rubén G.,Rubén García,20379,2025/26,31,Osasuna,Mediocampista,15.0,32,ES,70%,Sano,27,2,5,0,5,0,1.2,143,5.3,4,6,0
Rubén Sánchez,Rubén S.,20374,2025/26,31,Espanyol,Mediocampista,6.0,25,ES,20%,Sano,15,0,1,0,2,0,1.6,51,3.4,3,10,0
Rubén,Rubén Blanco,20380,2025/26,31,Girona,Portero,1.0,30,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Rueda,Javi Rueda,20375,2025/26,31,Celta,Defensa,9.0,23,ES,70%,Sano,20,2,4,0,4,0,1,106,5.3,0,1,0
Ruggeri,Ruggeri,20382,2025/26,31,Atlético,Defensa,14.0,23,IT,50%,Sano,21,0,3,0,4,0,0.8,107,5.1,3,1,0
Ruibal,Aitor Ruibal,20379,2025/26,31,Betis,Delantero,14.0,30,ES,40%,Sano,24,4,2,0,4,0,1.3,124,5.2,6,3,10
Ryan,Ryan,20377,2025/26,31,Levante,Portero,22.0,34,AU,95%,Sano,28,0,0,1,2,0,1.8,176,6.3,2,2,9
Rüdiger,Rüdiger,20380,2025/26,31,Real Madrid,Defensa,10.0,33,DE,40%,Sano,13,1,0,0,0,0,1.8,71,5.5,1,1,14
S. Amrabat,Amrabat,20379,2025/26,31,Betis,Mediocampista,8.0,29,MA,70%,Sano,10,0,0,0,3,0,1.6,41,4.1,7,2,0
S. Cardona,Cardona,20373,2025/26,31,Villarreal,Defensa,10.0,26,ES,50%,Sano,24,0,3,0,4,0,1,90,3.8,2,0,1
Sadiq,Sadiq,20376,2025/26,31,Valencia,Delantero,7.0,29,NG,50%,Sano,12,1,2,0,2,0,0.9,58,3.4,7,1,2
Salas,Jan Salas,20378,2025/26,31,Mallorca,Mediocampista,3.0,20,ES,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Salinas,Salias,20374,2025/26,31,Espanyol,Defensa,3.0,25,ES,5%,Sano,10,0,0,0,2,0,1,7,0.7,0,0,1
Samú,Samu Costa,20378,2025/26,31,Mallorca,Mediocampista,10.0,25,PT,90%,Sano,27,5,0,0,9,0,1.4,114,4.2,6,3,10
Sancet,O. Sancet,20373,2025/26,31,Athletic,Mediocampista,10.0,25,ES,60%,Sano,23,3,0,0,4,1,1.3,87,3.8,3,15,2
Sancris,Álex Sancris,20377,2025/26,31,Getafe,Delantero,6.0,29,ES,10%,Sano,15,0,1,0,3,1,-1,36,2.4,0,0,0
Sangaré,B. Sangare,20376,2025/26,31,Elche,Defensa,5.0,18,ES,50%,Sano,5,0,0,0,0,0,1.3,9,1.8,5,2,3
Sannadi,Maroan,20373,2025/26,31,Athletic,Delantero,4.0,25,MA,30%,Sano,9,1,0,0,1,0,1,18,2,1,0,0
Santamaria,Santamaría,20376,2025/26,31,Valencia,Mediocampista,7.0,31,FR,10%,Sano,19,1,1,0,2,0,-1,58,3.1,0,0,0
Santiago,Y. Santiago,20376,2025/26,31,Elche,Mediocampista,4.0,22,ES,10%,Sano,9,0,0,0,1,1,1,20,2.2,1,0,0
Saravia,Saravia,20376,2025/26,31,Valencia,Defensa,1.0,32,AR,30%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Satriano,Satriano,20377,2025/26,31,Getafe,Delantero,26.0,25,UY,95%,Sano,11,4,1,0,4,0,1.6,75,6.8,16,8,4
Sergio Gómez,Sergio Gómez,20381,2025/26,31,Real Sociedad,Defensa,11.0,25,ES,70%,Sano,28,0,2,0,2,0,1.5,133,4.8,10,-1,5
Serrano,Nico Serrano,20373,2025/26,31,Athletic,Delantero,5.0,23,ES,10%,Sano,13,1,0,0,0,0,1.3,37,2.8,0,1,1
Sibo,Sibo,20375,2025/26,31,Real Oviedo,Mediocampista,9.0,27,GH,80%,Sano,21,0,0,0,3,0,1.3,63,3,3,3,7
Sivera,Sivera,20381,2025/26,31,Alavés,Portero,10.0,29,ES,95%,Sano,30,0,0,0,2,0,2.2,133,4.4,2,2,3
Soria,David Soria,20377,2025/26,31,Getafe,Portero,21.0,33,ES,95%,Sano,30,0,0,0,2,0,1.6,188,6.3,10,7,5
Sotelo,Hugo Sotelo,20375,2025/26,31,Celta,Mediocampista,10.0,22,ES,40%,Sano,17,0,2,0,3,0,1.1,79,4.6,2,9,3
Sow,Sow,20382,2025/26,31,Sevilla,Mediocampista,10.0,29,CH,70%,Sano,26,5,1,0,3,0,1,114,4.4,2,3,5
Starfelt,Starfelt,20375,2025/26,31,Celta,Defensa,17.0,30,SE,40%,Lesionado/Duda,19,0,0,0,3,1,2,106,5.6,0,0,8
Stuani,Stuani,20380,2025/26,31,Girona,Delantero,4.0,39,UY,30%,Sano,13,3,0,0,2,0,-1,36,2.8,0,0,0
Suazo,Suazo,20382,2025/26,31,Sevilla,Defensa,9.0,28,CL,50%,Sano,22,0,1,0,6,0,1,74,3.4,2,1,-1
Sucic,Sucic,20381,2025/26,31,Real Sociedad,Mediocampista,7.0,23,HR,50%,Sano,15,2,1,0,1,0,1.4,60,4,5,12,2
Swedberg,Williot,20375,2025/26,31,Celta,Mediocampista,8.0,22,SE,50%,Sano,22,4,3,0,2,0,1.9,94,4.3,14,0,1
Szczesny,Szczesny,20374,2025/26,31,Barcelona,Portero,8.0,35,PL,5%,Sano,6,0,0,1,0,0,-1,32,5.3,0,0,0
Sörloth,Sørloth,20382,2025/26,31,Atlético,Delantero,10.0,30,NO,70%,Sano,29,10,0,0,4,1,0.9,127,4.4,1,2,3
Tchouaméni,Tchouaméni,20380,2025/26,31,Real Madrid,Mediocampista,16.0,26,FR,70%,Sano,27,1,0,0,7,0,1.6,146,5.4,4,4,4
Tenaglia,Tenaglia,20381,2025/26,31,Alavés,Defensa,10.0,30,AR,90%,Sano,28,1,0,0,2,0,0.8,127,4.5,3,1,9
Tenas,Arnau Tenas,20373,2025/26,31,Villarreal,Portero,4.0,24,ES,5%,Sano,3,0,0,0,0,0,-1,7,2.3,0,0,0
Ter Stegen,Ter Stegen,20380,2025/26,31,Girona,Portero,7.0,33,DE,0%,Lesionado/Duda,2,0,0,0,0,0,-1,12,6,0,0,0
Terrats,R. Terrats,20374,2025/26,31,Espanyol,Mediocampista,7.0,25,ES,40%,Sano,22,1,1,0,0,0,1,69,3.1,2,1,2
Tete Morente,T. Morente,20376,2025/26,31,Elche,Delantero,8.0,29,ES,60%,Sano,5,1,0,0,1,0,1.6,25,5,4,12,0
Thiago,Thiago Pitarch,20380,2025/26,31,Real Madrid,Mediocampista,4.0,18,ES,30%,Sano,5,0,0,0,1,0,1.1,12,2.4,1,2,4
Thiago,Thiago Fernánd...,20375,2025/26,31,Real Oviedo,Mediocampista,7.0,22,AR,70%,Sano,9,0,3,0,2,0,1.9,36,4,8,2,9
Thierry,Thierry Correia,20376,2025/26,31,Valencia,Defensa,8.0,27,PT,70%,Sano,20,0,1,0,4,0,0.8,46,2.3,2,0,2
Thomas,Thomas Partey,20373,2025/26,31,Villarreal,Mediocampista,6.0,32,GH,10%,Lesionado/Duda,19,0,0,0,0,0,1,52,2.7,0,1,3
Toljan,Jeremy Toljan,20377,2025/26,31,Levante,Defensa,9.0,31,DE,90%,Sano,29,1,3,0,7,0,1.2,91,3.1,2,5,1
Toni Martinez,T. Martinez,20381,2025/26,31,Alavés,Delantero,16.0,28,ES,90%,Sano,29,8,3,0,1,0,2.2,159,5.5,11,19,7
Torró,Torró,20379,2025/26,31,Osasuna,Mediocampista,9.0,31,ES,50%,Sano,27,0,1,0,6,0,1,87,3.2,3,0,0
Trejo,Trejo,20378,2025/26,31,Rayo,Mediocampista,3.0,37,AR,10%,Sano,6,0,0,0,2,0,-1,9,1.5,0,0,0
Tsygankov,Tsygankov,20380,2025/26,31,Girona,Delantero,20.0,28,UA,80%,Sano,24,5,4,0,2,0,1.5,147,6.1,7,4,16
Tunde,K. Tunde,20377,2025/26,31,Levante,Mediocampista,7.0,20,ES,50%,Sano,14,0,1,0,3,0,1.3,36,2.6,1,7,1
Turrientes,Turrientes,20381,2025/26,31,Real Sociedad,Mediocampista,8.0,24,ES,70%,Sano,20,0,3,0,5,0,2.2,77,3.9,7,0,14
Tárrega,Tárrega,20376,2025/26,31,Valencia,Defensa,10.0,24,ES,80%,Sano,24,0,0,0,6,0,1.4,97,4,0,10,0
Ugrinic,Ugrinic,20376,2025/26,31,Valencia,Mediocampista,9.0,27,CH,50%,Sano,19,0,3,0,3,0,0.8,77,4.1,3,0,3
Unai Gómez,Unai G.,20373,2025/26,31,Athletic,Mediocampista,5.0,22,ES,20%,Sano,20,1,1,0,1,0,1,37,1.9,0,1,0
Unai López,Unai Lopez,20378,2025/26,31,Rayo,Mediocampista,11.0,30,ES,30%,Sano,22,0,3,0,6,1,1.4,107,4.9,7,1,0
Unai Simón,Unai Simón,20373,2025/26,31,Athletic,Portero,18.0,28,ES,95%,Sano,30,0,0,1,1,0,1.5,173,5.8,5,5,3
Urko,Urko,20374,2025/26,31,Espanyol,Mediocampista,9.0,25,ES,90%,Sano,28,0,1,0,4,0,1.3,90,3.1,4,5,4
Valentín Gómez,Valentín Gómez,20379,2025/26,31,Betis,Defensa,10.0,22,AR,70%,Sano,22,1,0,0,5,0,0.8,85,3.9,7,3,4
Valentín,Óscar Valentín,20378,2025/26,31,Rayo,Mediocampista,10.0,31,ES,70%,Sano,26,1,0,0,3,1,1,106,4.1,7,1,3
Valera,German V.,20376,2025/26,31,Elche,Mediocampista,19.0,24,ES,90%,Sano,29,4,4,0,3,0,1.7,173,6,7,13,0
Valjent,Valjent,20378,2025/26,31,Mallorca,Defensa,9.0,30,SK,0%,Sano,30,0,0,0,5,0,1.7,108,3.6,5,3,6
Valles,Á. Valles,20379,2025/26,31,Betis,Portero,24.0,28,ES,50%,Sano,21,0,0,1,1,0,1,140,6.7,10,0,5
Valverde,Valverde,20380,2025/26,31,Real Madrid,Mediocampista,30.0,27,UY,70%,Sano,28,4,7,0,2,1,2.4,210,7.5,0,9,12
Van de Beek,Van De Beek,20380,2025/26,31,Girona,Mediocampista,3.0,28,NL,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Vanat,Vanat,20380,2025/26,31,Girona,Delantero,12.0,24,UA,0%,Lesionado/Duda,27,9,1,0,4,0,0.8,130,4.8,1,4,4
Vargas,Obed Vargas,20382,2025/26,31,Atlético,Mediocampista,5.0,20,MX,70%,Sano,4,0,0,0,1,0,1.3,12,3,2,0,6
Vargas,Vargas,20382,2025/26,31,Sevilla,Delantero,10.0,27,CH,70%,Sano,16,3,4,0,1,0,1,92,5.8,5,3,2
Vecino,Vecino,20375,2025/26,31,Celta,Mediocampista,4.0,34,UY,50%,Sano,3,0,0,0,0,0,-1,7,2.3,0,0,0
Veiga,Renato Veiga,20373,2025/26,31,Villarreal,Defensa,10.0,22,PT,70%,Sano,26,0,0,0,3,1,1,93,3.6,5,7,0
Vencedor,Vencedor,20377,2025/26,31,Levante,Mediocampista,6.0,25,ES,0%,Sano,16,0,0,0,3,1,-1,38,2.4,0,0,0
Vertrouwd,J. Vertrouwd,20378,2025/26,31,Rayo,Defensa,3.0,21,NL,20%,Sano,7,0,0,0,0,0,-1,6,0.9,0,0,0
Vesga,Vesga,20373,2025/26,31,Athletic,Mediocampista,4.0,33,ES,20%,Sano,20,0,0,0,0,0,1,40,2,3,1,2
Villar,G. Villar,20376,2025/26,31,Elche,Mediocampista,3.0,28,ES,50%,Sano,4,0,0,0,1,0,1,6,1.5,2,2,0
Vinicius,Vini Jr.,20380,2025/26,31,Real Madrid,Delantero,30.0,25,BR,70%,Sano,29,11,5,0,7,0,1.6,218,7.5,3,14,4
Virgili,Jan Virgili,20378,2025/26,31,Mallorca,Delantero,12.0,19,ES,40%,Sano,23,0,4,0,0,1,1.5,105,4.6,2,0,0
Vitor Reis,Vitor Reis,20380,2025/26,31,Girona,Defensa,13.0,20,BR,90%,Sano,28,1,1,0,6,1,1.8,138,4.9,8,4,0
Vivian,Vivian,20373,2025/26,31,Athletic,Defensa,10.0,26,ES,90%,Sano,25,1,0,0,8,1,1.3,109,4.4,1,13,3
Viñas,F. Viñas,20375,2025/26,31,Real Oviedo,Delantero,13.0,27,UY,90%,Sano,26,7,1,0,5,3,2,130,5,7,9,4
Vlachodimos,Vlachodimos,20382,2025/26,31,Sevilla,Portero,12.0,31,GR,95%,Sano,26,0,0,1,2,0,1.2,126,4.8,6,3,-2
Víctor García,Víctor G.,20377,2025/26,31,Levante,Defensa,7.0,28,ES,70%,Sano,16,0,1,0,0,0,1.3,51,3.2,1,1,8
Víctor Muñoz,Víctor Muñoz,20379,2025/26,31,Osasuna,Delantero,16.0,22,ES,90%,Sano,30,5,2,0,3,0,2.3,163,5.4,4,10,9
Wesley,Wesley,20381,2025/26,31,Real Sociedad,Mediocampista,2.0,21,BR,20%,Sano,3,0,0,0,0,0,1,2,0.7,0,0,2
Witsel,Witsel,20380,2025/26,31,Girona,Mediocampista,13.0,37,BE,80%,Sano,24,1,2,0,3,1,1.3,121,5,11,5,9
Yamal,Lamine Yamal,20374,2025/26,31,Barcelona,Delantero,55.0,18,ES,50%,Sano,26,14,9,0,1,0,1.4,294,11.3,6,6,2
Yeray,Yeray,20373,2025/26,31,Athletic,Defensa,8.0,31,ES,30%,Sano,1,0,0,0,0,0,1.5,7,7,7,0,0
Youssef,Youssef,20381,2025/26,31,Alavés,Defensa,8.0,20,MA,50%,Sano,22,0,1,0,5,0,0.7,67,3,3,0,6
Yuri,Yuri,20373,2025/26,31,Athletic,Defensa,11.0,36,ES,90%,Sano,26,0,3,0,4,0,1,123,4.7,-2,5,1
Zakharyan,Zakharyan,20381,2025/26,31,Real Sociedad,Mediocampista,4.0,22,RU,30%,Sano,16,0,0,0,1,0,-1,28,1.8,0,2,0
Zubeldia,Zubeldia,20381,2025/26,31,Real Sociedad,Defensa,10.0,29,ES,20%,Lesionado/Duda,22,0,1,0,8,0,1.4,84,3.8,0,0,2
Á. Núñez,Álvaro Nuñez,20375,2025/26,31,Celta,Defensa,15.0,25,ES,70%,Sano,2,0,0,0,0,0,1.2,111,5.3,0,0,3
Álex Moreno,Alex Moreno,20380,2025/26,31,Girona,Defensa,10.0,32,ES,70%,Sano,24,0,3,0,4,0,1.4,98,4.1,7,2,1
Álvaro García,Álvaro García,20378,2025/26,31,Rayo,Mediocampista,13.0,33,ES,30%,Sano,30,4,5,0,3,0,2,151,5,13,2,5
Ángel Pérez,Ángel Pérez,20381,2025/26,31,Alavés,Delantero,9.0,23,ES,80%,Sano,8,1,1,0,1,0,1.8,37,4.6,1,13,7
Óskarsson,Oskarsson,20381,2025/26,31,Real Sociedad,Delantero,5.0,21,IS,30%,Sano,13,4,0,0,2,0,1,41,3.2,1,1,0
