Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Forés,A. Fores,20440,2025/26,37,Real Oviedo,Delantero,4.0,25,ES,40%,Sano,16,0,1,0,0,0,1,30,1.9,0,2,0
Foulquier,Foulquier,20441,2025/26,37,Valencia,Defensa,8.0,33,GP,0%,Lesionado/Duda,15,0,0,0,1,0,-1,44,2.9,0,0,0
Foyth,Foyth,20439,2025/26,37,Villarreal,Defensa,8.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20441,2025/26,37,Real Sociedad,Portero,1.0,23,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20442,2025/26,37,Real Madrid,Defensa,7.0,26,ES,70%,Sano,12,1,1,0,2,1,1.2,50,4.2,0,2,8
Fran Pérez,Fran Pérez,20439,2025/26,37,Rayo,Mediocampista,8.0,23,ES,30%,Sano,28,2,1,0,4,0,1.2,96,3.4,3,1,0
Francés,Francés,20434,2025/26,37,Girona,Defensa,8.0,23,ES,60%,Sano,23,0,2,0,2,1,1.4,81,3.5,3,4,7
Freeman,Freeman,20439,2025/26,37,Villarreal,Defensa,5.0,21,US,30%,Sano,9,0,0,0,0,0,0.8,26,2.9,0,0,5
Galán,Javi Galán,20438,2025/26,37,Osasuna,Defensa,9.0,31,ES,50%,Sano,18,0,1,0,3,0,1.2,100,4.3,0,0,1
Garcés,F. Garcés,20440,2025/26,37,Alavés,Defensa,7.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,-1,43,4.3,0,0,0
Gattoni,Gattoni,20442,2025/26,37,Sevilla,Defensa,1.0,27,AR,0%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20435,2025/26,37,Barcelona,Mediocampista,5.0,21,ES,70%,Sano,9,0,1,0,3,0,2,30,3.3,0,6,5
Gayà,Gayá,20441,2025/26,37,Valencia,Defensa,9.0,30,ES,0%,Lesionado/Duda,32,1,2,0,6,1,0.9,135,4.2,4,9,9
Gazzaniga,Gazzaniga,20434,2025/26,37,Girona,Portero,17.0,34,AR,95%,Sano,33,0,0,0,4,1,1.3,189,5.7,4,7,7
Gerard,Gerard,20439,2025/26,37,Villarreal,Delantero,22.0,34,ES,30%,Sano,21,10,0,0,0,0,1.7,138,6.6,9,2,2
Giménez,J.M. Giménez,20434,2025/26,37,Atlético,Defensa,11.0,31,UY,0%,Lesionado/Duda,16,0,1,0,3,0,-1,89,5.6,0,2,0
Giuliano,Giuliano,20434,2025/26,37,Atlético,Delantero,18.0,23,AR,50%,Lesionado/Duda,29,4,6,0,2,0,-1,169,5.8,0,0,0
Gonzalo,Gonzalo,20442,2025/26,37,Real Madrid,Delantero,7.0,22,ES,50%,Sano,28,5,1,0,2,0,1.5,90,3.2,12,1,6
González,Nico Gonzalez,20434,2025/26,37,Atlético,Mediocampista,13.0,28,AR,10%,Lesionado/Duda,24,5,0,0,4,1,-1,122,5.1,0,0,0
Gorosabel,Gorosabel,20433,2025/26,37,Athletic,Defensa,7.0,29,ES,70%,Sano,22,0,1,0,3,0,1.2,54,2.5,1,4,0
Gorrotxategi,Gorrotxa,20441,2025/26,37,Real Sociedad,Mediocampista,9.0,24,ES,0%,Lesionado/Duda,30,1,3,0,6,0,1.4,117,3.9,3,3,2
Griezmann,Griezmann,20434,2025/26,37,Atlético,Delantero,9.0,35,FR,95%,Sano,32,7,2,0,1,0,1.7,151,4.7,5,5,8
Gudelj,Gudelj,20442,2025/26,37,Sevilla,Mediocampista,9.0,34,RS,70%,Sano,32,2,0,0,8,0,1,137,4.3,2,7,5
Guedes,Guedes,20441,2025/26,37,Real Sociedad,Mediocampista,17.0,29,PT,30%,Sano,31,8,4,0,3,0,-1,176,5.7,0,0,0
Guevara,Guevara,20440,2025/26,37,Alavés,Mediocampista,6.0,28,ES,30%,Sano,24,1,1,0,4,1,0.9,62,2.6,0,1,1
Guido,G. Rodríguez,20441,2025/26,37,Valencia,Mediocampista,9.0,32,AR,80%,Sano,14,2,0,0,4,0,1,67,4.8,4,7,3
Gumbau,Gumbau,20439,2025/26,37,Rayo,Mediocampista,7.0,31,ES,30%,Sano,27,0,3,0,4,0,1.5,83,3.1,11,3,8
Guridi,Guridi,20440,2025/26,37,Alavés,Mediocampista,7.0,31,ES,60%,Sano,26,0,0,0,1,0,1.5,57,2.2,8,4,1
Guruzeta,Guruzeta,20433,2025/26,37,Athletic,Delantero,11.0,29,ES,80%,Sano,33,9,3,0,6,1,1.4,157,4.8,1,5,11
Güler,Arda Güler,20442,2025/26,37,Real Madrid,Mediocampista,27.0,21,TR,0%,Lesionado/Duda,32,4,9,0,1,0,-1,233,7.3,0,0,0
Hancko,Hancko,20434,2025/26,37,Atlético,Defensa,10.0,28,SK,70%,Sano,28,0,2,0,2,0,1,131,4.7,4,5,0
Hassan,Hassan,20440,2025/26,37,Real Oviedo,Mediocampista,9.0,24,FR,50%,Sano,35,0,3,0,1,0,1.2,122,3.5,2,1,3
Herrando,Herrando,20438,2025/26,37,Osasuna,Defensa,8.0,25,ES,20%,Sano,27,0,1,0,3,0,-1,85,3.1,0,0,0
Herrera,Sergio Herrera,20438,2025/26,37,Osasuna,Portero,18.0,32,ES,60%,Sano,35,0,0,0,3,1,0.6,209,6,0,-1,1
Herrera,Herrera,20441,2025/26,37,Real Sociedad,Mediocampista,4.0,28,VE,30%,Sano,11,0,0,0,1,0,1,17,1.3,5,0,2
Hugo Álvarez,Hugo Alvarez,20433,2025/26,37,Celta,Mediocampista,9.0,22,ES,30%,Sano,26,4,2,0,2,0,1.7,108,4.2,8,2,12
Huijsen,Huijsen,20442,2025/26,37,Real Madrid,Defensa,19.0,21,ES,70%,Sano,26,2,2,0,7,1,1.5,159,6.1,0,0,9
I. Williams,Iñaki Williams,20433,2025/26,37,Athletic,Delantero,9.0,31,GH,70%,Sano,28,2,4,0,2,0,0.7,110,3.9,5,1,2
Ibáñez,Ibañez,20440,2025/26,37,Alavés,Mediocampista,9.0,27,ES,50%,Sano,35,1,1,0,7,0,1.2,124,3.5,2,2,1
Iglesias,B. Iglesias,20433,2025/26,37,Celta,Delantero,13.0,33,ES,70%,Sano,33,14,2,0,7,0,1.8,170,5.2,1,10,7
Iglesias,Juan Iglesias,20436,2025/26,37,Getafe,Defensa,9.0,27,ES,80%,Sano,35,1,2,0,4,0,1,150,4.3,4,8,2
Iker Muñoz,Iker Muñoz,20438,2025/26,37,Osasuna,Mediocampista,7.0,23,ES,60%,Sano,18,0,0,0,4,0,1,54,3,0,4,0
Isco,Isco,20435,2025/26,37,Betis,Mediocampista,4.0,34,ES,30%,Sano,6,0,1,0,0,0,1,17,2.8,2,0,2
Isi,Isi,20439,2025/26,37,Rayo,Delantero,9.0,31,ES,0%,Sano,31,3,3,0,10,1,-1,139,4.5,0,0,0
Iturbe,A. Iturbe,20436,2025/26,37,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20434,2025/26,37,Girona,Mediocampista,9.0,27,ES,50%,Sano,33,0,1,0,5,1,1,139,4.2,3,3,0
Iván Romero,C. Romero,20437,2025/26,37,Levante,Delantero,10.0,25,ES,30%,Sano,30,7,1,0,5,0,0.5,140,4.7,1,0,1
Iván Villar,Iván Villar,20433,2025/26,37,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20433,2025/26,37,Athletic,Delantero,3.0,26,ES,10%,Sano,11,0,0,0,2,0,-1,16,1.5,0,0,0
Januzaj,Januzaj,20442,2025/26,37,Sevilla,Mediocampista,4.0,31,BE,0%,Sano,12,0,0,0,1,0,-1,24,2,0,0,0
Jauregizar,Jauregizar,20433,2025/26,37,Athletic,Mediocampista,9.0,22,ES,80%,Sano,34,2,0,0,6,1,0.9,143,4.2,1,5,1
Javi Guerra,Javi Guerra,20441,2025/26,37,Valencia,Mediocampista,9.0,23,ES,70%,Sano,34,1,6,0,3,0,1.6,142,4.2,10,4,2
Javi López,Javi Lopéz,20440,2025/26,37,Real Oviedo,Defensa,9.0,24,ES,80%,Sano,23,0,1,0,3,1,1,81,3.5,0,-1,5
Javi Muñoz,Javi Muñoz,20436,2025/26,37,Getafe,Mediocampista,5.0,31,ES,10%,Sano,17,0,0,0,0,0,0.8,37,2.2,0,2,2
Javi Rodríguez,Javi Rodriguez,20433,2025/26,37,Celta,Defensa,9.0,22,ES,70%,Sano,31,0,1,0,5,0,1.3,118,3.8,0,8,5
Jesús Vázquez,J. Vázquez,20441,2025/26,37,Valencia,Defensa,6.0,23,ES,90%,Sano,22,0,0,0,2,0,0.8,54,2.5,2,1,-1
Joan Garcia,Joan García,20435,2025/26,37,Barcelona,Portero,36.0,25,ES,99%,Sano,29,0,0,0,1,0,2.2,253,8.7,0,9,7
Jofre,Jofre,20438,2025/26,37,Espanyol,Delantero,6.0,24,ES,30%,Sano,25,1,0,0,1,0,0.7,60,2.4,1,0,2
John C.,John C.,20436,2025/26,37,Elche,Defensa,5.0,25,ES,40%,Sano,19,1,0,0,3,0,1,36,1.9,2,0,0
Jon Martín,Jon Martin,20441,2025/26,37,Real Sociedad,Defensa,10.0,20,ES,80%,Sano,24,2,0,0,5,0,1.7,113,4.7,13,3,7
Jonny,Jonny Otto,20440,2025/26,37,Alavés,Defensa,8.0,32,ES,50%,Sano,34,0,0,0,7,0,1.3,95,2.8,0,3,-2
Jordan,Jordán,20442,2025/26,37,Sevilla,Mediocampista,2.0,31,ES,0%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20436,2025/26,37,Elche,Mediocampista,6.0,36,ES,20%,Sano,18,0,3,0,2,0,1.6,73,4.1,0,11,5
Joseph,Mateo Joseph,20437,2025/26,37,Mallorca,Delantero,9.0,22,ES,0%,Lesionado/Duda,29,2,3,0,2,0,-1,112,3.9,0,0,0
Juan Carlos,Juan Carlos,20434,2025/26,37,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20438,2025/26,37,Osasuna,Defensa,6.0,33,ES,10%,Sano,15,0,0,0,2,0,-1,40,2.7,0,0,-1
Juanlu,Juanlu,20442,2025/26,37,Sevilla,Mediocampista,9.0,22,ES,50%,Sano,31,0,3,0,6,1,1.4,112,3.6,2,2,2
Juanmi,Juanmi,20436,2025/26,37,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20434,2025/26,37,Atlético,Defensa,7.0,21,ES,30%,Sano,4,0,1,0,2,0,2,22,5.5,0,0,9
Junior,Junior,20435,2025/26,37,Betis,Defensa,6.0,29,DO,30%,Sano,11,0,1,0,2,0,1,34,3.1,3,0,0
Jutglà,Ferran Jutglà,20433,2025/26,37,Celta,Delantero,11.0,27,ES,50%,Sano,28,9,3,0,4,0,1.9,137,4.9,13,3,8
Kalumba,Kalumba Jr,20437,2025/26,37,Mallorca,Delantero,3.0,21,FR,0%,Lesionado/Duda,3,0,0,0,0,0,1,5,1.7,0,0,2
Kamara,Kamara,20436,2025/26,37,Getafe,Delantero,4.0,22,EN,10%,Sano,12,0,0,0,1,0,0.5,21,1.8,0,0,2
Kambwala,Kambwala,20439,2025/26,37,Villarreal,Defensa,3.0,21,FR,30%,Sano,1,0,0,0,0,0,1,2,2,0,0,2
Karrikaburu,Karrikaburu,20441,2025/26,37,Real Sociedad,Delantero,3.0,23,ES,10%,Sano,7,0,0,0,0,0,-1,11,1.6,0,0,0
Kike Barja,Kike Barja,20438,2025/26,37,Osasuna,Delantero,5.0,29,ES,60%,Sano,25,2,2,0,4,0,1.9,66,2.6,9,0,1
Kike García,Kike García,20438,2025/26,37,Espanyol,Delantero,9.0,36,ES,50%,Sano,35,7,1,0,3,0,1.3,130,3.7,7,2,2
Kike Salas,Kike Salas,20442,2025/26,37,Sevilla,Defensa,13.0,24,ES,90%,Sano,24,2,0,0,1,0,2,122,5.1,11,3,9
Koke,Koke,20434,2025/26,37,Atlético,Mediocampista,10.0,34,ES,80%,Sano,32,2,2,0,6,0,1.3,149,4.7,1,7,3
Koski,Koski,20440,2025/26,37,Alavés,Defensa,5.0,24,FI,50%,Sano,3,0,0,0,0,0,2,11,3.7,8,0,0
Koundé,Kounde,20435,2025/26,37,Barcelona,Defensa,13.0,27,FR,40%,Sano,29,1,3,0,5,0,0.5,151,5.2,6,0,0
Krapyvtsov,Krapyvtsov,20434,2025/26,37,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20441,2025/26,37,Real Sociedad,Mediocampista,13.0,24,JP,50%,Sano,24,2,4,0,2,0,1.2,122,5.1,3,2,2
Kumbulla,Kumbulla,20437,2025/26,37,Mallorca,Defensa,4.0,26,AL,0%,Lesionado/Duda,8,0,0,0,1,0,-1,10,1.3,0,0,0
L. Ilic,Ilic,20440,2025/26,37,Real Oviedo,Mediocampista,5.0,26,RS,21%,Sano,18,1,0,0,4,1,-1,39,2.2,0,0,0
Lago,Yoel Lago,20433,2025/26,37,Celta,Defensa,6.0,22,ES,60%,Sano,10,0,0,0,4,0,1.5,29,2.9,4,10,3
Laporte,Laporte,20433,2025/26,37,Athletic,Defensa,9.0,31,ES,70%,Sano,24,0,1,0,3,0,1,103,4.3,3,2,2
Lass,Lass,20434,2025/26,37,Girona,Mediocampista,2.0,22,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20437,2025/26,37,Mallorca,Defensa,5.0,28,ES,10%,Sano,11,0,1,0,3,0,1,23,2.1,0,2,0
Le Normand,Le Normand,20434,2025/26,37,Atlético,Defensa,9.0,29,ES,70%,Sano,27,1,1,0,4,0,1.1,117,4.3,3,3,11
Lejeune,Lejeune,20439,2025/26,37,Rayo,Defensa,23.0,34,FR,70%,Sano,35,2,1,0,6,0,1.8,232,6.6,12,8,10
Lekue,I. Lekue,20433,2025/26,37,Athletic,Defensa,5.0,33,ES,50%,Sano,10,0,0,0,2,2,-1,15,1.5,0,0,0
Lemar,Lemar,20434,2025/26,37,Girona,Mediocampista,9.0,30,FR,50%,Sano,26,3,1,0,3,0,1.2,116,4.5,4,5,3
Lenglet,Lenglet,20434,2025/26,37,Atlético,Defensa,10.0,30,FR,50%,Sano,17,0,1,0,6,1,1.2,83,4.9,1,0,9
Leo Román,Leo Román,20437,2025/26,37,Mallorca,Portero,12.0,25,ES,95%,Sano,31,0,0,1,4,0,1,155,5,1,5,12
Letácek,Letacek,20436,2025/26,37,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20435,2025/26,37,Barcelona,Delantero,15.0,37,PL,99%,Sano,29,13,2,0,2,0,1.2,158,5.4,3,2,9
Liso,A. Liso,20436,2025/26,37,Getafe,Delantero,8.0,21,ES,30%,Sano,27,3,0,0,5,1,0,80,3,0,0,2
Llabrés,Javi Llabrés,20437,2025/26,37,Mallorca,Delantero,3.0,23,ES,20%,Sano,16,0,0,0,0,0,1,27,1.7,0,0,2
Lo Celso,Lo Celso,20435,2025/26,37,Betis,Mediocampista,13.0,30,AR,40%,Sano,22,2,3,0,4,0,1.5,115,5.2,5,0,6
Lookman,Lookman,20434,2025/26,37,Atlético,Delantero,7.0,28,NG,80%,Sano,10,3,0,0,1,0,1,47,4.7,10,7,0
Losada,Iker Losada,20437,2025/26,37,Levante,Delantero,7.0,24,ES,20%,Sano,21,3,1,0,1,0,1,68,3.2,2,0,0
Lozano,Pol Lozano,20438,2025/26,37,Espanyol,Mediocampista,8.0,26,ES,70%,Sano,32,2,1,0,11,1,1.5,97,3,6,1,0
Luis Milla,L. Milla,20436,2025/26,37,Getafe,Mediocampista,25.0,31,ES,90%,Sano,35,0,10,0,4,1,1.9,243,6.9,10,7,5
Luis Vázquez,Luis Vázquez,20436,2025/26,37,Getafe,Delantero,9.0,25,AR,40%,Sano,15,3,0,0,2,0,1.2,68,4.5,0,2,4
Luiz Felipe,Luiz Felipe,20439,2025/26,37,Rayo,Defensa,6.0,29,IT,0%,Lesionado/Duda,10,0,0,0,1,0,-1,36,3.6,0,0,0
Luiz Junior,Júnior R.,20439,2025/26,37,Villarreal,Portero,26.0,25,BR,40%,Sano,28,0,0,1,3,0,-1,200,7.1,0,0,0
Lunin,Lunin,20442,2025/26,37,Real Madrid,Portero,8.0,27,UA,10%,Lesionado/Duda,6,0,0,0,0,1,2,39,6.5,0,0,12
Luvumbo,Luvumbo,20437,2025/26,37,Mallorca,Delantero,6.0,24,AO,60%,Sano,9,0,2,0,2,0,1,35,3.9,0,4,4
M. Alonso,Marcos Alonso,20433,2025/26,37,Celta,Defensa,18.0,35,ES,70%,Sano,30,1,0,0,5,0,1.2,175,5.8,2,8,0
M. Llorente,Marcos Llorente,20434,2025/26,37,Atlético,Defensa,16.0,31,ES,0%,Sano,28,0,4,0,7,1,1.3,156,5.6,7,4,0
Maffeo,Maffeo,20437,2025/26,37,Mallorca,Defensa,9.0,28,AR,80%,Sano,29,1,1,0,11,0,1,115,4,-2,0,8
Manu Bueno,Manu Bueno,20442,2025/26,37,Sevilla,Mediocampista,4.0,21,ES,0%,Lesionado/Duda,8,0,0,0,2,0,-1,15,1.9,0,0,0
Manu Fernández,Manuel Fernán...,20433,2025/26,37,Celta,Defensa,6.0,25,ES,30%,Sano,14,0,0,0,2,0,0.5,42,3,0,0,-1
Manu Sánchez,Manu Sánchez,20437,2025/26,37,Levante,Defensa,9.0,25,ES,60%,Sano,31,1,2,0,8,0,0.5,104,3.4,2,0,0
Marc Roca,Marc Roca,20435,2025/26,37,Betis,Mediocampista,9.0,29,ES,70%,Sano,27,1,1,0,1,0,1.3,120,4.4,0,3,4
Marc Vidal,Marc Vidal,20433,2025/26,37,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20442,2025/26,37,Sevilla,Defensa,7.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20440,2025/26,37,Alavés,Delantero,4.0,32,DO,0%,Sano,10,0,0,0,1,0,-1,18,1.8,0,0,0
Mario Martín,Mario Martín,20436,2025/26,37,Getafe,Mediocampista,8.0,22,ES,70%,Sano,33,2,1,0,11,0,1.3,84,2.5,1,2,0
Marrero,Marrero,20441,2025/26,37,Real Sociedad,Portero,1.0,24,ES,40%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20436,2025/26,37,Elche,Mediocampista,12.0,23,PT,40%,Sano,25,2,5,0,2,0,1,126,5,0,0,2
Martín,Gerard Martín,20435,2025/26,37,Barcelona,Defensa,13.0,24,ES,70%,Sano,30,0,0,0,6,0,1.5,150,5,0,11,5
Marín,Marín,20441,2025/26,37,Real Sociedad,Mediocampista,8.0,22,ES,70%,Sano,32,0,1,0,2,0,0.9,71,2.2,2,2,1
Mascarell,Mascarell,20437,2025/26,37,Mallorca,Mediocampista,10.0,33,GQ,0%,Sano,29,2,2,0,5,0,1.7,135,4.7,7,9,6
Mastantuono,F. Mastantuono,20442,2025/26,37,Real Madrid,Delantero,7.0,18,AR,50%,Sano,21,1,0,0,5,1,0.7,73,3.5,8,1,4
Matturro,Alan Matturo,20437,2025/26,37,Levante,Defensa,7.0,21,UY,40%,Sano,19,1,1,0,0,1,0.9,66,3.5,0,9,1
Maupay,Maupay,20442,2025/26,37,Sevilla,Delantero,7.0,29,FR,70%,Sano,10,2,1,0,1,0,1.5,42,4.2,2,3,9
Mayoral,B. Mayoral,20436,2025/26,37,Getafe,Delantero,8.0,29,ES,10%,Sano,16,4,1,0,0,0,0.6,71,4.4,0,2,2
Mbappé,Mbappé,20442,2025/26,37,Real Madrid,Delantero,50.0,27,FR,60%,Sano,29,24,5,0,4,0,1,312,10.8,6,0,0
Mendoza,R. Mendoza,20434,2025/26,37,Atlético,Mediocampista,8.0,21,ES,0%,Lesionado/Duda,8,0,1,0,2,0,1.5,73,3,1,0,5
Mendy,N. Mendy,20439,2025/26,37,Rayo,Defensa,12.0,21,SN,30%,Sano,23,2,0,0,9,2,1.5,115,5,7,1,11
Mendy,F. Mendy,20442,2025/26,37,Real Madrid,Defensa,4.0,30,FR,0%,Lesionado/Duda,5,0,0,0,0,0,-1,14,2.8,0,0,2
Mendy,Mendy,20442,2025/26,37,Sevilla,Mediocampista,8.0,26,FR,30%,Sano,27,1,0,0,6,0,1.5,86,3.2,0,0,2
Miguel Rubio,Miguel Rubio,20438,2025/26,37,Espanyol,Defensa,4.0,28,ES,5%,Sano,12,1,0,0,0,0,-1,29,2.4,0,0,0
Mikautadze,Mikautadze,20439,2025/26,37,Villarreal,Delantero,21.0,25,GE,30%,Sano,31,12,6,0,1,0,1.9,197,6.4,12,2,16
Militão,E. Militao,20442,2025/26,37,Real Madrid,Defensa,16.0,28,BR,0%,Lesionado/Duda,16,2,1,0,2,0,-1,103,6.4,0,0,0
Mingueza,O. Mingueza,20433,2025/26,37,Celta,Defensa,9.0,27,ES,70%,Sano,32,1,4,0,4,0,1.3,130,4.1,5,10,1
Moi Gómez,Moi Gómez,20438,2025/26,37,Osasuna,Mediocampista,8.0,31,ES,50%,Sano,24,0,2,0,3,0,1.3,99,4.1,4,0,9
Mojica,J. Mojica,20437,2025/26,37,Mallorca,Defensa,9.0,33,CO,80%,Sano,34,0,4,0,6,0,1.4,131,3.9,0,6,14
Moldovan,Moldovan,20440,2025/26,37,Real Oviedo,Portero,1.0,28,RO,50%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20439,2025/26,37,Villarreal,Mediocampista,19.0,22,ES,30%,Sano,35,10,5,0,4,0,1.4,210,6,7,2,12
Molina,Molina,20434,2025/26,37,Atlético,Defensa,9.0,28,AR,0%,Lesionado/Duda,26,2,2,0,4,0,1.5,112,4.3,0,2,12
Moncayola,Moncayola,20438,2025/26,37,Osasuna,Mediocampista,10.0,28,ES,80%,Sano,34,0,4,0,9,0,1.3,155,4.6,5,3,1
Morales,A. J. Morales,20437,2025/26,37,Levante,Delantero,5.0,38,ES,10%,Sano,20,1,1,0,1,0,1.5,53,2.7,0,3,0
Moreno,Matías Moreno,20437,2025/26,37,Levante,Defensa,9.0,22,AR,80%,Sano,26,0,0,0,8,0,0.9,117,4.5,0,0,-2
Morey,Morey,20437,2025/26,37,Mallorca,Defensa,5.0,26,ES,20%,Sano,18,1,0,0,2,0,1,33,1.8,0,1,0
Moriba,Ilaix Moriba,20433,2025/26,37,Celta,Mediocampista,9.0,23,GN,70%,Sano,34,1,2,0,7,0,1.8,116,3.4,0,6,4
Morlanes,Morlanes,20437,2025/26,37,Mallorca,Mediocampista,9.0,27,ES,70%,Sano,30,2,0,0,4,1,1,105,3.5,0,2,7
Mouriño,Mouriño,20439,2025/26,37,Villarreal,Defensa,10.0,24,UY,70%,Sano,26,1,2,0,10,1,1.5,122,4.7,0,4,0
Mumin,A. Mumin,20439,2025/26,37,Rayo,Defensa,2.0,27,GH,20%,Sano,1,0,0,0,0,0,-1,1,1,0,0,0
Muriqi,Muriqi,20437,2025/26,37,Mallorca,Delantero,20.0,32,XK,90%,Sano,35,22,1,0,4,1,1.3,218,6.2,3,9,6
Musso,J. Musso,20434,2025/26,37,Atlético,Portero,9.0,32,AR,30%,Sano,7,0,0,0,2,0,1.6,49,7,9,0,8
N. Williams,Nico Williams,20433,2025/26,37,Athletic,Delantero,20.0,23,ES,0%,Lesionado/Duda,25,6,3,0,2,0,2.1,157,6.3,0,1,17
Nacho Pérez,Nacho Perez,20437,2025/26,37,Levante,Defensa,3.0,17,ES,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Nacho Vidal,Nacho Vidal,20440,2025/26,37,Real Oviedo,Defensa,9.0,31,ES,50%,Sano,27,0,0,0,4,0,1.2,102,3.8,4,10,-1
Natan,Natan,20435,2025/26,37,Betis,Defensa,13.0,25,BR,70%,Sano,31,0,0,0,8,0,1.2,157,5.1,2,0,11
Navarro,Navarro,20433,2025/26,37,Athletic,Mediocampista,8.0,24,ES,60%,Sano,30,6,1,0,1,0,1.4,118,3.9,0,6,8
Ngongé,Ngonge,20438,2025/26,37,Espanyol,Delantero,6.0,25,BE,0%,Lesionado/Duda,9,0,2,0,4,0,-1,33,3.7,0,0,0
Nianzou,Nianzou,20442,2025/26,37,Sevilla,Defensa,5.0,23,FR,20%,Sano,12,0,0,0,5,1,-1,25,2.1,0,0,0
Nteka,Nteka,20439,2025/26,37,Rayo,Delantero,4.0,28,AO,30%,Sano,12,2,0,0,3,0,1,28,2.3,-1,0,7
Nyland,Nyland,20442,2025/26,37,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20436,2025/26,37,Getafe,Defensa,4.0,38,CM,50%,Sano,13,0,1,0,6,1,2,18,1.4,11,0,0
Núñez,Núñez,20441,2025/26,37,Valencia,Defensa,7.0,29,ES,70%,Sano,11,0,0,0,2,0,1,43,3.9,4,1,0
Oblak,Oblak,20434,2025/26,37,Atlético,Portero,22.0,33,SI,70%,Sano,29,0,0,0,0,0,1,191,6.6,0,5,0
Odriozola,Odriozola,20441,2025/26,37,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olasagasti,Olasagasti,20437,2025/26,37,Levante,Mediocampista,9.0,25,ES,80%,Sano,31,1,4,0,3,1,1.6,102,3.3,10,3,1
Olmo,Dani Olmo,20435,2025/26,37,Barcelona,Mediocampista,26.0,28,ES,31%,Sano,31,7,8,0,1,0,1.3,222,7.2,5,9,5
Oluwaseyi,Oluwaseyi,20439,2025/26,37,Villarreal,Delantero,7.0,26,CA,70%,Sano,26,2,2,0,1,0,1,78,3,0,3,0
Orejuela,Orejuela,20437,2025/26,37,Mallorca,Defensa,2.0,2026,N/A,10%,Sano,1,0,0,0,0,0,-1,1,1,1,0,0
Oriol Rey,O. Rey,20437,2025/26,37,Levante,Mediocampista,8.0,28,ES,30%,Sano,19,0,1,0,4,0,1.5,60,3.2,0,9,0
Oroz,Aimar,20438,2025/26,37,Osasuna,Mediocampista,9.0,24,ES,70%,Sano,29,0,2,0,6,0,1,114,3.9,1,1,0
Ortiz,Á. Ortiz,20435,2025/26,37,Betis,Defensa,5.0,21,ES,0%,Lesionado/Duda,13,0,0,0,1,0,-1,29,2.2,0,0,0
Osambela,A. Osambela,20438,2025/26,37,Osasuna,Mediocampista,4.0,21,ES,0%,Sano,16,1,0,0,1,1,1.1,35,2.2,2,1,1
Oso,Oso,20442,2025/26,37,Sevilla,Defensa,9.0,22,ES,60%,Sano,19,2,3,0,1,0,2.1,74,3.9,14,3,2
Ounahi,Ounahi,20434,2025/26,37,Girona,Mediocampista,28.0,26,MA,80%,Sano,22,5,2,0,7,0,1.7,164,7.5,8,7,8
Oyarzabal,Oyarzabal,20441,2025/26,37,Real Sociedad,Delantero,24.0,29,ES,80%,Sano,32,15,3,0,3,0,1.4,217,6.8,2,9,4
