Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Osambela,A. Osambela,20332,2025/26,26,Osasuna,Mediocampista,5.0,21,ES,10%,Sano,10,1,0,0,1,0,1,27,2.7,0,0,3
Oso,Oso,20329,2025/26,26,Sevilla,Defensa,7.0,22,ES,10%,Lesionado/Duda,8,0,1,0,1,0,2,28,3.5,0,0,3
Ounahi,Ounahi,20325,2025/26,26,Girona,Mediocampista,15.0,25,MA,50%,Sano,11,3,2,0,6,0,2,87,7.9,10,0,0
Oyarzabal,Oyarzabal,20327,2025/26,26,Real Sociedad,Delantero,24.0,28,ES,95%,Sano,22,10,3,0,2,0,1.3,158,7.2,4,6,9
P. Gueye,Gueye,20323,2025/26,26,Villarreal,Mediocampista,13.0,27,SN,80%,Sano,19,3,1,0,7,0,1.6,101,5.3,13,6,3
Pablo García,Pablo García,20329,2025/26,26,Betis,Delantero,5.0,19,ES,0%,Sano,14,0,0,0,1,0,-1,31,2.2,0,0,0
Pablo Martínez,P. Martínez,20326,2025/26,26,Levante,Mediocampista,10.0,28,ES,0%,Lesionado/Duda,17,1,2,0,2,0,1,84,4.9,0,0,8
Pablo Torre,Pablo Torre,20327,2025/26,26,Mallorca,Mediocampista,7.0,22,ES,30%,Sano,23,1,2,0,2,0,1.2,61,2.7,0,2,1
Pacheco,Pacheco,20326,2025/26,26,Alavés,Defensa,10.0,25,ES,50%,Sano,18,0,0,0,3,0,1,73,4.1,0,5,0
Padilla,Padilla,20328,2025/26,26,Athletic,Portero,1.0,22,MX,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Pampín,Pampin,20326,2025/26,26,Levante,Mediocampista,6.0,25,ES,30%,Sano,6,0,0,0,2,0,1,19,3.2,0,4,0
Parada,V. Parada,20326,2025/26,26,Alavés,Defensa,8.0,23,ES,50%,Sano,18,0,2,0,6,0,2,41,2.3,10,0,0
Paredes,Paredes,20328,2025/26,26,Athletic,Defensa,12.0,25,ES,30%,Sano,17,1,0,0,4,0,1,83,4.9,0,4,6
Parejo,Parejo,20323,2025/26,26,Villarreal,Mediocampista,8.0,36,ES,40%,Sano,21,0,0,0,2,0,0.5,65,3.1,2,0,2
Pathé Ciss,Pathé I. Ciss,20328,2025/26,26,Rayo,Mediocampista,10.0,31,SN,50%,Sano,17,1,0,0,4,2,0.8,68,4,2,0,1
Pau López,Pau López,20329,2025/26,26,Betis,Portero,10.0,31,ES,30%,Sano,8,0,0,1,1,0,-1,56,7,0,0,0
Pau Navarro,Pau Navarro,20323,2025/26,26,Villarreal,Defensa,9.0,20,ES,80%,Sano,13,0,0,0,3,0,1.2,47,3.6,5,12,0
Pedraza,A. Pedraza,20323,2025/26,26,Villarreal,Defensa,9.0,29,ES,50%,Sano,19,1,2,0,5,0,1,80,4.2,4,4,2
Pedri,Pedri,20323,2025/26,26,Barcelona,Mediocampista,23.0,23,ES,70%,Sano,17,2,5,0,2,1,1.5,127,7.5,3,0,0
Pedro Díaz,Pedro Díaz,20328,2025/26,26,Rayo,Mediocampista,8.0,27,ES,25%,Sano,21,0,0,0,1,0,1.2,51,2.4,1,2,3
Pedrosa,Pedrosa,20324,2025/26,26,Elche,Defensa,7.0,27,ES,40%,Sano,16,1,1,0,4,0,0.9,44,2.6,2,0,1
Pep Chavarría,Chavarría,20328,2025/26,26,Rayo,Defensa,11.0,27,ES,50%,Sano,23,1,2,0,6,1,1.1,99,4.3,2,0,-2
Pepelu,Pepelu,20332,2025/26,26,Valencia,Mediocampista,11.0,27,ES,30%,Sano,22,2,0,0,3,0,1,102,4.6,0,2,6
Peque,Peque,20329,2025/26,26,Sevilla,Delantero,7.0,23,ES,30%,Sano,21,2,1,0,7,0,1,63,3,1,0,2
Pere Milla,Pere Milla,20324,2025/26,26,Espanyol,Delantero,11.0,33,ES,50%,Sano,23,6,0,0,4,1,0.9,108,4.7,1,3,4
Peña,Iñaki Peña,20324,2025/26,26,Elche,Portero,20.0,26,ES,40%,Sano,16,0,0,0,0,0,1,102,6.4,0,0,5
Pickel,Pickel,20324,2025/26,26,Espanyol,Mediocampista,5.0,28,CD,40%,Sano,15,0,0,0,1,0,1.3,34,2.3,0,2,2
Prados,Prados,20328,2025/26,26,Athletic,Mediocampista,4.0,25,ES,0%,Lesionado/Duda,2,0,0,0,1,0,-1,6,3,0,0,0
Primo,A. Primo,20326,2025/26,26,Levante,Portero,1.0,21,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Protesoni,Protesoni,20326,2025/26,26,Alavés,Mediocampista,4.0,27,UY,20%,Sano,7,0,0,0,2,1,-1,15,2.1,0,0,0
Puado,Puado,20324,2025/26,26,Espanyol,Mediocampista,8.0,27,ES,0%,Lesionado/Duda,10,2,0,0,2,0,-1,42,4.2,0,0,0
Pubill,Marc Pubill,20331,2025/26,26,Atlético,Defensa,10.0,22,ES,50%,Sano,11,0,1,0,1,0,2.5,73,6.6,5,0,0
Pépé,Pepe,20323,2025/26,26,Villarreal,Delantero,18.0,30,CI,80%,Sano,24,3,4,0,3,0,1.6,144,6,5,12,1
Pétrot,Léo Pétrot,20324,2025/26,26,Elche,Defensa,7.0,28,FR,50%,Sano,22,0,0,0,1,0,1.2,49,2.2,2,7,1
R. de Galarreta,De Galarreta,20328,2025/26,26,Athletic,Mediocampista,11.0,32,ES,90%,Sano,23,1,1,0,9,0,1.7,99,4.3,7,2,11
Raba,Raba,20332,2025/26,26,Valencia,Delantero,5.0,30,ES,0%,Sano,11,0,1,0,0,0,-1,29,2.6,0,0,0
Radu,Ionut Radu,20325,2025/26,26,Celta,Portero,23.0,28,RO,95%,Sano,25,0,0,2,0,0,1.2,175,7,9,3,1
Rafa Marín,Rafa Marín,20323,2025/26,26,Villarreal,Defensa,16.0,23,ES,30%,Sano,16,1,0,0,1,0,1,91,5.7,0,11,0
Rafa Mir,Rafa Mir,20324,2025/26,26,Elche,Delantero,11.0,28,ES,50%,Sano,20,6,0,0,1,0,1,93,4.7,1,1,0
Raghouber,Raghouber,20326,2025/26,26,Levante,Mediocampista,8.0,22,FR,50%,Sano,5,0,0,0,0,0,1,15,3,0,4,0
Ramazani,Ramazani,20332,2025/26,26,Valencia,Delantero,6.0,25,BE,70%,Sano,14,3,1,0,3,0,1.7,46,3.3,8,12,1
Raphinha,Raphinha,20323,2025/26,26,Barcelona,Delantero,22.0,29,BR,90%,Sano,16,8,3,0,2,0,2,132,8.3,5,5,0
Rashford,Rashford,20323,2025/26,26,Barcelona,Delantero,14.0,28,EN,30%,Sano,21,4,6,0,2,0,3,121,5.8,0,0,4
Ratiu,Ratiu,20328,2025/26,26,Rayo,Defensa,19.0,27,RO,90%,Sano,21,0,3,0,6,0,2,130,6.2,14,15,-1
Raul Moro,Raúl Moro,20332,2025/26,26,Osasuna,Delantero,9.0,23,ES,60%,Sano,4,0,2,0,0,0,1.3,24,6,8,2,10
Raíllo,Raíllo,20327,2025/26,26,Mallorca,Defensa,10.0,34,ES,90%,Sano,19,0,1,0,3,0,1,70,3.7,-2,0,0
Raúl F.,Raúl Fernández,20326,2025/26,26,Alavés,Portero,1.0,37,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Rebbach,A. Rebbach,20326,2025/26,26,Alavés,Delantero,7.0,27,DZ,20%,Sano,19,0,0,0,4,0,1,55,2.9,0,0,2
Redondo,Redondo,20324,2025/26,26,Elche,Mediocampista,3.0,23,AR,5%,Sano,7,0,0,0,0,1,-1,11,1.6,0,0,0
Rego,Rego,20328,2025/26,26,Athletic,Defensa,6.0,22,ES,30%,Sano,17,1,0,0,4,0,1,39,2.3,4,0,-2
Reina,A. Reina,20331,2025/26,26,Real Oviedo,Mediocampista,10.0,28,ES,80%,Sano,23,2,0,0,4,1,1.3,79,3.4,5,3,6
Remiro,Remiro,20327,2025/26,26,Real Sociedad,Portero,12.0,30,ES,95%,Sano,25,0,0,0,0,0,1.3,121,4.8,2,-1,5
Riedel,Riedel,20324,2025/26,26,Espanyol,Defensa,8.0,22,DE,30%,Sano,12,0,1,0,3,0,0.7,43,3.6,2,5,-2
Rincón,H. Rincón,20325,2025/26,26,Girona,Defensa,9.0,23,ES,90%,Sano,22,0,1,0,2,0,1.2,58,2.6,1,4,7
Rioja,Rioja,20332,2025/26,26,Valencia,Mediocampista,13.0,32,ES,50%,Sano,24,2,4,0,1,0,1.3,123,5.1,3,11,4
Riquelme,Riquelme,20329,2025/26,26,Betis,Mediocampista,6.0,25,ES,20%,Sano,18,0,1,0,1,0,1.1,47,2.6,2,0,2
Ristic,Ristic,20325,2025/26,26,Celta,Defensa,5.0,30,RS,40%,Sano,4,0,0,0,0,0,-1,13,3.3,0,0,0
Rivero,C. Rivero,20332,2025/26,26,Valencia,Portero,1.0,27,ES,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Roberto,Roberto,20324,2025/26,26,Espanyol,Delantero,10.0,23,ES,50%,Sano,25,5,2,0,1,0,0.7,112,4.5,1,2,-1
Roca,A. Roca,20324,2025/26,26,Espanyol,Mediocampista,3.0,23,ES,10%,Lesionado/Duda,8,0,0,0,1,0,1,10,1.3,0,0,1
Roca,Joel Roca,20325,2025/26,26,Girona,Delantero,7.0,20,ES,30%,Sano,20,1,1,0,3,1,0.7,52,2.6,0,4,1
Rodrygo,Rodrygo,20330,2025/26,26,Real Madrid,Delantero,8.0,25,BR,40%,Lesionado/Duda,18,1,3,0,3,0,-1,90,5,0,0,0
Rodríguez,Rodríguez,20329,2025/26,26,Betis,Defensa,9.0,33,CH,90%,Sano,17,0,1,0,0,0,1.3,68,4,1,3,8
Romero,C. Romero,20324,2025/26,26,Espanyol,Defensa,14.0,24,ES,95%,Sano,23,4,2,0,2,0,0.6,121,5.3,-1,2,0
Romero,Zaid Romero,20330,2025/26,26,Getafe,Defensa,25.0,26,AR,90%,Sano,5,0,0,0,1,0,1.5,37,7.4,9,5,10
Romero,Isaac,20329,2025/26,26,Sevilla,Delantero,8.0,25,ES,30%,Sano,18,3,0,0,3,1,1,53,2.9,0,2,0
Román,M. Román,20325,2025/26,26,Celta,Mediocampista,10.0,23,ES,70%,Sano,17,1,0,0,3,0,1.4,84,4.9,6,5,8
Rosier,V. Rosier,20332,2025/26,26,Osasuna,Defensa,10.0,29,FR,90%,Sano,18,0,1,0,4,1,1.5,75,4.2,6,7,3
Rubén G.,Rubén García,20332,2025/26,26,Osasuna,Mediocampista,15.0,32,ES,90%,Sano,23,2,5,0,4,0,1.4,127,5.5,6,4,1
Rubén Sánchez,Rubén S.,20324,2025/26,26,Espanyol,Mediocampista,6.0,25,ES,20%,Sano,13,0,0,0,2,0,-1,38,2.9,0,0,0
Rubén,Rubén Blanco,20325,2025/26,26,Girona,Portero,1.0,30,ES,30%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Rueda,Javi Rueda,20325,2025/26,26,Celta,Defensa,10.0,23,ES,30%,Sano,18,2,4,0,4,0,1.2,104,5.8,7,8,1
Ruggeri,Ruggeri,20331,2025/26,26,Atlético,Defensa,10.0,23,IT,40%,Sano,18,0,2,0,3,0,0.9,92,5.1,14,0,0
Ruibal,Aitor Ruibal,20329,2025/26,26,Betis,Delantero,10.0,29,ES,70%,Sano,20,4,1,0,3,0,1.5,99,5,4,4,5
Ryan,Ryan,20326,2025/26,26,Levante,Portero,19.0,33,AU,95%,Sano,23,0,0,1,2,0,1.4,142,6.2,7,7,1
Rüdiger,Rüdiger,20330,2025/26,26,Real Madrid,Defensa,9.0,32,DE,70%,Sano,8,0,0,0,0,0,2,44,5.5,0,3,0
S. Amrabat,Amrabat,20329,2025/26,26,Betis,Mediocampista,7.0,29,MA,0%,Lesionado/Duda,8,0,0,0,3,0,-1,32,4,0,0,0
S. Cardona,Cardona,20323,2025/26,26,Villarreal,Defensa,10.0,26,ES,50%,Sano,20,0,3,0,3,0,1,85,4.3,4,8,0
Sadiq,Sadiq,20332,2025/26,26,Valencia,Delantero,5.0,29,NG,70%,Sano,7,1,0,0,2,0,1.7,29,2.4,2,8,1
Salas,Jan Salas,20327,2025/26,26,Mallorca,Mediocampista,3.0,20,ES,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Salinas,Salias,20324,2025/26,26,Espanyol,Defensa,3.0,25,ES,5%,Sano,9,0,0,0,2,0,0,6,0.7,0,0,-5
Samú,Samu Costa,20327,2025/26,26,Mallorca,Mediocampista,10.0,25,PT,90%,Sano,22,4,0,0,8,0,1.1,90,4.1,2,0,5
Sancet,O. Sancet,20328,2025/26,26,Athletic,Mediocampista,9.0,25,ES,80%,Sano,18,2,0,0,2,1,1.4,61,3.4,4,9,0
Sancris,Álex Sancris,20330,2025/26,26,Getafe,Delantero,6.0,29,ES,10%,Sano,15,0,1,0,3,1,-1,36,2.4,0,0,0
Sangaré,B. Sangare,20324,2025/26,26,Elche,Defensa,0.4,18,ES,40%,Sano,1,0,0,0,0,0,1,0,0,N/A,0,0
Sannadi,Maroan,20328,2025/26,26,Athletic,Delantero,4.0,25,MA,0%,Lesionado/Duda,8,1,0,0,1,0,-1,17,2.1,0,0,0
Santamaria,Santamaría,20332,2025/26,26,Valencia,Mediocampista,7.0,30,FR,10%,Sano,19,1,1,0,2,0,-1,58,3.1,0,2,0
Santiago,Y. Santiago,20324,2025/26,26,Elche,Mediocampista,4.0,22,ES,0%,Sano,8,0,0,0,1,1,-1,19,2.4,0,2,0
Satriano,Satriano,20330,2025/26,26,Getafe,Delantero,12.0,25,UY,80%,Sano,6,1,0,0,2,0,1.5,30,5,7,9,7
Selton,Selton,20328,2025/26,26,Athletic,Mediocampista,4.0,19,ES,10%,Sano,5,0,1,0,0,0,1,13,2.6,0,0,5
Sergio Gómez,Sergio Gómez,20327,2025/26,26,Real Sociedad,Defensa,11.0,25,ES,90%,Sano,23,0,2,0,2,0,1.7,109,4.7,10,0,5
Serrano,Nico Serrano,20328,2025/26,26,Athletic,Delantero,5.0,22,ES,20%,Sano,11,1,0,0,0,0,1.6,35,3.2,0,3,13
Sibo,Sibo,20331,2025/26,26,Real Oviedo,Mediocampista,8.0,27,GH,80%,Sano,15,0,0,0,2,0,1.4,42,2.8,2,4,5
Sivera,Sivera,20326,2025/26,26,Alavés,Portero,11.0,29,ES,95%,Sano,25,0,0,0,0,0,1.4,118,4.7,2,5,5
Soria,David Soria,20330,2025/26,26,Getafe,Portero,16.0,32,ES,95%,Sano,25,0,0,0,2,0,1.4,140,5.6,2,3,12
Sotelo,Hugo Sotelo,20325,2025/26,26,Celta,Mediocampista,9.0,22,ES,20%,Lesionado/Duda,14,0,1,0,2,0,-1,65,4.6,0,0,0
Sow,Sow,20329,2025/26,26,Sevilla,Mediocampista,11.0,29,CH,80%,Sano,21,4,0,0,3,0,1.6,90,4.3,13,12,2
Starfelt,Starfelt,20325,2025/26,26,Celta,Defensa,15.0,30,SE,50%,Sano,17,0,0,0,3,1,1.3,95,5.6,0,4,2
Stuani,Stuani,20325,2025/26,26,Girona,Delantero,5.0,39,UY,10%,Sano,13,3,0,0,2,0,0.4,36,2.8,1,0,-1
Suazo,Suazo,20329,2025/26,26,Sevilla,Defensa,10.0,28,CL,90%,Sano,18,0,1,0,4,0,0.7,75,4.2,4,3,-1
Sucic,Sucic,20327,2025/26,26,Real Sociedad,Mediocampista,6.0,23,HR,40%,Sano,10,1,0,0,1,0,1.5,32,3.2,0,0,8
Swedberg,Williot,20325,2025/26,26,Celta,Mediocampista,8.0,22,SE,40%,Sano,18,3,1,0,1,0,1.5,70,3.9,7,2,4
Szczesny,Szczesny,20323,2025/26,26,Barcelona,Portero,8.0,35,PL,5%,Sano,6,0,0,1,0,0,-1,32,5.3,0,0,0
Sörloth,Sørloth,20331,2025/26,26,Atlético,Delantero,11.0,30,NO,50%,Sano,24,9,0,0,3,1,1.5,109,4.5,14,1,3
Tchouaméni,Tchouaméni,20330,2025/26,26,Real Madrid,Mediocampista,15.0,26,FR,90%,Sano,22,0,0,0,5,0,1.9,118,5.4,5,4,9
Tenaglia,Tenaglia,20326,2025/26,26,Alavés,Defensa,11.0,30,AR,90%,Sano,23,1,0,0,2,0,1.4,109,4.7,4,5,-1
Tenas,Arnau Tenas,20323,2025/26,26,Villarreal,Portero,4.0,24,ES,10%,Sano,3,0,0,0,0,0,-1,7,2.3,0,0,0
Ter Stegen,Ter Stegen,20325,2025/26,26,Girona,Portero,7.0,33,DE,0%,Lesionado/Duda,2,0,0,0,0,0,-1,12,6,0,0,0
Terrats,R. Terrats,20324,2025/26,26,Espanyol,Mediocampista,6.0,25,ES,40%,Sano,17,1,1,0,0,0,1.2,59,3.5,1,8,0
Tete Morente,T. Morente,20324,2025/26,26,Elche,Delantero,7.0,29,ES,50%,Sano,2,0,0,0,1,0,1,5,2.5,4,1,0
Thiago,Thiago Pitarch,20330,2025/26,26,Real Madrid,Mediocampista,1.0,2026,N/A,30%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Thiago,Thiago Fernánd...,20331,2025/26,26,Real Oviedo,Mediocampista,4.0,21,AR,30%,Sano,3,0,1,0,1,0,1.4,7,2.3,0,-1,8
Thierry,Thierry Correia,20332,2025/26,26,Valencia,Defensa,7.0,26,PT,40%,Sano,16,0,1,0,3,0,0.8,36,2.3,2,0,2
Thomas,Thomas Partey,20323,2025/26,26,Villarreal,Mediocampista,7.0,32,GH,20%,Sano,16,0,0,0,0,0,1,47,2.9,2,2,0
Toljan,Jeremy Toljan,20326,2025/26,26,Levante,Defensa,9.0,31,DE,80%,Sano,24,1,3,0,6,0,1.3,70,2.9,-1,1,0
Toni Martinez,T. Martinez,20326,2025/26,26,Alavés,Delantero,11.0,28,ES,80%,Sano,24,5,2,0,1,0,1.1,111,4.6,1,11,2
Torró,Torró,20332,2025/26,26,Osasuna,Mediocampista,10.0,31,ES,80%,Sano,23,0,1,0,6,0,1.6,80,3.5,6,5,0
Trejo,Trejo,20328,2025/26,26,Rayo,Mediocampista,3.0,37,AR,10%,Sano,5,0,0,0,2,0,-1,7,1.4,0,0,0
Tsygankov,Tsygankov,20325,2025/26,26,Girona,Delantero,18.0,28,UA,90%,Sano,19,5,2,0,1,0,1.9,113,5.9,12,4,4
Tunde,K. Tunde,20326,2025/26,26,Levante,Mediocampista,7.0,20,ES,50%,Sano,9,0,0,0,1,0,1.4,17,1.9,0,2,1
Turrientes,Turrientes,20327,2025/26,26,Real Sociedad,Mediocampista,7.0,24,ES,40%,Sano,16,0,1,0,4,0,1.1,47,2.9,2,1,7
Tárrega,Tárrega,20332,2025/26,26,Valencia,Defensa,10.0,24,ES,80%,Sano,21,0,0,0,6,0,1,85,4,0,7,0
Ugrinic,Ugrinic,20332,2025/26,26,Valencia,Mediocampista,8.0,27,CH,70%,Sano,15,0,3,0,3,0,1,63,4.2,2,0,5
Unai Gómez,Unai G.,20328,2025/26,26,Athletic,Mediocampista,5.0,22,ES,50%,Sano,17,1,1,0,1,0,1.3,33,1.9,0,2,0
Unai López,Unai Lopez,20328,2025/26,26,Rayo,Mediocampista,10.0,30,ES,25%,Sano,17,0,3,0,6,1,-1,85,5,0,2,0
Unai Simón,Unai Simón,20328,2025/26,26,Athletic,Portero,16.0,28,ES,95%,Sano,25,0,0,1,0,0,1,143,5.7,5,4,2
Urko,Urko,20324,2025/26,26,Espanyol,Mediocampista,9.0,24,ES,70%,Sano,23,0,1,0,3,0,1.3,69,2.9,1,3,0
Valentín Gómez,Valentín Gómez,20329,2025/26,26,Betis,Defensa,9.0,22,AR,0%,Sano,18,1,0,0,5,0,1,67,3.7,0,0,0
Valentín,Óscar Valentín,20328,2025/26,26,Rayo,Mediocampista,11.0,31,ES,70%,Sano,21,1,0,0,2,1,1.3,89,4.2,4,13,0
Valera,German V.,20324,2025/26,26,Elche,Mediocampista,18.0,23,ES,90%,Sano,24,4,3,0,2,0,1.9,146,6.1,5,7,1
Valjent,Valjent,20327,2025/26,26,Mallorca,Defensa,10.0,30,SK,95%,Sano,25,0,0,0,2,0,1.2,90,3.6,2,1,2
Valles,Á. Valles,20329,2025/26,26,Betis,Portero,23.0,28,ES,70%,Sano,17,0,0,1,1,0,1.3,118,6.9,5,4,12
Valverde,Valverde,20330,2025/26,26,Real Madrid,Mediocampista,24.0,27,UY,90%,Sano,24,1,7,0,2,0,1.5,173,7.2,10,13,8
Van de Beek,Van De Beek,20325,2025/26,26,Girona,Mediocampista,3.0,28,NL,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Vanat,Vanat,20325,2025/26,26,Girona,Delantero,13.0,24,UA,70%,Lesionado/Duda,22,8,1,0,4,0,1.6,112,5.1,8,11,1
Vargas,Obed Vargas,20331,2025/26,26,Atlético,Mediocampista,5.0,20,MX,50%,Sano,2,0,0,0,0,0,1,4,2,0,2,2
Vargas,Vargas,20329,2025/26,26,Sevilla,Delantero,10.0,27,CH,0%,Lesionado/Duda,13,3,4,0,1,0,-1,82,6.3,0,0,0
Vecino,Vecino,20325,2025/26,26,Celta,Mediocampista,5.0,34,UY,30%,Sano,2,0,0,0,0,0,1.1,6,3,4,2,0
Veiga,Renato Veiga,20323,2025/26,26,Villarreal,Defensa,10.0,22,PT,90%,Sano,22,0,0,0,3,1,1.1,80,3.6,4,2,-3
Vencedor,Vencedor,20326,2025/26,26,Levante,Mediocampista,7.0,25,ES,40%,Sano,15,0,0,0,3,1,1,37,2.5,0,4,4
Vertrouwd,J. Vertrouwd,20328,2025/26,26,Rayo,Defensa,3.0,21,NL,5%,Sano,7,0,0,0,0,0,1,6,0.9,0,2,0
Vesga,Vesga,20328,2025/26,26,Athletic,Mediocampista,4.0,32,ES,10%,Sano,15,0,0,0,0,0,1,30,2,2,2,0
Villar,G. Villar,20324,2025/26,26,Elche,Mediocampista,1.0,27,ES,20%,Sano,1,0,0,0,1,0,1,0,0,0,0,0
Vinicius,Vini Jr.,20330,2025/26,26,Real Madrid,Delantero,27.0,25,BR,95%,Sano,24,9,5,0,6,0,2.1,186,7.8,8,18,0
Virgili,Jan Virgili,20327,2025/26,26,Mallorca,Delantero,14.0,19,ES,70%,Sano,20,0,4,0,0,0,1.2,100,5,4,3,5
Vitor Reis,Vitor Reis,20325,2025/26,26,Girona,Defensa,12.0,20,BR,95%,Sano,24,1,1,0,4,1,1.3,118,4.9,4,5,3
Vivian,Vivian,20328,2025/26,26,Athletic,Defensa,10.0,26,ES,90%,Sano,20,0,0,0,6,1,1.5,81,4.1,6,0,0
Viñas,F. Viñas,20331,2025/26,26,Real Oviedo,Delantero,12.0,27,UY,70%,Sano,20,5,1,0,4,3,2.1,99,5,17,7,5
Vlachodimos,Vlachodimos,20329,2025/26,26,Sevilla,Portero,15.0,31,GR,95%,Sano,21,0,0,1,2,0,1.6,115,5.5,12,2,12
Víctor García,Víctor G.,20326,2025/26,26,Levante,Defensa,5.0,28,ES,50%,Sano,12,0,0,0,0,0,1,32,2.7,-2,2,0
Víctor Muñoz,Víctor Muñoz,20332,2025/26,26,Osasuna,Delantero,14.0,22,ES,90%,Sano,25,4,1,0,2,0,1.6,130,5.2,8,2,3
Wesley,Wesley,20327,2025/26,26,Real Sociedad,Mediocampista,2.0,20,BR,20%,Sano,2,0,0,0,0,0,0,0,0,0,0,0
Witsel,Witsel,20325,2025/26,26,Girona,Mediocampista,11.0,37,BE,70%,Sano,19,1,1,0,3,1,1.6,81,4.3,10,3,1
Yamal,Lamine Yamal,20323,2025/26,26,Barcelona,Delantero,48.0,18,ES,95%,Sano,21,10,9,0,0,0,1.4,247,11.8,10,5,11
Youssef,Youssef,20326,2025/26,26,Alavés,Defensa,8.0,20,MA,50%,Sano,19,0,1,0,3,0,1.7,58,3.1,9,3,3
Yuri,Yuri,20328,2025/26,26,Athletic,Defensa,14.0,36,ES,90%,Sano,22,0,3,0,3,0,1.6,115,5.2,12,10,4
Zakharyan,Zakharyan,20327,2025/26,26,Real Sociedad,Mediocampista,4.0,22,RU,10%,Sano,13,0,0,0,1,0,1,21,1.6,2,0,0
Zubeldia,Zubeldia,20327,2025/26,26,Real Sociedad,Defensa,10.0,28,ES,50%,Sano,19,0,1,0,7,0,1.4,76,4,0,-2,5
Á. Núñez,Álvaro Nuñez,20325,2025/26,26,Celta,Defensa,16.0,25,ES,10%,Sano,N/A,N/A,N/A,N/A,N/A,N/A,-1,108,5.7,0,0,0
Álex Moreno,Alex Moreno,20325,2025/26,26,Girona,Defensa,11.0,32,ES,0%,Lesionado/Duda,21,0,3,0,4,0,-1,88,4.2,0,0,0
Álvaro García,Álvaro García,20328,2025/26,26,Rayo,Mediocampista,11.0,33,ES,50%,Sano,24,3,4,0,3,0,1.3,111,4.6,2,6,10
Ángel Pérez,Ángel Pérez,20326,2025/26,26,Alavés,Delantero,6.0,23,ES,50%,Sano,3,0,0,0,0,0,1.7,6,2,1,2,3
Óskarsson,Oskarsson,20327,2025/26,26,Real Sociedad,Delantero,6.0,21,IS,50%,Sano,9,4,0,0,0,0,1.9,39,4.3,14,1,7
