Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Foulquier,Foulquier,20413,2025/26,35,Valencia,Defensa,8.0,33,GP,0%,Lesionado/Duda,15,0,0,0,1,0,-1,44,2.9,0,0,0
Foyth,Foyth,20418,2025/26,35,Villarreal,Defensa,8.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20421,2025/26,35,Real Sociedad,Portero,1.0,23,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20415,2025/26,35,Real Madrid,Defensa,7.0,26,ES,60%,Sano,11,1,1,0,2,1,1.5,48,4.4,8,0,0
Fran González,Fran González,20415,2025/26,35,Real Madrid,Portero,1.0,20,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran Pérez,Fran Pérez,20419,2025/26,35,Rayo,Mediocampista,8.0,23,ES,60%,Sano,26,2,1,0,4,0,1,92,3.5,0,2,0
Francés,Francés,20419,2025/26,35,Girona,Defensa,7.0,23,ES,30%,Sano,21,0,2,0,1,1,1.4,74,3.5,7,10,0
Freeman,Freeman,20418,2025/26,35,Villarreal,Defensa,5.0,21,US,60%,Sano,8,0,0,0,0,0,1.7,26,3.3,5,9,3
Galán,Javi Galán,20417,2025/26,35,Osasuna,Defensa,10.0,31,ES,90%,Sano,17,0,1,0,2,0,1.5,100,4.5,1,1,6
Garcés,F. Garcés,20416,2025/26,35,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,-1,43,4.3,0,0,0
Gattoni,Gattoni,20422,2025/26,35,Sevilla,Defensa,1.0,27,AR,0%,Sano,1,0,0,0,0,0,-1,0,0,0,0,0
Gavi,Gavi,20415,2025/26,35,Barcelona,Mediocampista,5.0,21,ES,70%,Sano,8,0,1,0,3,0,1.7,24,3,5,4,2
Gayà,Gayá,20413,2025/26,35,Valencia,Defensa,9.0,30,ES,80%,Sano,30,1,2,0,6,1,1.6,122,4.1,9,13,6
Gazzaniga,Gazzaniga,20419,2025/26,35,Girona,Portero,17.0,34,AR,95%,Sano,31,0,0,0,4,1,1,178,5.7,7,1,0
Gerard,Gerard,20418,2025/26,35,Villarreal,Delantero,19.0,34,ES,50%,Sano,19,9,0,0,0,0,2.2,127,6.7,2,10,0
Giménez,J.M. Giménez,20414,2025/26,35,Atlético,Defensa,12.0,31,UY,50%,Sano,15,0,1,0,3,0,-1,87,5.8,0,0,0
Giuliano,Giuliano,20414,2025/26,35,Atlético,Delantero,17.0,23,AR,0%,Lesionado/Duda,29,4,6,0,2,0,0.8,169,5.8,0,6,2
Gonzalo,Gonzalo,20415,2025/26,35,Real Madrid,Delantero,6.0,22,ES,50%,Sano,26,4,1,0,2,0,2,77,3,6,1,0
González,Nico Gonzalez,20414,2025/26,35,Atlético,Mediocampista,13.0,28,AR,0%,Lesionado/Duda,24,5,0,0,4,1,1.8,122,5.1,0,1,17
Gorosabel,Gorosabel,20413,2025/26,35,Athletic,Defensa,7.0,29,ES,60%,Sano,20,0,1,0,3,0,1.3,49,2.5,0,0,8
Gorrotxategi,Gorrotxa,20421,2025/26,35,Real Sociedad,Mediocampista,9.0,24,ES,30%,Sano,28,1,3,0,6,0,1.1,111,4,2,1,0
Griezmann,Griezmann,20414,2025/26,35,Atlético,Delantero,9.0,35,FR,50%,Sano,30,7,2,0,1,0,1.6,141,4.7,8,8,2
Gudelj,Gudelj,20422,2025/26,35,Sevilla,Mediocampista,9.0,34,RS,60%,Sano,30,2,0,0,8,0,0.6,128,4.3,5,2,3
Guedes,Guedes,20421,2025/26,35,Real Sociedad,Mediocampista,16.0,29,PT,0%,Lesionado/Duda,31,8,4,0,3,0,-1,176,5.7,0,0,0
Guevara,Guevara,20416,2025/26,35,Alavés,Mediocampista,6.0,28,ES,45%,Sano,23,1,1,0,4,1,1.1,61,2.7,1,0,8
Guido,G. Rodríguez,20413,2025/26,35,Valencia,Mediocampista,9.0,32,AR,90%,Sano,12,2,0,0,4,0,1,56,4.7,3,2,4
Gumbau,Gumbau,20419,2025/26,35,Rayo,Mediocampista,7.0,31,ES,70%,Sano,25,0,2,0,4,0,1.4,69,2.8,8,7,3
Guridi,Guridi,20416,2025/26,35,Alavés,Mediocampista,6.0,31,ES,50%,Sano,24,0,0,0,1,0,1,45,1.9,1,1,0
Guruzeta,Guruzeta,20413,2025/26,35,Athletic,Delantero,12.0,29,ES,70%,Sano,31,9,3,0,6,1,2.2,151,4.9,11,8,10
Güler,Arda Güler,20415,2025/26,35,Real Madrid,Mediocampista,26.0,21,TR,0%,Lesionado/Duda,32,4,9,0,1,0,2,233,7.3,0,0,10
Hancko,Hancko,20414,2025/26,35,Atlético,Defensa,11.0,28,SK,30%,Sano,26,0,2,0,2,0,-1,122,4.7,0,0,0
Hassan,Hassan,20420,2025/26,35,Real Oviedo,Mediocampista,9.0,24,FR,50%,Sano,33,0,3,0,1,0,0.8,119,3.6,3,0,4
Herrando,Herrando,20417,2025/26,35,Osasuna,Defensa,9.0,25,ES,20%,Sano,27,0,1,0,3,0,1.5,85,3.1,0,0,6
Herrera,Sergio Herrera,20417,2025/26,35,Osasuna,Portero,19.0,32,ES,90%,Sano,34,0,0,0,3,0,1.2,210,6.2,1,5,5
Herrera,Herrera,20421,2025/26,35,Real Sociedad,Mediocampista,4.0,28,VE,50%,Sano,10,0,0,0,1,0,1,12,1,2,0,0
Hugo Álvarez,Hugo Alvarez,20414,2025/26,35,Celta,Mediocampista,9.0,22,ES,70%,Sano,24,4,1,0,2,0,1.7,98,4.1,12,3,3
Huijsen,Huijsen,20415,2025/26,35,Real Madrid,Defensa,19.0,21,ES,80%,Sano,26,2,2,0,7,1,1.2,159,6.1,9,6,9
I. Williams,Iñaki Williams,20413,2025/26,35,Athletic,Delantero,9.0,31,GH,50%,Sano,26,2,4,0,2,0,0.7,104,4,2,2,5
Ibáñez,Ibañez,20416,2025/26,35,Alavés,Mediocampista,9.0,27,ES,60%,Sano,33,1,1,0,6,0,1,120,3.6,1,2,3
Iglesias,B. Iglesias,20414,2025/26,35,Celta,Delantero,13.0,33,ES,50%,Sano,31,13,2,0,7,0,1.6,159,5.1,7,8,1
Iglesias,Juan Iglesias,20420,2025/26,35,Getafe,Defensa,9.0,27,ES,90%,Sano,33,1,2,0,4,0,1.1,138,4.2,2,-1,7
Iker Muñoz,Iker Muñoz,20417,2025/26,35,Osasuna,Mediocampista,7.0,23,ES,50%,Sano,17,0,0,0,4,0,1,50,2.9,0,3,2
Isco,Isco,20421,2025/26,35,Betis,Mediocampista,5.0,34,ES,10%,Sano,4,0,1,0,0,0,1.3,15,3.8,2,2,1
Isi,Isi,20419,2025/26,35,Rayo,Delantero,10.0,31,ES,0%,Sano,31,3,3,0,10,1,1.9,139,4.5,0,-3,8
Iturbe,A. Iturbe,20416,2025/26,35,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20419,2025/26,35,Girona,Mediocampista,9.0,27,ES,50%,Sano,31,0,1,0,5,1,1.2,133,4.3,0,4,2
Iván Romero,I. Romero,20417,2025/26,35,Levante,Delantero,11.0,25,ES,0%,Lesionado/Duda,29,7,1,0,5,0,1.5,139,4.8,1,0,15
Iván Villar,Iván Villar,20414,2025/26,35,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20413,2025/26,35,Athletic,Delantero,3.0,26,ES,0%,Sano,11,0,0,0,2,0,-1,16,1.5,0,0,0
Januzaj,Januzaj,20422,2025/26,35,Sevilla,Mediocampista,4.0,31,BE,0%,Sano,12,0,0,0,1,0,-1,24,2,0,0,0
Jauregizar,Jauregizar,20413,2025/26,35,Athletic,Mediocampista,9.0,22,ES,50%,Sano,32,2,0,0,6,1,0.3,137,4.3,1,0,3
Javi Guerra,Javi Guerra,20413,2025/26,35,Valencia,Mediocampista,9.0,22,ES,70%,Sano,32,1,5,0,3,0,1.6,128,4,2,8,8
Javi López,Javi Lopéz,20420,2025/26,35,Real Oviedo,Defensa,9.0,24,ES,80%,Sano,22,0,1,0,3,0,1.3,82,3.7,5,4,5
Javi Muñoz,Javi Muñoz,20420,2025/26,35,Getafe,Mediocampista,5.0,31,ES,10%,Sano,16,0,0,0,0,0,0.5,35,2.2,2,0,2
Javi Rodríguez,Javi Rodriguez,20414,2025/26,35,Celta,Defensa,9.0,22,ES,80%,Sano,29,0,1,0,5,0,1.3,110,3.8,5,2,4
Jesús Vázquez,J. Vázquez,20413,2025/26,35,Valencia,Defensa,6.0,23,ES,20%,Sano,20,0,0,0,2,0,0.5,51,2.6,-1,0,2
Joan Garcia,Joan García,20415,2025/26,35,Barcelona,Portero,35.0,25,ES,95%,Sano,28,0,0,0,1,0,2.3,244,8.7,7,9,11
Jofre,Jofre,20422,2025/26,35,Espanyol,Delantero,6.0,24,ES,30%,Sano,23,1,0,0,1,0,0,59,2.6,2,0,0
John C.,John C.,20416,2025/26,35,Elche,Defensa,5.0,25,ES,40%,Sano,17,1,0,0,2,0,1,34,2,0,1,0
Jon Martín,Jon Martin,20421,2025/26,35,Real Sociedad,Defensa,10.0,20,ES,90%,Sano,22,1,0,0,5,0,1.7,97,4.4,7,1,7
Jonny,Jonny Otto,20416,2025/26,35,Alavés,Defensa,8.0,32,ES,80%,Sano,33,0,0,0,6,0,1.2,92,2.8,-2,2,1
Jordan,Jordán,20422,2025/26,35,Sevilla,Mediocampista,2.0,31,ES,0%,Sano,3,0,0,0,1,1,-1,3,1,0,0,0
Josan,Josan,20416,2025/26,35,Elche,Mediocampista,6.0,36,ES,20%,Sano,17,0,2,0,2,0,1.2,62,3.6,5,0,2
Joseph,Mateo Joseph,20418,2025/26,35,Mallorca,Delantero,9.0,22,ES,0%,Lesionado/Duda,29,2,3,0,2,0,-1,112,3.9,0,0,0
Juan Carlos,Juan Carlos,20419,2025/26,35,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20417,2025/26,35,Osasuna,Defensa,6.0,33,ES,20%,Sano,15,0,0,0,2,0,-1,40,2.7,-1,0,0
Juanlu,Juanlu,20422,2025/26,35,Sevilla,Mediocampista,9.0,22,ES,40%,Sano,29,0,3,0,6,1,1,108,3.7,2,1,5
Juanmi,Juanmi,20420,2025/26,35,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20414,2025/26,35,Atlético,Defensa,7.0,21,ES,50%,Sano,4,0,1,0,2,0,1.6,22,5.5,9,0,-2
Junior,Junior,20421,2025/26,35,Betis,Defensa,6.0,29,DO,0%,Sano,10,0,1,0,2,0,-1,31,3.1,0,0,0
Jutglà,Ferran Jutglà,20414,2025/26,35,Celta,Delantero,10.0,27,ES,70%,Sano,26,7,3,0,4,0,1.5,121,4.7,8,1,3
Kalumba,Kalumba Jr,20418,2025/26,35,Mallorca,Delantero,3.0,21,FR,30%,Lesionado/Duda,3,0,0,0,0,0,1,5,1.7,2,0,0
Kamara,Kamara,20420,2025/26,35,Getafe,Delantero,4.0,22,EN,30%,Sano,12,0,0,0,1,0,0.7,21,1.8,2,1,0
Kambwala,Kambwala,20418,2025/26,35,Villarreal,Defensa,3.0,21,FR,10%,Sano,1,0,0,0,0,0,1,2,2,2,0,0
Karrikaburu,Karrikaburu,20421,2025/26,35,Real Sociedad,Delantero,3.0,23,ES,0%,Lesionado/Duda,7,0,0,0,0,0,1,11,1.6,0,0,2
Kike Barja,Kike Barja,20417,2025/26,35,Osasuna,Delantero,4.0,29,ES,40%,Sano,24,1,2,0,3,0,0.9,57,2.4,1,2,2
Kike García,Kike García,20422,2025/26,35,Espanyol,Delantero,9.0,36,ES,50%,Sano,33,6,1,0,3,0,0.7,121,3.7,2,6,0
Kike Salas,Kike Salas,20422,2025/26,35,Sevilla,Defensa,12.0,24,ES,90%,Sano,22,1,0,0,1,0,1.4,108,4.9,9,1,1
Koke,Koke,20414,2025/26,35,Atlético,Mediocampista,11.0,34,ES,30%,Sano,30,2,2,0,5,0,1.5,141,4.7,3,5,0
Koski,Koski,20416,2025/26,35,Alavés,Defensa,3.0,24,FI,5%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Koundé,Kounde,20415,2025/26,35,Barcelona,Defensa,13.0,27,FR,50%,Sano,28,1,3,0,5,0,1.3,145,5.2,0,8,7
Krapyvtsov,Krapyvtsov,20419,2025/26,35,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20421,2025/26,35,Real Sociedad,Mediocampista,14.0,24,JP,70%,Sano,22,2,4,0,2,0,1.5,117,5.3,2,1,3
Kumbulla,Kumbulla,20418,2025/26,35,Mallorca,Defensa,4.0,26,AL,0%,Lesionado/Duda,8,0,0,0,1,0,-1,10,1.3,0,0,0
L. Ilic,Ilic,20420,2025/26,35,Real Oviedo,Mediocampista,6.0,26,RS,10%,Sano,18,1,0,0,4,1,-1,39,2.2,0,0,0
Lago,Yoel Lago,20414,2025/26,35,Celta,Defensa,5.0,22,ES,70%,Sano,8,0,0,0,4,0,1.1,15,1.9,3,1,-1
Laporte,Laporte,20413,2025/26,35,Athletic,Defensa,10.0,31,ES,70%,Sano,22,0,1,0,2,0,1.2,98,4.5,2,0,8
Lass,Lass,20419,2025/26,35,Girona,Mediocampista,2.0,22,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20418,2025/26,35,Mallorca,Defensa,5.0,28,ES,10%,Sano,10,0,1,0,3,0,1,21,2.1,0,2,0
Le Normand,Le Normand,20414,2025/26,35,Atlético,Defensa,10.0,29,ES,50%,Sano,25,1,1,0,3,0,1.2,111,4.4,11,1,6
Lejeune,Lejeune,20419,2025/26,35,Rayo,Defensa,21.0,34,FR,70%,Sano,33,1,1,0,6,0,2,212,6.4,10,10,0
Lekue,I. Lekue,20413,2025/26,35,Athletic,Defensa,5.0,33,ES,0%,Sano,10,0,0,0,2,2,-1,15,1.5,0,0,0
Lemar,Lemar,20419,2025/26,35,Girona,Mediocampista,9.0,30,FR,50%,Sano,24,3,1,0,3,0,1,107,4.5,3,5,3
Lenglet,Lenglet,20414,2025/26,35,Atlético,Defensa,11.0,30,FR,70%,Sano,16,0,1,0,6,1,1.2,82,5.1,9,5,3
Leo Román,Leo Román,20418,2025/26,35,Mallorca,Portero,13.0,25,ES,95%,Sano,29,0,0,1,4,0,1.7,149,5.1,12,4,6
Letácek,Letacek,20420,2025/26,35,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20415,2025/26,35,Barcelona,Delantero,16.0,37,PL,60%,Sano,27,13,2,0,2,0,1.9,153,5.7,9,12,0
Liso,A. Liso,20420,2025/26,35,Getafe,Delantero,8.0,21,ES,40%,Sano,27,3,0,0,5,1,0.3,80,3,2,0,2
Llabrés,Javi Llabrés,20418,2025/26,35,Mallorca,Delantero,3.0,23,ES,5%,Sano,16,0,0,0,0,0,1.1,27,1.7,2,0,2
Lo Celso,Lo Celso,20421,2025/26,35,Betis,Mediocampista,11.0,30,AR,50%,Sano,21,2,3,0,4,0,1.1,110,5.2,6,7,0
Lookman,Lookman,20414,2025/26,35,Atlético,Delantero,6.0,28,NG,50%,Sano,8,2,0,0,1,0,-1,30,3.8,0,0,0
Losada,Iker Losada,20417,2025/26,35,Levante,Delantero,7.0,24,ES,40%,Sano,20,3,1,0,1,0,1,66,3.3,0,2,0
Lozano,Pol Lozano,20422,2025/26,35,Espanyol,Mediocampista,8.0,26,ES,50%,Sano,30,2,1,0,11,1,0.5,90,3,0,-1,1
Luis Milla,L. Milla,20420,2025/26,35,Getafe,Mediocampista,23.0,31,ES,95%,Sano,33,0,9,0,4,1,1.5,226,6.8,5,2,5
Luis Vázquez,Luis Vázquez,20420,2025/26,35,Getafe,Delantero,9.0,25,AR,80%,Sano,14,3,0,0,2,0,1.2,66,4.7,4,1,4
Luiz Felipe,Luiz Felipe,20419,2025/26,35,Rayo,Defensa,6.0,29,IT,0%,Lesionado/Duda,10,0,0,0,1,0,-1,36,3.6,0,0,0
Luiz Junior,Júnior R.,20418,2025/26,35,Villarreal,Portero,25.0,25,BR,40%,Sano,28,0,0,1,3,0,-1,200,7.1,0,0,0
Lunin,Lunin,20415,2025/26,35,Real Madrid,Portero,8.0,27,UA,40%,Sano,6,0,0,0,0,1,2,39,6.5,12,6,8
Luvumbo,Luvumbo,20418,2025/26,35,Mallorca,Delantero,6.0,24,AO,50%,Sano,7,0,2,0,2,0,1,31,4.4,4,0,0
M. Alonso,Marcos Alonso,20414,2025/26,35,Celta,Defensa,18.0,35,ES,80%,Sano,28,1,0,0,5,0,1.3,165,5.9,0,2,6
M. Llorente,Marcos Llorente,20414,2025/26,35,Atlético,Defensa,16.0,31,ES,50%,Sano,26,0,4,0,5,0,1,145,5.6,0,3,0
Maffeo,Maffeo,20418,2025/26,35,Mallorca,Defensa,9.0,28,AR,0%,Sano,28,1,1,0,10,0,1,117,4.2,8,1,4
Manu Bueno,Manu Bueno,20422,2025/26,35,Sevilla,Mediocampista,4.0,21,ES,0%,Lesionado/Duda,8,0,0,0,2,0,0.5,15,1.9,0,0,3
Manu Fernández,Manuel Fernán...,20414,2025/26,35,Celta,Defensa,6.0,25,ES,20%,Sano,14,0,0,0,2,0,0.5,42,3,-1,0,0
Manu Sánchez,Manu Sánchez,20417,2025/26,35,Levante,Defensa,9.0,25,ES,70%,Sano,29,1,2,0,8,0,1.4,102,3.5,0,7,7
Marc Roca,Marc Roca,20421,2025/26,35,Betis,Mediocampista,10.0,29,ES,30%,Sano,26,1,1,0,1,0,1.3,117,4.5,4,3,9
Marc Vidal,Marc Vidal,20414,2025/26,35,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20422,2025/26,35,Sevilla,Defensa,7.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20416,2025/26,35,Alavés,Delantero,4.0,32,DO,10%,Sano,10,0,0,0,1,0,-1,18,1.8,0,0,0
Mario Martín,Mario Martín,20420,2025/26,35,Getafe,Mediocampista,8.0,22,ES,70%,Sano,31,2,1,0,10,0,1,81,2.6,0,0,4
Marrero,Marrero,20421,2025/26,35,Real Sociedad,Portero,1.0,24,ES,30%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20416,2025/26,35,Elche,Mediocampista,13.0,23,PT,40%,Sano,25,2,5,0,2,0,1,126,5,2,0,1
Martín,Gerard Martín,20415,2025/26,35,Barcelona,Defensa,12.0,24,ES,70%,Sano,29,0,0,0,6,0,1.4,139,4.8,5,10,11
Marín,Marín,20421,2025/26,35,Real Sociedad,Mediocampista,8.0,22,ES,40%,Sano,30,0,1,0,2,0,1,67,2.2,1,4,1
Mascarell,Mascarell,20418,2025/26,35,Mallorca,Mediocampista,10.0,33,GQ,80%,Sano,27,1,2,0,4,0,1.2,119,4.4,6,4,6
Mastantuono,F. Mastantuono,20415,2025/26,35,Real Madrid,Delantero,7.0,18,AR,45%,Sano,19,1,0,0,5,1,0.8,64,3.4,4,0,2
Matturro,Alan Matturo,20417,2025/26,35,Levante,Defensa,7.0,21,UY,50%,Sano,18,1,0,0,0,1,0,57,3.2,1,0,0
Maupay,Maupay,20422,2025/26,35,Sevilla,Delantero,8.0,29,FR,70%,Sano,8,2,1,0,1,0,1.8,37,4.6,9,10,0
Mayoral,B. Mayoral,20420,2025/26,35,Getafe,Delantero,9.0,29,ES,0%,Sano,15,4,1,0,0,0,0,69,4.6,2,0,0
Mbappé,Mbappé,20415,2025/26,35,Real Madrid,Delantero,48.0,27,FR,50%,Lesionado/Duda,28,24,4,0,4,0,0.6,306,10.9,0,6,13
Mendoza,R. Mendoza,20414,2025/26,35,Atlético,Mediocampista,8.0,21,ES,70%,Sano,7,0,1,0,2,0,1.7,72,3.1,5,0,6
Mendy,N. Mendy,20419,2025/26,35,Rayo,Defensa,13.0,21,SN,70%,Sano,21,2,0,0,9,2,1.3,107,5.1,11,3,0
Mendy,F. Mendy,20415,2025/26,35,Real Madrid,Defensa,4.0,30,FR,0%,Lesionado/Duda,5,0,0,0,0,0,1,14,2.8,2,4,0
Mendy,Mendy,20422,2025/26,35,Sevilla,Mediocampista,9.0,26,FR,20%,Sano,27,1,0,0,6,0,0.9,86,3.2,2,0,0
Miguel Rubio,Miguel Rubio,20422,2025/26,35,Espanyol,Defensa,4.0,28,ES,5%,Sano,12,1,0,0,0,0,-1,29,2.4,0,0,1
Mikautadze,Mikautadze,20418,2025/26,35,Villarreal,Delantero,20.0,25,GE,60%,Sano,29,11,5,0,1,0,1.8,183,6.3,16,4,2
Militão,E. Militao,20415,2025/26,35,Real Madrid,Defensa,15.0,28,BR,0%,Lesionado/Duda,16,2,1,0,2,0,1.5,103,6.4,0,0,4
Mingueza,O. Mingueza,20414,2025/26,35,Celta,Defensa,9.0,26,ES,50%,Sano,30,1,4,0,4,0,1.2,115,3.8,1,6,1
Moi Gómez,Moi Gómez,20417,2025/26,35,Osasuna,Mediocampista,8.0,31,ES,50%,Sano,23,0,2,0,3,0,1.2,95,4.1,9,10,0
Mojica,J. Mojica,20418,2025/26,35,Mallorca,Defensa,9.0,33,CO,90%,Sano,33,0,4,0,6,0,1.5,125,3.8,14,2,4
Moldovan,Moldovan,20420,2025/26,35,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20418,2025/26,35,Villarreal,Mediocampista,19.0,22,ES,50%,Sano,33,10,4,0,4,0,2.1,201,6.1,12,4,0
Molina,Molina,20414,2025/26,35,Atlético,Defensa,9.0,28,AR,70%,Sano,25,2,2,0,4,0,2,110,4.4,12,8,1
Moncayola,Moncayola,20417,2025/26,35,Osasuna,Mediocampista,10.0,27,ES,80%,Sano,32,0,4,0,9,0,1.5,147,4.6,1,8,6
Morales,A. J. Morales,20417,2025/26,35,Levante,Delantero,5.0,38,ES,10%,Sano,19,1,1,0,1,0,-1,50,2.6,0,0,0
Moreno,Matías Moreno,20417,2025/26,35,Levante,Defensa,12.0,22,AR,80%,Sano,24,0,0,0,7,0,1.2,117,4.9,-2,8,11
Morey,Morey,20418,2025/26,35,Mallorca,Defensa,5.0,26,ES,50%,Sano,17,1,0,0,2,0,1,32,1.9,0,2,0
Moriba,Ilaix Moriba,20414,2025/26,35,Celta,Mediocampista,9.0,23,GN,50%,Lesionado/Duda,33,1,2,0,6,0,1.5,110,3.3,4,1,3
Morlanes,Morlanes,20418,2025/26,35,Mallorca,Mediocampista,9.0,27,ES,70%,Sano,28,2,0,0,4,1,1.1,103,3.7,7,2,4
Mouriño,Mouriño,20418,2025/26,35,Villarreal,Defensa,11.0,24,UY,40%,Sano,25,1,2,0,10,1,2,118,4.7,0,0,2
Mumin,A. Mumin,20419,2025/26,35,Rayo,Defensa,2.0,27,GH,30%,Sano,1,0,0,0,0,0,1,1,1,0,0,1
Muriqi,Muriqi,20418,2025/26,35,Mallorca,Delantero,20.0,32,XK,95%,Sano,33,21,1,0,3,1,1,206,6.2,6,0,2
Musso,J. Musso,20414,2025/26,35,Atlético,Portero,9.0,32,AR,50%,Sano,6,0,0,0,2,0,1,40,6.7,8,0,0
N. Williams,Nico Williams,20413,2025/26,35,Athletic,Delantero,21.0,23,ES,90%,Sano,24,6,3,0,2,0,1.9,156,6.5,17,4,6
Nacho Pérez,Nacho Perez,20417,2025/26,35,Levante,Defensa,3.0,17,ES,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Nacho Vidal,Nacho Vidal,20420,2025/26,35,Real Oviedo,Defensa,9.0,31,ES,90%,Sano,25,0,0,0,4,0,0.8,88,3.5,-1,1,1
Natan,Natan,20421,2025/26,35,Betis,Defensa,13.0,25,BR,90%,Sano,30,0,0,0,7,0,1.3,155,5.2,11,4,1
Navarro,Navarro,20413,2025/26,35,Athletic,Mediocampista,8.0,24,ES,50%,Sano,28,6,1,0,1,0,1.7,112,4,8,3,2
Ngongé,Ngonge,20422,2025/26,35,Espanyol,Delantero,6.0,25,BE,0%,Lesionado/Duda,9,0,2,0,4,0,1.3,33,3.7,0,4,2
Nianzou,Nianzou,20422,2025/26,35,Sevilla,Defensa,5.0,23,FR,10%,Sano,12,0,0,0,5,1,-1,25,2.1,0,0,0
Nteka,Nteka,20419,2025/26,35,Rayo,Delantero,4.0,28,AO,50%,Sano,11,2,0,0,2,0,2.5,29,2.6,7,0,0
Nyland,Nyland,20422,2025/26,35,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20420,2025/26,35,Getafe,Defensa,3.0,37,CM,10%,Sano,12,0,0,0,6,1,1,7,0.6,0,0,0
Núñez,Núñez,20413,2025/26,35,Valencia,Defensa,7.0,29,ES,70%,Sano,9,0,0,0,2,0,1,38,4.2,0,2,0
Oblak,Oblak,20414,2025/26,35,Atlético,Portero,22.0,33,SI,50%,Sano,28,0,0,0,0,0,0.8,186,6.6,0,3,5
Odriozola,Odriozola,20421,2025/26,35,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,0,0
Olasagasti,Olasagasti,20417,2025/26,35,Levante,Mediocampista,9.0,25,ES,80%,Sano,29,1,3,0,3,1,1.4,89,3.1,1,5,11
Olmo,Dani Olmo,20415,2025/26,35,Barcelona,Mediocampista,25.0,28,ES,50%,Sano,29,7,7,0,0,0,1.6,208,7.2,5,8,4
Oluwaseyi,Oluwaseyi,20418,2025/26,35,Villarreal,Delantero,6.0,25,CA,50%,Sano,25,2,2,0,1,0,1,75,3,0,0,4
Oriol Rey,O. Rey,20417,2025/26,35,Levante,Mediocampista,8.0,28,ES,50%,Sano,18,0,0,0,4,0,-1,51,2.8,0,0,-1
Oroz,Aimar,20417,2025/26,35,Osasuna,Mediocampista,9.0,24,ES,50%,Sano,27,0,2,0,6,0,1,112,4.1,0,5,3
Ortiz,Á. Ortiz,20421,2025/26,35,Betis,Defensa,5.0,21,ES,0%,Lesionado/Duda,13,0,0,0,1,0,-1,29,2.2,0,0,0
Osambela,A. Osambela,20417,2025/26,35,Osasuna,Mediocampista,4.0,21,ES,0%,Sano,14,1,0,0,1,1,1,32,2.3,1,0,0
Oso,Oso,20422,2025/26,35,Sevilla,Defensa,8.0,22,ES,50%,Sano,17,1,3,0,1,0,1.3,57,3.4,2,2,0
Ounahi,Ounahi,20419,2025/26,35,Girona,Mediocampista,27.0,26,MA,90%,Sano,20,5,2,0,7,0,1.8,149,7.5,8,4,8
Oyarzabal,Oyarzabal,20421,2025/26,35,Real Sociedad,Delantero,24.0,29,ES,95%,Sano,30,14,3,0,2,0,1.5,206,6.9,4,16,2
P. Gueye,Gueye,20418,2025/26,35,Villarreal,Mediocampista,17.0,27,SN,70%,Sano,27,4,2,0,8,0,1.7,154,5.7,0,1,4
Pablo García,Pablo García,20421,2025/26,35,Betis,Delantero,4.0,19,ES,0%,Sano,15,0,0,0,1,0,-1,33,2.2,0,0,0
