Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
P. Gueye,Gueye,20432,2025/26,36,Villarreal,Mediocampista,17.0,27,SN,50%,Sano,27,4,2,0,8,0,1.5,154,5.7,0,0,1
Pablo García,Pablo García,20429,2025/26,36,Betis,Delantero,5.0,19,ES,0%,Sano,15,0,0,0,1,0,-1,33,2.2,0,0,0
Pablo Martínez,P. Martínez,20423,2025/26,36,Levante,Mediocampista,13.0,28,ES,70%,Sano,24,1,4,0,3,0,1.2,122,5.1,13,10,2
Pablo Torre,Pablo Torre,20426,2025/26,36,Mallorca,Mediocampista,9.0,23,ES,50%,Sano,32,3,3,0,3,0,1.7,125,3.9,5,7,5
Pacheco,Pacheco,20424,2025/26,36,Alavés,Defensa,8.0,25,ES,40%,Sano,22,0,0,0,6,1,1,71,3.2,0,0,2
Padilla,Padilla,20425,2025/26,36,Athletic,Portero,2.0,22,MX,5%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Pampín,Pampin,20423,2025/26,36,Levante,Mediocampista,5.0,26,ES,50%,Sano,7,0,0,0,2,0,1,22,3.1,0,3,0
Parada,V. Parada,20424,2025/26,36,Alavés,Defensa,8.0,24,ES,70%,Sano,27,0,3,0,9,1,1,68,2.5,5,0,3
Paredes,Paredes,20425,2025/26,36,Athletic,Defensa,13.0,26,ES,50%,Sano,18,2,0,0,4,0,1.5,92,5.1,0,0,9
Parejo,Parejo,20432,2025/26,36,Villarreal,Mediocampista,8.0,37,ES,70%,Sano,29,0,0,0,3,0,1.5,80,2.8,2,3,2
Pathé Ciss,Pathé I. Ciss,20431,2025/26,36,Rayo,Mediocampista,9.0,32,SN,50%,Sano,26,2,0,0,8,2,2,119,4.6,7,8,3
Pau López,Pau López,20429,2025/26,36,Betis,Portero,9.0,31,ES,30%,Sano,9,0,0,1,1,0,-1,61,6.8,0,0,0
Pau Navarro,Pau Navarro,20432,2025/26,36,Villarreal,Defensa,9.0,21,ES,70%,Sano,21,0,0,0,4,0,1,82,3.9,0,3,0
Pedraza,A. Pedraza,20432,2025/26,36,Villarreal,Defensa,9.0,30,ES,70%,Sano,25,1,3,0,8,0,2,100,4,0,4,7
Pedri,Pedri,20424,2025/26,36,Barcelona,Mediocampista,29.0,23,ES,50%,Sano,27,2,8,0,2,1,2.5,203,7.5,7,8,13
Pedro Díaz,Pedro Díaz,20431,2025/26,36,Rayo,Mediocampista,8.0,27,ES,50%,Sano,31,0,1,0,3,0,1.2,87,2.8,1,0,8
Pedrosa,Pedrosa,20429,2025/26,36,Elche,Defensa,7.0,27,ES,30%,Sano,23,1,1,0,4,0,1,54,2.3,0,0,5
Pep Chavarría,Chavarría,20431,2025/26,36,Rayo,Defensa,9.0,28,ES,30%,Sano,31,1,2,0,6,1,1.3,139,4.5,3,2,1
Pepelu,Pepelu,20431,2025/26,36,Valencia,Mediocampista,9.0,27,ES,70%,Sano,28,2,0,0,4,0,1.1,124,4.4,3,4,5
Peque,Peque,20432,2025/26,36,Sevilla,Delantero,7.0,23,ES,20%,Sano,25,2,1,0,8,0,1,69,2.8,0,2,1
Pere Milla,Pere Milla,20425,2025/26,36,Espanyol,Delantero,9.0,33,ES,60%,Sano,30,6,0,0,6,1,0.2,122,4.1,0,5,2
Peña,Iñaki Peña,20429,2025/26,36,Elche,Portero,21.0,27,ES,30%,Sano,16,0,0,0,0,0,-1,102,6.4,0,0,0
Pickel,Pickel,20425,2025/26,36,Espanyol,Mediocampista,5.0,28,CD,40%,Sano,22,1,0,0,4,2,0.8,44,2,-1,2,2
Prados,Prados,20425,2025/26,36,Athletic,Mediocampista,4.0,25,ES,0%,Lesionado/Duda,2,0,0,0,1,0,-1,6,3,0,0,0
Primo,A. Primo,20423,2025/26,36,Levante,Portero,2.0,21,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Protesoni,Protesoni,20424,2025/26,36,Alavés,Mediocampista,4.0,28,UY,30%,Sano,10,0,0,0,2,1,1,22,2.2,2,0,0
Puado,Puado,20425,2025/26,36,Espanyol,Mediocampista,7.0,27,ES,0%,Lesionado/Duda,10,2,0,0,2,0,-1,42,4.2,0,0,0
Pubill,Marc Pubill,20428,2025/26,36,Atlético,Defensa,11.0,22,ES,60%,Sano,16,0,1,0,1,0,1.2,91,5.7,4,0,2
Pépé,Pepe,20432,2025/26,36,Villarreal,Delantero,24.0,30,CI,70%,Sano,34,8,6,0,4,0,1.9,232,6.8,2,19,12
Pétrot,Léo Pétrot,20429,2025/26,36,Elche,Defensa,8.0,29,FR,50%,Sano,30,0,0,0,2,0,1,68,2.3,0,0,2
R. de Galarreta,De Galarreta,20425,2025/26,36,Athletic,Mediocampista,9.0,32,ES,70%,Sano,31,1,2,0,9,0,1.5,137,4.4,0,3,10
Raba,Raba,20431,2025/26,36,Valencia,Delantero,4.0,30,ES,10%,Sano,13,0,1,0,0,0,-1,33,2.5,0,2,0
Radu,Ionut Radu,20423,2025/26,36,Celta,Portero,22.0,28,RO,95%,Sano,35,0,0,2,1,0,1.6,227,6.5,11,4,4
Rafa Marín,Rafa Marín,20432,2025/26,36,Villarreal,Defensa,16.0,23,ES,50%,Sano,21,1,0,0,1,0,1.5,116,5.5,6,0,6
Rafa Mir,Rafa Mir,20429,2025/26,36,Elche,Delantero,9.0,28,ES,30%,Lesionado/Duda,27,8,0,0,4,0,-1,121,4.5,0,0,0
Raghouber,Raghouber,20423,2025/26,36,Levante,Mediocampista,6.0,22,FR,30%,Sano,13,0,0,0,1,0,1.4,41,3.2,0,0,8
Ramazani,Ramazani,20431,2025/26,36,Valencia,Delantero,9.0,25,BE,50%,Sano,24,6,1,0,4,0,1.5,105,4.4,2,3,12
Raphinha,Raphinha,20424,2025/26,36,Barcelona,Delantero,30.0,29,BR,0%,Sano,21,11,3,0,5,0,1,163,7.8,1,0,0
Rashford,Rashford,20424,2025/26,36,Barcelona,Delantero,19.0,28,EN,50%,Sano,30,8,7,0,2,0,2.1,180,6,10,8,9
Ratiu,Ratiu,20431,2025/26,36,Rayo,Defensa,17.0,27,RO,50%,Sano,32,0,3,0,9,0,1.7,184,5.8,3,2,-2
Raul Moro,Raúl Moro,20428,2025/26,36,Osasuna,Delantero,6.0,23,ES,70%,Sano,12,0,2,0,0,0,1,49,4.1,3,4,3
Raíllo,Raíllo,20426,2025/26,36,Mallorca,Defensa,9.0,34,ES,0%,Lesionado/Duda,23,0,1,0,4,0,-1,88,3.8,0,0,0
Raúl F.,Raúl Fernández,20424,2025/26,36,Alavés,Portero,2.0,38,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Raúl García,Raúl,20428,2025/26,36,Osasuna,Delantero,7.0,25,ES,30%,Sano,33,7,0,0,2,1,1.6,103,3.1,1,6,8
Rebbach,A. Rebbach,20424,2025/26,36,Alavés,Delantero,8.0,27,DZ,50%,Sano,27,1,3,0,6,0,1.5,94,3.5,2,6,12
Redondo,Redondo,20429,2025/26,36,Elche,Mediocampista,3.0,23,AR,10%,Sano,11,0,0,0,0,1,-1,18,1.6,0,0,0
Rego,Rego,20425,2025/26,36,Athletic,Defensa,7.0,22,ES,50%,Sano,26,1,1,0,6,0,1.3,64,2.5,3,2,6
Reina,A. Reina,20430,2025/26,36,Real Oviedo,Mediocampista,9.0,28,ES,80%,Sano,34,4,1,0,6,1,1.3,146,4.3,5,7,1
Remiro,Remiro,20427,2025/26,36,Real Sociedad,Portero,13.0,31,ES,70%,Sano,35,0,0,0,1,0,1.4,180,5.1,6,6,6
Riedel,Riedel,20425,2025/26,36,Espanyol,Defensa,8.0,22,DE,70%,Sano,18,0,1,0,5,0,-1,60,3.3,0,0,0
Rincón,H. Rincón,20427,2025/26,36,Girona,Defensa,8.0,23,ES,50%,Sano,32,1,1,0,4,0,1.1,84,2.6,0,4,2
Rioja,Rioja,20431,2025/26,36,Valencia,Mediocampista,14.0,32,ES,70%,Sano,34,2,6,0,1,0,1.2,178,5.2,12,2,3
Riquelme,Riquelme,20429,2025/26,36,Betis,Mediocampista,6.0,26,ES,30%,Sano,23,1,1,0,2,0,1,62,2.7,0,2,0
Ristic,Ristic,20423,2025/26,36,Celta,Defensa,5.0,30,RS,0%,Sano,5,0,0,0,0,0,-1,15,3,2,0,0
Rivero,C. Rivero,20431,2025/26,36,Valencia,Portero,2.0,28,ES,0%,Sano,0,0,0,0,0,1,-1,-3,0,0,0,0
Roberto,Roberto,20425,2025/26,36,Espanyol,Delantero,9.0,23,ES,50%,Sano,35,6,3,0,3,0,0.8,138,3.9,6,2,2
Roca,A. Roca,20425,2025/26,36,Espanyol,Mediocampista,3.0,23,ES,50%,Sano,10,0,0,0,1,0,0.7,15,1.5,0,3,2
Roca,Joel Roca,20427,2025/26,36,Girona,Delantero,8.0,20,ES,50%,Sano,29,3,1,0,3,1,1.6,94,3.2,6,3,8
Rodrygo,Rodrygo,20430,2025/26,36,Real Madrid,Delantero,7.0,25,BR,0%,Lesionado/Duda,19,1,3,0,3,0,-1,92,4.8,0,0,0
Rodríguez,Rodríguez,20429,2025/26,36,Betis,Defensa,9.0,33,CH,30%,Lesionado/Duda,22,0,1,0,0,0,1.2,88,4,7,9,3
Romero,C. Romero,20425,2025/26,36,Espanyol,Defensa,11.0,24,ES,50%,Lesionado/Duda,33,5,2,0,4,0,1,158,4.8,7,3,8
Romero,Zaid Romero,20426,2025/26,36,Getafe,Defensa,19.0,26,AR,80%,Sano,12,0,0,0,5,1,1.5,87,7.3,10,0,0
Romero,Isaac,20432,2025/26,36,Sevilla,Delantero,8.0,25,ES,0%,Lesionado/Duda,27,4,0,0,4,1,0.9,80,3,1,1,2
Román,M. Román,20423,2025/26,36,Celta,Mediocampista,10.0,23,ES,0%,Lesionado/Duda,19,1,0,0,3,0,-1,92,4.8,0,0,0
Rosier,V. Rosier,20428,2025/26,36,Osasuna,Defensa,9.0,29,FR,70%,Sano,28,1,1,0,6,1,1.4,125,4.5,2,4,6
Rubén G.,Rubén García,20428,2025/26,36,Osasuna,Mediocampista,13.0,32,ES,70%,Sano,32,2,5,0,5,0,1.1,162,5.1,2,5,2
Rubén Sánchez,Rubén S.,20425,2025/26,36,Espanyol,Mediocampista,6.0,25,ES,50%,Sano,18,0,1,0,2,0,1.5,57,3.2,4,2,0
Rubén,Rubén Blanco,20427,2025/26,36,Girona,Portero,2.0,30,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Rueda,Javi Rueda,20423,2025/26,36,Celta,Defensa,9.0,24,ES,50%,Lesionado/Duda,23,2,5,0,5,0,1.5,117,5.1,0,9,0
Ruggeri,Ruggeri,20428,2025/26,36,Atlético,Defensa,12.0,23,IT,50%,Sano,23,0,3,0,4,0,1,114,5,3,0,4
Ruibal,Aitor Ruibal,20429,2025/26,36,Betis,Delantero,10.0,30,ES,0%,Sano,27,4,2,0,6,1,1,128,4.7,1,0,0
Ryan,Ryan,20423,2025/26,36,Levante,Portero,21.0,34,AU,95%,Sano,33,0,0,1,2,0,1.1,208,6.3,2,0,13
Rüdiger,Rüdiger,20430,2025/26,36,Real Madrid,Defensa,12.0,33,DE,50%,Lesionado/Duda,17,1,0,0,0,0,0.8,86,5.1,0,8,4
S. Amrabat,Amrabat,20429,2025/26,36,Betis,Mediocampista,8.0,29,MA,70%,Sano,15,0,0,0,4,0,1.3,58,3.9,0,5,3
S. Cardona,Cardona,20432,2025/26,36,Villarreal,Defensa,9.0,26,ES,30%,Sano,29,1,4,0,4,0,1.2,120,4.1,4,7,2
Sadiq,Sadiq,20431,2025/26,36,Valencia,Delantero,8.0,29,NG,50%,Sano,17,4,2,0,3,0,1.3,89,4,7,2,9
Salas,Jan Salas,20426,2025/26,36,Mallorca,Mediocampista,3.0,20,ES,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Salinas,Salias,20425,2025/26,36,Espanyol,Defensa,3.0,25,ES,50%,Sano,11,0,0,0,2,0,0.5,6,0.5,-1,0,0
Samú,Samu Costa,20426,2025/26,36,Mallorca,Mediocampista,11.0,25,PT,0%,Sano,32,7,2,0,10,0,2.2,157,4.9,3,14,5
Sancet,O. Sancet,20425,2025/26,36,Athletic,Mediocampista,9.0,26,ES,0%,Lesionado/Duda,28,4,0,0,4,1,1.6,107,3.8,5,10,1
Sancris,Álex Sancris,20426,2025/26,36,Getafe,Delantero,6.0,29,ES,20%,Sano,18,0,1,0,4,1,0.8,40,2.2,1,2,1
Sangaré,B. Sangare,20429,2025/26,36,Elche,Defensa,5.0,18,ES,50%,Sano,9,0,0,0,2,0,0.9,18,2,2,0,3
Sannadi,Maroan,20425,2025/26,36,Athletic,Delantero,4.0,25,MA,0%,Sano,9,1,0,0,1,0,-1,18,2,0,0,0
Santamaria,Santamaría,20431,2025/26,36,Valencia,Mediocampista,6.0,31,FR,10%,Sano,19,1,1,0,2,0,-1,58,3.1,0,0,0
Santiago,Y. Santiago,20429,2025/26,36,Elche,Mediocampista,4.0,23,ES,0%,Lesionado/Duda,9,0,0,0,1,1,-1,20,2.2,0,0,0
Saravia,Saravia,20431,2025/26,36,Valencia,Defensa,6.0,32,AR,60%,Sano,4,0,0,0,1,0,1,14,3.5,9,1,1
Satriano,Satriano,20426,2025/26,36,Getafe,Delantero,19.0,25,UY,70%,Sano,16,4,1,0,4,0,1,91,5.7,5,1,3
Sergio Gómez,Sergio Gómez,20427,2025/26,36,Real Sociedad,Defensa,11.0,25,ES,50%,Sano,32,0,4,0,3,1,1.1,155,4.8,9,4,10
Serrano,Nico Serrano,20425,2025/26,36,Athletic,Delantero,5.0,23,ES,40%,Sano,14,1,0,0,0,0,-1,39,2.8,0,0,0
Sibo,Sibo,20430,2025/26,36,Real Oviedo,Mediocampista,8.0,27,GH,0%,Sano,26,0,0,0,3,1,0.7,75,2.9,0,2,0
Sivera,Sivera,20424,2025/26,36,Alavés,Portero,9.0,29,ES,95%,Sano,35,0,0,0,3,0,1.3,148,4.2,6,-2,5
Soria,David Soria,20426,2025/26,36,Getafe,Portero,23.0,33,ES,95%,Sano,35,0,0,2,2,0,1.3,232,6.6,11,5,2
Sotelo,Hugo Sotelo,20423,2025/26,36,Celta,Mediocampista,9.0,22,ES,70%,Sano,19,0,2,0,3,0,1,83,4.4,0,0,3
Sow,Sow,20432,2025/26,36,Sevilla,Mediocampista,9.0,29,CH,70%,Sano,30,5,3,0,6,0,1.3,130,4.3,5,0,9
Stamatakis,Stamatakis,20428,2025/26,36,Osasuna,Portero,2.0,2026,N/A,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Starfelt,Starfelt,20423,2025/26,36,Celta,Defensa,16.0,30,SE,0%,Lesionado/Duda,19,0,0,0,3,1,-1,106,5.6,0,0,0
Stuani,Stuani,20427,2025/26,36,Girona,Delantero,5.0,39,UY,30%,Sano,18,4,0,0,4,0,1.4,48,2.7,5,2,1
Suazo,Suazo,20432,2025/26,36,Sevilla,Defensa,8.0,28,CL,50%,Sano,26,0,1,0,7,0,1.1,89,3.4,4,11,-1
Sucic,Sucic,20427,2025/26,36,Real Sociedad,Mediocampista,7.0,23,HR,50%,Sano,19,3,1,0,1,0,1,76,4,2,3,0
Swedberg,Williot,20423,2025/26,36,Celta,Mediocampista,8.0,22,SE,30%,Sano,26,4,5,0,2,0,1.7,117,4.5,10,9,0
Szczesny,Szczesny,20424,2025/26,36,Barcelona,Portero,7.0,36,PL,50%,Sano,6,0,0,1,0,0,-1,32,5.3,0,0,0
Sörloth,Sørloth,20428,2025/26,36,Atlético,Delantero,9.0,30,NO,70%,Sano,32,12,0,0,4,1,1.3,145,4.5,3,0,13
Tchouaméni,Tchouaméni,20430,2025/26,36,Real Madrid,Mediocampista,14.0,26,FR,70%,Sano,31,1,0,0,8,0,1.4,166,5.4,4,8,0
Tenaglia,Tenaglia,20424,2025/26,36,Alavés,Defensa,9.0,30,AR,90%,Sano,33,2,0,0,2,0,1.3,153,4.6,5,9,6
Tenas,Arnau Tenas,20432,2025/26,36,Villarreal,Portero,7.0,24,ES,60%,Sano,7,0,0,0,0,0,1.6,36,5.1,11,6,5
Ter Stegen,Ter Stegen,20427,2025/26,36,Girona,Portero,7.0,34,DE,0%,Lesionado/Duda,2,0,0,0,0,0,-1,12,6,0,0,0
Terrats,R. Terrats,20425,2025/26,36,Espanyol,Mediocampista,7.0,25,ES,50%,Sano,27,1,1,0,0,0,1.1,79,2.9,4,1,1
Tete Morente,T. Morente,20429,2025/26,36,Elche,Delantero,7.0,29,ES,50%,Sano,10,1,1,0,1,0,1,44,4.4,2,4,2
Thiago,Thiago Pitarch,20430,2025/26,36,Real Madrid,Mediocampista,5.0,18,ES,70%,Sano,8,0,0,0,1,0,0.9,22,2.8,2,3,5
Thiago,Thiago Fernánd...,20430,2025/26,36,Real Oviedo,Mediocampista,7.0,22,AR,70%,Sano,14,0,4,0,3,0,1.5,60,4.3,4,2,3
Thierry,Thierry Correia,20431,2025/26,36,Valencia,Defensa,8.0,27,PT,0%,Lesionado/Duda,22,0,1,0,4,0,-1,52,2.4,0,0,0
Thomas,Thomas Partey,20432,2025/26,36,Villarreal,Mediocampista,6.0,32,GH,30%,Sano,23,0,0,0,1,0,1,63,2.7,7,1,1
Toljan,Jeremy Toljan,20423,2025/26,36,Levante,Defensa,8.0,31,DE,80%,Sano,34,1,3,0,7,0,0.4,112,3.3,-1,-3,6
Toni Martinez,T. Martinez,20424,2025/26,36,Alavés,Delantero,17.0,28,ES,70%,Lesionado/Duda,34,12,3,0,2,0,1.6,197,5.8,10,-1,15
Torró,Torró,20428,2025/26,36,Osasuna,Mediocampista,8.0,31,ES,50%,Sano,31,0,1,0,6,0,1,94,3,1,1,0
Trejo,Trejo,20431,2025/26,36,Rayo,Mediocampista,3.0,38,AR,0%,Sano,6,0,0,0,2,0,-1,9,1.5,0,0,0
Tsygankov,Tsygankov,20427,2025/26,36,Girona,Delantero,18.0,28,UA,90%,Sano,29,6,5,0,3,0,1.2,173,6,9,1,3
Tunde,K. Tunde,20423,2025/26,36,Levante,Mediocampista,7.0,20,ES,50%,Sano,18,0,1,0,3,0,0.7,47,2.6,1,2,0
Turrientes,Turrientes,20427,2025/26,36,Real Sociedad,Mediocampista,8.0,24,ES,50%,Sano,24,0,3,0,5,0,1,89,3.7,0,3,4
Tárrega,Tárrega,20431,2025/26,36,Valencia,Defensa,9.0,24,ES,70%,Sano,29,0,0,0,7,0,0.8,123,4.2,10,1,6
Ugrinic,Ugrinic,20431,2025/26,36,Valencia,Mediocampista,9.0,27,CH,40%,Sano,24,0,3,0,3,0,0.8,100,4.2,3,4,6
Unai Gómez,Unai G.,20425,2025/26,36,Athletic,Mediocampista,5.0,22,ES,70%,Sano,23,1,1,0,1,0,0.7,42,1.8,2,2,1
Unai López,Unai Lopez,20431,2025/26,36,Rayo,Mediocampista,11.0,30,ES,50%,Sano,26,0,4,0,6,1,1.2,126,4.8,12,2,3
Unai Simón,Unai Simón,20425,2025/26,36,Athletic,Portero,17.0,28,ES,95%,Sano,35,0,0,2,1,0,1.1,203,5.8,8,4,-1
Urko,Urko,20425,2025/26,36,Espanyol,Mediocampista,8.0,25,ES,80%,Sano,32,0,1,0,7,0,1.5,98,3,1,1,7
Valentín Gómez,Valentín Gómez,20429,2025/26,36,Betis,Defensa,9.0,22,AR,80%,Sano,25,1,0,0,5,0,1,89,3.6,1,0,0
Valentín,Óscar Valentín,20431,2025/26,36,Rayo,Mediocampista,9.0,31,ES,40%,Sano,30,1,0,0,3,1,2,116,3.9,3,2,0
Valera,German V.,20429,2025/26,36,Elche,Mediocampista,18.0,24,ES,70%,Sano,33,4,4,0,3,1,1,193,5.8,7,0,-2
Valjent,Valjent,20426,2025/26,36,Mallorca,Defensa,9.0,30,SK,90%,Sano,34,0,0,0,6,0,1.5,136,4,7,10,4
Valles,Á. Valles,20429,2025/26,36,Betis,Portero,24.0,28,ES,70%,Sano,26,0,0,1,1,0,1.7,177,6.8,6,14,10
Valverde,Valverde,20430,2025/26,36,Real Madrid,Mediocampista,30.0,27,UY,0%,Lesionado/Duda,32,5,8,0,3,1,1.5,245,7.7,0,6,9
Van de Beek,Van De Beek,20427,2025/26,36,Girona,Mediocampista,3.0,29,NL,0%,Lesionado/Duda,2,0,0,0,0,0,-1,4,2,0,0,0
Vanat,Vanat,20427,2025/26,36,Girona,Delantero,11.0,24,UA,0%,Lesionado/Duda,27,9,1,0,4,0,-1,130,4.8,0,0,0
Vargas,Obed Vargas,20428,2025/26,36,Atlético,Mediocampista,6.0,20,MX,50%,Sano,9,0,1,0,2,0,1.3,29,3.2,2,11,1
Vargas,Vargas,20432,2025/26,36,Sevilla,Delantero,16.0,27,CH,60%,Sano,21,3,5,0,2,0,0.8,118,5.6,4,5,2
Vecino,Vecino,20423,2025/26,36,Celta,Mediocampista,3.0,34,UY,10%,Lesionado/Duda,4,0,0,0,0,0,-1,7,1.8,0,0,0
Veiga,Renato Veiga,20432,2025/26,36,Villarreal,Defensa,9.0,22,PT,60%,Sano,31,0,0,0,4,1,1.5,117,3.8,6,5,3
Vencedor,Vencedor,20423,2025/26,36,Levante,Mediocampista,6.0,25,ES,0%,Sano,16,0,0,0,3,1,-1,38,2.4,0,0,0
Vertrouwd,J. Vertrouwd,20431,2025/26,36,Rayo,Defensa,5.0,21,NL,30%,Sano,9,0,0,0,0,0,1.5,24,2.7,0,8,0
Vesga,Vesga,20425,2025/26,36,Athletic,Mediocampista,5.0,33,ES,50%,Sano,22,0,0,0,0,0,1,44,2,2,0,2
Villar,G. Villar,20429,2025/26,36,Elche,Mediocampista,6.0,28,ES,50%,Sano,9,1,0,0,2,0,1.3,30,3.3,4,-1,13
Vinicius,Vini Jr.,20430,2025/26,36,Real Madrid,Delantero,30.0,25,BR,70%,Sano,34,15,5,0,8,0,1.5,264,7.8,1,15,11
Virgili,Jan Virgili,20426,2025/26,36,Mallorca,Delantero,12.0,19,ES,50%,Sano,28,2,4,0,0,1,1.5,133,4.8,3,2,7
Vitor Reis,Vitor Reis,20427,2025/26,36,Girona,Defensa,12.0,20,BR,90%,Sano,33,1,1,0,7,1,1.7,163,4.9,9,5,3
Vivian,Vivian,20425,2025/26,36,Athletic,Defensa,9.0,26,ES,70%,Sano,29,1,0,0,8,1,0.7,120,4.1,2,0,2
Viñas,F. Viñas,20430,2025/26,36,Real Oviedo,Delantero,13.0,27,UY,80%,Sano,31,9,1,0,6,3,1.4,160,5.2,4,2,3
Vlachodimos,Vlachodimos,20432,2025/26,36,Sevilla,Portero,11.0,32,GR,95%,Sano,31,0,0,1,2,0,1.6,149,4.8,8,8,2
Víctor García,Víctor G.,20423,2025/26,36,Levante,Defensa,8.0,28,ES,70%,Sano,20,2,1,0,1,0,2.4,76,3.8,15,0,5
Víctor Muñoz,Víctor Muñoz,20428,2025/26,36,Osasuna,Delantero,15.0,22,ES,0%,Lesionado/Duda,33,5,2,0,3,0,2,179,5.4,0,0,7
Wesley,Wesley,20427,2025/26,36,Real Sociedad,Mediocampista,3.0,21,BR,30%,Sano,5,0,0,0,0,0,1,7,1.4,0,2,0
Witsel,Witsel,20427,2025/26,36,Girona,Mediocampista,11.0,37,BE,80%,Sano,29,1,2,0,3,1,1.5,141,4.9,4,5,5
Yamal,Lamine Yamal,20424,2025/26,36,Barcelona,Delantero,57.0,18,ES,0%,Lesionado/Duda,28,16,11,0,1,0,-1,330,11.8,0,0,0
Yeray,Yeray,20425,2025/26,36,Athletic,Defensa,7.0,31,ES,30%,Sano,4,0,0,0,0,0,1,23,5.8,5,4,0
Youssef,Youssef,20424,2025/26,36,Alavés,Defensa,8.0,20,MA,50%,Sano,24,0,1,0,6,0,1,70,2.9,4,0,0
Yuri,Yuri,20425,2025/26,36,Athletic,Defensa,11.0,36,ES,50%,Lesionado/Duda,31,0,5,0,4,0,1.2,152,4.9,4,6,2
Zakharyan,Zakharyan,20427,2025/26,36,Real Sociedad,Mediocampista,4.0,22,RU,20%,Sano,16,0,0,0,1,0,-1,28,1.8,0,0,0
Zubeldia,Zubeldia,20427,2025/26,36,Real Sociedad,Defensa,9.0,29,ES,30%,Lesionado/Duda,22,0,1,0,8,0,-1,84,3.8,0,0,0
Á. Núñez,Álvaro Nuñez,20423,2025/26,36,Celta,Defensa,12.0,25,ES,30%,Sano,6,0,0,0,0,0,1,125,5,7,5,2
Álex Moreno,Alex Moreno,20427,2025/26,36,Girona,Defensa,9.0,32,ES,70%,Sano,28,0,3,0,5,0,1,107,3.8,9,0,-1
Álvaro García,Álvaro García,20431,2025/26,36,Rayo,Mediocampista,13.0,33,ES,50%,Sano,31,4,5,0,3,0,-1,157,5.1,0,0,0
Ángel Pérez,Ángel Pérez,20424,2025/26,36,Alavés,Delantero,9.0,23,ES,70%,Sano,13,1,3,0,3,0,2,65,5,8,5,7
Óskarsson,Oskarsson,20427,2025/26,36,Real Sociedad,Delantero,7.0,21,IS,0%,Sano,18,7,0,0,5,0,1.2,68,3.8,6,3,8
