Jugador_FutFantasy,Jugador_Fantasy,ID_Partido,Temporada,Jornada,Equipo,Posicion,Precio_Fantastica,Edad,Nacionalidad,Probabilidad_Jugar,Estado_Medico,Partidos_Jugados,Goles,Asistencias,Penaltis_Parados,Tarjetas_Amarillas,Tarjetas_Rojas,Estado_Forma,Puntos_Totales,Media_Puntos,Puntos_Ultima_Jornada,Puntos_Jornada_Ant_2,Puntos_Jornada_Ant_3
Foyth,Foyth,20342,2025/26,27,Villarreal,Defensa,9.0,28,AR,0%,Lesionado/Duda,13,0,0,0,2,0,-1,63,4.8,0,0,0
Fraga,Fraga,20334,2025/26,27,Real Sociedad,Portero,1.0,22,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Fran García,Fran García,20335,2025/26,27,Real Madrid,Defensa,6.0,26,ES,50%,Sano,7,1,0,0,2,1,-1,26,3.7,0,0,0
Fran Pérez,Fran Pérez,20340,2025/26,27,Rayo,Mediocampista,8.0,23,ES,50%,Sano,22,2,0,0,2,0,1,82,3.7,4,2,2
Francés,Francés,20338,2025/26,27,Girona,Defensa,5.0,23,ES,20%,Sano,15,0,0,0,1,1,1,33,2.2,0,1,2
Freeman,Freeman,20342,2025/26,27,Villarreal,Defensa,3.0,21,US,10%,Sano,3,0,0,0,0,0,-1,4,1.3,0,0,1
Galán,Javi Galán,20339,2025/26,27,Osasuna,Defensa,10.0,31,ES,90%,Sano,9,0,1,0,1,0,1.7,73,5.2,6,8,10
Garcés,F. Garcés,20341,2025/26,27,Alavés,Defensa,8.0,26,MY,0%,Lesionado/Duda,10,0,0,0,3,0,1,43,4.3,0,0,4
Gavi,Gavi,20333,2025/26,27,Barcelona,Mediocampista,5.0,21,ES,0%,Lesionado/Duda,2,0,1,0,0,0,-1,8,4,0,0,0
Gayà,Gayá,20341,2025/26,27,Valencia,Defensa,10.0,30,ES,90%,Sano,22,1,1,0,6,1,1,83,3.8,5,2,8
Gazzaniga,Gazzaniga,20338,2025/26,27,Girona,Portero,13.0,34,AR,95%,Sano,23,0,0,0,4,1,1.7,121,5.3,5,4,9
Gerard,Gerard,20342,2025/26,27,Villarreal,Delantero,12.0,33,ES,40%,Lesionado/Duda,12,7,0,0,0,0,-1,94,7.8,0,0,0
Giménez,J.M. Giménez,20334,2025/26,27,Atlético,Defensa,11.0,31,UY,50%,Sano,11,0,0,0,3,0,0.7,67,6.1,11,0,3
Giuliano,Giuliano,20334,2025/26,27,Atlético,Delantero,16.0,23,AR,50%,Sano,23,3,5,0,1,0,1,136,5.9,2,9,0
Gonzalo,Gonzalo,20335,2025/26,27,Real Madrid,Delantero,7.0,21,ES,50%,Sano,21,4,0,0,1,0,0.7,64,3,3,3,9
González,Nico Gonzalez,20334,2025/26,27,Atlético,Mediocampista,10.0,27,AR,30%,Sano,18,1,0,0,3,0,0,82,4.6,0,0,2
Gorosabel,Gorosabel,20333,2025/26,27,Athletic,Defensa,6.0,29,ES,30%,Sano,14,0,1,0,2,0,1,36,2.6,2,0,8
Gorrotxategi,Gorrotxa,20334,2025/26,27,Real Sociedad,Mediocampista,10.0,24,ES,70%,Sano,24,1,3,0,6,0,1.2,108,4.5,5,2,2
Griezmann,Griezmann,20334,2025/26,27,Atlético,Delantero,9.0,34,FR,30%,Sano,23,6,0,0,0,0,1.2,109,4.7,2,6,0
Gudelj,Gudelj,20340,2025/26,27,Sevilla,Mediocampista,11.0,34,RS,80%,Sano,22,1,0,0,6,0,1.2,94,4.3,5,11,2
Guedes,Guedes,20334,2025/26,27,Real Sociedad,Mediocampista,15.0,29,PT,70%,Sano,26,6,4,0,1,0,1,149,5.7,5,6,3
Guevara,Guevara,20341,2025/26,27,Alavés,Mediocampista,6.0,28,ES,50%,Sano,18,1,0,0,2,0,1.3,48,2.7,1,2,3
Guido,G. Rodríguez,20341,2025/26,27,Valencia,Mediocampista,7.0,31,AR,80%,Sano,4,0,0,0,0,0,1.5,15,3.8,8,3,2
Gumbau,Gumbau,20340,2025/26,27,Rayo,Mediocampista,6.0,31,ES,70%,Sano,18,0,1,0,4,0,1.3,43,2.4,0,6,1
Guridi,Guridi,20341,2025/26,27,Alavés,Mediocampista,5.0,31,ES,40%,Sano,16,0,0,0,0,0,1,31,1.9,0,0,2
Guruzeta,Guruzeta,20333,2025/26,27,Athletic,Delantero,10.0,29,ES,90%,Sano,23,6,1,0,4,1,1.7,104,4.5,1,15,1
Güler,Arda Güler,20335,2025/26,27,Real Madrid,Mediocampista,22.0,21,TR,70%,Sano,26,3,7,0,1,0,0.8,192,7.4,8,5,5
Hancko,Hancko,20334,2025/26,27,Atlético,Defensa,12.0,28,SK,60%,Sano,24,0,2,0,0,0,1.5,120,5,0,4,0
Hassan,Hassan,20336,2025/26,27,Real Oviedo,Mediocampista,11.0,24,FR,70%,Sano,25,0,3,0,1,0,1.6,102,4.1,2,6,10
Herrando,Herrando,20339,2025/26,27,Osasuna,Defensa,9.0,25,ES,50%,Sano,22,0,1,0,2,0,1.6,71,3.2,4,4,8
Herrera,Sergio Herrera,20339,2025/26,27,Osasuna,Portero,19.0,32,ES,95%,Sano,26,0,0,0,3,0,1.9,173,6.7,0,7,11
Herrera,Herrera,20334,2025/26,27,Real Sociedad,Mediocampista,3.0,28,VE,50%,Sano,6,0,0,0,1,0,1.3,7,0.9,1,-1,2
Hugo Álvarez,Hugo Alvarez,20335,2025/26,27,Celta,Mediocampista,8.0,22,ES,30%,Sano,17,2,1,0,2,0,1.4,62,3.6,3,5,0
Huijsen,Huijsen,20335,2025/26,27,Real Madrid,Defensa,16.0,20,ES,0%,Sano,19,1,2,0,5,1,0.4,114,6,1,0,0
I. Williams,Iñaki Williams,20333,2025/26,27,Athletic,Delantero,10.0,31,GH,90%,Sano,18,2,2,0,1,0,1.4,77,4.3,10,2,3
Ibáñez,Ibañez,20341,2025/26,27,Alavés,Mediocampista,10.0,27,ES,0%,Sano,26,1,1,0,5,0,1.5,103,4,2,4,4
Iglesias,B. Iglesias,20335,2025/26,27,Celta,Delantero,15.0,33,ES,70%,Sano,23,10,2,0,5,0,2.2,129,5.6,0,3,9
Iglesias,Juan Iglesias,20337,2025/26,27,Getafe,Defensa,11.0,27,ES,80%,Sano,25,1,2,0,3,0,1.9,105,4.2,9,1,10
Iker Muñoz,Iker Muñoz,20339,2025/26,27,Osasuna,Mediocampista,6.0,23,ES,30%,Sano,11,0,0,0,3,0,1,31,2.8,0,1,5
Isco,Isco,20337,2025/26,27,Betis,Mediocampista,10.0,33,ES,0%,Lesionado/Duda,1,0,1,0,0,0,-1,10,10,0,0,0
Isi,Isi,20340,2025/26,27,Rayo,Delantero,11.0,31,ES,80%,Sano,25,3,3,0,8,0,1.3,118,4.7,4,4,11
Iturbe,A. Iturbe,20342,2025/26,27,Elche,Portero,1.0,22,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Iván Martín,Iván Martín,20338,2025/26,27,Girona,Mediocampista,10.0,27,ES,50%,Sano,24,0,1,0,5,1,1.5,109,4.5,2,3,4
Iván Romero,I. Romero,20338,2025/26,27,Levante,Delantero,11.0,24,ES,70%,Sano,22,4,1,0,3,0,1.5,98,4.5,4,5,0
Iván Villar,Iván Villar,20335,2025/26,27,Celta,Portero,1.0,28,ES,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Izeta,Izeta,20333,2025/26,27,Athletic,Delantero,3.0,26,ES,0%,Sano,10,0,0,0,2,0,1,14,1.4,0,2,0
Januzaj,Januzaj,20340,2025/26,27,Sevilla,Mediocampista,4.0,31,BE,20%,Sano,12,0,0,0,1,0,1.4,24,2,2,2,0
Jauregizar,Jauregizar,20333,2025/26,27,Athletic,Mediocampista,11.0,22,ES,95%,Sano,25,2,0,0,3,0,1.4,119,4.8,1,0,11
Javi Guerra,Javi Guerra,20341,2025/26,27,Valencia,Mediocampista,10.0,22,ES,70%,Sano,25,0,3,0,3,0,1.8,90,3.6,10,2,9
Javi López,Javi Lopéz,20336,2025/26,27,Real Oviedo,Defensa,7.0,23,ES,50%,Sano,14,0,0,0,1,0,1.1,36,2.6,1,4,3
Javi Muñoz,Javi Muñoz,20337,2025/26,27,Getafe,Mediocampista,5.0,31,ES,20%,Sano,13,0,0,0,0,0,1,29,2.2,0,0,1
Javi Rodríguez,Javi Rodriguez,20335,2025/26,27,Celta,Defensa,11.0,22,ES,80%,Sano,22,0,0,0,3,0,1.7,91,4.1,2,11,2
Jesús Vázquez,J. Vázquez,20341,2025/26,27,Valencia,Defensa,6.0,23,ES,10%,Sano,16,0,0,0,2,0,1.1,37,2.3,1,2,1
Joan Garcia,Joan García,20333,2025/26,27,Barcelona,Portero,28.0,24,ES,95%,Sano,20,0,0,0,1,0,1.9,176,8.8,3,11,11
Jofre,Jofre,20336,2025/26,27,Espanyol,Delantero,7.0,24,ES,50%,Sano,18,1,0,0,1,0,1.2,50,2.8,1,5,1
John C.,John C.,20342,2025/26,27,Elche,Defensa,5.0,25,ES,20%,Lesionado/Duda,14,1,0,0,2,0,0.5,31,2.2,0,0,2
Jon Martín,Jon Martin,20334,2025/26,27,Real Sociedad,Defensa,10.0,19,ES,60%,Sano,16,0,0,0,4,0,1.4,59,3.7,0,2,2
Jonny,Jonny Otto,20341,2025/26,27,Alavés,Defensa,10.0,32,ES,70%,Sano,25,0,0,0,5,0,1,83,3.3,3,1,0
Jordan,Jordán,20340,2025/26,27,Sevilla,Mediocampista,2.0,31,ES,0%,Sano,3,0,0,0,1,1,-1,3,1,0,0,-3
Josan,Josan,20342,2025/26,27,Elche,Mediocampista,7.0,36,ES,50%,Sano,13,0,2,0,2,0,1,52,4,4,0,0
Joseph,Mateo Joseph,20339,2025/26,27,Mallorca,Delantero,10.0,22,ES,40%,Sano,25,2,2,0,2,0,1.2,91,3.6,4,0,0
Juan Carlos,Juan Carlos,20338,2025/26,27,Girona,Portero,1.0,38,ES,0%,Lesionado/Duda,0,0,0,0,0,0,-1,0,0,0,0,0
Juan Cruz,Juan Cruz,20339,2025/26,27,Osasuna,Defensa,6.0,33,ES,15%,Sano,13,0,0,0,0,0,1,37,2.8,2,0,0
Juanlu,Juanlu,20340,2025/26,27,Sevilla,Mediocampista,10.0,22,ES,50%,Sano,21,0,2,0,4,1,1.2,79,3.8,2,0,-1
Juanmi,Juanmi,20337,2025/26,27,Getafe,Delantero,4.0,32,ES,0%,Lesionado/Duda,8,1,0,0,0,0,-1,18,2.3,0,0,0
Julio Díaz,Julio Díaz,20334,2025/26,27,Atlético,Defensa,8.0,21,ES,10%,Sano,1,0,0,0,0,0,2.5,7,7,7,0,0
Junior,Junior,20337,2025/26,27,Betis,Defensa,7.0,29,DO,10%,Sano,8,0,1,0,2,0,-1,29,3.6,0,0,0
Jutglà,Ferran Jutglà,20335,2025/26,27,Celta,Delantero,9.0,27,ES,50%,Sano,18,4,1,0,4,0,1.5,72,4,8,3,8
Kalumba,Kalumba Jr,20339,2025/26,27,Mallorca,Delantero,1.0,21,FR,10%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Kamara,Kamara,20337,2025/26,27,Getafe,Delantero,4.0,22,EN,0%,Lesionado/Duda,9,0,0,0,1,0,-1,16,1.8,0,0,0
Kambwala,Kambwala,20342,2025/26,27,Villarreal,Defensa,5.3,21,FR,0%,Lesionado/Duda,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
Karrikaburu,Karrikaburu,20334,2025/26,27,Real Sociedad,Delantero,3.0,23,ES,0%,Sano,6,0,0,0,0,0,-1,9,1.5,0,0,0
Kike Barja,Kike Barja,20339,2025/26,27,Osasuna,Delantero,4.0,28,ES,10%,Sano,16,0,0,0,2,0,1,27,1.7,5,0,0
Kike García,Kike García,20336,2025/26,27,Espanyol,Delantero,9.0,36,ES,70%,Sano,25,5,1,0,3,0,1.5,92,3.7,8,1,8
Kike Salas,Kike Salas,20340,2025/26,27,Sevilla,Defensa,11.0,23,ES,90%,Sano,15,1,0,0,0,0,2.1,80,5.3,4,9,8
Koke,Koke,20334,2025/26,27,Atlético,Mediocampista,12.0,34,ES,50%,Sano,24,2,2,0,4,0,1,119,5,3,3,0
Koski,Koski,20341,2025/26,27,Alavés,Defensa,0.5,24,FI,0%,Lesionado/Duda,N/A,N/A,N/A,N/A,N/A,N/A,-1,0,0,0,0,0
Koundé,Kounde,20333,2025/26,27,Barcelona,Defensa,13.0,27,FR,0%,Lesionado/Duda,25,1,3,0,4,0,1.4,127,5.1,13,9,4
Krapyvtsov,Krapyvtsov,20338,2025/26,27,Girona,Portero,3.0,20,UA,0%,Sano,2,0,0,0,0,0,-1,3,1.5,0,0,0
Kubo,Kubo,20334,2025/26,27,Real Sociedad,Mediocampista,12.0,24,JP,0%,Lesionado/Duda,18,2,3,0,0,0,-1,104,5.8,0,0,0
Kumbulla,Kumbulla,20339,2025/26,27,Mallorca,Defensa,4.0,26,AL,10%,Lesionado/Duda,7,0,0,0,1,0,-1,9,1.3,0,0,0
L. Ilic,Ilic,20336,2025/26,27,Real Oviedo,Mediocampista,5.0,26,RS,20%,Sano,16,1,0,0,4,1,1,30,1.9,1,2,0
Lago,Yoel Lago,20335,2025/26,27,Celta,Defensa,5.0,21,ES,0%,Sano,4,0,0,0,2,0,-1,10,2.5,0,0,0
Laporte,Laporte,20333,2025/26,27,Athletic,Defensa,11.0,31,ES,70%,Sano,15,0,1,0,2,0,1.6,74,4.9,5,9,7
Lass,Lass,20338,2025/26,27,Girona,Mediocampista,1.0,21,GN,0%,Sano,5,0,0,0,0,1,-1,0,0,0,0,0
Lato,Toni Lato,20339,2025/26,27,Mallorca,Defensa,5.0,28,ES,40%,Sano,8,0,1,0,2,0,1,16,2,0,5,2
Le Normand,Le Normand,20334,2025/26,27,Atlético,Defensa,10.0,29,ES,N/A,Sano,20,1,0,0,3,0,0.8,86,4.3,6,1,3
Lejeune,Lejeune,20340,2025/26,27,Rayo,Defensa,16.0,34,FR,90%,Sano,26,0,0,0,3,0,1.7,158,6.1,11,7,7
Lekue,I. Lekue,20333,2025/26,27,Athletic,Defensa,4.0,32,ES,40%,Sano,8,0,0,0,2,2,0.5,13,1.6,0,-1,0
Lemar,Lemar,20338,2025/26,27,Girona,Mediocampista,9.0,30,FR,50%,Sano,17,2,1,0,2,0,1.7,78,4.6,4,4,11
Lenglet,Lenglet,20334,2025/26,27,Atlético,Defensa,9.0,30,FR,40%,Sano,11,0,0,0,4,1,0,48,4.4,0,0,3
Leo Román,Leo Román,20339,2025/26,27,Mallorca,Portero,12.0,25,ES,95%,Sano,21,0,0,1,2,0,1.6,103,4.9,3,4,5
Letácek,Letacek,20337,2025/26,27,Getafe,Portero,1.0,27,CZ,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Lewandowski,Lewandowski,20333,2025/26,27,Barcelona,Delantero,11.0,37,PL,50%,Lesionado/Duda,21,11,1,0,2,0,0.9,120,5.7,7,5,2
Liso,A. Liso,20337,2025/26,27,Getafe,Delantero,10.0,20,ES,0%,Sano,22,3,0,0,4,1,1,67,3,-1,1,2
Llabrés,Javi Llabrés,20339,2025/26,27,Mallorca,Delantero,3.0,23,ES,0%,Lesionado/Duda,14,0,0,0,0,0,-1,23,1.6,1,1,0
Lo Celso,Lo Celso,20337,2025/26,27,Betis,Mediocampista,11.0,29,AR,0%,Lesionado/Duda,17,2,2,0,3,0,-1,93,5.5,0,0,0
Lookman,Lookman,20334,2025/26,27,Atlético,Delantero,7.0,28,NG,50%,Sano,4,1,0,0,1,0,0.7,14,3.5,1,9,2
Losada,Iker Losada,20338,2025/26,27,Levante,Delantero,6.0,24,ES,30%,Sano,15,2,0,0,1,0,0.9,43,2.9,2,2,1
Lozano,Pol Lozano,20336,2025/26,27,Espanyol,Mediocampista,10.0,26,ES,90%,Sano,24,1,1,0,6,0,1.5,73,3,7,2,4
Luis Milla,L. Milla,20337,2025/26,27,Getafe,Mediocampista,21.0,31,ES,95%,Sano,25,0,8,0,2,1,2,180,7.2,10,1,3
Luis Vázquez,Luis Vázquez,20337,2025/26,27,Getafe,Delantero,14.0,24,AR,90%,Sano,6,2,0,0,0,0,1.2,37,6.2,5,3,5
Luiz Felipe,Luiz Felipe,20340,2025/26,27,Rayo,Defensa,5.0,28,IT,40%,Sano,9,0,0,0,1,0,1.5,26,2.9,7,0,0
Luiz Junior,Júnior R.,20342,2025/26,27,Villarreal,Portero,21.0,25,BR,90%,Sano,23,0,0,1,3,0,1.4,163,7.1,0,3,14
Lunin,Lunin,20335,2025/26,27,Real Madrid,Portero,1.0,27,UA,5%,Sano,0,0,0,0,0,1,-1,-1,0,0,0,0
Luvumbo,Luvumbo,20339,2025/26,27,Mallorca,Delantero,4.0,23,AO,30%,Sano,2,0,0,0,0,0,1.2,4,2,2,0,2
M. Alonso,Marcos Alonso,20335,2025/26,27,Celta,Defensa,19.0,35,ES,70%,Sano,22,1,0,0,2,0,2,145,6.6,0,10,7
M. Llorente,Marcos Llorente,20334,2025/26,27,Atlético,Defensa,17.0,31,ES,50%,Sano,22,0,4,0,4,0,1.2,137,6.2,3,10,0
Maffeo,Maffeo,20339,2025/26,27,Mallorca,Defensa,10.0,28,AR,60%,Sano,21,1,0,0,6,0,1,73,3.5,3,1,-1
Manu Bueno,Manu Bueno,20340,2025/26,27,Sevilla,Mediocampista,4.0,21,ES,0%,Sano,4,0,0,0,0,0,-1,10,2.5,0,0,0
Manu Fernández,Manuel Fernán...,20335,2025/26,27,Celta,Defensa,7.0,24,ES,20%,Sano,13,0,0,0,2,0,1,43,3.3,2,0,0
Manu Sánchez,Manu Sánchez,20338,2025/26,27,Levante,Defensa,10.0,25,ES,70%,Sano,22,1,1,0,5,0,1.2,70,3.2,7,1,0
Marc Roca,Marc Roca,20337,2025/26,27,Betis,Mediocampista,11.0,29,ES,80%,Sano,21,0,1,0,1,0,1.6,92,4.4,3,3,6
Marc Vidal,Marc Vidal,20335,2025/26,27,Celta,Portero,0.6,26,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Marcão,Marcao,20340,2025/26,27,Sevilla,Defensa,8.0,29,BR,0%,Lesionado/Duda,13,0,0,0,4,1,-1,46,3.5,0,0,0
Mariano,Mariano,20341,2025/26,27,Alavés,Delantero,4.0,32,DO,10%,Sano,9,0,0,0,1,0,-1,17,1.9,0,0,0
Mario Martín,Mario Martín,20337,2025/26,27,Getafe,Mediocampista,9.0,22,ES,40%,Sano,24,2,0,0,8,0,1.3,62,2.6,2,2,0
Marrero,Marrero,20334,2025/26,27,Real Sociedad,Portero,1.0,24,ES,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Martim Neto,Martim Neto,20342,2025/26,27,Elche,Mediocampista,10.0,23,PT,40%,Sano,20,2,4,0,1,0,1,104,5.2,0,0,2
Martín,Gerard Martín,20333,2025/26,27,Barcelona,Defensa,10.0,24,ES,60%,Sano,21,0,0,0,5,0,1.6,88,4.2,0,6,4
Marín,Marín,20334,2025/26,27,Real Sociedad,Mediocampista,7.0,22,ES,30%,Sano,23,0,0,0,1,0,0.8,48,2.1,1,0,0
Mascarell,Mascarell,20339,2025/26,27,Mallorca,Mediocampista,10.0,33,GQ,50%,Sano,19,1,1,0,4,0,1,70,3.7,3,4,2
Mastantuono,F. Mastantuono,20335,2025/26,27,Real Madrid,Delantero,8.0,18,AR,0%,Sano,16,1,0,0,4,1,0,58,3.6,3,0,0
Matturro,Alan Matturo,20338,2025/26,27,Levante,Defensa,7.0,21,UY,30%,Sano,12,1,0,0,0,1,1,40,3.3,0,3,3
Maupay,Maupay,20340,2025/26,27,Sevilla,Delantero,9.0,29,FR,50%,Sano,4,1,0,0,0,0,1,18,4.5,0,4,3
Mayoral,B. Mayoral,20337,2025/26,27,Getafe,Delantero,10.0,28,ES,0%,Lesionado/Duda,14,4,1,0,0,0,-1,67,4.8,0,0,0
Mbappé,Mbappé,20335,2025/26,27,Real Madrid,Delantero,42.0,27,FR,0%,Lesionado/Duda,23,23,4,0,3,0,0,279,12.1,0,3,0
Mendoza,R. Mendoza,20334,2025/26,27,Atlético,Mediocampista,8.0,20,ES,70%,Sano,3,0,0,0,1,0,0.5,56,2.9,5,0,-1
Mendy,N. Mendy,20340,2025/26,27,Rayo,Defensa,13.0,21,SN,70%,Sano,16,2,0,0,4,1,1,88,5.5,0,7,4
Mendy,F. Mendy,20335,2025/26,27,Real Madrid,Defensa,2.0,30,FR,50%,Sano,1,0,0,0,0,0,-1,1,1,0,0,0
Mendy,Mendy,20340,2025/26,27,Sevilla,Mediocampista,10.0,26,FR,50%,Sano,21,1,0,0,6,0,1,71,3.4,2,2,1
Miguel Rubio,Miguel Rubio,20336,2025/26,27,Espanyol,Defensa,4.0,27,ES,5%,Sano,9,1,0,0,0,0,-1,24,2.7,1,0,0
Mikautadze,Mikautadze,20342,2025/26,27,Villarreal,Delantero,18.0,25,GE,90%,Sano,21,8,4,0,1,0,1.6,132,6.3,1,1,12
Militão,E. Militao,20335,2025/26,27,Real Madrid,Defensa,12.0,28,BR,0%,Lesionado/Duda,13,1,1,0,2,0,-1,86,6.6,0,0,0
Mingueza,O. Mingueza,20335,2025/26,27,Celta,Defensa,11.0,26,ES,60%,Sano,22,1,3,0,3,0,1.3,93,4.2,8,0,2
Moi Gómez,Moi Gómez,20339,2025/26,27,Osasuna,Mediocampista,8.0,31,ES,20%,Sano,18,0,0,0,2,0,1,63,3.5,1,0,0
Mojica,J. Mojica,20339,2025/26,27,Mallorca,Defensa,10.0,33,CO,60%,Sano,26,0,3,0,4,0,1,91,3.5,7,-2,1
Moldovan,Moldovan,20336,2025/26,27,Real Oviedo,Portero,1.0,28,RO,5%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Moleiro,A. Moleiro,20342,2025/26,27,Villarreal,Mediocampista,20.0,22,ES,90%,Sano,25,9,4,0,2,0,1.1,170,6.8,1,5,5
Molina,Molina,20334,2025/26,27,Atlético,Defensa,8.0,27,AR,70%,Sano,18,0,1,0,2,0,0.8,60,3.3,5,1,4
Moncayola,Moncayola,20339,2025/26,27,Osasuna,Mediocampista,12.0,27,ES,70%,Sano,24,0,4,0,6,0,1,116,4.8,4,2,2
Morales,A. J. Morales,20338,2025/26,27,Levante,Delantero,5.0,38,ES,10%,Sano,18,1,1,0,1,0,1,48,2.7,2,0,0
Moreno,Matías Moreno,20338,2025/26,27,Levante,Defensa,11.0,22,AR,80%,Sano,17,0,0,0,4,0,1.3,78,4.6,9,0,4
Morey,Morey,20339,2025/26,27,Mallorca,Defensa,6.0,26,ES,40%,Sano,15,1,0,0,2,0,1,31,2.1,2,0,0
Moriba,Ilaix Moriba,20335,2025/26,27,Celta,Mediocampista,10.0,23,GN,60%,Sano,26,0,1,0,4,0,1.6,83,3.2,5,2,2
Morlanes,Morlanes,20339,2025/26,27,Mallorca,Mediocampista,8.0,27,ES,50%,Sano,20,1,0,0,4,1,1,62,3.1,2,0,2
Mouriño,Mouriño,20342,2025/26,27,Villarreal,Defensa,11.0,24,UY,90%,Sano,19,0,2,0,9,1,1.2,91,4.8,5,4,8
Mumin,A. Mumin,20340,2025/26,27,Rayo,Defensa,1.0,27,GH,0%,Sano,0,0,0,0,0,0,-1,0,0,0,0,0
Muriqi,Muriqi,20339,2025/26,27,Mallorca,Delantero,18.0,31,XK,95%,Sano,25,16,1,0,3,1,0.9,159,6.4,2,2,7
Musso,J. Musso,20334,2025/26,27,Atlético,Portero,9.0,31,AR,5%,Sano,1,0,0,0,1,0,-1,8,8,0,0,0
N. Williams,Nico Williams,20333,2025/26,27,Athletic,Delantero,17.0,23,ES,0%,Lesionado/Duda,19,4,2,0,1,0,-1,121,6.4,0,0,0
Nacho Pérez,Nacho Perez,20338,2025/26,27,Levante,Defensa,3.0,17,ES,10%,Sano,2,0,0,0,0,0,-1,3,1.5,0,1,0
Nacho Vidal,Nacho Vidal,20336,2025/26,27,Real Oviedo,Defensa,10.0,31,ES,70%,Sano,17,0,0,0,3,0,1.3,60,3.5,0,7,1
Natan,Natan,20337,2025/26,27,Betis,Defensa,14.0,25,BR,80%,Sano,24,0,0,0,6,0,1.3,130,5.4,-1,5,6
Navarro,Navarro,20333,2025/26,27,Athletic,Mediocampista,8.0,23,ES,20%,Sano,21,5,1,0,1,0,1,89,4.2,0,2,2
Ngongé,Ngonge,20336,2025/26,27,Espanyol,Delantero,7.0,25,BE,30%,Sano,3,0,1,0,1,0,1,14,4.7,0,0,6
Nianzou,Nianzou,20340,2025/26,27,Sevilla,Defensa,5.0,23,FR,60%,Sano,9,0,0,0,5,0,1.5,23,2.6,0,2,5
Nteka,Nteka,20340,2025/26,27,Rayo,Delantero,3.0,28,AO,0%,Sano,8,0,0,0,0,0,-1,14,1.8,0,0,1
Nyland,Nyland,20340,2025/26,27,Sevilla,Portero,6.0,35,NO,5%,Sano,4,0,0,0,1,0,-1,16,4,0,0,0
Nyom,Nyom,20337,2025/26,27,Getafe,Defensa,3.0,37,CM,10%,Sano,10,0,0,0,4,1,-1,7,0.7,0,0,1
Núñez,Núñez,20341,2025/26,27,Valencia,Defensa,10.0,29,ES,90%,Sano,4,0,0,0,1,0,1.6,23,5.8,10,-2,10
Oblak,Oblak,20334,2025/26,27,Atlético,Portero,21.0,33,SI,95%,Sano,25,0,0,0,0,0,1.4,178,7.1,14,0,7
Odriozola,Odriozola,20334,2025/26,27,Real Sociedad,Defensa,6.0,30,ES,0%,Lesionado/Duda,5,1,0,0,0,0,-1,22,4.4,0,2,0
Olasagasti,Olasagasti,20338,2025/26,27,Levante,Mediocampista,7.0,25,ES,70%,Sano,22,1,2,0,3,0,1.5,64,2.9,7,3,2
Olmo,Dani Olmo,20333,2025/26,27,Barcelona,Mediocampista,22.0,27,ES,70%,Sano,21,6,6,0,0,0,1.1,156,7.4,2,5,9
Oluwaseyi,Oluwaseyi,20342,2025/26,27,Villarreal,Delantero,6.0,25,CA,40%,Sano,21,2,1,0,1,0,0,59,2.8,2,0,2
Oriol Rey,O. Rey,20338,2025/26,27,Levante,Mediocampista,7.0,28,ES,50%,Sano,14,0,0,0,2,0,1.3,40,2.9,2,2,0
Oroz,Aimar,20339,2025/26,27,Osasuna,Mediocampista,10.0,24,ES,70%,Sano,19,0,2,0,5,0,1.5,85,4.5,0,3,9
Ortiz,Á. Ortiz,20337,2025/26,27,Betis,Defensa,5.0,21,ES,30%,Sano,11,0,0,0,1,0,1,28,2.5,0,3,2
Osambela,A. Osambela,20339,2025/26,27,Osasuna,Mediocampista,5.0,21,ES,0%,Sano,11,1,0,0,1,0,1,29,2.6,2,0,0
Oso,Oso,20340,2025/26,27,Sevilla,Defensa,7.0,22,ES,70%,Sano,9,0,2,0,1,0,2.5,36,4,8,0,0
Ounahi,Ounahi,20338,2025/26,27,Girona,Mediocampista,14.0,25,MA,50%,Sano,12,3,2,0,6,0,2,93,7.8,6,10,0
Oyarzabal,Oyarzabal,20334,2025/26,27,Real Sociedad,Delantero,21.0,28,ES,80%,Sano,23,10,3,0,2,0,1,162,7,4,4,6
P. Gueye,Gueye,20342,2025/26,27,Villarreal,Mediocampista,14.0,27,SN,90%,Sano,20,4,1,0,7,0,1.7,110,5.5,9,13,6
Pablo García,Pablo García,20337,2025/26,27,Betis,Delantero,5.0,19,ES,0%,Sano,14,0,0,0,1,0,-1,31,2.2,0,0,0
Pablo Martínez,P. Martínez,20338,2025/26,27,Levante,Mediocampista,11.0,28,ES,0%,Lesionado/Duda,17,1,2,0,2,0,-1,84,4.9,0,0,0
Pablo Torre,Pablo Torre,20339,2025/26,27,Mallorca,Mediocampista,7.0,22,ES,50%,Sano,23,1,2,0,2,0,1.1,61,2.7,0,0,2
