Temporada,Jornada,Equipo_Nombre,Jugador_stats,Jugador_SofaScore,Stats_Reales,Puntos_Teoricos,Discrepancia
T23-24,J29,Girona FC,Juanpe,Juanpe,3,8,-5
T24-25,J26,Valencia,César Tárrega,César Tárrega,1,6,-5
T24-25,J27,Villarreal,Logan Costa,Logan Costa,3,8,-5
T25-26,J13,Sevilla,Djibril Sow,Djibril Sow,1,6,-5
T23-24,J11,Athletic Club,Daniel Vivian,Daniel Vivian,2,7,-5
T23-24,J11,Athletic Club,Oihan Sancet,Oihan Sancet,1,6,-5
T24-25,J18,Real Sociedad,Jon Pacheco,Jon Pacheco,0,5,-5
T24-25,J18,Real Sociedad,Jon Aramburu,Jon Aramburu,0,5,-5
T23-24,J35,Athletic Club,Iker Muniain,Iker Muniain,1,6,-5
T23-24,J35,Athletic Club,Nico Williams,Nico Williams,0,5,-5
T23-24,J7,Deportivo Alavés,Antonio Sivera,Antonio Sivera,2,7,-5
T23-24,J7,Deportivo Alavés,Ianis Hagi,Ianis Hagi,2,7,-5
T23-24,J7,Osasuna,Alejandro Catena,Alejandro Catena,1,6,-5
T23-24,J7,Osasuna,Juan Cruz,Juan Cruz,0,5,-5
T23-24,J7,Osasuna,Pablo Ibáñez,Pablo Ibáñez,1,6,-5
T25-26,J20,Osasuna,Lucas Torró,Lucas Torró,0,5,-5
T25-26,J20,Real Oviedo,Lucas Ahijado,Lucas Ahijado,2,7,-5
T23-24,J11,Valencia,José Luis Gayà,José Luis Gayà,1,6,-5
T23-24,J29,Deportivo Alavés,Rafa Marín,Rafa Marín,1,6,-5
T23-24,J29,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,0,5,-5
T23-24,J29,Sevilla,Isaac Romero,Isaac Romero,1,6,-5
T23-24,J29,Sevilla,Kike Salas,Kike Salas,0,5,-5
T25-26,J14,Barcelona,Joan García,Joan García,2,7,-5
T23-24,J11,Rayo Vallecano,Álvaro García,Álvaro García,0,5,-5
T23-24,J11,Rayo Vallecano,Pathé Ismaël Ciss,Pathé Ismaël Ciss,1,6,-5
T25-26,J20,Levante UD,Alan Matturro,Alan Matturro,2,7,-5
T23-24,J35,Osasuna,Lucas Torró,Lucas Torró,2,7,-5
T23-24,J35,Getafe,Diego Rico,Diego Rico,3,8,-5
T24-25,J18,Athletic Club,Nico Williams,Nico Williams,1,6,-5
T24-25,J18,Atlético Madrid,Rodrigo de Paul,Rodrigo de Paul,4,9,-5
T23-24,J35,Granada,Lucas Boyé,Lucas Boyé,-1,4,-5
T23-24,J35,Almería,Álex Centelles,Álex Centelles,1,6,-5
T24-25,J18,Getafe,David Soria,David Soria,1,6,-5
T24-25,J18,Getafe,Omar Alderete,Omar Alderete,1,6,-5
T24-25,J26,Barcelona,Frenkie de Jong,Frenkie de Jong,1,6,-5
T24-25,J26,Real Sociedad,Pablo Marín,Pablo Marín,0,5,-5
T24-25,J26,Real Sociedad,Igor Zubeldia,Igor Zubeldia,0,5,-5
T24-25,J26,Real Sociedad,Jon Aramburu,Jon Aramburu,0,5,-5
T23-24,J29,Las Palmas,Enzo Loiodice,Enzo Loiodice,1,6,-5
T23-24,J11,Real Sociedad,Mikel Oyarzabal,Mikel Oyarzabal,11,16,-5
T23-24,J35,Real Madrid,Brahim Díaz,Brahim Díaz,17,12,5
T23-24,J35,Athletic Club,Óscar de Marcos,Óscar de Marcos,0,5,-5
T23-24,J35,Athletic Club,Daniel Vivian,Daniel Vivian,1,6,-5
T24-25,J18,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,1,6,-5
T24-25,J18,Deportivo Alavés,Adrián Pica,Adrián Pica,0,5,-5
T23-24,J8,Sevilla,Loïc Badé,Loïc Badé,2,7,-5
T23-24,J8,Rayo Vallecano,Aridane Hernández,Aridane Hernández,2,7,-5
T25-26,J20,Real Madrid,Federico Valverde,Federico Valverde,3,8,-5
T25-26,J14,Levante UD,Manuel Sánchez,Manuel Sánchez,0,5,-5
T25-26,J14,Real Oviedo,Santi Cazorla,Santi Cazorla,2,7,-5
T23-24,J11,Cádiz,Iván Alejo,Iván Alejo,0,5,-5
T23-24,J30,Granada,Ricard Sánchez,Ricard Sánchez,0,5,-5
T24-25,J26,Real Betis,Jesús Rodriguez,Jesús Rodriguez,2,7,-5
T24-25,J26,Real Valladolid,Florian Grillitsch,Florian Grillitsch,3,8,-5
T23-24,J8,Athletic Club,Ander Herrera,Ander Herrera,1,6,-5
T23-24,J8,Almería,Kaiky,Kaiky,1,6,-5
T23-24,J35,Las Palmas,Kirian Rodríguez,Kirian Rodríguez,2,7,-5
T24-25,J18,Sevilla,José Ángel Carmona,José Ángel Carmona,1,6,-5
T23-24,J35,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,1,6,-5
T23-24,J35,Deportivo Alavés,Ander Guevara,Ander Guevara,0,5,-5
T24-25,J26,Girona FC,Daley Blind,Daley Blind,1,6,-5
T24-25,J26,Girona FC,Ladislav Krejčí,Ladislav Krejčí,1,6,-5
T24-25,J26,Girona FC,Arnau Martínez,Arnau Martínez,0,5,-5
T24-25,J26,Celta Vigo,Carl Starfelt,Carl Starfelt,1,6,-5
T23-24,J29,Atlético Madrid,Rodrigo de Paul,Rodrigo de Paul,0,5,-5
T23-24,J11,Osasuna,Jesús Areso,Jesús Areso,0,5,-5
T23-24,J11,Osasuna,Moi Gómez,Moi Gómez,0,5,-5
T25-26,J14,Real Sociedad,Aritz Elustondo,Aritz Elustondo,1,6,-5
T25-26,J14,Real Sociedad,Jon Martin,Jon Martin,1,6,-5
T25-26,J14,Sevilla,César Azpilicueta,César Azpilicueta,1,6,-5
T25-26,J14,Sevilla,Djibril Sow,Djibril Sow,0,5,-5
T23-24,J34,Valencia,Cristhian Mosquera,Cristhian Mosquera,2,7,-5
T23-24,J34,Rayo Vallecano,Óscar Valentín,Óscar Valentín,1,6,-5
T23-24,J8,Cádiz,Jorge Meré,Jorge Meré,0,5,-5
T25-26,J19,Real Betis,Pablo Fornals,Pablo Fornals,3,8,-5
T25-26,J19,Deportivo Alavés,Jon Pacheco,Jon Pacheco,0,5,-5
T25-26,J19,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,1,6,-5
T25-26,J19,Deportivo Alavés,Carles Aleñá,Carles Aleñá,0,5,-5
T25-26,J19,Osasuna,Sergio Herrera,Sergio Herrera,3,8,-5
T23-24,J30,Almería,Álex Centelles,Álex Centelles,-1,4,-5
T23-24,J11,Barcelona,Andreas Christensen,Andreas Christensen,1,6,-5
T23-24,J11,Barcelona,Pablo Gavi,Pablo Gavi,1,6,-5
T23-24,J11,Real Madrid,Daniel Carvajal,Daniel Carvajal,1,6,-5
T24-25,J19,Athletic Club,Mikel Jauregizar,Mikel Jauregizar,3,8,-5
T23-24,J34,Celta Vigo,Hugo Álvarez,Hugo Álvarez,0,5,-5
T23-24,J35,Girona FC,Savinho,Savinho,3,8,-5
T24-25,J18,Villarreal,Yéremy Pino,Yéremy Pino,2,7,-5
T24-25,J18,Villarreal,Alejandro Baena,Alejandro Baena,1,6,-5
T24-25,J19,Mallorca,Sergi Darder,Sergi Darder,0,5,-5
T24-25,J19,Mallorca,Antonio Raíllo,Antonio Raíllo,0,5,-5
T23-24,J30,Girona FC,David López,David López,1,6,-5
T23-24,J30,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,0,5,-5
T24-25,J25,Getafe,Juan Bernat,Juan Bernat,1,6,-5
T24-25,J25,Getafe,Djené,Djené,1,6,-5
T24-25,J25,Getafe,Omar Alderete,Omar Alderete,0,5,-5
T24-25,J25,Real Betis,Isco,Isco,15,20,-5
T24-25,J25,Real Valladolid,David Torres,David Torres,0,5,-5
T24-25,J25,Girona FC,David López,David López,2,7,-5
T24-25,J25,Girona FC,Daley Blind,Daley Blind,0,5,-5
T24-25,J19,Real Betis,Sergi Altimira,Sergi Altimira,3,8,-5
T23-24,J34,Barcelona,Ronald Araújo,Ronald Araújo,0,5,-5
T23-24,J34,Mallorca,Sergi Darder,Sergi Darder,1,6,-5
T23-24,J8,Valencia,Cristhian Mosquera,Cristhian Mosquera,0,5,-5
T23-24,J8,Las Palmas,Marc Cardona,Marc Cardona,2,7,-5
T25-26,J19,Getafe,Luis Milla,Luis Milla,1,6,-5
T25-26,J19,Getafe,Juan Iglesias,Juan Iglesias,1,6,-5
T25-26,J19,Real Sociedad,Takefusa Kubo,Takefusa Kubo,4,9,-5
T23-24,J8,Deportivo Alavés,Aleksandar Sedlar,Aleksandar Sedlar,0,5,-5
T24-25,J25,Girona FC,Ladislav Krejčí,Ladislav Krejčí,1,6,-5
T23-24,J30,Almería,Largie Ramazani,Largie Ramazani,0,5,-5
T23-24,J30,Almería,Marcos Peña,Marcos Peña,0,5,-5
T23-24,J30,Las Palmas,Saúl Coco,Saúl Coco,1,6,-5
T23-24,J11,Cádiz,Iza Carcelén,Iza Carcelén,0,5,-5
T25-26,J14,Real Madrid,Éder Militão,Éder Militão,3,8,-5
T25-26,J15,Getafe,Djené,Djené,0,5,-5
T25-26,J15,Getafe,Juan Iglesias,Juan Iglesias,1,6,-5
T23-24,J8,Valencia,Gabriel Paulista,Gabriel Paulista,1,6,-5
T23-24,J8,Valencia,Mouctar Diakhaby,Mouctar Diakhaby,1,6,-5
T24-25,J19,Leganés,Marko Dmitrović,Marko Dmitrović,4,9,-5
T24-25,J19,Las Palmas,Alberto Moleiro,Alberto Moleiro,1,6,-5
T24-25,J19,Getafe,Mauro Arambarri,Mauro Arambarri,1,6,-5
T24-25,J19,Celta Vigo,Carl Starfelt,Carl Starfelt,1,6,-5
T24-25,J19,Deportivo Alavés,Manuel Sánchez,Manuel Sánchez,1,6,-5
T24-25,J19,Real Valladolid,Marcos André,Marcos André,3,8,-5
T24-25,J19,Real Betis,Diego Llorente,Diego Llorente,1,6,-5
T24-25,J25,Athletic Club,Oihan Sancet,Oihan Sancet,4,9,-5
T24-25,J25,Real Valladolid,Luis Pérez,Luis Pérez,0,5,-5
T24-25,J25,Real Valladolid,Marcos André,Marcos André,0,5,-5
T25-26,J15,Real Sociedad,Jon Martin,Jon Martin,2,7,-5
T25-26,J15,Real Betis,Marc Roca,Marc Roca,1,6,-5
T23-24,J11,Celta Vigo,Unai Núñez,Unai Núñez,2,7,-5
T24-25,J19,Villarreal,Juan Foyth,Juan Foyth,4,9,-5
T24-25,J19,Villarreal,Sergi Cardona,Sergi Cardona,2,7,-5
T23-24,J34,Real Madrid,Luka Modrić,Luka Modrić,6,11,-5
T23-24,J34,Real Madrid,Brahim Díaz,Brahim Díaz,15,10,5
T23-24,J34,Cádiz,Joseba Zaldúa,Joseba Zaldúa,2,7,-5
T23-24,J34,Cádiz,Víctor Chust,Víctor Chust,1,6,-5
T23-24,J34,Girona FC,David López,David López,1,6,-5
T23-24,J34,Girona FC,Daley Blind,Daley Blind,0,5,-5
T23-24,J34,Girona FC,Eric García,Eric García,0,5,-5
T23-24,J9,Almería,Chumi,Chumi,1,6,-5
T25-26,J19,Atlético Madrid,Dávid Hancko,Dávid Hancko,-1,4,-5
T23-24,J11,Barcelona,Iñigo Martínez,Iñigo Martínez,1,6,-5
T24-25,J25,Osasuna,Jorge Herrando,Jorge Herrando,2,7,-5
T24-25,J25,Deportivo Alavés,Joan Jordán,Joan Jordán,3,8,-5
T24-25,J25,Valencia,Cristhian Mosquera,Cristhian Mosquera,1,6,-5
T24-25,J25,Valencia,César Tárrega,César Tárrega,0,5,-5
T23-24,J30,Real Betis,Germán Pezzella,Germán Pezzella,1,6,-5
T23-24,J30,Deportivo Alavés,Antonio Sivera,Antonio Sivera,2,7,-5
T23-24,J30,Atlético Madrid,Reinildo Mandava,Reinildo Mandava,2,7,-5
T23-24,J34,Las Palmas,Mika Mármol,Mika Mármol,0,5,-5
T23-24,J34,Las Palmas,Saúl Coco,Saúl Coco,1,6,-5
T23-24,J8,Celta Vigo,Joseph Aidoo,Joseph Aidoo,2,7,-5
T23-24,J8,Celta Vigo,Óscar Mingueza,Óscar Mingueza,0,5,-5
T23-24,J8,Celta Vigo,Carlos Dotor,Carlos Dotor,2,7,-5
T24-25,J19,Osasuna,Alejandro Catena,Alejandro Catena,2,7,-5
T24-25,J24,Sevilla,Ruben Vargas,Ruben Vargas,3,8,-5
T25-26,J15,Barcelona,Pau Cubarsí,Pau Cubarsí,1,6,-5
T25-26,J15,Girona FC,Daley Blind,Daley Blind,0,5,-5
T25-26,J15,Girona FC,Álex Moreno,Álex Moreno,0,5,-5
T25-26,J15,Girona FC,Vitor Reis,Vitor Reis,0,5,-5
T23-24,J10,Barcelona,Marc Guiu,Marc Guiu,0,5,-5
T23-24,J10,Athletic Club,Aitor Paredes,Aitor Paredes,3,8,-5
T23-24,J34,Las Palmas,Alberto Moleiro,Alberto Moleiro,0,5,-5
T24-25,J20,Atlético Madrid,Giuliano Simeone,Giuliano Simeone,1,6,-5
T24-25,J20,Atlético Madrid,Robin Le Normand,Robin Le Normand,1,6,-5
T24-25,J20,Real Betis,Marc Bartra,Marc Bartra,0,5,-5
T24-25,J20,Real Betis,Abdessamad Ezzalzouli,Abdessamad Ezzalzouli,0,5,-5
T24-25,J20,Real Valladolid,Lucas Rosa,Lucas Rosa,0,5,-5
T24-25,J20,Sevilla,Ørjan Nyland,Ørjan Nyland,4,9,-5
T23-24,J34,Getafe,Omar Alderete,Omar Alderete,1,6,-5
T24-25,J24,Valencia,Pepelu,Pepelu,1,6,-5
T24-25,J24,Real Valladolid,Tamás Nikitscher,Tamás Nikitscher,-1,4,-5
T23-24,J30,Villarreal,Yerson Mosquera,Yerson Mosquera,2,7,-5
T23-24,J10,Cádiz,Iza Carcelén,Iza Carcelén,0,5,-5
T25-26,J15,Real Madrid,Kylian Mbappé,Kylian Mbappé,2,7,-5
T24-25,J24,Villarreal,Alejandro Baena,Alejandro Baena,3,8,-5
T24-25,J24,Valencia,Cristhian Mosquera,Cristhian Mosquera,2,7,-5
T25-26,J15,Real Madrid,Antonio Rüdiger,Antonio Rüdiger,1,6,-5
T25-26,J15,Levante UD,Jeremy Toljan,Jeremy Toljan,1,6,-5
T25-26,J15,Levante UD,Roger Brugué,Roger Brugué,1,6,-5
T25-26,J16,Real Sociedad,Jon Martin,Jon Martin,2,7,-5
T25-26,J16,Real Sociedad,Sergio Gómez,Sergio Gómez,0,5,-5
T25-26,J18,Sevilla,Batista Mendy,Batista Mendy,1,6,-5
T25-26,J18,Levante UD,Kareem Tunde,Kareem Tunde,0,5,-5
T25-26,J18,Deportivo Alavés,Nahuel Tenaglia,Nahuel Tenaglia,2,7,-5
T24-25,J20,Getafe,Domingos Duarte,Domingos Duarte,3,8,-5
T24-25,J20,Getafe,Djené,Djené,2,7,-5
T24-25,J20,Barcelona,Alejandro Balde,Alejandro Balde,2,7,-5
T24-25,J20,Celta Vigo,Carlos Domínguez,Carlos Domínguez,1,6,-5
T23-24,J33,Real Betis,Juan Miranda,Juan Miranda,1,6,-5
T25-26,J18,Real Oviedo,Abdel Rahim,Abdel Rahim,3,8,-5
T25-26,J18,Mallorca,Pablo Maffeo,Pablo Maffeo,1,6,-5
T23-24,J9,Cádiz,Jorge Meré,Jorge Meré,2,7,-5
T25-26,J16,Real Sociedad,Jon Aramburu,Jon Aramburu,0,5,-5
T24-25,J24,Osasuna,Rubén García,Rubén García,2,7,-5
T23-24,J31,Deportivo Alavés,Rafa Marín,Rafa Marín,0,5,-5
T23-24,J31,Deportivo Alavés,Joaquin Panichelli,Joaquin Panichelli,0,5,-5
T24-25,J24,Girona FC,Ladislav Krejčí,Ladislav Krejčí,0,5,-5
T24-25,J24,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,1,6,-5
T23-24,J33,Valencia,Cristhian Mosquera,Cristhian Mosquera,0,5,-5
T23-24,J33,Osasuna,Jorge Herrando,Jorge Herrando,-1,4,-5
T23-24,J33,Rayo Vallecano,Florian Lejeune,Florian Lejeune,1,6,-5
T24-25,J20,Celta Vigo,Yoel Lago,Yoel Lago,0,5,-5
T24-25,J20,Las Palmas,Sandro Ramírez,Sandro Ramírez,0,5,-5
T24-25,J20,Osasuna,Alejandro Catena,Alejandro Catena,2,7,-5
T23-24,J9,Sevilla,Youssef En-Nesyri,Youssef En-Nesyri,3,8,-5
T25-26,J18,Espanyol,Marko Dmitrović,Marko Dmitrović,3,8,-5
T24-25,J24,Leganés,Sergio González,Sergio González,1,6,-5
T23-24,J31,Girona FC,David López,David López,1,6,-5
T25-26,J16,Atlético Madrid,Giuliano Simeone,Giuliano Simeone,1,6,-5
T23-24,J10,Almería,Iddrisu Baba,Iddrisu Baba,1,6,-5
T23-24,J10,Almería,Alejandro Pozo,Alejandro Pozo,0,5,-5
T23-24,J10,Deportivo Alavés,Antonio Sivera,Antonio Sivera,1,6,-5
T23-24,J33,Cádiz,Robert Navarro,Robert Navarro,2,7,-5
T23-24,J33,Mallorca,Giovanni González,Giovanni González,1,6,-5
T23-24,J33,Mallorca,Antonio Raíllo,Antonio Raíllo,1,6,-5
T25-26,J18,Elche,Pedro Bigas,Pedro Bigas,1,6,-5
T25-26,J18,Elche,David Affengruber,David Affengruber,1,6,-5
T25-26,J18,Elche,Álvaro Rodriguez,Álvaro Rodriguez,1,6,-5
T25-26,J18,Espanyol,Leandro Cabrera,Leandro Cabrera,3,8,-5
T23-24,J9,Mallorca,Antonio Sánchez,Antonio Sánchez,2,7,-5
T23-24,J9,Mallorca,Giovanni González,Giovanni González,1,6,-5
T23-24,J31,Cádiz,Rubén Alcaraz,Rubén Alcaraz,1,6,-5
T23-24,J31,Cádiz,Rubén Sobrino,Rubén Sobrino,2,7,-5
T23-24,J31,Cádiz,Javier Hernández,Javier Hernández,1,6,-5
T23-24,J31,Las Palmas,Mika Mármol,Mika Mármol,0,5,-5
T23-24,J31,Las Palmas,Alex Suárez,Alex Suárez,0,5,-5
T23-24,J31,Deportivo Alavés,Rubén Duarte,Rubén Duarte,-1,4,-5
T23-24,J10,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,1,6,-5
T25-26,J16,Elche,David Affengruber,David Affengruber,0,5,-5
T25-26,J16,Elche,Marc Aguado,Marc Aguado,0,5,-5
T23-24,J9,Rayo Vallecano,Iván Balliu,Iván Balliu,1,6,-5
T23-24,J9,Villarreal,Raúl Albiol,Raúl Albiol,0,5,-5
T23-24,J9,Villarreal,Étienne Capoue,Étienne Capoue,0,5,-5
T23-24,J33,Celta Vigo,Carlos Domínguez,Carlos Domínguez,0,5,-5
T24-25,J20,Real Sociedad,Sergio Gómez,Sergio Gómez,0,5,-5
T25-26,J16,Osasuna,Flavien Boyomo,Flavien Boyomo,1,6,-5
T23-24,J31,Almería,Chumi,Chumi,1,6,-5
T24-25,J23,Leganés,Matija Nastasić,Matija Nastasić,1,6,-5
T24-25,J23,Leganés,Valentin Rosier,Valentin Rosier,2,7,-5
T24-25,J23,Leganés,Yvan Neyou,Yvan Neyou,1,6,-5
T24-25,J23,Real Sociedad,Aritz Elustondo,Aritz Elustondo,1,6,-5
T24-25,J23,Sevilla,Juanlu Sánchez,Juanlu Sánchez,1,6,-5
T24-25,J23,Atlético Madrid,José María Giménez,José María Giménez,2,7,-5
T23-24,J33,Celta Vigo,Carles Pérez,Carles Pérez,-1,4,-5
T23-24,J33,Celta Vigo,Óscar Mingueza,Óscar Mingueza,0,5,-5
T23-24,J33,Atlético Madrid,Mario Hermoso,Mario Hermoso,2,7,-5
T24-25,J21,Real Betis,Jesús Rodriguez,Jesús Rodriguez,0,5,-5
T24-25,J21,Sevilla,Saúl Ñíguez,Saúl Ñíguez,2,7,-5
T24-25,J21,Real Valladolid,Luis Pérez,Luis Pérez,1,6,-5
T25-26,J18,Valencia,Hugo Duro,Hugo Duro,-1,4,-5
T23-24,J9,Rayo Vallecano,Florian Lejeune,Florian Lejeune,2,7,-5
T24-25,J23,Valencia,André Almeida,André Almeida,9,14,-5
T23-24,J31,Villarreal,Yerson Mosquera,Yerson Mosquera,3,8,-5
T23-24,J31,Real Sociedad,Martín Zubimendi,Martín Zubimendi,1,6,-5
T24-25,J23,Las Palmas,Sandro Ramírez,Sandro Ramírez,0,5,-5
T23-24,J31,Almería,Lucas Robertone,Lucas Robertone,1,6,-5
T23-24,J31,Osasuna,Jesús Areso,Jesús Areso,0,5,-5
T23-24,J31,Osasuna,Rubén García,Rubén García,1,6,-5
T23-24,J32,Athletic Club,Iñigo Ruiz de Galarreta,Iñigo Ruiz de Galarreta,0,5,-5
T23-24,J32,Granada,Bruno Méndez,Bruno Méndez,2,7,-5
T23-24,J33,Las Palmas,Máximo Perrone,Máximo Perrone,0,5,-5
T23-24,J33,Almería,Chumi,Chumi,0,5,-5
T23-24,J33,Almería,César Montes,César Montes,0,5,-5
T25-26,J18,Getafe,David Soria,David Soria,3,8,-5
T25-26,J18,Getafe,Kiko Femenía,Kiko Femenía,3,8,-5
T25-26,J18,Celta Vigo,Miguel Román,Miguel Román,3,8,-5
T25-26,J18,Valencia,Dimitri Foulquier,Dimitri Foulquier,-1,4,-5
T23-24,J9,Real Sociedad,Igor Zubeldia,Igor Zubeldia,1,6,-5
T23-24,J9,Getafe,Jaime Mata,Jaime Mata,1,6,-5
T25-26,J16,Athletic Club,Aitor Paredes,Aitor Paredes,1,6,-5
T25-26,J16,Athletic Club,Iñigo Ruiz de Galarreta,Iñigo Ruiz de Galarreta,1,6,-5
T23-24,J32,Las Palmas,Enzo Loiodice,Enzo Loiodice,0,5,-5
T23-24,J32,Las Palmas,Sergi Cardona,Sergi Cardona,0,5,-5
T24-25,J23,Celta Vigo,Carlos Domínguez,Carlos Domínguez,2,7,-5
T25-26,J16,Real Betis,Antony,Antony,2,7,-5
T25-26,J16,Levante UD,Jon Ander Olasagasti,Jon Ander Olasagasti,0,5,-5
T24-25,J21,Real Sociedad,Jon Aramburu,Jon Aramburu,0,5,-5
T23-24,J32,Mallorca,Antonio Raíllo,Antonio Raíllo,1,6,-5
T23-24,J32,Mallorca,José Copete,José Copete,1,6,-5
T23-24,J32,Mallorca,Vedat Muriqi,Vedat Muriqi,0,5,-5
T23-24,J33,Las Palmas,Daley Sinkgraven,Daley Sinkgraven,0,5,-5
T24-25,J21,Real Valladolid,David Torres,David Torres,0,5,-5
T24-25,J21,Real Valladolid,Selim Amallah,Selim Amallah,0,5,-5
T24-25,J21,Girona FC,David López,David López,0,5,-5
T24-25,J21,Girona FC,Arnau Martínez,Arnau Martínez,2,7,-5
T25-26,J17,Valencia,Luis Rioja,Luis Rioja,2,7,-5
T25-26,J17,Mallorca,Leo Román,Leo Román,0,5,-5
T25-26,J17,Levante UD,Jeremy Toljan,Jeremy Toljan,3,8,-5
T23-24,J32,Real Betis,Chadi Riad,Chadi Riad,2,7,-5
T24-25,J22,Athletic Club,Íñigo Lekue,Íñigo Lekue,1,6,-5
T24-25,J22,Las Palmas,Alex Suárez,Alex Suárez,-1,4,-5
T24-25,J22,Real Sociedad,Luka Sučić,Luka Sučić,1,6,-5
T24-25,J21,Valencia,Javier Guerra,Javier Guerra,1,6,-5
T23-24,J32,Atlético Madrid,Pablo Barrios,Pablo Barrios,1,6,-5
T23-24,J32,Real Madrid,Antonio Rüdiger,Antonio Rüdiger,1,6,-5
T23-24,J9,Deportivo Alavés,Jon Guridi,Jon Guridi,3,8,-5
T23-24,J9,Deportivo Alavés,Luis Rioja,Luis Rioja,3,8,-5
T23-24,J9,Real Betis,Isco,Isco,1,6,-5
T23-24,J32,Osasuna,Raúl García de Haro,Raúl García de Haro,1,6,-5
T23-24,J32,Osasuna,Alejandro Catena,Alejandro Catena,1,6,-5
T23-24,J32,Valencia,Cristhian Mosquera,Cristhian Mosquera,0,5,-5
T23-24,J32,Valencia,Cenk Özkaçar,Cenk Özkaçar,1,6,-5
T25-26,J17,Real Sociedad,Álex Remiro,Álex Remiro,3,8,-5
T25-26,J17,Real Sociedad,Aritz Elustondo,Aritz Elustondo,3,8,-5
T25-26,J17,Real Sociedad,Jon Gorrotxategi,Jon Gorrotxategi,2,7,-5
T23-24,J10,Mallorca,Martin Valjent,Martin Valjent,2,7,-5
T24-25,J22,Real Valladolid,Lucas Rosa,Lucas Rosa,0,5,-5
T25-26,J17,Girona FC,Álex Moreno,Álex Moreno,1,6,-5
T25-26,J17,Villarreal,Rafa Marín,Rafa Marín,0,5,-5
T25-26,J17,Villarreal,Pau Navarro,Pau Navarro,0,5,-5
T25-26,J17,Barcelona,Lamine Yamal,Lamine Yamal,9,14,-5
T25-26,J17,Elche,Alvaro Núñez,Alvaro Núñez,7,12,-5
T23-24,J9,Deportivo Alavés,Abdelkabir Abqar,Abdelkabir Abqar,2,7,-5
T23-24,J9,Deportivo Alavés,Aleksandar Sedlar,Aleksandar Sedlar,3,8,-5
T23-24,J33,Las Palmas,Saúl Coco,Saúl Coco,-1,4,-5
T24-25,J22,Valencia,Cristhian Mosquera,Cristhian Mosquera,1,6,-5
T24-25,J22,Osasuna,Sergio Herrera,Sergio Herrera,2,7,-5
T23-24,J32,Girona FC,Artem Dovbyk,Artem Dovbyk,3,8,-5
T23-24,J32,Cádiz,Iván Alejo,Iván Alejo,2,7,-5
T25-26,J17,Deportivo Alavés,Jonny Otto,Jonny Otto,0,5,-5
T25-26,J17,Sevilla,Marcão,Marcão,1,6,-5
T23-24,J9,Barcelona,Andreas Christensen,Andreas Christensen,2,7,-5
T24-25,J22,Real Madrid,Lucas Vázquez,Lucas Vázquez,2,7,-5
T24-25,J22,Real Madrid,Fran García,Fran García,2,7,-5
T24-25,J22,Real Madrid,Rodrygo,Rodrygo,2,7,-5
T23-24,J32,Almería,Chumi,Chumi,0,5,-5
T23-24,J32,Villarreal,Filip Jørgensen,Filip Jørgensen,4,9,-5
T23-24,J1,Valencia,Cenk Özkaçar,Cenk Özkaçar,3,8,-5
T23-24,J1,Real Sociedad,Brais Méndez,Brais Méndez,3,8,-5
T25-26,J27,Valencia,Unai Núñez,Unai Núñez,2,7,-5
T25-26,J27,Valencia,Largie Ramazani,Largie Ramazani,3,8,-5
T23-24,J1,Las Palmas,Daley Sinkgraven,Daley Sinkgraven,0,5,-5
T23-24,J1,Athletic Club,Íñigo Lekue,Íñigo Lekue,0,5,-5
T24-25,J6,Las Palmas,Kirian Rodríguez,Kirian Rodríguez,0,5,-5
T24-25,J6,Las Palmas,Dário Essugo,Dário Essugo,0,5,-5
T24-25,J6,Girona FC,Daley Blind,Daley Blind,0,5,-5
T24-25,J6,Girona FC,Alejandro Francés,Alejandro Francés,0,5,-5
T23-24,J1,Villarreal,Alfonso Pedraza,Alfonso Pedraza,1,6,-5
T25-26,J27,Elche,Víctor Chust,Víctor Chust,1,6,-5
T23-24,J1,Girona FC,Paulo Gazzaniga,Paulo Gazzaniga,0,5,-5
T25-26,J27,Sevilla,Odysseas Vlachodimos,Odysseas Vlachodimos,2,6,-4
T25-26,J27,Espanyol,Clemens Riedel,Clemens Riedel,3,7,-4
T23-24,J1,Girona FC,Miguel Gutiérrez,Miguel Gutiérrez,1,5,-4
T23-24,J1,Girona FC,David López,David López,1,5,-4
T25-26,J27,Real Sociedad,Jon Aramburu,Jon Aramburu,1,5,-4
T25-26,J27,Real Sociedad,Jon Martin,Jon Martin,2,6,-4
T24-25,J6,Girona FC,Arnaut Danjuma,Arnaut Danjuma,1,5,-4
T24-25,J6,Girona FC,Oriol Romeu,Oriol Romeu,1,5,-4
T24-25,J6,Valencia,Pepelu,Pepelu,10,14,-4
T24-25,J6,Las Palmas,Fábio Silva,Fábio Silva,0,4,-4
T25-26,J27,Elche,David Affengruber,David Affengruber,1,5,-4
T25-26,J27,Elche,Germán Valera,Germán Valera,2,6,-4
T24-25,J6,Sevilla,Djibril Sow,Djibril Sow,2,6,-4
